,x,y,z
inflation,13.389605,-3.1544733,3.7357545
growth,15.546376,-3.3972225,2.6375842
exhibit,6.5638924,-5.151656,6.060991
rate,10.904406,-4.8594093,7.439682
global,4.6437483,-3.8849096,8.705013
market,8.588186,-11.138479,1.7189333
investment,3.9388404,-4.847082,7.6380396
gdp,12.510765,-0.5622308,4.3188133
recession,7.041047,-8.271825,2.0196912
prices,15.197177,0.09657793,1.8514602
rates,12.323297,-5.9035716,5.3268805
markets,6.040266,-13.316177,3.5237038
china,7.31346,0.6660127,6.379737
real,9.82197,-7.9089108,4.1662364
policy,12.407646,-6.235498,6.7473288
jan,11.605831,1.2565093,9.101861
expect,12.649797,-4.464911,3.4410517
energy,15.241014,0.1413647,1.7223427
jun,11.627253,1.2272252,9.067765
strategy,3.8998811,-4.6895604,8.037909
economic,5.5061207,-2.1725888,5.618886
yield,4.516996,-8.655768,7.3775287
returns,7.494539,-9.348359,6.5130534
risk,7.024032,-11.058904,3.9927664
bloomberg,3.8868155,-4.436823,8.352895
equity,5.5813317,-11.600091,6.9167194
asset,5.3315406,-4.0677986,8.9759245
average,5.969488,-7.493815,6.534774
december,3.985264,-4.8374214,7.669142
return,7.0971847,-8.550089,6.9807625
fed,10.98994,-4.9968615,7.361705
forecasts,5.233998,-1.8183826,5.36702
dec,11.618708,1.2312404,9.081578
term,7.971384,-10.678379,3.7890298
economy,15.824784,-3.8893516,2.110192
time,7.083811,-8.258112,1.4358532
forecast,12.255569,-1.1177723,3.9839134
total,7.075989,-8.425669,7.0392427
usd,11.787152,5.4410033,7.500496
price,8.134958,-7.6104846,4.0696445
unicredit,6.250313,-2.7755246,10.007681
central,12.885634,-6.7451477,6.4474297
financial,13.657612,-8.008554,3.5551138
eur,11.790297,5.436925,7.501636
current,12.978961,5.474501,5.951965
income,9.734228,-8.185923,4.4442787
jul,11.611031,1.2459298,9.09641
equities,5.725862,-11.842273,6.994612
june,6.155794,-1.6467369,9.8073
investors,5.7912493,-12.706851,6.2543254
bonds,4.5021935,-10.213171,6.7115273
tightening,12.324305,-6.169735,6.732654
supply,15.981966,-0.39686882,-0.7013378
services,14.5232315,-0.026342273,2.6244502
credit,4.231832,-9.630411,6.6043706
november,3.9717333,-4.3264017,8.506664
cpi,13.533313,-1.7850555,4.6220264
expected,12.294828,-4.0579953,3.0182393
earnings,8.046259,-7.795877,4.025258
remain,15.240255,-5.7440224,1.9178808
consumer,10.389794,-7.4869995,3.2763135
july,10.003597,-3.5157735,6.8454747
macro,5.626957,-3.4167895,9.487447
months,6.732007,-7.461815,3.067418
core,13.514332,-2.0495272,4.484497
apr,11.612689,1.2418215,9.095891
labor,16.017155,-2.848157,1.3819999
europe,7.4671874,0.49622226,5.5189223
levels,11.20847,-6.1761003,2.2595282
risks,9.209211,-1.0222833,6.0359974
covid,15.551381,-2.2187867,-1.3415735
yoy,13.51319,-1.420543,4.767318
demand,15.673037,-3.686405,1.2314085
change,5.445492,-2.098682,5.6063037
note,3.9596078,-5.1076083,7.5879383
cycle,12.075243,-5.946699,6.366978
federal,11.028014,-5.4805818,7.4175143
peak,13.04591,-3.551048,3.5969744
bond,4.442401,-9.027503,7.506638
oil,15.2771845,0.42215654,0.92170113
analytics,4.043442,-4.2064476,8.766486
economics,6.106821,-2.9196067,9.905335
sector,9.5451145,-3.888918,1.7002668
pandemic,16.3841,-2.5625415,2.8871708
banks,12.903735,-6.7583346,6.4179277
level,11.620997,-5.386848,2.1863604
month,5.98737,-7.4442067,6.3194146
russia,7.303504,0.6890338,6.743634
decline,8.05238,-7.676899,3.968978
bp,10.931946,-4.7935004,7.454642
haver,4.016018,-4.218407,8.719625
corporate,4.3533545,-9.108449,7.4818597
allocation,5.295394,-4.039171,8.980924
debt,6.6247478,-10.900171,5.477185
based,4.0276084,-5.521358,7.308044
balance,11.196135,-2.3024437,5.8322268
government,6.539535,-12.198522,-2.9631765
continue,12.390016,-10.12817,0.13639623
production,13.984529,1.2770135,4.6258664
oct,11.611936,1.2434099,9.094984
ing,10.161734,5.7286887,7.8952203
reserve,11.031144,-5.4728737,7.409565
nov,11.613699,1.241366,9.091576
conditions,13.6729355,-8.039634,3.57838
portfolio,5.650012,-11.82237,6.9329786
expectations,13.355803,-3.2286623,3.6795113
capital,3.61357,-4.8312335,6.0679274
key,9.739096,-10.123489,-0.25681138
increase,12.629911,-5.71596,3.171364
eurozone,10.297974,-0.2243539,2.6026313
dollar,5.674866,-11.87362,3.830654
performance,4.181593,-5.809273,7.035523
mar,11.61369,1.2405752,9.093353
em,4.021262,-10.057369,5.058244
relative,6.801016,-10.774116,4.8748403
funds,10.850154,-4.9658637,7.49553
gas,15.292582,0.39833412,1.0396489
negative,8.090941,-9.449831,5.677847
emerging,6.037211,-13.318056,3.4621089
analysis,5.118685,-3.9814465,8.919318
wage,15.1625,-3.5751648,2.665272
japan,7.3309555,0.50002384,7.040764
assets,6.3898635,-11.108677,5.8531055
target,11.648089,-4.2052226,5.711751
sep,11.613876,1.2407937,9.092547
euro,12.752032,2.0235155,3.49022
monetary,12.449199,-6.271045,6.7166414
housing,14.5753355,-3.9736574,2.366223
basis,5.582808,-7.6279907,6.1742716
european,5.8421745,-1.0170783,1.7580329
positive,7.863656,-9.620132,5.992727
asia,7.6947947,0.0069196937,5.627745
ukraine,15.654091,-0.095109165,-0.6653419
yields,4.4638906,-8.90889,7.448015
base,6.118931,-4.62152,5.0022335
ecb,10.967358,-4.8279643,7.267065
view,6.2885375,-12.875224,4.3452697
rise,13.291228,-4.203196,2.6741154
fixed,9.647518,-8.34935,4.607595
rising,15.169451,-5.6057425,1.8762202
activity,15.725269,-3.7014983,2.129342
simple,6.8086343,-5.165178,6.132732
hike,11.00663,-4.8951426,7.3305373
treasury,4.5233254,-8.690648,7.337228
remains,15.728469,-3.6312425,1.874856
strong,11.390298,-9.100388,1.5520808
