,x,y,z
inflation,22.947813,-3.5586753,5.6268034
growth,26.281628,-4.9927645,5.7481947
exhibit,11.671241,-8.265707,12.258488
rate,19.610405,-6.5795927,13.856791
global,8.241299,-4.948858,14.559662
market,15.472555,-18.97954,5.0297217
investment,7.2304425,-7.254898,13.430572
gdp,21.634533,0.24162742,5.409537
recession,13.066435,-13.691942,5.097182
prices,26.382292,-0.8022765,2.2767437
rates,21.742329,-7.968008,10.058195
markets,10.177255,-22.48107,7.7588515
china,12.925648,3.580229,11.2227955
real,17.54482,-12.97193,9.053758
policy,22.75062,-7.6354084,12.425267
jan,21.444073,5.846417,14.610486
expect,21.30487,-5.995411,6.1455197
energy,26.47998,-0.83333373,2.1602066
jun,22.270569,4.4379992,14.061089
strategy,7.702623,-7.2692037,14.134907
economic,9.70724,-2.5492983,9.866072
yield,8.179187,-13.811413,13.849834
returns,12.994116,-15.783385,13.064809
risk,13.340865,-18.74391,8.743927
bloomberg,7.7503366,-6.8691044,14.698575
equity,10.336383,-19.295107,13.46744
asset,9.652121,-4.352652,14.059603
average,10.203041,-12.509133,12.549055
december,8.065047,-7.6790185,13.735297
return,12.300736,-14.724349,13.361852
fed,19.934057,-6.9226694,13.394778
forecasts,8.7294,-0.90801203,8.923086
dec,22.093191,4.4921856,14.262304
term,14.511574,-18.073421,8.636697
economy,26.976093,-6.629497,5.889887
time,13.080791,-13.815676,4.1021833
forecast,21.220303,-0.52209187,4.9359655
total,12.256455,-14.598184,13.382751
usd,22.644844,10.252904,9.63701
price,15.2756,-10.529448,6.914205
unicredit,10.805745,-2.9644725,16.564093
central,24.084732,-8.186491,11.788614
financial,24.0054,-12.015342,7.7695284
eur,22.648928,10.252802,9.640811
current,24.191702,9.575861,6.461019
income,17.20069,-13.426611,9.597541
jul,21.712423,5.3619924,14.466115
equities,10.867673,-19.876444,13.725996
june,9.929288,-0.96811235,16.82855
investors,11.190295,-21.29555,12.486141
bonds,8.773849,-16.778831,12.5514345
tightening,22.599838,-7.6733108,12.374392
supply,28.666723,-3.3893387,-0.47649544
services,25.241796,-0.22389881,2.9300113
credit,7.415989,-16.144323,12.496053
november,7.7590575,-6.5785055,14.833443
cpi,23.406315,-1.2854282,6.1765895
expected,20.812525,-5.698968,5.467922
earnings,14.994505,-11.015847,6.9530506
remain,25.854795,-9.420865,4.487535
consumer,18.673576,-12.421409,7.4733725
july,18.038673,-4.3416038,12.483832
macro,10.010164,-3.8163571,15.586742
months,12.561877,-12.297567,6.078782
core,23.30934,-1.8060575,6.1265283
apr,21.801514,5.238134,14.411752
labor,28.373703,-5.75509,3.8096929
europe,14.035605,3.4161048,9.637591
levels,19.394054,-8.580446,4.967792
risks,18.710522,2.7244482,10.626824
covid,27.248407,-5.1926885,-1.6592345
yoy,23.470568,-0.5555193,6.1646314
