,x,y,z
inflation,19.776552,-5.9892287,-9.958102
growth,16.005907,-9.001615,-15.361108
exhibit,17.929207,-9.85901,9.245928
rate,21.75936,-5.651614,0.352379
global,14.675859,-10.253023,14.370385
market,10.81196,-16.941805,-6.0302773
investment,13.505022,-12.18513,11.0841
gdp,19.067688,-1.3588479,-8.51
recession,13.720662,-11.072865,-0.7518948
prices,19.11751,1.3589481,-14.041559
rates,18.27122,-7.8913846,-4.1392665
markets,9.632472,-20.715418,3.5060415
china,8.020282,3.9844267,-20.83744
real,14.91265,-14.8057165,-3.725257
policy,22.72835,-7.8231845,-3.2249916
jan,4.684407,21.635502,-3.9790194
expect,18.837517,-3.5884826,-7.9110312
energy,19.087433,1.3494333,-14.132292
jun,5.8301315,21.049868,-4.285634
strategy,14.163511,-12.411616,12.182437
economic,22.31627,-2.319943,4.8016496
yield,19.560623,-10.255053,4.5047975
returns,19.425142,-14.765905,-0.74033564
risk,11.414397,-17.335865,1.9465451
bloomberg,14.119947,-11.76702,13.869072
equity,17.05925,-16.841595,1.6252042
asset,15.821075,-8.355271,14.063586
average,17.912506,-8.8082695,3.3597264
december,14.329979,-12.439164,12.086061
return,20.775707,-6.6377134,3.9911137
fed,21.076893,-6.0940757,-0.12881392
forecasts,21.988565,-1.4336513,6.8337307
dec,5.245576,20.495647,-4.8260117
term,13.014238,-18.256817,-1.7790174
economy,14.386306,-8.397362,-15.973641
time,13.467106,-11.294219,-1.3763751
forecast,18.594484,-1.7498537,-8.505324
total,20.7777,-6.6315193,3.989556
usd,20.096958,11.429145,-2.2944443
price,18.36098,-11.378008,-0.15817924
unicredit,16.958464,-5.881938,14.301815
central,22.382435,-9.466872,-3.7518606
financial,16.513153,-10.999433,-9.12096
eur,20.096697,11.431471,-2.2908275
current,19.358591,10.512948,-5.9104743
income,14.712702,-15.118312,-1.1672798
jul,4.930736,21.451687,-4.0022707
equities,17.489508,-17.2321,1.4333799
june,17.011765,-3.805199,12.717996
investors,16.396717,-19.232792,0.7064645
bonds,17.062326,-14.212029,3.7849753
tightening,22.678446,-7.7491813,-3.236452
supply,13.043168,-0.4212554,-19.829735
services,19.24184,1.5279247,-12.656741
credit,16.888361,-14.280337,4.992713
november,14.152933,-11.630106,14.03101
cpi,22.196772,-1.9543055,-8.686805
expected,18.573702,-3.390141,-8.088002
earnings,18.30937,-11.457939,-0.12942854
remain,19.145872,-3.8920913,-13.800262
consumer,14.44159,-14.476068,-5.3408136
july,18.848768,-2.825855,-0.16495574
macro,16.58408,-6.943014,14.310066
