,x,y,z
inflation,9.478698,-7.939638,-1.7511462
growth,9.592261,-7.6426396,-3.0827737
exhibit,14.565368,-3.2671082,0.5197989
rate,11.677367,-7.424206,1.2256379
global,11.700672,-1.8952576,5.551705
market,13.971678,-2.8521233,-0.2641271
investment,12.143497,-1.5418645,5.071219
gdp,5.6215744,-8.133248,-1.7957124
recession,12.763755,-3.6927488,0.5066754
prices,6.9633913,-6.8019223,-3.7469416
rates,11.842455,-7.1055546,-0.337329
markets,15.143943,-0.8456102,-0.42742565
china,4.1886454,-6.730214,2.792815
real,14.831728,-3.1300921,2.1960893
policy,12.066472,-7.286709,0.15238605
jan,2.9932005,-8.24657,-2.9596505
expect,10.247725,-7.628057,-1.6466597
energy,6.91344,-6.689251,-3.8202882
jun,3.2113848,-8.304913,-2.9099226
strategy,12.0201435,-1.6533439,5.2229486
economic,8.948981,-4.824612,4.0601506
yield,14.888806,-0.39574784,3.068507
returns,15.742585,-1.3218334,1.7072282
risk,14.710544,-1.568195,-0.49257895
bloomberg,11.918067,-1.7011775,5.29124
equity,15.783078,-0.59150004,1.3492494
asset,12.124865,-1.9229673,5.8747597
average,14.107677,-1.4297662,3.627239
december,12.082918,-1.5640439,4.9859824
return,14.4000845,-1.0321364,3.9559624
fed,11.75264,-7.4158425,1.0870755
forecasts,6.153091,-7.709227,2.0975478
dec,3.1389441,-8.338037,-2.8800304
term,14.492869,-1.9952674,-1.0808108
economy,9.909748,-6.962167,-3.5337806
time,12.633962,-3.2492626,0.08456679
forecast,5.9368534,-8.054527,-1.3197769
total,14.348394,-1.0579168,4.029729
usd,1.8677304,-6.4610057,-3.1533124
price,7.848544,-7.3975806,-1.5907781
unicredit,2.5265825,-8.318837,2.0361621
central,12.339187,-7.118111,-0.20994157
financial,12.205948,-6.9911766,-1.384904
eur,1.8729774,-6.4639487,-3.1515791
current,1.744962,-6.1908793,-2.235249
income,15.06174,-2.8436048,2.092244
jul,3.0435388,-8.275316,-2.9356303
equities,15.910969,-0.5713215,1.0886308
june,2.552796,-7.871142,2.1810071
investors,15.621075,-0.62672114,0.45528218
bonds,15.477234,-0.24363235,2.126937
tightening,12.067752,-7.31743,0.20405279
supply,8.532188,-5.2956066,-4.6561127
services,6.567716,-7.3353977,-3.0378993
credit,14.973251,-0.2821712,2.5264397
november,11.856416,-1.7712984,5.3923035
cpi,6.3684883,-8.38886,-1.5486969
expected,9.551513,-7.5019007,-1.4482857
earnings,14.744531,-3.0095694,0.6703176
remain,10.569463,-6.9380293,-3.2568989
consumer,7.3653092,-7.7475314,-2.8391156
july,11.068026,-7.1641774,1.7463422
macro,2.3982193,-8.631141,1.8637801
months,13.461756,-2.3629086,2.822882
core,6.7298326,-8.368493,-1.4723551
apr,3.0630178,-8.299573,-2.9314575
labor,9.515108,-7.4190884,-3.568912
europe,4.516161,-6.3924356,2.8348522
levels,8.67322,-7.7026935,-3.0018287
risks,9.937109,-4.267662,-4.694248
covid,8.678369,-5.6648407,-4.257252
yoy,5.746718,-8.34693,-1.7203501
demand,9.484279,-6.8986635,-3.6924639
change,8.912071,-4.853472,4.1354833
note,12.3601675,-1.4792438,4.894787
cycle,12.068147,-7.3514533,0.09992135
federal,11.913814,-7.4303355,1.0954261
peak,9.844682,-7.742977,-1.2622713
bond,15.1098995,-0.37766957,2.76956
oil,6.7257233,-6.243207,-4.005707
analytics,11.845352,-1.8349583,5.558149
economics,2.484762,-8.384743,1.9891288
sector,8.207678,-6.386175,-3.8432899
pandemic,8.727461,-7.6784873,-3.3025079
banks,12.353551,-7.1046643,-0.27821705
level,9.991611,-6.8779593,-1.5016199
month,13.975856,-1.602525,3.6135697
russia,3.961124,-6.99692,2.7628717
decline,14.790884,-3.0415335,0.89942735
bp,11.682392,-7.442862,1.2370769
haver,11.81657,-1.8289273,5.51845
corporate,15.092442,-0.30842993,2.7440119
allocation,12.093386,-1.9250292,5.8589487
debt,15.316929,-0.4861781,1.4110867
based,12.661943,-1.3849291,4.684957
balance,9.854432,-7.2113786,0.5568201
government,11.251593,-1.5817956,-2.1362755
continue,10.832629,-5.6305337,-3.6636324
production,4.76767,-7.5136313,-2.8844864
oct,3.0514593,-8.290815,-2.9257362
ing,1.9610611,-7.0480328,-3.2867095
reserve,11.904193,-7.4229,1.0774118
nov,3.083164,-8.291195,-2.9188097
conditions,12.221285,-7.0624986,-1.3625218
portfolio,15.870042,-0.64474314,1.2599071
expectations,9.582349,-7.891785,-1.7566744
capital,12.154283,-0.60769117,4.5393267
key,11.445206,-4.1508102,-3.6455152
increase,10.899167,-6.8241324,-1.3718427
eurozone,6.8003964,-6.9637237,-0.5090969
dollar,14.986987,-0.38933367,0.55128926
performance,12.947841,-1.212126,4.558679
mar,3.0659313,-8.297477,-2.9284496
em,14.41427,0.53855777,1.7913333
relative,15.091087,-0.6180157,1.2825738
funds,11.816808,-7.404157,1.3011365
gas,6.732714,-6.3383355,-3.9917793
negative,15.287493,-2.3387218,1.1339754
emerging,15.0851965,-0.74609405,-0.58720803
analysis,11.9437,-1.8921769,5.706779
wage,9.694319,-7.640036,-2.8015447
japan,3.8901296,-6.96738,2.6539547
assets,15.630063,-0.7736758,1.0360576
target,10.90739,-7.6168594,0.8437402
sep,3.0672808,-8.292788,-2.9274766
euro,4.6546884,-6.5879416,-2.8673759
monetary,12.119369,-7.278009,0.025335565
housing,9.549685,-7.4586787,-2.9081652
basis,14.057646,-1.3723388,3.3501709
european,4.0528617,-5.727392,1.3328707
positive,15.540166,-1.6932936,1.2046634
asia,4.6253576,-6.2392592,2.9890623
ukraine,8.304865,-5.1705914,-4.7222967
yields,15.021402,-0.43654597,2.7268872
base,12.051271,-3.05594,2.8731
ecb,11.623451,-7.3643494,1.1042904
view,15.043337,-0.96590805,-0.22728148
rise,9.725996,-7.502952,-1.9644625
fixed,15.140987,-2.5997047,2.0161622
rising,10.370445,-6.8880816,-3.2193797
activity,9.369896,-7.0247774,-3.6150544
simple,14.663344,-3.1891963,0.40293667
hike,11.729887,-7.4071083,1.0656246
treasury,14.808914,-0.50426966,3.0275912
remains,9.685135,-7.0819945,-3.3278623
strong,11.409678,-5.735084,-3.184943
support,9.206595,-5.754817,-3.8289304
annual,3.9920208,-8.381808,-0.8941402
percent,6.6163554,-8.294128,-1.2003564
spending,8.181188,-7.41547,-2.911035
trend,9.3235855,-7.5786557,-3.1800215
nominal,14.563089,-3.2297826,2.2723508
food,6.590151,-7.2009974,-3.339551
stocks,15.429233,-0.2755073,1.6331761
industrial,4.77295,-7.5636396,-2.8456845
trade,4.793818,-6.9920645,-2.74634
range,11.026491,-7.323909,0.83242637
public,13.815184,0.26490104,-0.49950477
october,11.660999,-1.7079654,4.882566
pre,8.673417,-7.6938486,-3.3027208
aug,3.0558035,-8.293844,-2.936311
volatility,15.001362,-0.5563972,0.8702778
consumption,5.444019,-7.6734204,-2.6178327
january,12.2982,-2.0573807,-0.4942955
cash,15.27984,-0.6558108,1.1393248
pressure,10.146238,-7.02365,-3.2323437
including,11.3114,-5.1038046,-3.5779262
insights,14.652467,-3.2075644,0.40357184
commodities,15.007284,-0.5427133,-0.23820508
median,14.088127,-1.2314442,3.550669
headline,6.5591774,-8.370284,-1.4978311
bps,11.670893,-7.4196067,1.2945206
spreads,14.974567,-0.3749705,2.7636364
start,12.466295,-3.8059309,0.8301641
recovery,10.182197,-4.930452,-3.8218648
manufacturing,4.508968,-7.6047425,-2.7539425
period,12.357886,-2.4123127,2.8432112
consensus,4.692988,-7.7121854,-0.37046823
fiscal,11.7215185,-7.1361895,-0.8797769
unemployment,7.0171666,-8.175948,-1.1773211
ratio,13.875935,-1.0220234,3.4353983
yr,14.225241,-1.3073224,3.8153133
major,11.941027,-6.5410933,-0.8791467
feb,3.060218,-8.289465,-2.9329898
impact,10.447702,-6.953168,-3.1059053
measures,9.860009,-7.374695,-1.828441
eu,2.7851636,-7.807984,2.3240764
sales,4.6657195,-7.5436325,-2.647753
