,x,y,z
inflation,18.999062,-7.2431283,-2.1722271
growth,19.676672,-6.189178,-0.35409966
exhibit,11.399079,-14.645537,-2.2585897
rate,16.254213,-11.160683,-5.225785
global,6.0712166,-10.935766,-6.7355366
market,11.117683,-14.070626,-0.5801516
investment,5.040273,-11.280946,-5.786335
gdp,17.696724,-0.51764727,-3.2342257
recession,10.340666,-11.594665,-2.9791799
prices,18.258698,-2.161413,0.39746678
rates,17.339415,-10.484191,-3.279799
markets,10.195957,-15.467802,-0.45091444
china,9.824364,-1.6215055,-7.8511214
real,8.984328,-15.076226,-4.549256
policy,17.01271,-11.619092,-3.61092
jan,18.635376,3.3539124,-2.7127554
expect,18.409693,-8.104679,-2.2954147
energy,18.211199,-2.1618657,0.53036606
jun,18.683554,3.085421,-2.7105556
strategy,5.077771,-11.097371,-6.0964565
economic,8.710761,-8.892274,-5.9542513
yield,5.423277,-15.771791,-2.722249
returns,8.080766,-17.962801,-0.09657078
risk,8.845985,-15.935557,1.4183234
bloomberg,5.138903,-10.914101,-6.2733645
equity,7.7406964,-17.118597,-1.6206722
asset,6.52251,-11.757627,-6.8478417
average,5.5133133,-14.309168,-3.7898154
december,5.027813,-11.109614,-5.6550097
return,4.065403,-14.194171,-3.6235127
fed,16.349188,-11.259458,-5.0092254
forecasts,8.202008,-8.3273535,-6.273254
dec,18.695332,3.1615958,-2.7543952
term,9.099071,-15.878593,2.1489635
economy,19.338575,-6.635113,0.6780097
time,10.325236,-11.207223,-2.7852454
forecast,17.562256,-0.9363051,-3.8256009
total,4.0576453,-14.16736,-3.64162
usd,16.31114,5.060857,-1.2451131
price,17.28551,-4.211633,-2.1449163
unicredit,10.360615,1.2639592,-10.374031
central,17.039072,-11.914058,-2.8773494
financial,18.098354,-10.790498,-1.2106955
eur,16.31679,5.057555,-1.2377416
current,15.229034,3.8647864,-0.38561612
income,9.007377,-15.392972,-4.3827286
jul,18.659504,3.278713,-2.7235947
equities,8.05691,-17.27932,-1.5708168
june,10.240596,1.3605763,-9.272494
investors,8.980533,-16.715044,-1.3835948
bonds,6.356875,-16.575539,-1.6598027
tightening,17.039215,-11.553823,-3.7182772
supply,18.118614,-4.190332,2.8287866
services,18.17895,-1.6648346,-0.7553743
credit,5.875259,-15.865896,-1.8936149
november,5.311579,-10.909497,-6.484853
cpi,18.913965,-0.89011025,-3.4777272
expected,17.978851,-6.8327045,-2.5025315
earnings,11.704507,-15.635481,0.7296426
remain,18.975824,-8.221813,0.32525426
consumer,18.975458,-3.340615,-1.5600692
july,15.384971,-10.05615,-5.831485
macro,10.6663065,1.4246874,-10.701112
months,7.3457108,-13.376304,-3.6494782
core,18.965221,-1.1376762,-3.539598
apr,18.67488,3.2573278,-2.725468
labor,19.76291,-6.042469,0.70482033
europe,9.998555,-2.210029,-7.235658
levels,19.459343,-4.771617,-0.9457746
risks,11.058752,-4.5869226,-7.0404778
covid,17.833187,-4.9382358,2.1445796
yoy,18.767746,-0.4686377,-3.3811133
demand,19.0358,-6.137486,0.9214072
change,8.520019,-8.821302,-6.147152
note,4.963123,-11.520766,-5.5097013
cycle,17.378325,-11.090265,-3.8527586
federal,16.346403,-11.705832,-4.8487926
peak,18.439133,-7.4523454,-2.646027
bond,5.671014,-16.104431,-2.520483
oil,17.871061,-2.1202698,1.1017988
analytics,5.442956,-10.959651,-6.765506
economics,10.468051,1.3370045,-10.450741
sector,14.560999,-5.2841578,-1.6380318
pandemic,19.611921,-4.913665,-0.6211753
banks,17.05022,-11.910164,-2.8264694
level,17.257,-7.334891,-2.1299424
month,5.605937,-14.120407,-3.8237505
russia,9.765179,-1.3614397,-8.216908
decline,11.736273,-15.692399,0.7400014
bp,16.29501,-11.11823,-5.2536683
haver,5.387378,-10.904428,-6.7114253
corporate,5.601963,-16.12804,-2.384614
allocation,6.4834175,-11.707168,-6.8511353
debt,7.3445773,-16.693232,-0.07222512
based,5.0836253,-12.12004,-5.0811424
balance,16.264055,-8.012926,-4.756809
government,11.78928,-10.826315,3.0521328
continue,17.701563,-8.60897,2.095147
production,17.763681,0.70926905,-1.5048932
oct,18.668297,3.2657008,-2.7310188
ing,16.465242,5.4667253,-2.6586142
reserve,16.348413,-11.687163,-4.834044
nov,18.668083,3.240221,-2.7303104
conditions,18.147274,-10.824833,-1.2328757
portfolio,7.984361,-17.202581,-1.6559458
expectations,18.944078,-7.2655296,-2.1628637
capital,4.48112,-11.253635,-4.327434
key,16.135353,-9.703773,3.4383125
increase,17.466183,-8.838211,-1.9267462
eurozone,15.372613,-2.2467015,-4.0909123
dollar,8.235815,-15.8986635,0.38429236
performance,5.20065,-12.456382,-4.9102116
mar,18.673681,3.2499895,-2.7283554
em,5.8104424,-15.289159,-0.3406087
relative,7.5413346,-16.399473,0.28324643
funds,16.183826,-11.396921,-5.3192534
gas,17.936996,-2.1035461,1.0209877
negative,8.683847,-17.685585,0.8519201
emerging,10.244504,-15.506734,-0.29567346
analysis,6.2497954,-11.43406,-6.7904787
wage,19.411484,-6.578773,-0.7420536
japan,9.818581,-1.1117711,-8.190004
assets,8.090901,-16.957243,-0.8568358
target,16.788502,-9.779741,-4.897019
sep,18.671335,3.2484124,-2.7274196
euro,16.143427,0.9571901,-1.4268676
monetary,17.0636,-11.647744,-3.5043738
housing,19.05402,-6.7462687,-0.7082979
basis,5.9221144,-14.278833,-3.4845204
european,10.918856,-0.35051867,-5.336607
positive,8.395013,-17.635061,0.49150962
asia,9.999418,-2.661094,-7.1811333
ukraine,17.92146,-3.709601,2.70008
yields,5.6107397,-15.93687,-2.5439134
base,7.7021637,-11.132031,-4.211155
ecb,16.300446,-11.033455,-5.019859
view,9.739916,-15.628483,-0.3805382
rise,18.427143,-7.0527434,-1.638878
fixed,8.981046,-15.501557,-4.253506
rising,18.882704,-8.049145,0.2894768
activity,19.209772,-6.059684,0.5372084
simple,11.391315,-14.71271,-2.1987736
hike,16.362452,-11.150858,-5.009438
treasury,5.501542,-15.64748,-2.7246232
remains,19.190794,-6.4626436,0.3781929
strong,17.709877,-9.688462,1.2647415
support,17.833017,-6.0682015,1.6465952
annual,17.352747,0.49551693,-5.1576653
percent,17.965536,-1.2348437,-4.063937
spending,18.961557,-4.0349298,-1.287459
trend,19.6108,-5.9145665,-0.24832106
nominal,8.888943,-14.76912,-4.5976963
food,18.279676,-1.7887894,-0.27217907
stocks,6.665599,-16.435225,-1.1638548
industrial,17.783264,0.7012383,-1.6141248
trade,16.675873,0.55369353,-1.4566125
range,16.556854,-9.835916,-4.707707
public,7.616589,-14.341472,2.9665003
october,5.5806274,-10.35267,-5.332621
pre,19.611874,-4.8724346,-0.63811713
aug,18.672379,3.2628667,-2.7232625
volatility,8.07433,-15.57268,-1.0084049
consumption,17.871168,-0.35703745,-1.883432
january,10.146099,-11.612701,0.44759807
cash,7.7031274,-16.542309,-0.17688803
pressure,18.92181,-7.738553,0.15753144
including,17.254248,-9.243625,2.3766615
insights,11.414515,-14.704105,-2.2011344
commodities,9.742842,-15.932617,-0.919896
median,5.482754,-14.3105545,-3.550403
headline,18.915962,-1.0273463,-3.5221946
bps,16.21066,-11.1191635,-5.2913923
spreads,5.595168,-15.937703,-2.4630024
start,10.249819,-11.491958,-2.887244
recovery,16.856537,-7.385389,2.9111156
manufacturing,17.7874,1.0868881,-1.9943397
period,7.3320093,-11.9492,-2.9832206
consensus,16.08399,-0.5231865,-4.647287
fiscal,17.68203,-10.631724,-2.3742275
unemployment,17.897024,-1.3937722,-3.9699447
ratio,5.405023,-13.998061,-3.162214
yr,5.050336,-14.409725,-3.9019291
major,16.845585,-11.060911,-1.8752496
feb,18.669376,3.2595637,-2.724497
impact,18.903055,-8.125437,0.21271376
