,x,y,z
inflation,16.545938,-6.365401,-0.13168995
growth,16.99036,-4.9016085,-0.2018852
exhibit,8.804984,-12.781815,1.8025228
rate,13.347617,-7.034459,4.4325337
global,7.6551776,-11.755941,4.495571
market,9.686422,-12.277348,-0.7170044
investment,6.676502,-12.10111,3.9326417
gdp,16.125261,1.7370278,-2.1452508
recession,9.758878,-10.594801,1.5587804
prices,16.277037,-0.89633346,-2.2314832
rates,14.220687,-7.632553,2.5502775
markets,9.175842,-13.359605,-1.3145915
china,12.507132,3.6527143,2.3829224
real,11.554164,-13.364057,-0.81964
policy,14.530051,-7.3352623,3.3911445
jan,16.78653,4.8174067,-3.1624973
expect,15.952202,-6.749183,0.19496943
energy,16.205473,-0.8922287,-2.130036
jun,16.832487,4.608279,-3.1522253
strategy,6.755931,-12.003422,4.2388406
economic,10.608918,-2.1783211,6.0564575
yield,5.253865,-14.735391,0.5424693
returns,8.069719,-15.456808,-2.3757195
risk,8.218364,-13.353926,-3.0465376
bloomberg,6.820013,-11.887484,4.4117074
equity,7.45443,-15.299253,-0.8620682
asset,8.176868,-12.363121,4.152686
average,4.519111,-13.647029,1.6884736
december,6.5063334,-11.940964,3.9165952
return,4.438303,-14.093482,2.4945104
fed,13.463052,-7.1349087,4.3092694
forecasts,10.430952,-1.8775502,6.191983
dec,16.820593,4.6656337,-3.1036372
term,8.485739,-13.019048,-3.63268
economy,16.383852,-4.433248,-0.1771293
time,9.820346,-10.526627,1.0118748
forecast,16.095833,1.9951086,-1.6437274
total,4.4021425,-14.064455,2.5153053
usd,14.384693,6.688993,-2.6800299
price,15.58196,-2.7251654,-4.126814
unicredit,12.818465,6.655409,3.9798098
central,15.00099,-7.3735685,3.0394192
financial,14.706065,-8.473571,1.2729456
eur,14.389021,6.683878,-2.6693277
current,13.577508,5.7172227,-2.0559504
income,11.318376,-13.67014,-0.8884691
jul,16.8003,4.763153,-3.1481366
equities,7.728624,-15.368218,-0.9364853
june,12.983397,6.5833683,3.099122
investors,8.371079,-14.726952,-0.8954932
bonds,6.2311783,-15.072556,-0.4693731
tightening,14.439017,-7.4014926,3.4344442
supply,15.448932,-1.5349449,0.017266681
services,16.370747,-0.3765013,-3.0557942
credit,5.696392,-14.614654,-0.103747234
november,7.0357966,-11.872354,4.5196037
cpi,17.174015,1.8367413,-1.7196858
expected,15.980652,-6.982274,-0.38780865
earnings,11.107687,-12.09064,-1.7862835
remain,16.462141,-5.6831956,-1.8721057
consumer,17.05557,0.13759352,-3.5320265
