,x,y,z
inflation,16.781054,-2.350057,4.490683
growth,16.791086,-3.9490325,4.515611
exhibit,16.391207,-6.7732663,-4.549519
rate,18.564495,-0.22415236,1.2705824
global,8.6931095,-6.135411,-5.670208
market,15.656031,-5.6020083,-5.0548525
investment,9.205043,-6.7209063,-5.0678744
gdp,13.778103,-1.6457287,6.6008263
recession,17.144651,-4.0389357,-1.6565119
prices,13.869872,-3.8961148,5.4239135
rates,18.52564,-1.9215183,1.6258717
markets,14.950948,-6.854974,-5.3680634
china,7.921999,-4.548269,3.5780437
real,13.162098,-8.536255,-1.5360154
policy,18.810574,-1.4748737,1.0655891
jan,10.225735,-1.5985861,8.422865
expect,17.582914,-2.6368654,3.390468
energy,13.743112,-3.9860144,5.3762217
jun,10.489593,-1.7127942,8.362942
strategy,8.944216,-6.6620617,-5.1264734
economic,7.673778,-6.1201253,-1.7728921
yield,11.602491,-8.677805,-4.2088017
returns,13.544091,-9.0317,-4.397138
risk,14.851079,-7.513265,-3.6275256
bloomberg,8.807025,-6.6007094,-5.119311
equity,13.4505205,-8.534746,-5.1531806
asset,9.2784815,-6.288598,-6.2876983
average,10.432529,-8.087699,-2.6535208
december,9.154496,-6.693813,-4.8572626
return,10.261049,-8.541589,-3.5759797
fed,18.62649,-0.4173163,1.2429863
forecasts,7.529359,-6.0559883,-1.6125973
dec,10.407238,-1.6904329,8.443675
term,15.337202,-7.378048,-2.917447
economy,16.439203,-4.5632815,3.8303902
time,15.471495,-6.0863256,-1.9409069
forecast,14.338971,-1.4279432,5.955201
total,10.140951,-8.519899,-3.4551344
usd,8.921823,0.20082708,7.6557226
price,15.161366,-2.3703675,4.946627
unicredit,5.871509,-4.3492613,4.70182
central,18.91318,-2.005893,0.7143781
financial,18.777033,-3.2914627,1.3224183
eur,8.93253,0.20408162,7.659826
current,9.798532,0.7894718,6.734419
income,13.303121,-8.600977,-1.9326814
jul,10.293937,-1.6309742,8.424343
equities,13.734626,-8.489168,-5.3400373
june,5.7830806,-3.8985908,4.303572
investors,14.233704,-7.871136,-5.3531227
bonds,12.662868,-8.651045,-5.023336
tightening,18.836544,-1.4092058,1.1282617
supply,14.096851,-5.6140146,3.7428288
services,13.852135,-2.9497044,5.8255424
credit,12.166524,-8.415452,-4.486608
november,8.717045,-6.492774,-5.2830095
cpi,15.592572,-1.7543092,5.730402
expected,16.875069,-2.28563,3.7589097
earnings,15.138436,-8.187924,-2.5644796
remain,17.27925,-4.497024,3.0991414
consumer,13.817562,-2.834856,6.404978
july,17.954596,0.5428844,1.252828
macro,8.737553,-6.1936293,-6.1601954
months,11.267753,-7.5298953,-2.112836
core,15.816201,-1.8318471,5.4776225
apr,10.322058,-1.651304,8.441605
labor,16.367643,-4.313884,4.688686
europe,8.43661,-4.6822586,3.2120967
levels,16.906971,-5.760602,3.586202
risks,14.5475645,-6.4099436,2.211694
covid,14.684186,-5.1686597,3.8383524
yoy,15.319358,-1.6965065,5.988193
demand,16.022554,-4.6973267,4.0701923
change,7.841437,-6.3866205,-1.8024241
note,9.485656,-6.8965425,-4.940107
cycle,18.901695,-1.5047822,1.5015137
federal,18.839117,-0.46506047,1.139765
peak,17.304344,-2.069682,3.69169
bond,12.027198,-8.730596,-4.37608
oil,13.20167,-4.2682004,5.1569133
analytics,8.643022,-6.4554467,-5.534632
economics,5.8008957,-4.3950887,4.6673174
sector,12.464716,-5.05095,2.6317008
pandemic,16.69151,-5.6375737,4.0162377
banks,18.911892,-2.078175,0.71604115
level,17.12908,-2.879194,2.7203166
month,10.365939,-7.964711,-2.5416994
russia,7.6247616,-4.485946,3.8383646
decline,15.013082,-8.288394,-2.4637861
bp,18.580421,-0.19022162,1.2620982
haver,8.598629,-6.4690995,-5.4276657
corporate,12.0625,-8.744334,-4.322502
allocation,9.216645,-6.281569,-6.258679
debt,13.432866,-8.444528,-4.172288
based,10.011981,-7.023634,-5.058913
balance,16.928818,-0.32430574,2.6339006
government,14.945957,-5.051357,-0.9028982
continue,16.435896,-5.3462496,2.0634346
production,11.882203,-2.1161077,6.9732933
oct,10.305289,-1.6409771,8.43791
ing,8.625173,-0.83853585,7.9032955
reserve,18.816637,-0.48695913,1.1391239
nov,10.337275,-1.6506097,8.419658
conditions,18.831089,-3.275098,1.3488526
portfolio,13.448372,-8.488003,-5.3517575
expectations,16.889742,-2.396722,4.3363132
capital,10.931391,-5.937516,-5.568851
key,16.007423,-5.904088,0.41915676
increase,17.615767,-2.7277427,2.2950451
eurozone,14.76358,-1.3019824,4.402403
dollar,14.073791,-7.776749,-4.3729763
performance,10.604808,-7.2181134,-5.1284285
mar,10.325151,-1.6478473,8.437675
em,12.122627,-7.297809,-5.4441624
relative,13.590697,-8.1240425,-4.133177
funds,18.741066,-0.19538508,1.1973362
gas,13.273061,-4.228937,5.226104
negative,14.547876,-8.500265,-3.21391
emerging,15.135644,-6.9062257,-5.2645397
analysis,8.964405,-6.2701206,-5.9874434
wage,16.899467,-3.6068728,4.30065
japan,7.5391,-4.278085,3.8013175
assets,13.892352,-8.3383045,-4.8424487
target,17.890081,-0.48645213,2.285032
sep,10.325128,-1.6467961,8.431572
euro,11.498001,-2.8780868,5.993654
monetary,18.860163,-1.6253408,1.0483632
housing,16.63828,-3.6940932,4.2231817
basis,10.961376,-8.047106,-3.0293584
european,7.6362123,-3.282784,1.4947523
positive,14.220096,-8.545367,-3.8979526
asia,8.521257,-4.767429,2.9919505
ukraine,13.738967,-5.6370893,3.8067682
yields,12.106579,-8.654412,-4.2007284
base,8.8699255,-5.9356775,-3.594044
ecb,18.441252,-0.35381076,1.2588123
view,14.809278,-7.098499,-5.035526
rise,16.971186,-2.8531575,3.7967353
fixed,13.345127,-8.587842,-2.2203772
rising,17.037987,-4.431117,3.176537
activity,15.837541,-4.440969,4.3038654
simple,16.343004,-6.8223076,-4.5367346
hike,18.581072,-0.42142722,1.2376442
treasury,11.6492405,-8.581162,-4.071613
remains,16.432467,-4.2727876,3.9265475
strong,16.962551,-5.2478275,1.9065588
support,15.092073,-4.938346,3.3064091
annual,9.656609,-7.8668027,-2.0260262
percent,15.971528,-1.4403337,5.169741
