,x,y,z
inflation,4.093007,-0.67768866,0.07970125
growth,4.085464,-0.74271166,0.030507036
exhibit,3.392761,-1.375763,0.48051736
rate,4.1277046,-0.89379716,0.1292342
global,3.2285926,-1.0940491,0.79365546
market,3.5415964,-1.3155032,0.26905406
investment,3.2436614,-1.2371476,0.75747806
gdp,3.9729955,-0.39447212,0.14924997
recession,3.497166,-1.2759005,0.20202836
prices,4.060075,-0.48989004,0.013542065
rates,4.102055,-0.9629742,0.066733256
markets,3.3962317,-1.5790303,0.49136356
china,3.357049,-0.1185983,0.67514235
real,3.7579954,-1.0046669,0.2766896
policy,4.186732,-0.93673253,0.08373469
jan,4.2692175,0.5009574,0.3998889
expect,4.085183,-0.8447143,0.04149876
energy,4.047295,-0.45929074,0.0049231015
jun,4.2633305,0.44566557,0.39156893
strategy,3.2378764,-1.1994929,0.791334
economic,3.677066,-0.74677837,0.19147891
yield,3.366153,-1.5717726,0.66504186
returns,3.4163034,-1.5813142,0.6165667
risk,3.4143538,-1.5772581,0.45403123
bloomberg,3.2326672,-1.1630646,0.80768156
equity,3.3744836,-1.6799034,0.6576741
asset,3.2583103,-1.2871497,0.80261505
average,3.483873,-1.1924998,0.51890814
december,3.2462442,-1.2061474,0.7376488
return,3.4087954,-1.4166297,0.61445475
fed,4.140406,-0.89766705,0.12053017
forecasts,3.6390922,-0.28199956,0.3357277
dec,4.259893,0.44635078,0.397402
term,3.4350317,-1.5206673,0.37196535
economy,4.106264,-0.835753,0.0067053987
time,3.4728255,-1.2702289,0.12327908
forecast,3.9156954,-0.47124234,0.14801393
total,3.4224687,-1.3434114,0.5977146
usd,3.9888632,0.63012516,0.2328012
price,3.824577,-0.85578144,0.110812455
unicredit,3.1383338,-0.15899253,1.186628
central,4.172047,-0.95944846,0.06976395
financial,3.9743855,-0.94190717,0.09800249
eur,3.9864867,0.62888664,0.23266776
current,3.8220978,0.38651997,0.13451014
income,3.6473973,-1.1984272,0.36792865
jul,4.2744555,0.49076203,0.4019757
equities,3.3778076,-1.6926792,0.65951496
june,3.1239722,-0.09047043,1.145274
investors,3.3749595,-1.6689548,0.61995244
bonds,3.3550675,-1.6571549,0.6675561
tightening,4.188044,-0.9393806,0.08838029
supply,3.9623737,-0.6006056,-0.023846194
services,4.0495424,-0.39028615,0.053374335
credit,3.3482108,-1.6163505,0.63964003
november,3.2297244,-1.147421,0.8236297
cpi,4.07522,-0.3463646,0.17364202
expected,4.003175,-0.7860278,0.048659913
earnings,3.575507,-1.331794,0.31211588
remain,4.109271,-0.86703503,0.013863152
consumer,3.987795,-0.6438571,0.08551481
july,3.9646006,-0.6806414,0.07177856
macro,3.1842341,-0.6974323,1.0254862
months,3.4912086,-1.2438933,0.30291718
core,4.08313,-0.47939825,0.14301763
apr,4.2781053,0.487553,0.40360776
labor,4.007109,-0.7245414,-0.038240787
europe,3.4490733,-0.25870705,0.39374503
levels,3.9718566,-0.88289917,0.0054640044
risks,3.834087,-0.78724664,0.01767572
covid,3.9924083,-0.6600714,-0.054874193
yoy,4.0509734,-0.19861047,0.20795517
demand,4.065157,-0.7517231,-0.013000695
change,3.6215935,-0.6463664,0.30785164
note,3.2520728,-1.2508979,0.73791105
cycle,4.146363,-0.96220845,0.09392922
federal,4.15391,-0.90804076,0.11566512
peak,3.9826977,-0.86077076,0.10253857
bond,3.361899,-1.6160996,0.6696584
oil,3.972762,-0.3343279,-0.025807882
analytics,3.2271736,-1.1466068,0.8514383
economics,3.1424706,-0.2585097,1.1618857
sector,3.7507157,-0.84894484,-0.051114015
pandemic,4.0572104,-0.79868287,0.0011612454
banks,4.1662726,-0.9637752,0.068698004
level,3.9354706,-0.90854084,0.007535308
month,3.5415733,-1.1157014,0.44517767
russia,3.391796,-0.13331214,0.7125535
decline,3.6475668,-1.2105501,0.25688607
bp,4.15233,-0.88079876,0.11565066
haver,3.2273493,-1.1388434,0.84553015
corporate,3.358151,-1.6265316,0.66657287
allocation,3.253071,-1.2571142,0.81372637
debt,3.385635,-1.6579572,0.60099894
based,3.269891,-1.3018783,0.69877
balance,3.9275005,-0.71498543,-0.033984892
government,3.3129194,-1.2341127,-0.017349582
continue,3.9365141,-0.9839143,0.011336131
production,3.9933302,0.040897503,0.15752022
oct,4.273502,0.48613563,0.4019654
ing,3.991496,0.57117534,0.2748625
reserve,4.155333,-0.90669787,0.116626486
nov,4.2709856,0.4780664,0.4003418
conditions,3.9572582,-0.9167232,0.11972513
portfolio,3.3763325,-1.6688868,0.6575828
expectations,4.0877666,-0.70769876,0.07648061
capital,3.2439442,-1.3666798,0.51155293
key,3.719694,-1.0476732,0.049905133
increase,4.0093985,-0.92848617,0.02428332
eurozone,3.7639947,-0.36455372,-0.024916029
dollar,3.3738801,-1.6347507,0.53258437
performance,3.2885041,-1.3887079,0.6734512
mar,4.2764015,0.4838417,0.40276232
em,3.3253062,-1.594452,0.55995554
relative,3.3888135,-1.6241125,0.54779917
funds,4.0352263,-0.9519527,0.17808828
gas,3.9970148,-0.33818713,-0.010695441
negative,3.5362654,-1.429309,0.4039568
emerging,3.4081018,-1.5653235,0.473207
analysis,3.2347953,-1.1532047,0.84621495
wage,4.1133094,-0.76396465,0.023260469
japan,3.277158,-0.059360567,0.8475242
assets,3.40772,-1.6261667,0.58857346
target,4.0431843,-0.7550885,0.108832575
sep,4.2739396,0.48251286,0.40205544
euro,3.7617533,-0.0114793815,0.016313003
monetary,4.187794,-0.9418738,0.08090366
housing,4.0891194,-0.700638,0.023055734
basis,3.4508169,-1.3354216,0.507625
european,3.1356814,-0.28873882,0.044302367
positive,3.448992,-1.5926691,0.5520327
asia,3.4162207,-0.2592201,0.4226201
ukraine,3.848061,-0.4875393,0.09384418
yields,3.3666844,-1.6050916,0.65315866
base,3.398399,-1.1593723,0.27435744
ecb,4.1337943,-0.8679046,0.102764316
view,3.4009829,-1.5876526,0.4917593
rise,4.058037,-0.7917701,0.025188137
fixed,3.5479817,-1.3658987,0.4531716
rising,4.096905,-0.8405917,0.009419841
activity,4.094555,-0.766022,-0.0038318709
simple,3.42225,-1.4549963,0.47266135
hike,4.1531644,-0.88650405,0.11037875
treasury,3.369761,-1.5617124,0.6477085
remains,4.071616,-0.78443563,-0.0058334833
strong,3.8360431,-1.0807965,0.06950471
support,3.986068,-0.73315114,-0.06283892
annual,3.5917723,-0.7648879,0.4193709
percent,3.9167182,-0.61406106,0.19659784
spending,3.963634,-0.763382,0.028994696
trend,4.0792794,-0.7499584,0.006856055
nominal,3.7702417,-0.9266828,0.22739829
food,4.064562,-0.3849532,0.054287136
stocks,3.361128,-1.654187,0.63448435
industrial,4.000412,0.03483722,0.16562557
trade,3.8654783,0.018121913,0.06797472
range,4.0148263,-0.82958084,0.08766377
public,3.3729713,-1.4801261,0.36627764
october,3.2629066,-1.0387462,0.629439
pre,4.056647,-0.78754276,-0.0018573217
aug,4.275837,0.48867834,0.40361786
volatility,3.3500242,-1.6303215,0.5757298
consumption,3.9555182,-0.2286208,0.13561223
january,3.3210168,-1.2769102,0.066084445
cash,3.3875463,-1.6507782,0.58978623
pressure,4.1126614,-0.8086627,0.008888463
including,3.8444614,-1.0655379,0.03987903
insights,3.4383748,-1.429933,0.45310178
commodities,3.3783054,-1.5870078,0.49699613
median,3.4538934,-1.2791673,0.5365428
headline,4.0772295,-0.41996035,0.1577756
bps,4.1333137,-0.88144946,0.121656165
spreads,3.3613698,-1.6097125,0.65415275
start,3.5337288,-1.1921247,0.17828521
recovery,3.8683832,-0.87089896,-0.06907135
manufacturing,3.9825945,0.07025216,0.20374317
period,3.3849137,-1.0806078,0.12176184
consensus,3.6275342,-0.34411508,0.32386953
fiscal,4.1347365,-0.9075369,0.035708044
unemployment,3.9676607,-0.6113661,0.11694513
ratio,3.398427,-1.3156661,0.5251633
yr,3.5298223,-1.01822,0.5067639
major,4.0285673,-0.95768523,0.010038446
feb,4.271083,0.48737118,0.40233213
impact,4.1042123,-0.8539401,0.010599708
measures,4.03697,-0.80662864,0.02617079
eu,3.1853292,-0.021102004,1.1146632
sales,3.963266,0.025996443,0.16206919
prior,3.585988,-1.0620801,0.2821059
germany,3.2361944,-0.0373683,0.9927067
companies,3.7061436,-1.2009122,0.097819395
quarter,3.561444,-1.1307551,0.16414261
week,3.5533504,-0.77898955,0.08660982
sectors,3.3764772,-1.3635046,0.21199182
short,3.4724283,-1.4815772,0.3379224
spread,3.3864439,-1.4913393,0.6289069
war,3.9086468,-0.5563051,-0.0019888948
tax,3.2720213,-1.4588102,0.4417266
valuations,3.3741007,-1.6821034,0.6513746
exports,3.973357,0.015909811,0.14591743
potential,3.4171958,-1.5292504,0.3975076
probability,3.3205287,-1.4495964,0.5196916
household,3.9003284,-0.6531734,0.14078878
costs,4.0332875,-0.7629144,-0.022240005
pressures,4.105957,-0.760972,0.00851055
business,3.9383826,-0.23035319,0.122768216
sources,3.1841233,-0.32271248,0.90488994
increased,3.553395,-0.9139338,-0.0693964
hikes,4.148886,-0.8944157,0.104008056
estate,3.4822986,-1.4711229,0.48309344
premium,3.3648262,-1.6414158,0.65305823
spot,3.8925643,0.52981424,0.16979814
attractive,3.3761353,-1.6844141,0.65183145
countries,3.7879498,-0.5503481,-0.15619032
korea,3.3483047,-0.12442842,0.61408097
commodity,3.9143555,-0.71354294,-0.05130573
cost,3.9418728,-0.86329955,-0.022296129
united,3.3810663,-0.18613318,0.38088715
economist,3.1204078,-0.09628051,1.1878891
sentiment,3.9516692,0.024009122,0.13682489
mid,3.484192,-1.5368947,0.4782951
fwd,4.011603,0.5902415,0.27677858
hiking,4.1703615,-0.9492642,0.094459794
natural,3.9778597,-0.3332466,-0.02305279
geopolitical,3.8252425,-0.7333021,0.021645768
adjusted,3.6223903,-0.66799384,0.38406324
march,3.98595,-0.86264807,0.1045524
economies,3.7170694,-0.89994335,0.034793306
uncertainty,3.960719,-0.87392455,-0.032549776
gold,3.403036,-1.6249036,0.56356317
fall,4.0442834,-0.77657175,0.01970513
annualized,3.5300353,-0.96469486,0.4800212
budget,3.7847261,-0.124388464,0.008264229
elevated,4.102226,-0.85432285,0.014949745
compared,3.5778072,-1.199696,0.25578433
households,3.8671837,-0.90789795,0.00271289
driven,3.7777188,-1.135716,0.10344302
savings,3.9174392,-0.87204427,0.020001806
cap,3.385594,-1.6582721,0.6109411
pace,4.111109,-0.9411772,0.04716899
environment,3.399275,-1.2479402,0.12334875
france,3.2199783,-0.03238858,1.0357773
chartbook,3.13868,-0.20882525,1.1758556
weaker,4.0894914,-0.8035826,-0.00031638937
september,4.048488,-0.8647028,0.1038128
gfc,3.5468931,-1.3797792,0.2773136
chart,3.7636178,-0.07432535,0.008662424
disclaimer,3.1421878,-0.2405394,1.1673579
factors,3.8389826,-1.0747542,0.040379744
management,3.2337384,-1.1871943,0.7818316
worst,3.3472073,-1.5582877,0.63134784
meeting,3.942678,-0.57296246,0.03459761
record,3.82244,-0.9069559,0.019450251
future,3.2566524,-1.2347641,0.53618
result,3.9935732,-0.86822134,-0.019905586
russian,3.915299,-0.3975215,-0.04046656
canada,3.146332,-0.03921589,1.1214889
job,3.8351574,-0.6274255,-0.12423356
msci,3.3107045,-1.5386521,0.56436175
employment,3.9700456,-0.22087023,0.069296315
chinese,3.5858066,-0.5118344,-0.09373546
currency,3.3624053,-1.6120182,0.49589607
municipal,3.350997,-1.6261511,0.6838355
survey,3.7472954,-0.13657893,0.13071258
grade,3.346328,-1.6027398,0.6847877
crisis,3.8930652,-0.88403344,-0.044088192
developed,3.3752518,-1.5909444,0.47449315
terms,3.3019981,-1.4650832,0.4336924
pmi,3.941234,0.100044094,0.29375625
infrastructure,3.386018,-1.4822605,0.37626326
additional,3.6192656,-0.88066185,0.021166176
set,4.04591,-0.8193354,-0.004277275
output,3.9969826,0.026698397,0.16952753
country,3.2547417,-0.6449138,-0.248261
inflationary,4.061286,-0.82379854,-0.005461771
late,3.992224,-0.9309045,0.0006467742
left,3.3257825,-1.2296234,0.2722856
downside,3.4428988,-0.99165905,-0.03764856
portfolios,3.372512,-1.6584065,0.6293556
recessions,3.3287127,-1.3096334,0.5408428
percentage,3.6055477,-1.1091014,0.1790016
effects,4.09135,-0.7678515,0.0013825336
reopening,3.9364185,-0.61737597,-0.094392665
italy,3.2162538,-0.031729065,1.0453597
share,3.1987135,-1.2132264,0.14707783
april,3.8129878,-0.17601787,-0.04085088
brazil,3.3151612,-0.08886293,0.7246373
focus,3.7853642,-1.0908316,0.047372337
slow,4.091379,-0.7846568,0.007663571
confidence,3.9802833,-0.124078356,0.10587312
international,3.0626314,-0.48832712,0.3421847
