,x,y,z
inflation,11.060224,-9.921936,-1.6545529
growth,10.600012,-9.607824,-3.0768802
exhibit,17.390497,-4.087822,0.50380963
rate,13.517641,-8.98887,1.7151339
global,14.569166,-1.9763498,5.6139345
market,16.459126,-3.9808135,-0.3662567
investment,14.940575,-1.2809918,5.0763917
gdp,5.777872,-9.44636,-1.1976337
recession,15.066119,-5.0263395,0.010486447
prices,7.6010194,-8.396503,-3.6712198
rates,13.452372,-9.020793,-0.05227237
markets,17.4473,-2.343948,-0.9131449
china,5.0327363,-6.1627474,4.2714086
real,18.238813,-2.9536474,2.3173995
policy,13.909024,-9.035321,0.46065298
jan,3.1177986,-9.584069,-2.3466134
expect,11.649747,-9.592579,-1.4480867
energy,7.5784044,-8.283415,-3.7466507
jun,3.3428047,-9.646009,-2.2947245
strategy,14.810307,-1.3469002,5.291423
economic,9.13664,-7.406597,4.4434047
yield,17.666689,0.058454044,2.1314368
returns,19.006475,-1.3080963,0.0115120495
risk,17.037964,-2.3796268,-1.5822158
bloomberg,14.695008,-1.3851844,5.3941817
equity,18.470228,-0.9745074,0.42425746
asset,15.152431,-2.3298345,5.6498733
average,16.994686,-0.57330984,3.30551
december,14.82421,-1.1907173,5.0045633
return,16.908274,0.20062499,3.5759668
fed,13.589072,-9.011611,1.5505784
forecasts,1.6245556,-8.496917,-3.0153232
dec,3.265354,-9.671825,-2.2528496
term,16.696552,-2.9755938,-2.0731397
economy,10.954783,-8.843672,-3.634357
time,14.831622,-4.4599895,-0.4359738
forecast,5.9787035,-9.456701,-0.7392876
total,16.872211,0.20822698,3.6296046
usd,1.9902717,-7.388044,-2.8003485
price,8.575685,-9.069264,-1.2572819
unicredit,3.0136304,-7.836099,4.208013
central,14.219764,-8.876564,-0.010422113
financial,13.757445,-9.039364,-1.4115181
eur,1.9924053,-7.388388,-2.7974215
current,2.9537387,-6.898231,-3.132544
income,18.382135,-2.782581,2.0596874
jul,3.1703687,-9.613072,-2.3179789
equities,18.558949,-1.1232486,0.27413282
june,2.9809082,-7.262503,3.998162
investors,18.090618,-1.7071751,-0.054609332
bonds,18.160204,-0.26768857,1.0491419
