,x,y,z
inflation,8.677318,-2.1224432,-5.4845033
growth,6.9606357,-2.8871496,-7.882571
exhibit,8.234253,-3.9024198,4.827112
rate,10.557902,-3.3964455,-1.8246814
global,6.12567,-3.6499798,7.386436
market,6.8491735,-7.480497,-0.00017222157
investment,6.321889,-4.4797597,5.958039
gdp,8.812242,0.23131353,-4.770778
recession,6.5756845,-5.749607,0.17339148
prices,7.855035,1.1184951,-7.1809225
rates,8.608843,-4.138622,-3.3819935
markets,4.5875263,-9.423434,0.97548836
china,11.061266,1.2554653,-1.0631245
real,7.4587073,-7.227602,-2.0673754
policy,10.249091,-3.979685,-3.7617443
jan,1.6331478,10.588326,-0.17978694
expect,8.442306,-1.4190257,-4.789731
energy,7.8059344,1.1342839,-7.2404065
jun,1.6338378,10.587709,-0.18041183
strategy,6.293247,-4.474608,6.3433447
economic,10.563882,-2.2959442,2.7812638
yield,7.962047,-6.0159907,3.6674914
returns,9.357676,-5.5257998,0.74066335
risk,5.1236596,-8.276608,1.9223928
bloomberg,6.031474,-4.217044,7.120142
equity,4.548084,-7.5975227,4.78004
asset,6.3964357,-2.7886539,7.584986
average,8.302618,-5.030649,2.6438217
december,6.3822093,-4.462585,6.2207637
return,9.549131,-4.107504,1.2253754
fed,10.464991,-3.4128764,-1.8686767
forecasts,10.478773,-2.1119874,2.8799236
dec,1.6331851,10.588278,-0.18005575
term,5.481909,-8.222032,-0.0827588
economy,6.945798,-2.9259512,-7.7229066
time,6.1584053,-5.967467,-0.42145622
forecast,8.594907,-0.15753695,-4.7879443
total,9.564894,-4.043314,1.2228795
usd,9.34588,6.555513,-1.0391303
price,8.413242,-5.693664,-0.08782653
unicredit,6.0816545,-1.0438429,8.438568
central,9.992014,-4.232369,-4.112078
financial,7.2845807,-4.9755,-5.549982
eur,9.345595,6.556577,-1.0376995
current,9.061187,5.681258,-2.3960166
income,7.2699866,-7.5432024,-1.6796294
jul,1.6331911,10.58831,-0.17991881
equities,4.380002,-7.614849,4.9104424
june,5.852956,0.61156046,8.437241
investors,3.8182428,-8.1337805,4.571539
bonds,6.1769695,-6.766822,4.437362
tightening,10.236355,-3.9670002,-3.7284334
supply,6.137962,0.47710946,-8.50217
services,8.147436,1.4205378,-6.5691347
credit,6.018468,-6.58926,4.2992744
november,6.0140257,-4.146487,7.214158
cpi,10.049437,0.6472454,-5.1389356
expected,8.3589945,-1.2457097,-4.848226
earnings,8.394847,-5.7236114,-0.04573131
remain,8.462641,-1.1701875,-7.1039095
consumer,7.270638,-6.920742,-2.7199316
july,9.42104,-2.580766,-1.125558
macro,6.197089,-1.6675974,8.213436
months,6.8436213,-5.4100533,0.64892864
core,10.093424,0.48871052,-5.1303015
apr,1.6331288,10.5883465,-0.17998643
labor,6.4883533,-1.7136182,-7.9706807
europe,10.569989,0.60783094,-0.927239
levels,7.939015,-2.9782996,-6.0329227
risks,10.090046,-0.6504017,-2.9967816
covid,4.6059628,-0.112552136,-8.812951
yoy,9.888254,1.0395795,-5.1682973
demand,6.7485056,-1.7741984,-7.4902716
change,10.570773,-2.289292,2.7877898
note,6.3718133,-4.5139503,6.1989603
cycle,10.014897,-3.9174876,-3.5296817
federal,10.592969,-3.5214713,-1.8839799
peak,8.552933,-2.2155848,-5.4501023
bond,7.717535,-6.290578,3.9490814
oil,7.126695,1.4569616,-7.726504
analytics,5.9284873,-4.0954905,7.4313593
economics,6.140506,-1.3064126,8.363924
sector,5.752768,-1.3139002,-5.5065312
pandemic,7.641503,-3.8023782,-6.8104014
banks,9.975072,-4.2396483,-4.1184072
level,7.937315,-2.6110501,-5.8230066
month,8.252063,-4.963245,2.4938734
russia,11.117614,1.344099,-1.0804557
decline,8.357002,-5.7034874,-0.006408995
bp,10.518068,-3.3836455,-1.8371518
haver,5.933639,-4.097194,7.41973
corporate,7.6441183,-6.3340554,3.988311
allocation,6.3879347,-2.7832317,7.592715
debt,5.743228,-7.9776926,3.2189758
based,6.41249,-4.5595937,6.0952854
balance,8.741191,-2.1070461,-2.6845329
government,2.790324,-6.910556,-1.9740622
continue,4.6530952,-7.1140156,-4.8788013
production,9.503114,2.3307104,-5.74328
oct,1.6331333,10.588332,-0.18000095
ing,5.2477536,9.805514,1.3767729
reserve,10.588733,-3.5205798,-1.8843212
nov,1.6331477,10.588319,-0.18001229
conditions,7.2927322,-4.996652,-5.5591726
portfolio,4.4131665,-7.652611,4.763823
expectations,8.63933,-2.1356373,-5.4720716
capital,5.999817,-4.48369,4.862469
key,10.051159,-0.97156453,-2.9940705
increase,7.5965843,-3.7543035,-4.350218
eurozone,8.533423,0.9073312,-3.4126947
dollar,4.72065,-8.921336,1.4432107
performance,6.552662,-4.531392,5.735371
mar,1.6332792,10.588237,-0.18005866
em,5.745044,-6.038614,3.5665843
relative,5.5756216,-8.220209,2.3368435
funds,10.578076,-3.4070232,-1.8172342
gas,7.1714234,1.4387863,-7.704301
negative,9.022588,-5.746882,0.45143616
emerging,4.576863,-9.435708,0.9649476
analysis,6.3627863,-2.7887728,7.5882993
wage,6.9850373,-2.8515904,-7.847773
japan,11.080035,1.6915199,-0.9570978
assets,5.676416,-7.8671837,3.304994
target,8.894356,-3.7510448,-2.595352
sep,1.6333238,10.588191,-0.18008277
euro,7.4340024,3.0743783,-5.376602
monetary,10.242262,-3.984544,-3.7718081
housing,7.5027585,-1.3779165,-6.720863
basis,8.024674,-5.146896,2.6758819
european,8.6791315,-0.4206136,1.5438393
positive,9.302388,-5.653481,0.6603102
asia,10.735703,0.50944567,-1.3622302
ukraine,6.0766087,1.058174,-8.364053
yields,7.7565117,-6.2409887,3.8870165
base,7.72235,-4.2606936,-0.2306908
ecb,10.259449,-3.358863,-1.8554202
view,4.193938,-9.144442,2.6927059
rise,7.5752134,-1.9295535,-5.6605124
fixed,7.2116137,-7.6147666,-1.5847169
rising,8.348225,-1.2099392,-7.065461
activity,6.9274035,-2.8096175,-7.8596015
simple,8.407115,-3.8905995,4.829949
hike,10.382177,-3.3875985,-1.8749502
treasury,7.8949175,-6.0604553,3.7094944
remains,6.758509,-2.4442167,-7.79835
strong,5.8690176,-6.9765306,-3.5676308
support,6.826248,-1.4673966,-7.1830783
annual,9.976793,-2.5560155,0.7840482
percent,8.6332245,-0.26660317,-4.7798
spending,6.871916,-6.717247,-3.2922668
trend,6.9363985,-2.8367925,-7.8201113
nominal,7.4830537,-7.1527643,-2.162414
food,8.029539,1.259678,-6.910492
stocks,6.047406,-6.990109,4.094138
industrial,9.499758,2.2959127,-5.7071595
trade,7.232329,3.1744642,-5.6239285
range,8.853473,-3.7806396,-2.6443188
public,4.292614,-9.14981,-1.046075
october,6.9232554,-3.830151,5.630084
pre,7.6483407,-3.8023062,-6.7992773
aug,1.633158,10.588325,-0.17999794
volatility,4.695221,-7.7939696,3.2416375
consumption,7.9659705,3.2564616,-6.161606
january,3.65917,-6.6183453,-1.6648684
cash,5.624787,-7.9801807,3.216711
pressure,8.195181,-1.2624347,-7.0211906
including,4.644501,-7.072176,-4.88712
insights,8.384578,-3.8915734,4.829616
