,x,y,z
inflation,2.995151,-0.19535384,-0.02056936
growth,3.0276363,-0.20369758,-0.020780789
exhibit,3.1230354,-0.23026198,-0.021400366
rate,3.0050063,-0.1983754,-0.020633265
global,2.9485853,-0.18599541,-0.020263176
market,3.11011,-0.22624849,-0.021317536
investment,3.0348516,-0.20814657,-0.020825433
gdp,2.8479087,-0.15837334,-0.019610075
recession,3.0954063,-0.22242956,-0.021220718
prices,2.9248211,-0.17735656,-0.020111192
rates,3.087681,-0.21943042,-0.021171087
markets,3.1814573,-0.24544339,-0.021781808
china,2.6468658,-0.10824855,-0.01830037
real,3.0537558,-0.21144001,-0.020949798
policy,3.0382762,-0.20656456,-0.020849956
jan,2.5906107,-0.09325835,-0.017931249
expect,3.064102,-0.21315901,-0.021019874
energy,2.8920221,-0.16910756,-0.01989795
jun,2.6374671,-0.104889244,-0.018238213
strategy,3.0132658,-0.2025449,-0.020684391
economic,2.9262989,-0.17843871,-0.020120395
yield,3.1899416,-0.24826868,-0.021834772
returns,3.2139866,-0.25417653,-0.021990903
risk,3.1890233,-0.24752103,-0.021829477
bloomberg,2.9875698,-0.19605063,-0.020516736
equity,3.231694,-0.25870582,-0.022104733
asset,3.10759,-0.22694843,-0.021298604
average,3.0419,-0.20928967,-0.020871012
december,3.0144973,-0.20289621,-0.020692583
return,3.146488,-0.23688994,-0.021553613
fed,3.0178773,-0.20167598,-0.02071673
forecasts,2.6743815,-0.115464196,-0.01847775
dec,2.674216,-0.11436718,-0.018477894
term,3.15553,-0.2388739,-0.021610776
economy,3.0484188,-0.20904693,-0.020915912
time,3.0894802,-0.22125329,-0.021182146
forecast,2.8375008,-0.15582275,-0.019541599
total,3.0919733,-0.22267707,-0.021197041
usd,2.4853873,-0.06769975,-0.017246045
price,2.9749818,-0.19093975,-0.020437265
unicredit,2.5272653,-0.07955122,-0.017517073
central,3.0535254,-0.2108042,-0.020949136
financial,3.048609,-0.20965332,-0.020917375
eur,2.486021,-0.06770041,-0.017250217
current,2.652613,-0.10974344,-0.018336535
income,3.0970325,-0.22327764,-0.021230856
jul,2.6016898,-0.096067436,-0.018006146
equities,3.2343273,-0.2595245,-0.022123571
june,2.5298522,-0.08051021,-0.017533904
investors,3.2159078,-0.25475842,-0.02200431
bonds,3.230427,-0.2585182,-0.022098184
tightening,3.0503738,-0.20982209,-0.02093087
supply,2.928236,-0.17836732,-0.020134097
services,2.8835516,-0.1669976,-0.019842194
credit,3.2042744,-0.25180426,-0.021928657
november,2.9732983,-0.19238229,-0.020424152
cpi,2.8161025,-0.1499415,-0.019402822
expected,3.0248613,-0.20356824,-0.020761603
earnings,3.1563601,-0.23869133,-0.02161745
remain,3.0794773,-0.21720771,-0.021118663
consumer,2.9457393,-0.18276659,-0.020248437
july,2.8160853,-0.15084064,-0.01940072
macro,2.820133,-0.15364416,-0.019427046
months,3.0858822,-0.2203748,-0.021156922
core,2.9096282,-0.17362258,-0.020012766
apr,2.6140447,-0.099136434,-0.01808629
labor,3.011165,-0.19959274,-0.020674448
europe,2.75571,-0.13524728,-0.019008763
levels,3.0429595,-0.2079229,-0.020880612
risks,3.0101027,-0.19982074,-0.020666543
covid,2.9634542,-0.18736023,-0.02036373
yoy,2.7384923,-0.13048047,-0.01889665
demand,3.018767,-0.20141302,-0.020723691
change,2.8953657,-0.17097707,-0.019918878
note,3.0594919,-0.21445486,-0.020985695
cycle,3.0902193,-0.22007377,-0.021186402
federal,3.027552,-0.20407006,-0.020779597
peak,3.0485601,-0.20951796,-0.020916678
bond,3.2137277,-0.2542267,-0.02198897
oil,2.795985,-0.14477932,-0.01927116
analytics,2.9940016,-0.19778922,-0.020559523
economics,2.5933764,-0.09639433,-0.017947495
sector,2.9453819,-0.18302551,-0.020245273
pandemic,3.0112643,-0.19967139,-0.02067399
banks,3.069879,-0.214895,-0.02105583
level,3.0490751,-0.20976496,-0.020920489
month,2.9893732,-0.19572225,-0.020530796
russia,2.60474,-0.097888246,-0.018023163
decline,3.1110258,-0.22631034,-0.02132309
bp,2.9974737,-0.19637579,-0.020584533
haver,2.9621558,-0.18912898,-0.020351876
corporate,3.2107396,-0.25330448,-0.021970276
allocation,3.0976422,-0.2242187,-0.02123408
debt,3.2147605,-0.2542651,-0.021997074
based,3.1003883,-0.22488935,-0.02125233
balance,2.9539075,-0.18522608,-0.020300565
government,2.9864445,-0.19442368,-0.020513635
continue,3.0712826,-0.21529138,-0.021066597
production,2.6589825,-0.11060287,-0.018380603
oct,2.6122503,-0.098804,-0.018074185
ing,2.5234387,-0.077038534,-0.017495468
reserve,3.0247982,-0.20357428,-0.02076228
nov,2.620669,-0.100840695,-0.018128285
conditions,3.0279715,-0.2043968,-0.020783413
portfolio,3.227922,-0.2577414,-0.022083208
expectations,3.013309,-0.20009413,-0.02068805
capital,3.0832121,-0.2201109,-0.021139506
key,3.0667236,-0.2147082,-0.021034611
increase,3.070303,-0.21528809,-0.021059204
eurozone,2.8914511,-0.1692299,-0.019893594
dollar,3.20406,-0.25149986,-0.021927198
performance,3.1573532,-0.23969635,-0.021621566
mar,2.6197817,-0.10060554,-0.018120108
em,3.1600542,-0.23992272,-0.02164276
relative,3.203587,-0.2511644,-0.021924077
funds,3.0492103,-0.21021152,-0.020921458
gas,2.8117373,-0.14870697,-0.019375745
negative,3.1502442,-0.23703168,-0.021578263
emerging,3.1666439,-0.24150443,-0.021681681
analysis,3.028302,-0.20648436,-0.020781472
wage,3.0463562,-0.20845594,-0.020902608
japan,2.5304027,-0.07969117,-0.0175393
assets,3.2234464,-0.25658265,-0.022052463
target,2.9634182,-0.18748793,-0.020365022
sep,2.614625,-0.0993953,-0.018089322
euro,2.6998181,-0.12130455,-0.01864519
monetary,3.0501866,-0.20997475,-0.020927358
housing,3.0188668,-0.20141476,-0.020725392
basis,3.1112862,-0.22722447,-0.021323835
european,2.6066253,-0.09868902,-0.018037999
positive,3.210064,-0.25303474,-0.021965822
asia,2.6727161,-0.11449825,-0.018468363
ukraine,2.8512275,-0.15904595,-0.019632936
yields,3.205221,-0.25194487,-0.021934876
base,3.0021772,-0.19898294,-0.02061389
ecb,2.989871,-0.19457772,-0.020534374
view,3.1859806,-0.24647237,-0.021808913
rise,3.0324588,-0.20511857,-0.020812258
fixed,3.1603239,-0.23983231,-0.021641422
rising,3.0553637,-0.21114701,-0.020961754
activity,2.9763098,-0.19050539,-0.020447467
simple,3.16339,-0.24083175,-0.021662096
hike,3.012562,-0.20000412,-0.020683242
treasury,3.18359,-0.24632667,-0.021792771
remains,3.028957,-0.20406446,-0.020788074
strong,3.082181,-0.21841942,-0.021135649
support,2.9838617,-0.1925512,-0.020496238
annual,2.8938186,-0.17130175,-0.0199073
percent,2.8978891,-0.17129585,-0.019935329
spending,2.9735723,-0.18995698,-0.02042889
trend,2.9975474,-0.19594976,-0.020585237
nominal,3.0226455,-0.20359911,-0.020747343
