,x,y,z
inflation,16.477734,-4.7644467,-6.943411
growth,13.505827,-7.52956,-11.718294
exhibit,14.403539,-6.409499,7.6237283
rate,17.394989,-4.7081923,0.7453854
global,11.140698,-7.2900825,12.178715
market,8.860678,-13.6408615,-4.007501
investment,11.538825,-9.234767,9.661135
gdp,15.7765875,-1.1087928,-5.824516
recession,10.855281,-8.646785,-0.23073214
prices,15.541427,0.7059733,-10.503548
rates,14.798134,-6.401878,-2.7529283
markets,7.5281725,-16.535942,2.6519334
china,9.972221,3.589634,-14.896092
real,12.470462,-11.936513,-1.9974142
policy,18.340097,-6.454193,-2.0029736
jan,2.1954029,18.562862,-2.5890017
expect,15.332852,-2.9975972,-5.12489
energy,15.504706,0.70271456,-10.585485
jun,2.3064644,18.331375,-3.1143298
strategy,11.912215,-9.1296835,10.584693
economic,17.900204,-1.6482803,5.7575684
yield,15.666072,-7.433878,4.271415
returns,16.183653,-11.013407,0.5621213
risk,9.2967825,-13.815769,2.0658004
bloomberg,11.197154,-8.577241,11.964953
equity,13.731698,-13.649164,3.0548096
asset,11.3326,-5.698288,11.613396
average,14.201299,-6.476797,3.182945
december,12.059822,-9.090818,10.508624
return,16.652884,-2.99111,3.1331244
fed,16.967218,-4.996525,0.4654958
forecasts,17.106792,-0.45309114,6.6165967
dec,2.4302218,17.83426,-3.3276956
term,10.819642,-14.936257,-0.48428416
economy,14.142506,-6.5902786,-11.011708
time,10.686662,-8.852068,-0.6872077
forecast,15.354054,-1.4872634,-5.8130283
total,16.662529,-2.9623175,3.1152205
usd,16.329807,9.227168,-1.9358972
price,14.192238,-9.270329,0.323176
unicredit,12.652122,-4.288572,12.442885
central,18.081026,-7.6627975,-2.5253577
financial,14.005778,-8.945217,-7.018251
eur,16.329493,9.229871,-1.9332031
current,15.398665,7.7211967,-4.4321866
income,12.27789,-12.183271,-0.271058
jul,2.230775,18.479948,-2.7233424
equities,13.992059,-13.913535,3.058358
june,12.85594,-2.4980888,11.489548
investors,13.104482,-15.539169,2.6099946
bonds,14.049705,-10.980761,3.8374035
tightening,18.29279,-6.380237,-2.0014617
supply,11.777391,-0.61899185,-14.526883
services,15.741846,0.9092945,-9.376597
credit,13.818526,-10.850519,4.678954
november,11.135066,-8.442193,12.079705
cpi,18.3729,-1.6238757,-5.776342
expected,15.210319,-2.82589,-5.361613
earnings,14.173464,-9.322229,0.35360256
remain,16.266552,-2.992907,-9.98493
consumer,12.240973,-11.7727165,-3.3150644
july,14.719837,-2.7302725,0.42533198
macro,12.261087,-5.0029817,12.240931
months,10.795054,-8.275891,0.46614978
core,18.418285,-1.8599052,-5.6857495
apr,2.1948836,18.687658,-2.6189003
labor,13.246119,-5.2069397,-12.678565
europe,8.198742,4.6032677,-15.045813
levels,12.418091,-11.817573,-5.0397863
risks,6.484875,-1.3317217,-17.04747
covid,9.831202,-2.692632,-14.449509
yoy,18.218275,-1.0179805,-6.046369
demand,13.7712755,-4.589647,-11.29106
change,17.887373,-1.583713,5.7939143
note,12.099232,-9.155837,10.475988
cycle,17.66247,-5.627621,-2.0721815
federal,16.895433,-6.269132,0.84811443
peak,16.244398,-4.8096642,-6.938394
bond,16.145432,-8.412173,4.7726703
oil,14.243523,0.83240306,-11.907714
analytics,10.752344,-8.42648,12.668765
economics,12.528742,-4.625802,12.382066
sector,11.190043,-3.509138,-9.678943
pandemic,13.196937,-12.111861,-5.3108783
banks,18.072176,-7.6754327,-2.5334034
level,14.880491,-4.009243,-6.9319615
month,13.982027,-6.4276266,3.020776
russia,10.182002,3.3525176,-14.820702
decline,14.06417,-9.342757,0.39263377
bp,17.253124,-4.650807,0.5898913
haver,10.777981,-8.406375,12.632553
corporate,16.19043,-8.529364,4.8443475
allocation,11.358238,-5.700362,11.63287
debt,11.364991,-12.318723,1.9235138
based,12.216657,-9.214828,10.320483
balance,14.470765,-3.3918185,-2.7142599
government,3.809703,-14.239399,-2.2729616
continue,8.017287,-12.266558,-8.247176
production,18.687384,0.3456698,-7.237929
oct,2.423059,17.854412,-3.2853775
ing,10.523027,16.646978,0.5015579
reserve,16.892485,-6.265053,0.84437346
nov,2.4206483,17.86438,-3.2843745
conditions,14.03267,-8.977815,-7.0264473
portfolio,13.796866,-13.934783,3.170761
expectations,16.422123,-4.768391,-6.9450793
capital,10.410016,-10.120343,8.056664
key,5.216759,-2.7777526,-16.698807
increase,13.240668,-6.447246,-4.439954
eurozone,17.490976,-1.0205345,-2.569181
dollar,7.7428765,-15.3939085,2.8381653
performance,12.239015,-9.116673,9.139372
mar,2.2889106,18.345758,-2.9498239
em,11.751687,-10.262953,4.0105777
relative,9.952988,-13.55678,1.5591166
funds,17.479412,-4.74947,0.8496655
gas,14.27785,0.8280453,-11.877933
negative,15.462563,-10.366612,0.34740973
emerging,7.519258,-16.548649,2.6519043
analysis,11.440494,-5.730572,11.669654
wage,13.512044,-7.5592446,-11.691004
japan,10.458852,4.3401647,-14.950115
assets,11.921705,-12.369595,1.4365855
target,14.942759,-5.700041,-1.7882353
sep,2.2983859,18.310534,-2.9827318
euro,13.180487,3.2203622,-8.323763
monetary,18.337914,-6.458569,-2.0092676
housing,14.331453,-3.7891,-9.519009
basis,13.753659,-7.4545445,3.173882
european,13.955806,-3.1339455,4.661416
positive,16.028158,-10.853974,0.4845138
asia,8.444627,3.6347802,-15.497009
ukraine,11.819192,0.7928167,-13.781906
yields,16.068674,-8.270721,4.710313
base,13.002419,-6.5307484,-0.2273515
ecb,16.656414,-4.8780365,0.23906736
view,10.57426,-15.747266,2.0609818
rise,13.683039,-4.6810536,-8.096215
fixed,12.241124,-12.211966,-0.067911744
rising,16.038124,-3.1133852,-9.968026
activity,13.698879,-7.219495,-11.527996
simple,14.62148,-6.269785,7.593405
hike,16.81067,-4.888955,0.3037276
treasury,15.715404,-7.663495,4.378466
remains,13.616883,-6.1447344,-11.689899
strong,10.228103,-12.158781,-5.819603
support,13.951252,-3.983867,-10.850183
annual,17.164207,-1.5420276,2.051536
percent,14.774598,-1.4231646,-5.5788617
spending,11.8982315,-11.631623,-4.5070987
trend,13.432622,-7.3035326,-11.809049
nominal,12.468352,-11.907063,-2.187939
food,15.688427,0.80788714,-9.987294
stocks,13.627276,-11.098206,3.6988697
industrial,18.61074,0.3364613,-7.18301
trade,12.799605,3.3227177,-8.631508
range,14.916699,-5.7853966,-1.8456362
public,7.9695086,-16.336739,-0.40010402
october,12.195633,-7.6382227,9.197398
pre,13.191095,-12.1097975,-5.3081446
aug,2.2069597,18.635508,-2.6721628
volatility,10.8990755,-13.140071,3.8573263
consumption,14.522541,3.2217085,-9.624702
january,5.162307,-13.248461,-1.8960661
cash,11.37378,-12.428905,2.0071704
pressure,15.78875,-3.2431908,-9.956309
including,8.113047,-12.253516,-8.518104
insights,14.59345,-6.2882833,7.5972733
commodities,8.350507,-16.404507,0.021310722
median,14.127356,-6.5831604,3.1819847
headline,18.401428,-1.7611041,-5.7214227
bps,17.387644,-4.650927,0.7151244
spreads,16.121582,-8.39041,4.7683287
start,10.787088,-8.516566,-0.042240623
recovery,7.9631386,-5.6608973,-15.328682
manufacturing,17.921005,1.1478063,-6.6875052
period,9.497601,-7.505369,0.20523182
consensus,17.563564,-0.64913553,-1.085028
fiscal,14.408262,-6.6135716,-10.6918335
unemployment,14.829847,-1.4222258,-5.714953
ratio,13.428975,-7.414181,3.400314
yr,17.22045,-1.3758725,2.406374
major,16.037,-7.9758654,-3.6951501
feb,2.2483575,18.477541,-2.8082013
impact,16.204575,-3.0289087,-9.969698
measures,15.49198,-4.5234804,-7.349138
eu,14.341122,-0.6650278,12.897059
sales,18.057972,0.20098321,-6.9419084
prior,13.301876,-6.2769604,-0.038785852
germany,11.450122,4.926543,-14.8780365
companies,6.8395705,-13.082063,-6.6996675
quarter,13.03366,-9.501386,0.59691066
week,13.734601,-3.5942547,8.507983
sectors,7.683657,-16.270775,-0.5024155
short,10.747666,-14.795028,-0.59312755
spread,15.474318,-7.3221445,4.1530304
war,11.862654,0.72571796,-13.720131
tax,11.979298,-9.546965,5.5109863
valuations,13.8347645,-13.878073,3.0700235
exports,18.418404,0.98686683,-7.320233
potential,9.899915,-16.047865,1.9527813
probability,10.37762,-10.887507,7.5164375
household,12.397433,-11.848215,-2.6633754
costs,13.850605,-4.376802,-11.085727
pressures,15.076479,-3.5931022,-9.979049
business,14.506729,3.2195275,-9.618541
sources,13.152244,-2.4599652,10.597125
increased,9.157402,-10.183116,-0.85784745
hikes,16.792494,-4.992038,0.29344112
estate,12.169125,-12.256591,0.24783179
premium,12.835818,-12.858505,3.0561295
spot,15.607515,7.6585827,-4.36482
attractive,13.87419,-13.912892,3.083778
countries,8.122983,-0.89838785,-14.339524
korea,8.987454,3.9826477,-15.11264
commodity,10.004557,-6.9364777,-13.138002
cost,10.042652,-6.797122,-13.121395
united,8.187386,4.5703635,-14.990503
economist,12.604754,-3.0027566,12.397974
sentiment,16.263195,1.4515945,-7.5584083
mid,15.707811,-10.553135,0.3645702
fwd,10.528148,16.647362,0.49481267
hiking,17.721691,-5.67659,-2.0489109
natural,14.248269,0.8315013,-11.902761
geopolitical,6.4618955,-1.3382127,-17.037199
adjusted,17.19021,-1.4626771,1.9654447
march,15.109411,-5.1168675,-0.07349952
economies,5.2717395,-2.5931633,-16.691261
uncertainty,9.191286,-5.260117,-14.061901
gold,10.657264,-13.22037,2.918556
fall,13.703075,-4.707856,-8.074805
annualized,17.11871,-1.6716138,2.1326263
budget,14.448756,1.2597569,-4.051479
elevated,16.165627,-3.0463502,-9.975548
compared,13.420028,-9.386046,0.6029903
households,11.516206,-11.358056,-5.0377693
driven,10.109586,-12.32047,-5.8564286
savings,11.848537,-11.6256895,-4.825869
cap,11.956749,-12.301526,2.1131797
pace,16.023888,-7.669231,-3.482144
environment,7.1456532,-11.317167,-3.6906457
france,11.552428,4.989021,-14.870739
chartbook,12.599558,-4.491417,12.418247
weaker,13.777248,-6.584905,-11.433397
september,15.147109,-5.1659827,0.00024755497
gfc,9.078513,-13.493033,-5.7633004
chart,14.45193,1.2775928,-4.018089
disclaimer,12.580678,-4.5468802,12.409275
factors,8.1082,-12.040124,-8.300734
management,11.583919,-6.6463428,10.813139
worst,13.858009,-10.4576845,5.623842
meeting,14.62796,-2.8332717,0.3727384
record,14.716446,-3.3149633,-6.2346573
future,12.106935,-6.920801,7.4788504
result,10.063392,-6.694329,-13.123574
russian,12.039424,0.8832641,-13.276902
canada,14.662109,0.56855536,11.174532
job,13.133472,-5.0314956,-12.940676
msci,11.882909,-10.103134,4.1342616
employment,15.74772,1.0369924,-8.79514
chinese,4.5895576,0.3871348,-16.076464
currency,7.576843,-15.582997,2.8337133
municipal,15.245288,-10.9842825,3.7355187
survey,17.06783,0.008962822,-1.5802624
grade,15.293648,-10.975204,3.738437
crisis,8.746606,-5.4461045,-14.71016
developed,7.340924,-15.883688,2.7966263
terms,8.476734,-13.089093,-1.7857738
pmi,17.793242,1.3038763,-6.5144587
infrastructure,7.992037,-16.32988,-0.3402584
additional,9.482168,-5.1000147,0.49655804
set,14.039748,-4.7352905,-7.8268404
output,18.1643,0.8111063,-7.0049205
country,4.1011033,-5.9844265,-1.5377681
inflationary,15.132193,-4.4052596,-7.888332
late,13.208173,-6.537994,-4.6421537
left,10.380013,-8.0321245,1.1973934
downside,4.8116713,-7.548325,-1.2488613
portfolios,12.39009,-13.944829,3.5418167
recessions,13.702928,-6.8507285,7.728981
percentage,13.174254,-9.452792,0.59671164
effects,14.500474,-3.862911,-10.021204
reopening,9.772956,-2.7551756,-14.390129
italy,11.5726595,5.0013385,-14.869273
share,8.43484,-10.578976,1.0194025
april,13.317999,1.9710248,-7.166125
brazil,9.761277,3.8937485,-14.978462
focus,8.211919,-11.916303,-8.586396
slow,13.609647,-7.279834,-11.6093235
confidence,16.104053,1.2259653,-8.286416
international,13.931439,-2.4591851,8.335444
refinitiv,9.690778,16.622137,1.5537094
trough,13.571814,-7.90662,2.6214478
curve,15.534263,-7.53878,4.2843633
stay,9.500969,-12.731916,-6.187086
continued,9.807899,-5.233818,-13.037836
moderate,15.642937,-10.507736,0.36652893
middle,5.298467,-2.485526,-16.687185
stronger,5.667861,-15.510043,-0.32317802
indicator,17.502468,-0.60176045,-1.3906521
stock,10.385737,-14.190254,-0.20188102
bear,10.936324,-9.849588,8.480598
tactical,11.417335,-15.694847,3.5088053
backdrop,9.093238,-12.687744,-6.6489725
history,9.939946,-13.6071615,1.5320004
india,9.979413,3.629764,-14.9024935
cuts,16.167809,-6.5614414,-4.1579022
post,8.94411,-12.725798,-6.7522464
tech,6.538274,-12.167197,1.113698
digit,15.963526,-10.792845,0.45884815
falling,14.355849,-3.8279924,-9.618651
headwinds,8.08975,-12.409855,-8.581693
weakness,9.620547,-5.257806,-13.263153
excess,10.559583,-12.189971,-5.5591927
bureau,11.067099,-7.8693414,12.242783
isg,11.417397,-9.429893,8.917869
local,12.377122,-13.84719,3.655438
retail,18.19966,0.33777636,-6.9150624
provide,11.780639,-14.266245,3.7407722
region,8.227472,-5.0740337,-13.294378
single,15.77272,-10.616623,0.39552996
times,16.501453,1.205111,-1.2911335
upside,4.26081,-10.561769,-7.8718057
sheet,14.404278,-3.381558,-2.6558573
currencies,6.3271623,-16.060846,2.855884
monthly,14.875541,-1.0111098,-6.063019
estimate,12.967285,-6.5510435,-0.24944542
spain,11.570998,4.9991665,-14.869148
america,7.7300425,2.6263776,-16.305412
leading,17.474474,-0.93630636,-2.4384694
strategic,11.461137,-16.236193,3.8541791
periods,13.411579,-7.0671945,7.773827
foreign,4.9036036,-9.515692,6.895366
deficit,13.385362,2.2156572,-7.2039785
estimated,17.868818,-1.5971655,5.791981
model,10.028265,-11.9493475,5.852492
treasuries,13.7386675,-10.831755,4.2654862
national,16.162407,3.5419364,-3.747664
decade,10.0275545,-13.815659,2.5205362
loans,12.073195,-9.609805,5.8855944
avg,17.225988,-1.3727633,2.1947906
lead,7.917524,-10.436782,-9.401509
workers,12.068905,5.2551146,-11.942251
imports,18.35292,0.95454353,-7.2378364
invested,12.97422,-15.577381,2.664545
disposable,12.432604,-11.874876,-2.4512568
eps,13.05427,-6.5002966,-0.14872842
inventories,12.538888,3.3645372,-8.777103
pce,18.41143,-1.8537488,-5.690224
lending,10.639779,-6.7490864,-3.852409
day,11.472193,5.141496,-6.306109
duration,11.6969385,-12.448491,2.0539157
south,9.277006,3.94727,-15.05816
wages,12.717933,-5.1252823,-8.299465
boe,15.540447,-4.726314,-0.26844546
summer,10.055187,-2.1987598,-11.760271
close,6.8278966,1.1821098,-12.00259
estimates,13.068069,-6.475772,-0.1681063
peaked,16.174477,-4.7626734,-6.9867086
mkt,10.512207,16.646675,0.51509404
issuance,13.644014,-10.320752,6.0753107
account,11.204362,-3.366311,-9.384691
tighter,13.849927,-8.749046,-6.9634137
slowdown,13.71486,-6.3353233,-11.509432
north,7.7727184,2.6944623,-16.25398
slowing,13.542798,-7.3459167,-11.676391
rs,18.042107,-0.33753344,-6.4013157
default,15.56629,-7.54618,4.2876925
finance,12.042112,-8.239388,9.327681
coming,9.05542,-7.4739194,-9.718808
force,8.178171,-2.2337537,-11.838832
clients,11.509538,-15.1371,3.5184984
opportunities,11.1087675,-15.68419,2.9254758
cee,14.397258,-0.3752303,12.71073
classes,11.470978,-16.172815,3.8094454
chains,11.760989,-0.62413526,-14.528571
easing,14.23347,-4.0381722,-10.442298
hy,13.685945,-10.353204,6.0124674
industry,14.438181,5.7678227,-8.970128
hit,10.778151,-4.1976295,-8.656169
weighted,12.834438,-9.556274,0.57809454
scenario,10.152488,-11.47009,6.8600025
mortgage,14.812077,-2.9385824,-5.926944
largest,8.842209,-2.7986314,-7.5887017
security,5.256125,2.1455681,-11.650152
baseline,15.04989,-2.571088,-5.668819
hand,8.245147,-11.3751335,-8.711604
indicators,17.465076,-0.9232576,-2.4512637
chief,12.566461,-2.7594852,12.396886
importantly,8.48337,-13.114763,-1.9088769
cut,13.279698,-1.9976236,-2.8747883
aggressive,16.027172,-7.7386327,-3.3221848
losses,8.586953,-14.096043,3.0379782
technology,5.986965,-13.203087,1.3229069
pricing,13.534489,-4.239366,0.4800174
drawdown,13.454042,-7.2192774,7.770903
news,10.618711,-14.68988,-0.78765595
nuclear,7.9173384,5.3152556,-13.384476
taiwan,8.37212,4.391945,-14.957895
modest,11.120462,-10.003802,-5.762194
historical,12.704641,-7.8364882,3.842158
cumulative,13.54892,-7.393257,3.3218935
indices,11.955975,-6.911383,7.3060503
moody,11.322928,-9.475368,8.916584
quality,11.237717,-13.478115,3.5070662
increases,14.369871,-4.6623583,-7.6659102
yen,4.303647,-10.2709465,-7.891729
domestic,8.215203,-5.294604,-7.7224684
gains,6.5342407,-13.172485,-6.5134788
neutral,14.788233,-6.5777054,-2.6471117
suggests,9.236185,-13.999427,-5.7988343
aggregate,9.66534,-11.727274,5.5995474
class,11.444419,-16.080618,3.748032
surge,10.105989,-2.2810705,-11.758438
august,14.387982,-3.151945,0.30402532
margins,9.387233,-12.789992,-6.2326007
declined,8.478029,-10.7827,0.95196587
increasing,9.350964,-9.208017,-11.209074
path,12.801299,-7.735069,-7.1784883
typically,9.917727,-13.618328,1.8431666
ig,13.704198,-10.360905,5.9782763
drag,13.497115,-8.340233,-6.9114757
iran,7.8347564,5.27374,-13.524415
reflects,11.087435,-10.156739,-5.667639
property,8.283396,-5.5296636,-15.001738
hedge,10.914496,-13.29669,2.9945035
trading,8.566377,-14.010769,3.1927729
resilient,7.86597,-2.7896364,-12.256885
response,16.223267,-6.6496778,-4.2644
taux,6.5397205,10.100423,-10.03043
led,13.468874,-7.265863,-5.3388176
limited,4.05034,-15.672715,-1.7229148
continues,14.198835,-6.1040263,-6.1180043
opportunity,8.259491,-13.64331,3.2387378
february,15.28649,-4.926214,-0.23706146
offset,10.047182,-6.734662,-13.120696
latin,7.714942,2.6015127,-16.321768
personal,12.426518,-11.859858,-2.539965
medium,12.047572,5.008428,-7.5935163
exposure,6.009069,-16.091034,2.8699481
direct,10.254103,-7.3818617,2.63513
qoq,16.071585,-0.2240415,-5.9763446
deliver,10.672933,-14.427072,-0.9301765
openings,13.114424,-4.998213,-12.989879
sharp,11.16575,-10.885242,-5.4122505
starting,10.982154,-10.1935835,-5.654712
benefit,8.115466,-11.57767,-8.330706
overweight,13.040985,-15.532892,2.6491134
africa,8.768333,4.045616,-15.12013
chain,11.75543,-0.65239525,-14.543743
fund,4.928532,-12.438223,4.1436963
scotiabank,13.089716,-2.449307,10.798235
turkey,14.513104,0.16740574,12.268008
upward,14.868083,-4.4369,-7.5245686
historically,10.630897,-14.579202,-0.7759787
implied,13.4879465,-7.4637027,3.2619631
sharply,9.669712,-6.35618,-10.175912
election,4.144279,7.24395,-11.484588
analyst,11.153059,-7.3553395,12.136424
transition,6.513611,-5.06742,-14.110839
jpy,16.355799,8.700285,-2.4956691
intermediate,13.774425,-10.914977,4.0397587
construction,11.955532,3.4862533,-8.839559
restrictions,9.730131,-2.9337397,-14.308669
poland,14.485282,0.11251199,12.303515
mexico,9.551471,3.9381797,-15.01326
rose,14.783825,0.6718263,-8.664469
days,11.810927,-6.4081273,2.033389
size,14.061062,-3.312364,-2.3835905
gain,6.694002,-11.535152,2.8566935
favor,10.033477,-15.948314,2.0245469
consistent,12.447683,-6.3883915,-8.454752
head,11.189852,-2.2991374,13.93345
lowest,10.595467,-4.03771,-8.431388
signal,10.618759,-8.810877,-0.730977
flows,10.825528,-13.073313,3.3200321
rebound,10.974838,-3.6781313,-11.543352
question,8.511124,-13.137367,-2.3401566
statistics,11.100743,-7.6260443,12.210307
hawkish,15.322256,-3.879043,-0.9245022
signs,9.562102,-9.09921,-11.283136
jobs,12.025534,5.245218,-11.7244
earlier,6.707414,-8.516523,-8.589641
rolling,13.887395,-6.6042504,3.0692842
power,10.696972,1.1752266,-5.89977
purchases,5.578448,-12.942711,-1.651749
surveys,11.958489,-0.5061506,-6.7900376
valuation,8.922708,-13.932037,3.8065255
consumers,9.390894,-8.344902,-6.7731996
momentum,12.012861,-6.5787144,-8.265215
shift,9.307466,-5.1643305,-13.526642
gap,8.172,-6.791699,-6.945951
seasonally,17.226398,-1.3348446,1.5109401
declining,12.48593,-5.2375655,-8.268411
shock,11.523522,-8.261847,-5.6174054
crude,11.50788,1.8959011,-11.192042
tight,13.678264,-6.206925,-11.537464
east,5.527894,-1.7113885,-16.654133
thinking,8.7560835,-13.559176,-3.6310217
roughly,11.076798,-10.321909,-5.612088
tilts,11.750899,-14.311828,3.9221804
turner,10.476078,16.645437,0.5607751
chris,10.489331,16.645954,0.54395616
mild,7.926296,-5.640923,-15.31031
cycles,15.241128,-7.3806705,-3.023846
loss,7.2897043,-10.646309,4.434287
population,3.7395806,2.9592938,-13.793302
combination,8.575185,-10.388173,-10.976831
people,5.611583,5.1230507,-14.164599
reason,11.025909,-10.243326,-5.650335
ease,14.331449,-6.025391,-6.318681
weak,7.9270763,-5.6231155,-15.271339
house,11.968578,5.082911,-11.097273
concerns,6.0466776,-13.3052025,-6.1801343
stable,11.985603,5.310709,-11.536252
moving,9.310023,-10.449372,-0.063533545
tilt,8.506129,-13.140735,-1.8942508
table,11.442396,-2.355243,13.64003
improve,4.120795,-15.9866085,-1.2208692
resilience,7.982355,-5.5985985,-15.207795
weight,9.436568,-10.559253,-0.058743943
add,5.846159,-13.114092,1.5069612
products,4.9192367,1.3065951,-10.545787
declines,14.720866,-3.1691,-6.096098
cyclical,11.484393,-0.87318444,-10.374423
bund,18.770216,4.6407547,-1.4778762
boost,12.497475,-7.50225,-7.322282
territory,13.273171,-6.6353493,-4.6828127
double,6.280215,-11.885287,2.517692
reached,11.801527,-3.8174756,-5.8726387
revision,17.869648,-1.5983813,5.7918196
growing,8.075573,-11.154043,-8.613915
conflict,11.949982,0.8149933,-13.4780035
assumptions,17.867672,-1.5925337,5.7954826
achieved,17.053679,-0.58727795,6.5638123
