,x,y,z
inflation,25.033386,-8.361365,-11.627264
growth,20.027613,-11.789349,-17.910675
exhibit,22.0084,-12.27924,12.604996
rate,26.580017,-6.6578217,-1.2914017
global,15.325952,-11.92621,18.728018
market,13.209372,-21.482416,-6.1383166
investment,17.32113,-14.63508,17.008043
gdp,23.668634,-3.7284214,-8.801815
recession,16.061232,-13.616022,-0.7836521
prices,24.850086,0.13721216,-13.686646
rates,21.994884,-10.5485935,-3.8933294
markets,10.835144,-25.97957,6.5477815
china,23.421125,7.928426,-14.217587
real,20.351425,-18.910408,-6.5479198
policy,26.090078,-12.715312,-1.7834897
jan,-1.8009742,27.539974,-1.5779711
expect,23.339466,-6.138988,-8.374999
energy,24.847002,0.12126129,-13.775009
jun,-0.5991481,26.997849,-2.7115219
strategy,17.40389,-14.594494,16.973608
economic,28.03281,-0.57643276,7.657382
yield,23.046265,-13.972482,6.9656844
returns,21.596817,-19.620802,1.6736729
risk,12.295317,-22.871096,8.127669
bloomberg,16.070108,-13.885383,18.633308
equity,19.80448,-21.57288,3.845178
asset,15.233781,-9.479528,18.111494
average,21.264584,-11.070941,4.779709
december,18.128862,-14.316195,16.202522
return,24.865961,-11.516078,4.030602
fed,25.64413,-7.359086,-1.2429448
forecasts,26.657055,-0.8468575,10.281794
dec,-0.96069837,25.814285,-2.236376
term,17.128021,-18.975788,-0.6085417
economy,17.974987,-10.6761675,-18.430647
time,15.640842,-13.966328,-1.5243909
forecast,23.209446,-4.016859,-8.885711
total,24.85407,-11.490856,4.0329967
usd,25.16868,14.402149,-1.5654402
price,21.755676,-15.07244,0.41561928
unicredit,17.111485,-7.1695147,19.93364
central,25.879686,-14.109682,-3.5052125
financial,20.73051,-13.235627,-10.792188
eur,25.168406,14.405234,-1.5629447
current,24.141058,12.3514595,-5.918327
income,20.310352,-19.261723,-5.2132664
jul,-1.4941505,27.40363,-1.7067671
equities,20.3378,-21.830843,3.159743
june,18.220486,-4.676707,20.112404
investors,18.433678,-23.472075,1.6915154
bonds,19.613453,-18.347965,7.1971054
tightening,26.026653,-12.661089,-1.7723511
supply,16.88451,-1.584005,-23.550175
services,24.72523,0.46905348,-12.11052
credit,19.515371,-17.177427,8.316074
november,15.931989,-13.740025,18.728676
cpi,27.792624,-3.6087503,-8.602607
expected,23.180939,-5.848578,-8.679015
earnings,21.60298,-15.320403,0.65746987
remain,24.586752,-5.7510676,-16.059427
consumer,19.890823,-18.120356,-8.545497
july,21.87463,-4.8563433,-0.28312543
macro,16.41912,-8.3710165,19.305191
months,16.332054,-13.232144,0.39038807
core,27.866236,-4.1226907,-8.562832
apr,-0.21692221,27.68449,-1.6033845
labor,19.183516,-8.339261,-20.169216
europe,21.88288,5.031483,-13.4018
levels,22.467112,-10.583891,-13.380766
risks,13.246738,-15.06909,-19.998163
covid,13.125861,-3.237887,-23.294617
yoy,27.634619,-2.6425488,-8.710096
demand,20.500639,-8.085935,-18.012732
change,28.060833,-0.3083393,8.452612
note,18.203094,-14.331916,16.049261
cycle,24.547308,-11.557149,-1.7107321
federal,25.809612,-8.845674,0.08331379
peak,24.336555,-8.961128,-11.482817
bond,22.72776,-15.752274,7.9568887
oil,24.189383,-0.12399092,-15.694105
analytics,14.879649,-13.907833,19.786407
economics,16.802296,-7.774539,19.656534
sector,18.19601,-4.2293367,-15.921789
pandemic,22.383778,-11.730447,-14.561658
banks,25.876951,-14.113807,-3.5133557
level,22.487904,-10.028712,-13.091345
month,20.506887,-11.264956,4.2671776
russia,23.682547,8.185273,-14.494129
decline,21.471628,-15.213021,0.5805144
bp,26.218418,-6.3980813,-1.6755525
haver,14.909866,-13.883555,19.750208
corporate,22.667778,-16.017784,8.169256
allocation,15.273573,-9.479942,18.142529
debt,16.501925,-18.894861,4.980465
based,18.349848,-14.318667,15.628727
balance,20.349495,-6.4780455,-5.4241877
government,4.968502,-22.594149,-1.9090757
continue,12.156132,-19.3541,-11.167468
production,28.37346,-0.86378,-10.271826
oct,-1.2201076,25.850952,-2.0322523
ing,14.8033905,26.448774,4.545192
reserve,25.806126,-8.844124,0.080330595
nov,-1.1552755,25.860098,-2.077726
conditions,20.767437,-13.279105,-10.806236
portfolio,20.472425,-21.360657,2.807006
expectations,24.92832,-8.420959,-11.628913
capital,14.495931,-14.365443,12.911402
key,13.712733,-16.235352,-16.369673
increase,18.755838,-10.841583,-6.646542
eurozone,27.556566,-1.8369027,-3.107242
dollar,10.982074,-24.092514,7.345142
performance,18.002901,-14.037233,14.278457
mar,-0.690757,27.041327,-2.0572042
em,16.628866,-16.186472,6.7086663
relative,15.827364,-19.452728,2.683921
funds,26.866093,-6.822676,-1.0136167
gas,24.204683,-0.11870994,-15.65067
negative,21.844318,-17.585018,0.8180824
emerging,10.831998,-25.991978,6.5430107
analysis,15.382078,-9.495846,18.208384
wage,19.611502,-11.924774,-17.510622
japan,24.38608,7.226656,-13.258621
assets,17.609764,-19.323065,5.316943
target,22.283194,-8.966052,-3.1980536
sep,-0.7743811,26.994764,-2.12078
euro,17.304295,4.746083,-17.151598
monetary,26.086416,-12.717642,-1.787826
housing,21.472195,-7.088426,-15.254618
basis,20.154152,-12.949209,4.8896008
european,23.500048,-2.9870603,4.987214
positive,21.73938,-19.120037,1.407062
asia,22.514288,5.5279675,-15.032504
ukraine,15.790761,-0.081189536,-23.398405
yields,22.681005,-15.544106,7.862164
base,12.697604,-9.776356,2.4342256
ecb,25.008787,-7.247343,-1.5813148
view,15.254584,-22.32259,1.6046146
rise,20.822882,-7.177993,-12.708039
fixed,20.299143,-19.322569,-4.977598
rising,23.973295,-6.0791836,-16.072668
activity,19.298584,-11.675814,-18.66596
simple,22.247154,-12.2306,12.594564
hike,25.191557,-7.2257123,-1.55284
treasury,22.59255,-14.386529,7.166851
remains,19.229582,-9.790182,-18.656448
strong,13.250455,-22.163275,-9.73041
support,21.304373,-7.1117687,-17.58841
annual,23.50558,-9.402395,4.252656
percent,21.97322,-4.1562786,-8.170783
spending,19.29338,-17.52678,-9.573993
trend,20.2352,-11.207828,-17.64859
nominal,20.339258,-18.83601,-6.791125
food,24.799942,0.35534954,-12.695669
stocks,18.722017,-18.363064,6.959023
industrial,28.277441,-0.8627297,-10.180442
trade,16.802048,5.1225157,-17.070179
range,22.281313,-9.036197,-3.2034962
public,12.062505,-24.401236,1.9039799
october,17.463497,-11.728208,14.480376
pre,22.386808,-11.731863,-14.558403
aug,-0.2781661,27.620478,-1.6527085
volatility,16.40103,-21.589886,6.2063484
consumption,27.73174,2.6761382,-11.963658
january,8.619126,-19.377937,-2.8531945
cash,16.563398,-19.124657,4.9788213
pressure,23.562716,-6.2938147,-16.088348
including,13.032469,-18.885876,-11.737962
insights,22.206919,-12.238815,12.596037
commodities,13.243094,-24.167786,2.2071395
median,20.947056,-11.278172,4.679706
headline,27.834913,-3.8962555,-8.578877
bps,26.498337,-6.485275,-1.4647951
spreads,22.682474,-15.723031,7.9673395
start,16.098965,-13.463537,-0.34708697
recovery,9.929473,-8.691621,-23.031765
manufacturing,27.486036,0.36037868,-8.614255
period,16.577719,-12.389585,1.3437669
consensus,25.450848,-2.4639122,-4.262082
fiscal,17.545616,-10.757583,-18.417192
unemployment,22.064522,-4.0791597,-8.403077
ratio,19.894192,-12.4455595,5.5729995
yr,22.339605,-9.905828,4.6537123
major,23.582747,-12.904589,-6.0214343
feb,-0.6608424,27.300169,-1.8748301
impact,24.391357,-5.8592305,-16.053856
measures,23.501015,-8.708229,-12.415078
eu,20.23998,-2.6260383,18.901402
sales,27.027681,-0.8820446,-9.643531
prior,13.465734,-9.614704,2.6527655
germany,25.802414,7.659536,-12.327663
companies,10.426396,-19.578379,-9.465272
quarter,19.768131,-14.726539,0.6801215
week,22.08352,-7.1041856,10.74094
sectors,11.688802,-24.410007,1.7819571
short,16.784826,-19.053654,-0.67972106
spread,22.684587,-13.791611,6.8136044
war,15.723022,0.016195271,-23.251223
tax,15.803795,-14.20682,8.32176
valuations,20.091467,-21.710024,3.355479
exports,28.132296,0.50044435,-9.8694725
potential,13.782196,-21.806164,1.5357854
probability,14.744708,-15.752944,12.664819
household,20.15439,-18.446766,-7.84963
costs,20.749178,-7.840726,-17.78166
pressures,22.749893,-6.6902747,-16.156017
business,27.725397,2.6833744,-11.972123
sources,21.792572,-5.209727,13.607353
increased,12.477158,-14.632746,-1.8665869
hikes,25.262442,-7.370047,-1.4288923
estate,20.286385,-19.36702,-4.7993937
premium,18.785576,-21.048698,4.960856
spot,24.295841,12.21088,-5.9313
attractive,20.225317,-21.68342,3.1858523
countries,10.449057,-0.4986682,-22.542797
korea,22.581543,6.2599797,-14.224568
commodity,12.7340765,-9.1071,-20.036907
cost,13.256706,-8.9386425,-20.348724
united,21.877888,5.1719346,-13.503368
economist,17.574905,-5.5539546,20.349144
sentiment,24.940777,1.0175929,-9.709526
mid,21.93296,-18.11765,0.91591287
fwd,14.547609,26.527197,4.3099084
hiking,24.610376,-11.591004,-1.699552
natural,24.193804,-0.12235765,-15.6811285
geopolitical,13.249902,-15.0763,-19.979336
adjusted,23.31449,-9.230784,4.243864
march,22.874193,-7.8746424,-1.3560354
economies,13.660461,-16.17487,-16.774544
uncertainty,11.773965,-7.3559923,-22.954199
gold,15.455805,-20.518314,4.9534016
fall,20.797916,-7.3531613,-12.713859
annualized,23.69722,-9.579439,4.2136073
budget,20.233162,0.24621595,-5.736653
elevated,24.271795,-5.9205885,-16.06341
compared,20.325735,-14.9364395,0.71963185
households,18.73025,-17.135601,-9.98761
driven,13.25402,-21.968153,-9.604949
savings,19.118555,-17.374653,-9.784535
cap,17.76884,-19.199322,5.813309
pace,24.068563,-12.223381,-5.3485246
environment,11.5246,-8.260105,-0.31021488
france,25.923506,7.693525,-12.246372
chartbook,16.930403,-7.5483494,19.772127
weaker,18.88318,-10.469186,-18.460936
september,22.872955,-7.9766073,-1.1689286
gfc,13.64575,-21.112202,-7.379297
chart,20.525099,0.23872453,-5.3750844
disclaimer,16.881268,-7.6461635,19.728376
factors,12.388973,-18.95568,-10.955852
management,15.79583,-10.969825,16.724262
worst,19.007301,-16.578678,9.465796
meeting,21.728846,-5.0321565,-0.37458733
record,22.623085,-6.0717177,-10.331793
future,18.228046,-10.699676,11.768619
result,13.642357,-8.812527,-20.60132
russian,15.328371,0.74634784,-22.678005
