,x,y,z
inflation,3.5637891,-0.5998976,-0.09980145
growth,3.550865,-0.6617193,-0.09126293
exhibit,3.344207,-1.1122524,-0.03763472
rate,3.5284488,-0.74297243,-0.081351794
global,3.2839625,-0.8927391,-0.060064804
market,3.3873217,-1.0171111,-0.044777755
investment,3.2959144,-1.0410703,-0.046826474
gdp,3.4794939,-0.3657341,-0.11805625
recession,3.3594012,-0.9875253,-0.04264421
prices,3.5262666,-0.45681813,-0.10906589
rates,3.5414896,-0.82340854,-0.074442945
markets,3.360824,-1.2547927,-0.026822943
china,3.3001523,0.010020015,-0.15130118
real,3.4423878,-0.82813954,-0.070026495
policy,3.561235,-0.7672547,-0.081048004
jan,3.4694963,0.18271501,-0.17925218
expect,3.5660443,-0.7333036,-0.08565154
energy,3.51081,-0.41870862,-0.11107984
jun,3.4894001,0.12484682,-0.17534651
strategy,3.3011208,-1.0094839,-0.051339682
economic,3.3731987,-0.6378966,-0.07603822
yield,3.3550217,-1.3025417,-0.026026573
returns,3.371038,-1.3179126,-0.0257377
risk,3.3633585,-1.2460828,-0.026284538
bloomberg,3.2998488,-0.9738287,-0.055295147
equity,3.373121,-1.3696009,-0.021836406
asset,3.3312628,-1.127177,-0.043899193
average,3.355082,-0.97506773,-0.053182144
december,3.2908359,-1.0136083,-0.04799674
return,3.3446867,-1.2007133,-0.03371261
fed,3.5388556,-0.7501458,-0.08138725
forecasts,3.2956104,-0.19065951,-0.12105695
dec,3.4818366,0.08215988,-0.17053102
term,3.3510718,-1.1796657,-0.02847519
economy,3.569678,-0.7094062,-0.08729062
time,3.321591,-0.99136853,-0.03670398
forecast,3.450136,-0.39638087,-0.11172255
total,3.3354542,-1.1259987,-0.038858235
usd,3.3082747,0.30002838,-0.17008683
price,3.4559355,-0.6791181,-0.081311196
unicredit,3.3241127,0.22870587,-0.19638866
central,3.5452003,-0.79399335,-0.076398656
financial,3.496583,-0.78929305,-0.07318354
eur,3.3132584,0.296308,-0.16951162
current,3.2599726,0.036386054,-0.13389088
income,3.4086218,-0.9815452,-0.05423865
jul,3.474485,0.16545638,-0.17822558
equities,3.3764942,-1.3802276,-0.021224696
june,3.2929566,0.2492071,-0.19387928
investors,3.3697135,-1.3476443,-0.022148466
bonds,3.3669443,-1.3704977,-0.02139442
