,x,y,z
inflation,12.523179,-11.190183,-2.0770686
growth,11.940257,-10.681576,-3.6599686
exhibit,19.332539,-5.1595902,1.9478401
rate,15.187913,-10.59763,1.7777852
global,17.344604,-3.1508296,5.854344
market,18.62304,-5.138489,0.45856223
investment,17.742735,-2.1703277,5.4105816
gdp,6.354366,-10.175641,-1.7058214
recession,16.978622,-6.239688,-0.0267613
prices,8.581864,-9.048476,-4.258389
rates,15.057835,-10.54901,-0.16228451
markets,19.831774,-4.10161,0.25336525
china,6.210182,-6.423049,4.756827
real,21.46939,-2.8361647,3.2914846
policy,15.734148,-10.503628,0.3855055
jan,3.3902078,-10.017116,-2.7381823
expect,13.151549,-10.871914,-1.7484809
energy,8.579447,-8.9330225,-4.326324
jun,3.6437376,-10.102904,-2.7354343
strategy,17.610645,-2.2623641,5.6674705
economic,8.943878,-10.150149,3.303993
yield,20.385887,-0.2562061,2.2663338
returns,21.315645,-1.6484494,-0.3352155
risk,19.540009,-2.9164484,-1.2302241
bloomberg,17.487701,-2.3121629,5.799356
equity,21.155592,-2.0398095,0.80811787
asset,18.008888,-3.618904,5.5550537
average,19.479048,-0.107293606,3.6813555
december,17.59745,-1.9989486,5.3741546
return,19.216846,0.79352784,3.546932
fed,15.282339,-10.605571,1.5882391
forecasts,1.6201605,-8.747362,-2.5564594
dec,3.5615232,-10.128688,-2.6832423
term,19.248947,-3.1740594,-1.9047356
economy,12.430227,-9.8165045,-4.2052617
time,16.81832,-5.558336,-0.2893613
forecast,6.614341,-10.276243,-1.2034993
total,19.172194,0.81316566,3.5975444
usd,2.1423507,-7.420121,-2.6809938
price,9.675146,-9.978749,-1.633187
unicredit,4.1668854,-8.512155,4.8782744
central,16.108934,-10.239418,-0.11667867
financial,15.466831,-10.408882,-1.7612523
eur,2.143237,-7.41944,-2.6817632
current,3.3686857,-6.8972793,-3.2632782
income,21.501509,-2.8854666,2.966807
jul,3.4543757,-10.055675,-2.7244194
equities,21.266932,-2.3333237,0.7090115
june,4.0443125,-7.9166856,4.4261622
investors,20.744549,-3.1065469,0.55990165
bonds,20.886051,-1.0924857,1.2690347
tightening,15.689624,-10.569173,0.45178214
supply,11.293829,-7.406082,-5.3590403
services,7.8850045,-9.5860405,-3.4506667
credit,20.3248,-0.6992428,1.6688877
november,17.451756,-2.5396922,5.8912377
cpi,6.8003025,-10.972653,-1.891459
expected,12.179762,-10.65808,-1.4786783
earnings,19.006163,-5.348169,-1.1583712
remain,13.587432,-9.95796,-3.696997
consumer,9.35677,-10.530078,-2.8815465
july,14.361905,-10.147063,2.553305
macro,4.111953,-8.9480715,4.884291
months,19.77733,-1.1734658,3.8791456
core,7.0647964,-11.072178,-1.8107523
apr,3.4729815,-10.080546,-2.7252686
labor,11.931119,-10.363252,-4.3242064
europe,6.6680756,-6.107108,4.5347605
levels,10.746882,-10.766899,-3.135014
risks,12.992926,-6.3842525,-5.3395624
covid,11.278982,-8.070042,-4.773997
yoy,6.3281174,-10.742747,-1.9943861
demand,12.042471,-9.66242,-4.287424
change,8.747284,-10.19551,3.2531247
note,17.92269,-1.9671401,5.1499124
cycle,15.430446,-10.836695,0.32706773
federal,15.55405,-10.65734,1.5489624
peak,12.6909685,-11.018503,-1.3664284
bond,20.609962,-0.4927455,1.9578762
oil,8.544209,-8.395787,-4.5406775
analytics,17.489618,-2.7638695,6.030043
