,x,y,z
inflation,17.584932,-2.6492786,3.607035
growth,17.116682,-3.9987085,4.138902
exhibit,16.460838,-6.3732576,-4.7793813
rate,18.587236,-0.17099038,0.8320575
global,8.918067,-5.99463,-6.060069
market,15.685786,-5.342455,-5.2158136
investment,9.373194,-6.5953026,-5.448362
gdp,11.90269,-3.3446157,6.5880904
recession,17.087112,-4.009418,-1.9824998
prices,14.412787,-3.670461,5.4017496
rates,18.605907,-1.8972598,1.1757812
markets,15.052269,-6.6181397,-5.5560193
china,7.7934427,-4.8179865,3.0613945
real,13.247206,-8.489039,-1.7552506
policy,18.824772,-1.4200091,0.620239
jan,10.022018,-1.8729314,8.455093
expect,17.922785,-2.7833874,2.8362215
energy,14.332989,-3.7610536,5.3601503
jun,10.28949,-2.0004117,8.374833
strategy,9.124496,-6.5319347,-5.5256763
economic,8.055365,-6.3572598,-1.8512386
yield,11.792525,-8.619922,-4.5663877
returns,13.712349,-8.890188,-4.752238
risk,14.978677,-7.352547,-3.8645003
bloomberg,8.989987,-6.4677715,-5.529553
equity,13.637274,-8.361421,-5.454175
asset,9.558215,-6.108116,-6.64196
average,10.646094,-8.210211,-3.2945123
december,9.314877,-6.5753803,-5.2407694
return,10.449666,-8.482692,-4.346532
fed,18.64879,-0.3657929,0.80122375
forecasts,7.8019123,-6.183554,-1.7254165
dec,10.190005,-2.0466053,8.4136095
term,15.473685,-7.2256694,-3.1514108
economy,16.693869,-4.5393333,3.4875162
time,15.523534,-5.9414635,-2.1102893
forecast,11.925313,-3.691378,6.3790903
total,10.331032,-8.482837,-4.2752066
usd,8.748082,-0.010294446,7.688895
price,15.551794,-2.459871,4.8988867
unicredit,6.1105094,-4.543972,4.7575483
central,18.903315,-1.9391967,0.25087458
financial,18.844585,-3.2464595,0.774329
eur,8.758893,-0.006341449,7.689792
current,8.122863,-1.1310042,6.8767705
income,13.404314,-8.547311,-2.178815
jul,10.085516,-1.9264666,8.442569
equities,13.920232,-8.293652,-5.6281495
june,6.1208916,-3.962252,4.5470934
investors,14.3900385,-7.6580524,-5.602731
bonds,12.860529,-8.517928,-5.3390026
tightening,18.858416,-1.3582151,0.6771419
supply,14.5486145,-5.520646,3.655961
services,13.796939,-2.7861273,6.0053144
credit,12.354325,-8.322057,-4.8029685
november,8.9147,-6.3573275,-5.6927347
cpi,12.343278,-3.610842,7.148946
expected,17.50286,-2.6692,3.1776981
earnings,15.249574,-8.008125,-2.7462137
remain,17.492887,-4.5400376,2.6632304
consumer,13.679421,-2.5717242,6.6077337
july,17.960995,0.58290523,0.92019874
macro,9.00362,-6.020201,-6.5519085
months,11.0938015,-7.556965,-2.4473212
core,12.5768175,-3.7949483,7.058427
apr,10.114447,-1.9509479,8.456512
labor,16.699614,-4.228736,4.350937
europe,8.337968,-4.8816376,2.7358358
levels,17.108751,-5.8253508,3.1420434
risks,14.786116,-6.3617573,2.2250612
covid,15.086574,-5.0591164,3.6800756
yoy,11.856708,-3.2340536,7.272298
demand,16.336359,-4.673952,3.7515059
change,8.057274,-6.4216065,-1.9462712
note,9.652122,-6.783327,-5.312782
cycle,18.962872,-1.4728041,1.0307745
federal,18.852365,-0.41202393,0.671009
peak,17.808477,-2.2728543,3.0091739
bond,12.219346,-8.652899,-4.7169204
oil,14.048659,-4.0642533,5.185684
analytics,8.862105,-6.3083353,-5.9455395
economics,6.0858955,-4.5484557,4.7964544
sector,12.753841,-5.249902,2.4127598
pandemic,16.941929,-5.6706204,3.6083589
banks,18.903162,-2.0135026,0.25160432
level,17.293034,-2.9902565,2.248673
month,10.500941,-8.075797,-3.1308305
russia,7.473587,-4.8060503,3.298406
decline,15.135044,-8.117463,-2.646993
bp,18.60289,-0.13813728,0.82763225
haver,8.80962,-6.326659,-5.8453803
corporate,12.255211,-8.667358,-4.654398
allocation,9.493791,-6.102503,-6.616489
debt,13.606871,-8.326093,-4.4643393
based,10.178227,-6.9110684,-5.3989253
balance,17.042252,-0.33468714,2.3701296
government,15.092075,-5.0042276,-1.0998391
continue,16.607256,-5.2740946,1.701961
production,11.779853,-1.6854969,7.128357
oct,10.094222,-1.9490381,8.44681
ing,8.607146,-0.89302,8.148379
reserve,18.830263,-0.43456328,0.6739036
