,x,y,z
inflation,12.760404,-10.581905,-2.695445
growth,12.344045,-10.000238,-4.2495356
exhibit,18.968143,-5.472575,2.0531917
rate,15.81414,-10.664772,0.6409719
global,14.412155,-2.8704457,8.244317
market,18.071411,-4.9752483,1.1240733
investment,15.2343,-3.035851,7.5663047
gdp,6.626176,-9.77455,-3.21291
recession,15.985863,-5.672772,3.1208582
prices,9.161342,-8.357085,-5.1767054
rates,15.486815,-10.160472,-1.1535776
markets,19.566187,-2.2026882,0.8890353
china,6.3836703,-7.5871234,3.4212341
real,19.218693,-4.945102,4.4754777
policy,16.241896,-10.163514,-0.68992543
jan,3.8363512,-9.300915,-4.9194636
expect,13.435775,-10.278414,-2.406597
energy,9.164719,-8.2449045,-5.228846
jun,4.0763993,-9.406865,-4.865713
strategy,15.042113,-3.1765716,7.7557187
economic,12.9104,-5.3949313,6.3695483
yield,18.883934,-1.8531973,5.3208575
returns,20.356827,-2.9628582,3.5716336
risk,19.185116,-3.3973844,0.9655251
bloomberg,14.885831,-3.2438045,7.829757
equity,20.215279,-1.7914065,3.351934
asset,14.802524,-2.2762852,8.630961
average,17.850891,-3.1968093,5.924431
december,15.155853,-3.1273048,7.41937
return,18.015415,-2.3590262,6.670374
fed,15.893746,-10.619511,0.45048782
forecasts,12.598653,-5.2330847,6.671564
dec,3.984683,-9.433412,-4.8440557
term,19.082043,-3.775676,0.15109858
economy,12.859245,-9.084962,-4.68993
time,15.845697,-5.3556933,2.9651628
forecast,6.7614994,-9.947043,-2.7275536
total,17.981558,-2.389354,6.715071
usd,2.266051,-7.1539736,-4.230368
price,10.135504,-9.583131,-2.2994993
unicredit,5.131949,-10.205337,2.8607562
central,16.550562,-9.726791,-1.121672
financial,15.73486,-9.743714,-2.6465828
eur,2.2629707,-7.1617875,-4.2214804
current,2.6063993,-6.920916,-2.8857934
income,19.443165,-4.6765656,4.357194
jul,3.8925042,-9.346825,-4.8948455
equities,20.3969,-1.7149731,3.073293
june,4.737071,-9.562153,2.7118356
investors,20.11808,-1.8411559,2.1927283
bonds,19.634262,-1.3874042,4.1906977
tightening,16.203651,-10.25194,-0.64009815
supply,11.77881,-6.6802897,-5.7448597
services,8.389534,-8.987484,-4.526831
credit,18.981815,-1.6665725,4.637716
november,14.762357,-3.202054,7.9868546
cpi,7.056605,-10.534271,-3.4841456
expected,12.427521,-10.075106,-2.0432074
earnings,19.401089,-4.882917,2.5184684
remain,13.914486,-9.185522,-4.158818
consumer,9.785911,-9.941688,-3.8042798
july,15.056806,-10.388864,1.5441306
macro,5.192175,-10.611392,2.7255666
months,17.129444,-4.220012,4.989013
core,7.3017507,-10.645923,-3.3759801
apr,3.9104981,-9.372151,-4.89549
labor,12.363533,-9.60627,-4.9086714
europe,6.6931734,-7.101694,3.3343637
levels,11.105263,-10.159064,-3.8930886
risks,13.544091,-5.6295624,-5.459135
covid,11.715237,-7.3526134,-5.211011
yoy,6.61356,-10.292174,-3.6299067
demand,12.440594,-8.916035,-4.796427
change,12.952907,-5.3254237,6.5350156
note,15.530739,-2.9835954,7.356688
cycle,15.934192,-10.529143,-0.8041407
federal,16.159561,-10.650158,0.38278046
peak,12.913937,-10.468238,-1.9610605
bond,19.178293,-1.8552701,4.992369
oil,9.149468,-7.6997833,-5.390812
analytics,14.695552,-3.152628,8.226315
economics,5.1230855,-10.305551,2.8023002
sector,10.891029,-8.460199,-5.127576
pandemic,11.245337,-10.093461,-4.236743
