,x,y,z
inflation,14.421328,-11.636977,-2.6460838
growth,14.14778,-11.03461,-4.448557
exhibit,20.19005,-6.97258,3.8527842
rate,17.41133,-11.898313,1.1810497
global,14.646492,-3.222369,8.901249
market,19.998838,-6.1420436,2.1549013
investment,15.6624565,-3.765248,8.430327
gdp,7.995652,-10.485892,-3.5012662
recession,17.016329,-6.3055096,4.1321077
prices,10.859345,-9.194216,-5.614159
rates,17.179121,-11.435506,-0.81554174
markets,21.91424,-4.121635,2.753655
china,7.8408794,-7.7242413,3.2380712
real,19.816608,-6.868266,6.612892
policy,18.07402,-11.421507,-0.25527048
jan,5.0409427,-9.978918,-5.449004
expect,15.190995,-11.3468685,-2.270774
energy,10.871063,-9.079322,-5.6789684
jun,5.3178825,-10.099588,-5.3784213
strategy,15.396111,-3.8613682,8.579241
economic,13.423239,-5.92458,6.4842353
yield,20.083313,-3.1360776,7.154101
returns,21.482418,-4.6958814,6.0798707
risk,21.258665,-4.43279,1.5668496
bloomberg,15.196666,-3.900369,8.619929
equity,21.917925,-3.898236,5.4928694
asset,15.109982,-2.5824578,9.333084
average,18.635742,-4.4253306,7.3120914
december,15.608374,-3.8733387,8.244995
return,18.843784,-3.754712,8.303647
fed,17.53125,-11.85562,0.9675208
forecasts,12.865639,-5.660225,6.8137727
dec,5.2148,-10.121755,-5.356859
term,21.249784,-4.619803,0.9040609
economy,14.8246355,-10.110171,-4.919231
time,16.912598,-5.9678063,3.8721883
forecast,8.180146,-10.64738,-2.9716997
total,18.791826,-3.77941,8.33874
usd,3.2552063,-7.726676,-4.644068
price,11.711215,-10.271635,-2.43837
unicredit,6.4909105,-10.608629,2.7472906
central,18.475382,-10.989296,-0.69952905
financial,17.667294,-10.961211,-2.4786851
eur,3.2514179,-7.734446,-4.6341925
current,3.7142313,-7.3579726,-3.2301373
income,20.127085,-6.733166,6.619973
jul,5.109795,-10.030871,-5.4173
equities,22.22606,-3.9915893,5.2232766
june,6.084549,-9.878252,2.342986
investors,22.121628,-4.2170362,4.1348114
bonds,21.27943,-3.0840898,6.2231784
tightening,18.004314,-11.519194,-0.2035188
supply,14.093187,-7.4675317,-6.2155123
services,10.008446,-9.774435,-4.9341197
credit,20.410473,-2.931867,6.4367986
november,15.030928,-3.7902567,8.756321
cpi,8.571736,-11.371554,-3.7974703
expected,13.986294,-10.995579,-1.9754312
earnings,19.73732,-6.49521,5.0060616
remain,15.946103,-10.275825,-4.1637826
consumer,11.424153,-10.828947,-4.021212
july,16.48353,-11.487458,2.084291
macro,6.578722,-11.054491,2.6519306
months,17.943254,-5.3400354,6.0606985
core,8.811636,-11.479313,-3.6751857
apr,5.1306257,-10.056431,-5.416591
labor,14.31724,-10.640211,-5.2285333
europe,8.184043,-7.188284,3.0820737
levels,12.784792,-11.150949,-4.168215
risks,16.003704,-6.497199,-5.7976027
covid,13.802574,-8.197583,-5.598749
yoy,8.139359,-11.139802,-3.9632132
demand,14.408728,-9.863882,-5.0508924
change,13.3957405,-5.8425994,6.713143
note,16.030537,-3.7876873,8.274821
cycle,17.614794,-11.852257,-0.4087832
federal,17.882027,-11.901864,0.9039454
peak,14.506745,-11.481614,-1.8365856
bond,20.487907,-3.148696,6.910377
oil,10.880293,-8.511132,-5.9026346
analytics,14.910996,-3.68802,8.994741
economics,6.492605,-10.725233,2.6898298
sector,12.7771635,-9.303056,-5.6453695
pandemic,12.975396,-11.103179,-4.5076704
banks,18.482328,-10.959403,-0.75489485
