,x,y,z
inflation,4.4378157,-0.9754219,-1.3746108
growth,4.3623247,-1.0878053,-1.64314
exhibit,3.7776046,-1.7682979,0.45095578
rate,4.7985787,-1.1883016,-0.79316306
global,3.8084006,-1.3892037,1.2276919
market,3.5487268,-2.1278732,-0.29614148
investment,3.8124778,-1.595694,0.93852526
gdp,4.4239693,-0.414964,-1.2086375
recession,3.501374,-1.854725,-0.3137225
prices,4.3281097,-0.5569355,-1.7258029
rates,4.517017,-1.2881426,-1.1750969
markets,3.6128886,-2.4781566,0.057397105
china,3.8695939,0.1569247,-2.3931265
real,4.07712,-1.9490381,-0.6748889
policy,4.826441,-1.3297135,-1.1178278
jan,1.2688814,4.6894655,0.24936259
expect,4.385511,-1.1287501,-1.3076091
energy,4.3174434,-0.5399134,-1.7541229
jun,1.269881,4.6819515,0.24862373
strategy,3.8310003,-1.5512508,1.0271567
economic,4.152125,-0.8780788,0.16987853
yield,4.014865,-2.0431225,0.45018
returns,4.0457625,-2.153713,0.083217345
risk,3.663376,-2.4419801,0.10701217
bloomberg,3.833575,-1.475043,1.1500357
equity,3.845151,-2.4804366,0.3685892
asset,3.799161,-1.4900477,1.2271407
average,4.045812,-1.6217368,0.16221267
december,3.8231056,-1.5611167,0.9820071
return,4.167164,-1.6463203,0.10379051
fed,4.787606,-1.1851386,-0.8181447
forecasts,4.1295843,-0.78600967,0.3029286
dec,1.268293,4.684535,0.24941736
term,3.6452973,-2.3468695,-0.10774896
economy,4.355442,-1.1995449,-1.6004945
time,3.4339716,-1.8401893,-0.47863528
forecast,4.3452854,-0.5970871,-1.158305
total,4.191035,-1.5815755,0.08291129
usd,4.6528087,1.2065614,-1.1706746
price,3.9416418,-1.5863774,-0.6378896
unicredit,3.667736,-0.5342252,2.0475016
central,4.7751174,-1.3621716,-1.1976354
financial,4.350183,-1.3724693,-1.2315639
eur,4.6570973,1.2085689,-1.1701341
current,4.448198,0.9507797,-1.1511179
income,3.9495912,-2.1874409,-0.35536438
jul,1.2682595,4.6816015,0.24986379
equities,3.8531048,-2.5017486,0.35079783
june,3.5858843,-0.17471658,2.1112313
investors,3.78286,-2.516322,0.32081613
bonds,3.881753,-2.3147683,0.47143587
tightening,4.822214,-1.3251101,-1.1126641
supply,3.8957791,-0.7376791,-2.0347805
services,4.3919344,-0.30360374,-1.5385998
credit,3.8677814,-2.3072433,0.44262606
november,3.8319168,-1.4590849,1.1802276
cpi,4.7357183,-0.2657202,-1.3060298
expected,4.3063736,-1.0425193,-1.2853467
earnings,3.8598833,-1.8489465,-0.4337857
remain,4.4558144,-1.1924868,-1.745123
consumer,4.0939026,-1.6622757,-1.0582614
july,4.4234757,-0.8376022,-0.75417924
macro,3.737392,-0.9391368,1.7062054
months,3.5815496,-1.7777882,-0.21871687
core,4.740021,-0.3599135,-1.3164134
apr,1.2684264,4.68404,0.24948008
labor,4.111178,-0.9684813,-1.6636578
europe,3.739268,0.10329591,-2.2054164
levels,4.081679,-1.4053509,-1.3761264
risks,3.7040555,-0.94845456,-2.0022542
covid,3.9064465,-0.77507055,-1.9375122
yoy,4.6953974,-0.11217859,-1.2805517
demand,4.1566057,-1.1143212,-1.7104336
change,4.158132,-0.85768294,0.224215
note,3.8261406,-1.5758581,0.9765612
cycle,4.7399755,-1.3067551,-1.1142114
federal,4.8126535,-1.1989976,-0.82299507
peak,4.345334,-1.1047084,-1.2720441
bond,3.9922845,-2.1640956,0.49585655
oil,4.2208657,-0.34669542,-1.9239874
analytics,3.8350236,-1.437697,1.2413942
economics,3.6951218,-0.68803805,1.9242417
sector,3.6273375,-1.0485321,-1.3751874
pandemic,4.197727,-1.3374027,-1.5543944
banks,4.7685986,-1.363709,-1.2007344
