,x,y,z
inflation,16.893776,-5.5416255,-6.093282
growth,14.750383,-7.4671335,-10.537406
exhibit,14.583541,-6.382468,8.4259615
rate,17.579922,-4.569231,0.5400628
global,10.39769,-6.706111,12.9401865
market,9.057284,-13.514658,-3.5767937
investment,11.67895,-8.613389,11.746614
gdp,16.273792,-1.9025968,-4.1433086
recession,10.921474,-9.1388445,0.5172507
prices,16.702847,0.06325282,-9.103278
rates,15.014735,-7.0677547,-1.9451884
markets,7.5747485,-16.902916,3.6560545
china,11.682183,2.6500106,-14.446012
real,13.156665,-12.281634,-3.0117497
policy,18.417025,-7.5532374,-0.86056405
jan,0.6110834,18.64115,-0.6454994
expect,16.163855,-3.8820364,-4.2380185
energy,16.6772,0.05399212,-9.178386
jun,0.09385552,18.185492,-0.6515957
strategy,11.733868,-8.590403,11.756717
economic,18.323315,-0.2669581,6.584801
yield,15.412859,-8.302232,5.437558
returns,14.939128,-12.095085,2.0984385
risk,8.242677,-14.94286,5.2381115
bloomberg,10.713327,-7.9747763,12.935703
equity,13.392316,-13.438392,3.7381706
asset,10.428323,-5.0666394,12.265597
average,14.412859,-6.2803664,4.1262107
december,12.061478,-8.528521,11.324393
return,16.724781,-5.5873246,5.206197
fed,17.136408,-4.9403176,0.49070725
forecasts,17.163853,0.3445412,7.6656103
dec,-0.030044354,17.601503,-0.65312976
term,11.573234,-14.336676,-0.17002043
economy,13.598555,-7.097537,-11.299186
time,10.69165,-9.414491,0.07955109
forecast,15.95186,-2.266262,-4.4062567
total,16.71353,-5.5633,5.1842723
usd,17.441723,8.12739,0.9984724
price,14.687666,-9.331632,1.4673187
unicredit,11.89717,-3.6983237,13.063519
central,17.951195,-8.839018,-1.1857733
financial,14.17747,-9.37259,-6.2881255
eur,17.441902,8.129145,1.0008056
current,17.014841,7.482867,-2.2662542
income,13.1353855,-12.314933,-2.1347506
jul,0.48713112,18.468517,-0.6471515
equities,13.726468,-13.599313,3.530428
june,12.246094,-1.9765168,12.729529
investors,12.814069,-15.222358,2.8672621
bonds,13.212937,-11.179077,5.476414
tightening,18.378872,-7.4785576,-0.88257927
supply,12.817963,-1.3349551,-14.011461
services,16.871964,0.31628394,-7.944206
credit,12.706892,-11.135201,6.2157073
november,10.60296,-7.8392334,13.02451
cpi,19.012268,-1.7485899,-4.2499056
expected,15.994322,-3.6846466,-4.4085393
earnings,14.64898,-9.377781,1.498445
remain,16.885164,-3.4986038,-8.811938
consumer,12.916168,-12.064559,-4.337266
july,14.698819,-3.0698047,0.98047626
macro,11.467007,-4.353003,12.874114
months,10.958082,-8.630151,1.2889807
core,19.078753,-1.9968251,-4.1895313
apr,0.60313714,18.48325,-0.647647
labor,14.053627,-5.102756,-12.199109
europe,10.137406,3.9328165,-14.893589
levels,15.636884,-7.056958,-7.4857283
risks,7.374909,-1.9887389,-17.152102
covid,10.762635,-3.925586,-13.948303
yoy,18.82837,-1.1701182,-4.41566
demand,14.413431,-4.920179,-10.578784
change,18.28418,-0.22022256,6.6456857
note,12.106035,-8.579991,11.2322645
cycle,17.828835,-6.680039,-1.2225002
federal,17.183363,-6.123945,1.3369517
peak,16.655363,-5.6574125,-6.143443
bond,15.476437,-9.327235,6.1031585
oil,15.641378,-0.003168913,-10.592334
analytics,10.0932045,-7.873356,13.546614
economics,11.750326,-4.0017843,13.0008745
sector,11.326885,-4.304855,-9.3919735
pandemic,15.821612,-7.7977824,-8.238976
banks,17.943125,-8.848421,-1.1911346
level,15.548376,-6.5585766,-7.213553
month,14.125288,-6.418611,3.9807863
russia,11.836927,2.4121335,-14.356097
decline,14.518991,-9.389146,1.5155147
bp,17.440609,-4.5548215,0.44198382
haver,10.120322,-7.853595,13.515349
corporate,15.48134,-9.430827,6.1947546
allocation,10.455822,-5.0690393,12.284108
debt,10.988427,-11.941531,2.9613805
based,12.185212,-8.6309805,10.957806
balance,14.321121,-3.8466327,-2.3349771
government,3.7265136,-15.620713,-1.7891928
continue,8.399511,-13.301918,-7.797608
production,19.06934,0.35122323,-5.5412307
oct,0.01215204,17.616217,-0.65258825
ing,13.607052,12.28123,6.147713
reserve,17.180088,-6.122223,1.3336673
nov,0.009310905,17.627018,-0.65263224
conditions,14.201579,-9.402723,-6.295522
portfolio,13.744836,-13.533265,3.4491284
expectations,16.843578,-5.5543203,-6.104101
capital,9.68096,-9.29954,9.412148
key,5.7812104,-3.1940713,-16.680662
increase,13.2915325,-7.497354,-3.5322554
eurozone,17.882229,-1.0560306,-0.37288806
dollar,7.558346,-15.77393,4.311009
performance,11.944451,-8.545582,10.069332
mar,0.29008427,18.197685,-0.6498028
em,11.146697,-10.23782,5.331998
relative,10.421786,-13.066557,1.8475401
funds,17.701792,-4.5547004,0.61408424
gas,15.670763,-0.002381915,-10.557424
negative,14.988033,-11.017679,1.5746428
emerging,7.568643,-16.91259,3.64974
analysis,10.548886,-5.1011424,12.322547
wage,14.768886,-7.4532533,-10.49377
japan,12.231185,3.2748024,-14.396131
assets,11.49253,-12.03015,3.2002673
target,15.107176,-6.0356402,-1.0533932
sep,0.25785878,18.172724,-0.65003914
euro,14.113503,2.5049093,-7.6344028
monetary,18.414146,-7.5597167,-0.86539704
housing,14.813928,-4.2105265,-8.623004
basis,13.767005,-7.417339,4.2938733
european,14.57617,-1.9790053,4.7139955
positive,15.009228,-11.808596,1.8998822
asia,10.251492,2.9098477,-15.292407
ukraine,13.008769,-0.31805602,-13.228583
yields,15.4622135,-9.181968,6.024747
base,12.784961,-6.9647417,-0.077789895
ecb,16.766264,-4.929277,0.325161
view,10.089178,-15.0798235,2.0687115
rise,14.209697,-4.74477,-7.1337624
fixed,13.123437,-12.322699,-1.9483964
rising,16.635298,-3.617541,-8.854445
activity,14.464684,-7.2672744,-10.822894
simple,14.7496395,-6.286418,8.414505
hike,16.930494,-4.9169197,0.3630205
treasury,15.36472,-8.496307,5.5661006
remains,14.085664,-6.3500967,-11.179526
strong,8.483162,-14.777282,-5.841661
support,14.599798,-4.4255757,-10.044527
annual,16.031675,-4.569279,4.029713
percent,15.591738,-2.3823283,-4.5309796
spending,12.569528,-11.7842245,-5.2160864
trend,14.770031,-7.337412,-10.475276
nominal,13.149576,-12.266688,-3.2190797
food,16.853712,0.21702906,-8.433129
stocks,12.728691,-11.242909,5.241231
industrial,18.99169,0.3304783,-5.4846287
trade,13.787576,2.5670524,-7.970013
range,15.089889,-6.083939,-1.040365
public,7.8985415,-16.271935,0.20951629
october,11.805557,-6.971659,10.097793
pre,15.825717,-7.8001046,-8.232664
aug,0.56548846,18.462854,-0.647872
volatility,10.507929,-13.362585,4.435468
consumption,16.004686,2.6456628,-8.497876
january,5.6743155,-13.112043,-1.9527009
cash,10.994515,-12.107057,3.050649
pressure,16.37273,-3.7401822,-8.896694
including,8.527608,-13.139943,-7.955462
insights,14.725977,-6.300315,8.41554
commodities,8.245333,-16.214363,0.72951245
median,14.257314,-6.471545,4.1353126
headline,19.0526,-1.8927094,-4.213218
bps,17.57209,-4.5204587,0.50454867
spreads,15.467028,-9.296955,6.0976853
start,10.875775,-8.939425,0.7735371
recovery,8.362118,-6.6787925,-14.724221
manufacturing,18.40063,1.0239593,-4.7590055
period,10.750735,-7.975557,1.7186123
consensus,16.920185,-1.1798886,-1.4389951
fiscal,13.333969,-7.2544084,-11.421227
unemployment,15.595089,-2.409006,-4.601172
ratio,13.50851,-7.1924553,4.5329437
yr,15.394205,-5.0783906,3.994626
major,16.113886,-8.918671,-2.611705
feb,0.42120004,18.344704,-0.64865774
impact,16.820658,-3.5339687,-8.814204
measures,15.996401,-5.669679,-6.740532
eu,13.718176,-0.3700222,12.820597
sales,18.279907,0.15587611,-5.396921
prior,13.084127,-6.7224402,0.10173686
germany,13.349879,3.657024,-14.104705
companies,6.6685057,-13.449846,-6.8181033
quarter,13.437249,-9.270897,1.6076158
week,13.71935,-3.6273925,8.047844
sectors,7.723591,-16.29241,-0.007832743
short,11.394242,-14.265974,-0.20391758
spread,15.314607,-8.159683,5.346733
war,13.029859,-0.38631216,-13.1802025
tax,10.05287,-9.380334,6.174139
valuations,13.568511,-13.595746,3.5863476
exports,18.841734,0.95127606,-5.5164986
potential,9.062281,-15.184064,2.100557
probability,9.593303,-9.97619,9.2098465
household,13.0549345,-12.177911,-3.8459094
costs,14.494733,-4.7398276,-10.330885
pressures,15.728088,-4.0144,-9.024466
business,15.989833,2.6417794,-8.496903
sources,13.620515,-2.5038881,10.218473
increased,8.610581,-10.076261,0.011888728
hikes,16.939926,-5.014028,0.3971647
estate,13.104419,-12.328586,-1.8175749
premium,12.495603,-12.919662,4.131077
spot,17.073084,7.338186,-2.2318275
attractive,13.648786,-13.5958395,3.5384772
countries,8.911071,-2.0800207,-14.212891
korea,10.798939,3.1861775,-14.826861
commodity,10.057053,-7.9400005,-12.180133
cost,10.173944,-7.8080673,-12.2153845
united,10.114946,3.8930726,-14.845053
economist,12.018409,-2.3663468,13.084995
sentiment,17.097853,0.8785029,-6.2060404
mid,15.061045,-11.310786,1.6203005
fwd,13.61307,12.276702,6.1476846
hiking,17.880331,-6.7239976,-1.1812216
natural,15.647233,-0.0030041924,-10.584687
geopolitical,7.354266,-1.9898524,-17.141657
adjusted,16.011284,-4.5123444,3.955874
march,15.101842,-5.4107614,0.2383966
economies,5.858392,-3.0479577,-16.677076
uncertainty,9.6053295,-6.4101367,-13.857559
gold,10.279006,-12.985308,3.5572412
fall,14.204717,-4.8550863,-7.166089
annualized,16.090134,-4.655243,4.1350965
budget,13.835725,0.74666226,-3.358523
elevated,16.77192,-3.5527453,-8.831412
compared,13.813093,-9.28326,1.63884
households,12.245649,-11.555599,-5.65536
driven,8.509039,-14.644066,-5.816406
savings,12.468092,-11.700439,-5.418736
cap,11.589709,-11.965956,3.4767637
pace,16.128584,-8.574115,-2.4604514
environment,7.0771184,-11.0905905,-3.589237
france,13.457148,3.6958406,-14.077129
chartbook,11.82989,-3.8769867,13.035582
weaker,14.04087,-6.8387847,-11.083523
september,15.141044,-5.44536,0.33585188
gfc,9.125894,-13.865951,-4.632851
chart,13.833325,0.73999345,-3.3075879
disclaimer,11.806349,-3.9289672,13.025859
factors,8.363997,-13.037469,-7.677824
