,x,y,z
inflation,16.309334,-5.4606524,-1.5162853
growth,16.902868,-4.7256565,0.12831515
exhibit,9.675743,-12.521145,-2.0240922
rate,13.933871,-9.042589,-4.4390144
global,5.799285,-9.065283,-6.303244
market,9.740587,-12.231105,0.10962063
investment,5.066168,-9.410341,-5.549934
gdp,15.606513,0.25169793,-1.9470464
recession,8.360181,-10.043157,-2.193478
prices,15.694263,-1.0366157,1.4254649
rates,14.950649,-8.577228,-2.6036267
markets,8.039647,-14.241805,0.88143545
china,9.104491,0.20918985,-7.3522844
real,8.385499,-13.062452,-4.2544622
policy,14.734867,-9.436867,-3.1563234
jan,16.402933,3.7775588,-0.8310989
expect,15.8870735,-6.0945053,-1.6088889
energy,15.651452,-1.0576501,1.5202796
jun,16.443771,3.5697203,-0.8649053
strategy,5.1100817,-9.283805,-5.7433095
economic,7.8807116,-6.9723644,-5.6673274
yield,4.9093294,-13.548764,-2.7925768
returns,7.152044,-14.440352,-2.4332075
risk,8.924525,-13.372708,1.5466607
bloomberg,5.1519146,-9.119817,-5.8781204
equity,6.755675,-14.893602,-1.4796093
asset,6.158364,-9.71917,-6.5468774
average,5.507491,-12.216257,-3.7195852
december,5.0908833,-9.341756,-5.366631
return,4.7357364,-12.475749,-4.329652
fed,14.052815,-9.11333,-4.2895956
forecasts,7.5921984,-6.6911902,-5.864829
dec,16.459719,3.6360767,-0.8836975
term,9.259216,-13.301854,1.8992239
economy,16.653343,-5.144285,1.020802
time,8.217603,-9.881439,-1.8274405
forecast,15.461266,-0.06942863,-2.5437021
total,4.7178526,-12.439532,-4.35855
usd,14.162734,4.985048,0.5996279
price,14.98494,-3.194154,-1.571838
unicredit,9.681171,3.0593596,-9.057124
central,14.882282,-9.813524,-2.531631
financial,15.74016,-8.956632,-0.8783792
eur,14.166286,4.979739,0.6064431
current,13.157591,3.938453,1.0016778
income,8.3468075,-13.295103,-4.2020845
jul,16.423277,3.72375,-0.8483189
equities,6.9859014,-15.098253,-1.2988924
june,9.551506,2.9957798,-8.184172
investors,7.661957,-14.805475,-0.5299856
bonds,5.517091,-14.35976,-1.856634
tightening,14.746554,-9.384793,-3.2313533
supply,15.519436,-3.052683,3.1562083
services,15.749384,-0.675198,0.3291116
credit,5.1282635,-13.686717,-2.0725627
november,5.2821255,-9.087343,-6.0631976
cpi,16.539719,-0.035171136,-2.2762225
expected,15.410082,-5.354143,-1.722757
earnings,8.683422,-12.6703415,-2.654032
remain,16.477308,-6.523094,0.7643621
consumer,16.58489,-1.7521244,-0.3383836
july,12.932168,-8.236934,-4.773569
macro,9.931263,3.210217,-9.35266
months,7.044618,-11.298484,-3.1819608
core,16.580965,-0.27975821,-2.3553922
apr,16.438286,3.7061632,-0.85245025
labor,16.377056,-4.233014,0.44553846
europe,9.22146,-0.43643418,-6.9816813
levels,17.199726,-3.2983751,0.21814919
risks,10.274616,-2.540921,-7.1350946
covid,15.397987,-3.742176,2.6113558
yoy,16.41877,0.35416266,-2.1421928
demand,16.378933,-4.73308,1.2357188
change,7.7665625,-6.9563403,-5.793398
note,5.0557857,-9.698394,-5.254156
cycle,14.980032,-9.000832,-3.2198727
federal,14.170779,-9.391529,-4.265177
peak,15.776735,-5.745874,-1.9157451
bond,5.057414,-13.850394,-2.5704637
oil,15.374418,-1.1554791,1.9209968
analytics,5.387556,-9.107554,-6.305777
economics,9.765761,3.1190944,-9.119439
sector,12.765735,-3.8726645,-1.1248603
pandemic,17.194664,-3.5186024,0.37737894
banks,14.9007015,-9.8225,-2.4902604
level,14.791683,-5.81762,-1.3856932
month,5.6119795,-12.057827,-3.7300496
russia,9.073282,0.5349552,-7.5942087
decline,8.487913,-12.690964,-2.844981
bp,13.932746,-9.036193,-4.4600625
haver,5.3411503,-9.062856,-6.254398
corporate,4.985568,-13.863128,-2.4712334
allocation,6.1281657,-9.677078,-6.542107
debt,6.045296,-14.519697,-0.39683506
based,5.162167,-10.205,-4.902979
balance,13.600943,-6.3783627,-3.6878574
government,9.729979,-8.686916,3.292045
continue,15.258776,-7.0017157,2.3993497
production,15.488468,1.2963557,-0.43335634
oct,16.432207,3.715511,-0.8551204
ing,14.618285,5.5018682,-0.45325646
reserve,14.168236,-9.38022,-4.248986
nov,16.432098,3.6919377,-0.8587516
conditions,15.780361,-8.980446,-0.9029916
portfolio,7.0250583,-14.931888,-1.5321068
expectations,16.265854,-5.495045,-1.5010039
capital,4.392544,-9.531635,-4.305768
key,13.776839,-8.100438,3.5017288
increase,15.04495,-7.143958,-1.2871934
eurozone,13.633336,-1.3948934,-2.9471524
dollar,6.6369214,-14.039474,0.31361586
performance,5.180812,-10.51156,-4.774801
mar,16.437073,3.7031097,-0.85476786
em,4.7917914,-13.162974,-0.7041269
relative,6.0881143,-14.141615,-0.3667128
funds,13.938398,-9.179667,-4.527069
gas,15.435314,-1.1189734,1.8533784
negative,7.917553,-13.641369,-2.7572675
emerging,8.001085,-14.24816,1.021978
analysis,5.935154,-9.443787,-6.432428
wage,16.677141,-5.0691514,-0.24451736
japan,9.077335,0.70128477,-7.534498
assets,6.8275156,-14.795963,-0.8333159
target,14.194622,-7.8566256,-4.1309514
sep,16.434605,3.7014234,-0.8543515
euro,14.158563,1.432128,-0.7217398
monetary,14.798471,-9.471473,-3.0580783
