,x,y,z
inflation,21.283201,-5.896093,-6.54846
growth,18.988934,-8.359111,-12.720846
exhibit,18.015497,-7.686422,10.780891
rate,21.331505,-5.1272736,2.4285858
global,12.209115,-8.444678,15.743861
market,11.765058,-17.093737,-4.67341
investment,14.405516,-10.480169,14.646396
gdp,19.932722,-0.85247445,-4.4250956
recession,13.940517,-11.261985,0.7159895
prices,21.332941,1.0155759,-9.984974
rates,19.367374,-7.9792304,-1.7398096
markets,10.161153,-20.62016,4.7191477
china,13.610759,2.9950721,-18.669962
real,17.263014,-15.052846,-3.9453797
policy,23.197296,-7.8369236,0.038607523
jan,7.682514,22.799068,0.17709208
expect,20.14755,-3.2002983,-4.353492
energy,21.328068,1.0055666,-10.067812
jun,7.369609,21.48518,0.0348888
strategy,14.474695,-10.4366255,14.62405
economic,22.121477,-0.49679196,8.439886
yield,19.459665,-9.237264,6.86803
returns,18.86041,-15.166884,2.420737
risk,10.881663,-18.019634,6.420973
bloomberg,13.052975,-9.895026,15.926378
equity,17.15378,-16.924242,4.266819
asset,12.553584,-6.3416967,15.179573
average,17.699219,-7.853976,5.2799997
december,14.983734,-10.235704,14.041313
return,21.378597,-2.1401155,3.924022
fed,20.710253,-5.6334863,2.034899
forecasts,20.751501,1.2118427,8.009695
dec,8.262535,21.356804,0.29958138
term,14.830173,-15.733055,0.24486353
economy,17.718529,-7.6446066,-13.903769
time,13.702304,-11.593109,0.13189064
forecast,19.611185,-1.2749835,-4.639302
total,21.375853,-2.1249743,3.9042928
usd,20.317425,9.0565605,1.6531059
price,18.882137,-11.436573,2.3127513
unicredit,15.133678,-5.091001,15.087955
central,23.011974,-9.612253,-0.39647353
financial,18.55396,-10.933586,-7.180564
eur,20.317024,9.055554,1.6567098
current,20.090242,9.388619,-2.9072928
income,17.284174,-15.2478895,-2.862691
jul,7.5995693,22.500467,0.14377312
equities,17.598787,-17.09518,3.8319087
june,16.042297,-3.1754668,13.465093
investors,16.213968,-18.681936,2.4672613
bonds,16.940376,-13.811773,6.5221534
tightening,23.148338,-7.7728324,0.005101149
supply,15.974748,-1.2393376,-17.50599
services,21.199549,1.2750199,-8.596366
credit,16.4303,-13.6868725,7.6748633
november,12.89711,-9.769197,16.001925
cpi,23.205456,-1.0874767,-3.4310238
expected,19.940392,-3.0276017,-4.591714
earnings,18.815277,-11.503813,2.3439157
remain,21.508423,-3.3919644,-9.824154
consumer,16.934782,-14.573322,-5.5870333
july,17.610035,-3.625015,1.9902135
macro,14.260676,-5.7507505,15.288593
months,13.8896885,-10.727612,1.6470957
core,23.278015,-1.3887391,-3.2473183
apr,6.780756,22.107656,-0.08658847
labor,18.381804,-5.10634,-14.514576
europe,11.413201,4.548323,-19.457436
levels,20.070345,-7.6313686,-8.874327
risks,10.379108,-1.3637695,-21.032963
covid,13.650561,-4.24288,-17.251316
yoy,23.03066,-0.42274314,-3.8721879
demand,18.78874,-5.172199,-12.433101
change,22.053606,-0.2569101,8.418917
note,15.060247,-10.266773,13.928131
cycle,22.255178,-6.8247986,-0.65426415
federal,20.663721,-7.180865,2.8854601
peak,20.865593,-6.2207427,-6.674691
bond,19.704073,-10.706811,7.669101
oil,20.474485,0.90678334,-12.054588
analytics,12.158252,-9.876652,16.860683
economics,14.779685,-5.4158955,15.211411
sector,14.764055,-5.348342,-11.787488
pandemic,20.35699,-8.453228,-9.972036
banks,23.008417,-9.621655,-0.4010548
level,19.92657,-7.189501,-8.535032
month,17.344566,-7.885374,4.9649515
russia,13.836756,2.759166,-18.527489
decline,18.669596,-11.491673,2.3559215
bp,21.172451,-4.961238,2.1546886
haver,12.181687,-9.854869,16.818642
corporate,19.741096,-10.85982,7.776416
allocation,12.590732,-6.352041,15.18201
debt,14.248848,-14.759272,4.393044
based,15.203012,-10.289029,13.59978
balance,17.4326,-5.4434333,-2.2072384
government,4.9027705,-20.411055,-2.3419328
continue,11.1233635,-16.374416,-9.646611
production,23.758821,0.85559905,-5.520409
oct,8.327959,21.488974,0.32331198
ing,20.032623,11.465565,4.3193865
reserve,20.661064,-7.179053,2.8815546
nov,8.2976465,21.467756,0.3136922
conditions,18.58762,-10.970222,-7.189019
portfolio,17.660667,-16.932652,3.6269338
expectations,21.213686,-5.932868,-6.576694
capital,12.353631,-11.439657,11.3331375
key,8.086305,-2.3520458,-20.72219
increase,17.066246,-8.807546,-3.835077
eurozone,17.582037,0.057684157,-0.74954736
dollar,10.09483,-19.076899,5.425975
performance,14.981499,-10.248995,12.41596
mar,7.4147677,21.844007,0.07003763
em,14.336658,-12.57226,6.4333916
relative,13.264076,-15.558144,2.811443
funds,21.468756,-5.2276974,2.649447
gas,20.491661,0.9085709,-12.019337
negative,19.042862,-13.53441,2.0174267
emerging,10.157427,-20.631767,4.7139196
analysis,12.699248,-6.402266,15.171564
wage,18.944412,-8.485961,-12.70416
japan,14.033402,4.101028,-18.629719
assets,15.036854,-14.998014,4.769902
target,19.06781,-6.9910192,-0.57980204
sep,7.4897594,21.823296,0.08959619
euro,16.067863,3.272637,-9.1767235
monetary,23.196524,-7.841819,0.033922616
housing,18.833126,-4.2646394,-9.886356
basis,17.119524,-9.319954,5.353573
european,17.374283,-2.4959805,5.334126
positive,18.96683,-14.746912,2.2600217
asia,11.636085,3.1543865,-19.589556
ukraine,15.90831,0.15816456,-16.616186
yields,19.653858,-10.542298,7.5854173
base,16.341587,-8.39439,0.4444483
ecb,20.3255,-5.5582533,1.6773771
view,12.806084,-17.9747,2.2677584
rise,17.983372,-5.117153,-8.191923
fixed,17.282215,-15.28373,-2.661022
rising,21.116457,-3.575065,-9.945412
activity,18.845343,-8.155555,-13.456499
simple,18.189804,-7.5782013,10.773437
hike,20.48128,-5.530804,1.7592182
treasury,19.343472,-9.595413,7.015124
remains,18.388498,-6.7431726,-13.450565
strong,11.716227,-18.296875,-7.5469055
support,18.995663,-4.5069575,-11.690746
annual,21.048603,-0.696361,1.8788228
percent,18.731966,-1.7122439,-4.5141644
spending,16.536135,-14.140624,-6.5883493
trend,19.053198,-8.034755,-12.474427
nominal,17.245718,-15.003757,-4.1750493
food,21.300896,1.1783113,-9.134169
stocks,16.239836,-14.054411,6.29866
industrial,23.654076,0.85799485,-5.4604983
trade,15.623094,3.3927407,-9.475384
range,19.055279,-7.047924,-0.6037478
public,11.004507,-20.240124,0.7310873
october,14.229015,-8.444047,12.400124
pre,20.360842,-8.45498,-9.966639
aug,6.85539,22.087805,-0.068595126
volatility,13.976857,-16.880924,5.796906
consumption,20.855345,4.1411686,-9.48897
january,7.2410407,-17.46222,-3.1652765
cash,14.281762,-14.960263,4.444417
pressure,20.788399,-3.726644,-10.050362
including,11.696206,-16.022354,-10.013373
insights,18.163141,-7.5949254,10.774147
commodities,11.638181,-19.9258,1.3647305
median,17.548481,-7.999985,5.233514
headline,23.248014,-1.2606943,-3.3234499
bps,21.321487,-5.004107,2.344195
spreads,19.687988,-10.67829,7.6623516
start,13.85158,-11.0540495,1.0257709
recovery,10.902119,-7.6831684,-18.583172
manufacturing,22.693146,1.9785516,-4.6704206
period,13.588872,-9.908354,2.181957
consensus,19.379133,0.6173995,-1.2689482
fiscal,17.427296,-7.782606,-14.114537
unemployment,18.830336,-1.6470602,-4.646608
ratio,16.692724,-9.026596,5.727424
yr,21.3957,-0.15260325,2.4018044
major,20.861378,-10.229217,-2.8221567
feb,7.244281,22.032482,0.031541407
impact,21.396082,-3.4490144,-9.848952
measures,20.28665,-6.136726,-7.5719795
eu,18.627008,-1.055974,14.347807
sales,22.636251,0.761944,-5.330464
prior,16.761885,-7.9090366,0.7882951
germany,15.220977,4.9240627,-18.246634
companies,9.199277,-16.209381,-8.88226
quarter,17.231651,-11.272214,2.5143378
week,16.379107,-4.285524,9.148482
sectors,10.755569,-20.313723,0.5261137
short,14.548309,-15.688454,0.1455601
spread,19.214268,-9.167679,6.741392
war,15.956024,0.111507624,-16.482332
tax,13.3639,-11.245065,7.8733745
valuations,17.394495,-17.06322,3.9435937
exports,23.473173,1.8931699,-5.4888563
potential,11.468903,-17.981598,2.5930011
probability,12.5729,-12.396235,11.042603
household,17.10651,-14.781931,-4.9952826
costs,18.869303,-4.9726596,-12.120221
pressures,20.071444,-4.035926,-10.301145
business,20.849129,4.1377864,-9.489936
sources,16.450043,-3.2020812,11.970763
increased,11.041797,-12.65794,-0.42173773
hikes,20.496883,-5.652079,1.804284
estate,17.273611,-15.3077345,-2.5206354
premium,16.162058,-16.416891,5.009984
spot,20.24397,9.283743,-2.8892958
attractive,17.503664,-17.05568,3.8387845
countries,11.233874,-1.8941642,-17.064419
korea,12.319623,3.619974,-19.185097
commodity,12.942046,-9.417443,-15.316273
cost,13.1771345,-9.154967,-15.383737
united,11.460053,4.490407,-19.37101
economist,15.717614,-3.6131508,14.349725
sentiment,21.09465,1.9585336,-6.531025
mid,19.096176,-13.92018,2.0071247
fwd,20.031137,11.468852,4.31436
hiking,22.305614,-6.860782,-0.60759646
natural,20.478542,0.9072305,-12.045291
geopolitical,10.360148,-1.3562475,-21.027023
adjusted,21.034319,-0.54843307,1.7700062
march,18.512661,-6.244226,1.1135508
economies,8.187861,-2.1644342,-20.710302
uncertainty,12.377955,-7.323364,-17.471434
gold,13.382773,-16.18051,4.7094393
fall,18.01142,-5.2630644,-8.227672
annualized,21.044867,-0.8519967,1.9711548
budget,17.450891,5.1547127,-6.3985324
elevated,21.319658,-3.4805079,-9.880195
compared,17.693321,-11.312398,2.5357294
households,16.155851,-13.8354845,-7.0857615
driven,11.71967,-18.104805,-7.501421
savings,16.418509,-14.0248995,-6.810755
cap,15.190053,-14.889123,5.099471
pace,21.042356,-9.72685,-2.304788
environment,9.35905,-14.576109,-4.702867
france,15.320361,4.996324,-18.2149
chartbook,14.944187,-5.288945,15.170648
weaker,18.2796,-7.3618393,-13.496083
september,18.49788,-6.3055325,1.2302582
gfc,12.073183,-17.05916,-5.914919
chart,17.422695,5.202677,-6.359829
disclaimer,14.887249,-5.343206,15.191939
factors,11.173753,-15.9953575,-9.566822
management,12.646855,-7.73746,14.01721
worst,16.266603,-13.034301,8.78056
meeting,17.482924,-3.732117,1.8815715
record,19.383396,-3.5912232,-5.7531695
future,14.618138,-7.482624,10.243484
result,13.358746,-8.961005,-15.445534
russian,16.078175,0.36384928,-15.821026
canada,18.596066,1.7057652,13.447397
job,18.349678,-4.854908,-14.754416
msci,14.435622,-12.342193,6.6079807
employment,21.073605,1.4333974,-7.949705
chinese,6.9542446,0.6800474,-20.104868
currency,9.901968,-19.310087,5.2476954
municipal,18.31123,-13.710438,6.4073844
survey,18.724998,1.0541736,-2.5248315
grade,18.366255,-13.698743,6.4081597
crisis,11.971523,-7.4200068,-17.83657
developed,9.703945,-19.569292,5.0171123
terms,11.147734,-17.110847,-1.3757516
pmi,22.5205,2.146848,-4.449352
infrastructure,11.056946,-20.20009,0.79073805
additional,13.445877,-6.8462768,0.4581205
set,18.535975,-5.590311,-8.005668
output,23.054972,1.590739,-5.127751
country,5.9123287,-8.382033,-3.7249277
inflationary,19.992844,-5.999578,-7.994346
late,17.073702,-8.83041,-4.034136
left,13.489295,-10.281896,2.4118829
downside,6.3795195,-8.064239,-1.6429002
portfolios,15.369352,-17.696346,4.440212
recessions,16.719927,-8.495687,10.839164
percentage,17.42346,-11.28631,2.5224335
effects,19.304512,-4.3576136,-10.559118
reopening,13.575872,-4.3703613,-17.17659
italy,15.343057,5.0127907,-18.207617
share,9.880285,-12.201325,2.046263
april,17.871656,1.720139,-9.773059
brazil,13.285821,3.4998868,-18.830147
focus,11.623243,-15.589198,-9.932055
slow,18.83371,-8.16608,-13.04288
confidence,21.150362,1.5589262,-7.6012836
international,17.123415,-2.9313104,9.104367
refinitiv,19.23336,12.918073,3.7338037
trough,17.01415,-9.719752,4.9113574
curve,19.093315,-9.50129,6.893569
stay,11.808419,-17.522013,-7.325725
continued,13.568425,-7.264673,-16.162134
moderate,19.069996,-13.870272,2.0316105
middle,8.238125,-2.062762,-20.704056
stronger,8.68312,-20.623924,-1.8876853
indicator,19.08069,0.62588346,-1.3998817
stock,13.34617,-15.305065,1.4692724
bear,13.302508,-11.143026,11.794467
tactical,13.89885,-19.208529,3.345353
backdrop,11.709482,-16.885506,-7.8034716
history,13.245103,-15.574998,2.6638176
india,13.597208,3.0843172,-18.670439
cuts,21.250557,-8.296888,-3.2980509
post,11.663982,-16.671198,-7.927377
tech,7.1558022,-13.821876,2.779614
digit,18.990593,-14.620336,2.2187238
falling,18.928408,-4.3069186,-10.016219
headwinds,11.856911,-16.154066,-10.158089
weakness,13.325103,-7.230351,-16.234724
excess,8.655023,-20.673548,-2.3015418
bureau,12.423357,-9.083122,15.994956
isg,13.862121,-10.692972,12.116647
local,15.458601,-17.685232,4.4960537
retail,23.0057,0.9580275,-5.106618
provide,14.5906,-18.110428,4.465714
region,11.867364,-6.929549,-16.018778
single,19.061108,-14.065878,2.0680304
times,17.614206,2.866244,-2.5585775
upside,7.1886663,-15.964449,2.432177
sheet,17.370436,-5.408012,-2.1685052
currencies,8.685202,-19.690643,4.478663
monthly,18.781208,-0.9466896,-4.94201
estimate,16.296968,-8.423402,0.41218305
spain,15.342463,5.0110292,-18.207617
america,10.589042,1.81575,-20.33957
leading,17.693256,0.1375638,-0.83821934
strategic,13.967047,-20.01157,3.1977205
periods,16.53516,-8.671766,10.860856
foreign,5.015736,-12.0618925,8.363378
deficit,17.730444,1.9748521,-9.700398
estimated,22.03761,-0.34216145,8.414114
model,12.017494,-14.540175,9.313698
treasuries,16.41573,-13.670402,7.0760627
national,19.772635,4.1310897,-3.798546
decade,13.052349,-16.372105,3.3374798
loans,13.082876,-11.16672,8.110851
avg,21.217825,-0.31778476,2.0767257
lead,10.976633,-13.951148,-10.292629
workers,15.496514,5.6099615,-14.365702
imports,23.368011,1.8366294,-5.3950634
invested,16.078695,-18.728891,2.498135
disposable,17.159534,-14.859328,-4.730435
eps,16.432533,-8.467039,0.69491804
inventories,15.284806,3.4971633,-9.672146
pce,23.272366,-1.3781891,-3.2560558
lending,13.230534,-9.563155,-4.8082314
day,14.540915,7.5468087,-7.3509674
duration,14.841634,-15.152112,4.8100905
south,12.700699,3.585667,-19.040806
wages,16.968287,-5.8412194,-8.583716
boe,18.97147,-5.6889744,0.8824167
summer,13.784937,-2.9372044,-14.178735
close,10.77347,1.9836992,-14.689083
estimates,16.4312,-8.330517,0.56819767
peaked,20.889782,-6.092992,-6.749827
mkt,20.017197,11.493244,4.3042083
issuance,15.992977,-12.7881365,9.291992
account,14.776672,-5.196493,-11.433489
tighter,18.141502,-10.4763975,-7.0689225
slowdown,18.28983,-7.0514765,-13.489672
north,10.640787,1.888696,-20.30329
slowing,18.901375,-8.199526,-12.813705
rs,22.86454,0.29280317,-4.418746
default,19.162807,-9.485822,6.899662
finance,14.283588,-9.118598,12.49402
coming,12.213218,-10.144361,-11.114852
force,11.628297,-3.7193117,-13.794092
clients,14.108146,-18.696424,3.765369
opportunities,13.325292,-18.72486,2.8560605
cee,18.626078,-0.6582881,14.3287325
classes,13.974946,-19.91238,3.2120905
chains,15.960389,-1.2530899,-17.512754
easing,19.151926,-4.569969,-11.19539
hy,16.022915,-12.820062,9.231657
industry,18.20473,6.315246,-10.310073
hit,14.032223,-6.252862,-10.483726
weighted,17.141647,-11.287724,2.504609
scenario,12.054266,-13.681635,10.1786995
mortgage,19.461365,-3.234967,-5.421138
largest,11.903562,-3.4513204,-8.980078
security,8.303592,2.0783918,-14.899059
baseline,19.632507,-2.7807322,-4.919739
hand,11.269492,-14.964123,-9.815953
indicators,17.682858,0.14709741,-0.8509861
chief,15.773366,-3.356595,14.237183
importantly,11.179527,-17.064154,-1.5613934
cut,16.757307,-3.5673606,-3.1413321
aggressive,21.150185,-9.750374,-2.0062149
losses,10.7391,-17.962814,6.602497
technology,7.281243,-15.271462,1.7694321
pricing,15.724158,-5.2171464,1.3898587
drawdown,16.481487,-8.784308,10.885091
news,13.823632,-15.844125,-0.0764194
nuclear,11.574166,6.25103,-17.66002
taiwan,11.729901,4.201283,-19.241577
modest,15.330906,-12.6308,-8.272208
historical,15.625123,-9.597074,6.204115
cumulative,16.78188,-8.9767065,5.7553754
indices,14.619747,-7.3864427,9.9831295
