,x,y,z
inflation,18.683386,-2.9607213,3.5265822
growth,18.154594,-4.2607064,4.203848
exhibit,16.409101,-8.407894,-4.0452414
rate,19.789396,-0.41046214,0.96714485
global,8.623422,-5.887466,-5.41084
market,15.776734,-5.9946337,-5.9510765
investment,9.208876,-6.5529013,-4.893495
gdp,12.17037,-3.7426744,6.799986
recession,14.7856455,-7.259484,-1.3387177
prices,15.015299,-4.0346394,5.6104827
rates,19.741667,-2.2039263,1.2831222
markets,15.08064,-7.1301355,-5.9810495
china,7.7223783,-4.306864,2.9637938
real,13.410183,-8.807717,-1.6353588
policy,19.98571,-1.6981561,0.667236
jan,10.509278,-2.2094824,8.626994
expect,19.004742,-3.1215782,2.7563188
energy,14.993648,-4.0841146,5.5569024
jun,10.766981,-2.3729951,8.54098
strategy,8.937942,-6.478018,-4.911228
economic,8.556316,-6.2021194,-1.1579779
yield,11.655926,-8.752458,-4.440949
returns,13.487897,-9.279303,-4.848949
risk,14.616696,-7.9490395,-3.9286067
bloomberg,8.800616,-6.40126,-4.884677
equity,13.407652,-8.732417,-5.6266174
asset,9.106396,-6.0630293,-6.1419926
average,10.84969,-8.227197,-2.8948815
december,9.19618,-6.5187635,-4.6743255
return,10.356466,-8.519787,-3.9079123
fed,19.846167,-0.61469305,0.9284716
forecasts,8.225433,-5.987988,-1.0278082
dec,10.65724,-2.4087827,8.572986
term,14.576822,-7.955862,-3.0658991
economy,17.64885,-4.80115,3.5968068
time,14.446482,-6.925023,-1.8818212
forecast,12.011886,-4.0840197,6.49968
total,10.258059,-8.507594,-3.8182209
usd,9.56607,0.0015789602,7.9623265
price,13.844133,-4.8287477,5.3997097
unicredit,5.8599443,-3.910444,4.440078
central,20.040213,-2.2135499,0.25153276
financial,19.94824,-3.5863178,0.7239927
eur,9.577233,0.0046138847,7.964011
current,8.8055525,-1.0217999,7.0138845
income,13.470068,-8.986062,-2.1111937
jul,10.567696,-2.27431,8.610393
equities,13.691905,-8.7010145,-5.854739
june,6.0331984,-3.2811675,4.3483663
investors,14.272776,-8.109376,-5.8940253
bonds,12.606758,-8.764007,-5.438777
tightening,20.022116,-1.6377755,0.74043924
supply,15.567374,-5.7772727,3.7876732
services,14.27328,-3.2957163,6.255945
credit,12.202105,-8.497465,-4.800556
november,8.689147,-6.2837234,-5.0331745
cpi,12.665009,-4.2909307,7.049387
expected,18.714205,-3.0867305,3.0509956
earnings,15.433129,-8.641911,-2.9691517
remain,18.490328,-4.9040775,2.6753895
consumer,14.1303425,-3.2077887,6.9312506
july,19.138195,0.38944805,1.0569464
macro,8.582075,-5.939136,-5.9259524
months,11.733716,-7.5875244,-2.056402
core,12.849126,-4.497472,6.9224815
apr,10.592099,-2.3042295,8.62271
labor,17.664106,-4.402392,4.450364
europe,14.512439,-6.699261,2.8767436
levels,18.173122,-6.2040668,3.0482082
risks,15.828589,-6.6750727,2.3445492
covid,16.127579,-5.262114,3.8171072
yoy,12.249683,-3.8514442,7.25393
demand,17.326006,-4.948932,3.8157263
change,8.522442,-6.2829275,-1.2546319
note,9.508886,-6.757337,-4.8151894
cycle,20.12566,-1.7789543,1.1657413
federal,20.069817,-0.66849405,0.8004005
peak,19.04417,-2.6809115,2.9832575
bond,12.059576,-8.831952,-4.6550803
oil,14.856892,-4.280206,5.374837
analytics,8.573609,-6.2404327,-5.2742615
economics,5.829041,-3.9137974,4.4773273
sector,13.650522,-5.25491,2.8459816
pandemic,18.013004,-6.053961,3.579279
banks,20.037601,-2.2857616,0.24852619
level,18.733,-4.3239937,1.755881
month,10.756787,-8.0740595,-2.7016773
russia,7.4144144,-4.2721252,3.145673
decline,15.275755,-8.725683,-2.8298995
bp,19.803171,-0.37545326,0.95884734
haver,8.546591,-6.2540307,-5.1620817
corporate,12.09878,-8.848475,-4.608939
allocation,9.04954,-6.0541673,-6.1017613
debt,13.468673,-8.651396,-4.6049576
based,10.014924,-6.9238224,-5.010619
balance,18.1254,-0.5885315,2.5091195
government,16.59696,-4.3694735,-2.1272502
continue,17.541454,-5.619487,1.6859295
production,12.421745,-2.1445754,7.361058
oct,10.57295,-2.298763,8.612566
ing,9.224676,-0.9625984,8.349072
reserve,20.044832,-0.6919561,0.7999146
nov,10.606505,-2.3134518,8.591976
conditions,20.003605,-3.573558,0.7420922
portfolio,13.390435,-8.672114,-5.8391533
expectations,18.71004,-3.0022347,3.4418452
capital,10.921045,-5.817513,-5.653084
key,17.853613,-5.5540323,-0.5076718
increase,18.885347,-3.2029393,1.8151654
eurozone,12.549622,-4.394832,4.5227537
dollar,14.22608,-8.002315,-4.888282
