,x,y,z
inflation,11.138705,-9.973303,-1.2834374
growth,10.618536,-9.83588,-2.7171953
exhibit,17.295513,-4.298143,0.61597645
rate,14.071596,-9.076487,1.6046636
global,14.56456,-2.5460224,5.5575542
market,16.33249,-4.1781435,-0.12953837
investment,14.929158,-1.7303936,5.157568
gdp,5.6449094,-9.4541855,-1.1288122
recession,14.828282,-5.0873218,0.13646173
prices,7.66793,-8.685706,-3.5227916
rates,13.773674,-9.055716,-0.13929671
markets,17.397253,-2.7292674,-0.47947937
china,5.2339206,-6.499858,4.0157375
real,18.297983,-3.2171774,2.4749315
policy,14.33428,-9.061541,0.29842633
jan,2.9613316,-9.312123,-2.6752794
expect,11.760888,-9.633533,-1.1657789
energy,7.651896,-8.589772,-3.6050627
jun,3.1731184,-9.40047,-2.6003141
strategy,14.800643,-1.8286778,5.360652
economic,10.32204,-6.254744,4.6811037
yield,17.71533,-0.06045657,2.3112795
returns,19.004654,-1.4696057,0.094783805
risk,17.041565,-2.5053835,-1.4351928
bloomberg,14.684387,-1.8818212,5.458897
equity,18.48738,-1.1893295,0.6387509
asset,15.160271,-2.9458208,5.47441
average,16.960796,-0.5415443,3.518692
december,14.8125925,-1.6179249,5.1005726
return,16.806038,0.21415211,3.7654603
fed,14.126563,-9.092363,1.4306455
forecasts,1.4450209,-7.9000554,-3.3155518
dec,3.089556,-9.416126,-2.5750456
term,16.716923,-3.0502498,-1.9328429
economy,10.979169,-9.146262,-3.385135
time,14.606944,-4.576177,-0.19159716
forecast,5.8428183,-9.45344,-0.6867244
total,16.765461,0.22474842,3.8164194
usd,2.351503,-6.9793835,-3.612676
price,8.70851,-9.066149,-0.91887236
unicredit,3.5284255,-8.537229,3.8759701
central,14.591485,-8.856435,-0.20829289
financial,13.866124,-9.188668,-1.4934971
eur,2.360273,-6.982933,-3.6163511
current,3.3867624,-6.3744655,-3.6467676
income,18.430798,-3.0689502,2.2216928
jul,3.0081675,-9.346373,-2.6436157
equities,18.573486,-1.3603905,0.50560755
june,3.3705344,-7.951554,3.7151213
investors,18.085,-1.9784822,0.21946013
bonds,18.207476,-0.45116413,1.2352273
tightening,14.320547,-9.107002,0.3680723
supply,9.659264,-7.365268,-4.755314
services,7.066661,-9.069202,-2.679347
credit,17.696024,-0.24492776,1.6977234
november,14.649755,-2.0672,5.542499
cpi,6.1052766,-10.082725,-1.1541181
expected,10.986135,-9.39192,-0.83842057
earnings,17.777187,-4.0005736,-0.5285796
remain,11.953075,-9.140258,-3.0527103
consumer,8.330129,-9.683456,-2.0373962
july,13.4572735,-8.6238,2.3229938
macro,3.4926567,-8.934776,3.8142538
months,16.672142,-1.9761733,3.110242
core,6.3740487,-10.149747,-1.0485876
apr,3.0225134,-9.371225,-2.6356194
labor,10.4874325,-9.651537,-3.315711
europe,5.604502,-6.150418,3.8848584
levels,9.587067,-9.847293,-2.1549525
risks,11.257837,-6.3443713,-5.032428
covid,9.774029,-7.791971,-4.172399
yoy,5.6335416,-9.9048815,-1.322748
demand,10.561341,-9.060753,-3.4699497
change,10.286538,-6.2798147,4.7699313
note,15.125801,-1.5523607,4.9448576
cycle,14.16801,-9.286219,0.2931004
federal,14.330582,-9.128799,1.3927732
peak,11.407572,-9.686242,-0.7018963
bond,17.922947,-0.16582638,1.9775043
oil,7.570213,-8.139872,-3.8753386
analytics,14.678462,-2.254608,5.6762667
economics,3.5016298,-8.631159,3.8400073
sector,9.153311,-7.6391444,-0.4525253
pandemic,9.631256,-9.888027,-2.535725
banks,14.590874,-8.847559,-0.27447876
level,11.292309,-8.765712,-0.85845995
month,16.8566,-0.6456865,3.604049
russia,4.9942946,-6.7731633,4.11798
decline,17.915096,-3.9754488,-0.5875397
bp,14.078956,-9.090709,1.6198491
haver,14.633747,-2.1863377,5.6717615
corporate,17.894386,-0.086208716,1.9137253
allocation,15.120786,-2.919669,5.4911857
debt,17.944323,-0.7446818,-0.06276239
based,15.4942875,-1.5375491,4.603052
balance,11.766972,-8.84954,1.2638457
government,13.048935,-3.2283597,-2.4601738
continue,12.225704,-7.7473006,-3.728478
production,5.078271,-8.870558,-2.597695
oct,3.0123887,-9.361154,-2.6318228
ing,1.8776635,-7.7035956,-3.2791586
reserve,14.316957,-9.120462,1.3747633
nov,3.0429902,-9.366004,-2.6224234
conditions,13.880968,-9.254949,-1.4747491
portfolio,18.571596,-1.3481406,0.6512339
expectations,11.190886,-9.924005,-1.2912328
capital,15.327128,-2.5830796,3.8596857
key,12.936719,-6.08371,-4.0399203
increase,12.453666,-8.784064,-1.0309986
eurozone,7.2024207,-8.267809,0.24561542
dollar,17.478523,-1.2756436,-0.42466578
performance,15.757095,-1.4416366,4.4224787
mar,3.026427,-9.370131,-2.6322289
em,16.889677,0.17589402,0.736053
relative,17.704153,-0.8873235,-0.07859505
funds,14.228456,-9.08271,1.6583861
gas,7.557555,-8.232332,-3.8425293
negative,18.71952,-2.3876624,-0.8135241
emerging,17.373976,-2.6715946,-0.7367803
analysis,14.896906,-2.6900241,5.5382175
wage,10.8793,-9.796391,-2.4028747
japan,4.9019127,-6.7817383,3.9921458
assets,18.293695,-1.4858387,0.28264353
target,13.107173,-9.319207,1.3782735
sep,3.0286238,-9.365944,-2.6318004
euro,5.1591225,-7.7902064,-2.8411589
monetary,14.367993,-9.06643,0.16341247
housing,10.812925,-9.591834,-2.4906838
basis,16.955173,-0.79579204,3.176432
european,4.753099,-5.9787436,1.938946
positive,18.68239,-1.8894445,-0.546135
asia,5.7780886,-5.9327054,4.0137362
ukraine,9.388644,-7.256137,-4.8136983
yields,17.817835,-0.18302913,1.9997673
base,14.532095,-3.384911,3.3042743
ecb,13.986868,-9.016462,1.4679137
view,17.32054,-2.558487,-0.40797117
rise,11.112091,-9.496633,-1.4814909
fixed,18.434055,-2.9243143,2.0600717
rising,11.764201,-9.067874,-2.9981933
activity,10.405148,-9.173391,-3.3665042
simple,17.362707,-4.2409296,0.4885106
hike,14.095306,-9.073989,1.4152399
treasury,17.627373,-0.16068415,2.3399744
remains,10.80798,-9.232491,-3.0638354
strong,12.956042,-7.8640766,-3.2469687
support,10.393249,-7.82749,-3.7333078
annual,3.9948587,-9.414927,-0.21037164
percent,6.156578,-9.835654,-0.59881496
spending,9.03464,-9.490712,-2.0768042
trend,10.32798,-9.758435,-2.7466848
nominal,18.083649,-3.2365172,2.6722815
food,7.171337,-8.98296,-3.0293155
stocks,18.064667,-0.6847463,0.7900828
industrial,5.065772,-8.912416,-2.5396132
trade,5.2184625,-8.250364,-2.5119457
range,13.176156,-9.02338,1.2909216
public,15.961021,-0.8766271,-1.497913
october,14.3104725,-1.720383,5.028536
pre,9.580795,-9.900366,-2.5190744
aug,3.0171468,-9.365706,-2.6413312
volatility,17.401075,-1.5326248,0.47710732
consumption,5.7136025,-9.084319,-2.2027307
january,14.4475975,-3.4586523,-0.38101023
cash,17.881157,-1.1195838,0.01809386
pressure,11.5016985,-9.192242,-2.9640439
including,12.780099,-7.18779,-3.7572982
insights,17.36324,-4.264518,0.46262646
commodities,17.338991,-2.1729267,-0.61544096
median,16.907438,-0.4932091,3.333438
headline,6.2436094,-10.099533,-1.0820589
bps,14.077366,-9.056545,1.6808436
spreads,17.769907,-0.13478702,1.9968768
start,14.5054035,-5.252575,0.47581917
recovery,11.522733,-6.9194193,-3.907271
manufacturing,4.7441564,-8.898016,-2.4337356
period,15.139649,-2.2018228,2.916882
consensus,4.950191,-8.635031,0.29388243
fiscal,13.625331,-9.056801,-0.77818197
unemployment,6.375497,-9.773962,-0.6001186
ratio,16.603092,-0.44735122,3.1429868
yr,16.978798,-0.2539371,3.6504414
major,13.93396,-8.2762,-0.9024417
feb,3.0220847,-9.362109,-2.6379912
impact,11.835946,-9.120995,-2.891654
measures,11.341499,-9.368341,-1.3661417
eu,3.7289844,-7.803496,4.0073304
sales,4.941583,-8.824385,-2.3050218
prior,14.804316,-2.987386,3.5370362
germany,4.6562076,-7.1321187,4.109304
companies,13.217111,-7.124021,-3.6724987
quarter,17.231543,-2.8951714,2.9802089
week,13.347335,-6.9056625,2.5872076
sectors,15.445682,-1.0938281,-1.79503
short,16.613127,-3.1816278,-1.78712
spread,17.369272,-0.14557533,2.7142756
war,9.471499,-7.2798743,-4.6784124
tax,16.122839,0.22764072,1.7722542
valuations,18.347437,-1.4510276,0.47139025
exports,5.098053,-8.804167,-2.5065393
potential,16.772999,-2.3721788,-0.763953
probability,16.672617,-2.8817856,1.2308251
household,7.8744645,-9.746433,-1.8119073
costs,10.530393,-8.567453,-3.451015
pressures,11.134575,-9.279759,-2.7960138
business,5.824691,-9.044964,-2.088153
sources,3.507019,-7.8417916,2.8650887
increased,10.01624,-6.7313876,0.82969475
hikes,14.119968,-9.038984,1.2026585
estate,18.421595,-2.8056092,1.821536
premium,18.222458,-0.78009474,1.1700346
spot,3.058407,-6.496553,-3.298241
attractive,18.427444,-1.3876921,0.46959308
countries,9.1310835,-6.539311,-3.592448
korea,5.2707934,-6.301269,3.9187613
