,x,y,z
inflation,15.810896,-1.8997424,4.513942
growth,18.385483,-2.552935,3.6986868
exhibit,8.810378,-6.77969,8.367348
rate,13.680304,-4.197291,9.750244
global,7.6408234,-3.9954267,11.552928
market,10.868348,-12.436256,3.3345091
investment,6.9501023,-5.679487,10.874581
gdp,14.5576,1.2371665,4.6866074
recession,8.911821,-9.162073,3.1554425
prices,18.020464,1.1957487,1.8907406
rates,15.182425,-5.204307,7.1376834
markets,7.4570694,-15.190069,5.5004315
china,9.591495,1.7698087,5.9296803
real,11.778407,-8.135017,6.47355
policy,15.600546,-5.605369,8.873726
jan,14.886964,4.278796,9.172543
expect,14.9746065,-3.7213447,4.5249267
energy,18.084627,1.1865735,1.7615528
jun,14.927458,4.1641784,9.048532
strategy,7.366831,-5.5748487,11.164603
economic,6.870261,-3.765265,4.5020995
yield,4.9666705,-9.247892,9.097318
returns,8.711857,-9.9299755,8.9626665
risk,9.374058,-12.1929655,6.067806
bloomberg,7.609206,-5.291652,11.485386
equity,7.084267,-12.633325,9.450222
asset,7.3640013,-3.1121147,11.562015
average,6.720992,-8.202172,7.416721
december,7.300282,-5.764417,10.741579
return,8.121179,-9.370204,9.299432
fed,13.761591,-4.3868947,9.592337
forecasts,6.279789,-3.0943007,4.0184097
dec,14.913951,4.188038,9.087414
term,10.098597,-11.748288,5.8619666
economy,18.882214,-3.3709846,3.311151
time,8.865779,-9.1439295,2.6312876
forecast,14.347034,0.5818533,4.3935294
total,8.072268,-9.304904,9.335098
usd,14.446739,8.928225,6.804931
price,9.617154,-8.258591,5.9042864
unicredit,9.320989,-1.5463318,11.998143
central,16.267826,-6.179644,8.461615
financial,16.785595,-7.895928,5.1645293
eur,14.450087,8.925784,6.8073587
current,15.545792,8.791588,4.6668973
income,11.650418,-8.437518,6.843404
jul,14.900102,4.2394586,9.139017
equities,7.333972,-12.869124,9.623417
june,9.101736,-0.18064713,11.313977
investors,7.695184,-13.959697,8.946238
bonds,5.5327363,-11.265813,8.737876
tightening,15.484696,-5.5504146,8.843074
supply,19.24812,-0.42451042,-0.86842984
services,17.17651,1.4225402,2.6455462
credit,4.864135,-10.693297,8.533763
november,7.655626,-5.0798564,11.611005
cpi,15.940831,-0.20562941,5.1558185
expected,14.552145,-3.4306498,4.0432024
earnings,9.524434,-8.40502,5.9220977
