,x,y,z
inflation,8.221875,-5.41476,-3.8190935
growth,8.471419,-6.6525164,-2.8673236
exhibit,12.495627,-3.382791,-0.3433864
rate,9.560541,-2.0951264,-4.276885
global,11.860764,1.3153864,-1.8282892
market,11.846929,-3.828941,0.5914609
investment,12.065658,1.1803668,-1.1767421
gdp,5.686584,-5.1524687,-4.9131975
recession,11.187428,-2.7378335,-0.55639124
prices,5.9734597,-6.666345,-2.8781583
rates,10.059941,-3.4161737,-3.545454
markets,13.206793,-3.3824887,2.2072682
china,3.9309266,-7.3148675,0.51729524
real,13.125666,-2.8673868,-1.0401634
policy,10.073945,-2.9887564,-3.9463148
jan,3.2875087,-5.3428063,-6.1828346
expect,9.024572,-5.16712,-3.4317694
energy,5.873538,-6.6967816,-2.7680905
jun,3.4754832,-5.441692,-6.0827365
strategy,11.99513,1.2394135,-1.3719913
economic,6.338974,-2.2396724,-5.8843665
yield,13.9007225,-0.49630436,0.6522763
returns,14.092371,-2.1972196,0.57959366
risk,12.8165,-3.5587099,1.3206387
bloomberg,11.93072,1.2825954,-1.45821
equity,14.27332,-2.1198025,1.3974072
asset,12.244365,1.2212248,-2.0420752
average,12.991712,-0.5434259,-0.3816471
december,11.993002,1.1386648,-1.1257057
return,13.571172,-0.5277672,-0.37418428
fed,9.649263,-2.2118993,-4.241853
forecasts,2.927894,-3.5552456,-6.6103263
dec,3.4516134,-5.393393,-6.1558347
term,12.425936,-4.1109457,1.1272582
economy,8.541187,-6.794702,-2.1786737
time,11.021047,-2.8734405,-0.06564569
forecast,6.124542,-4.6791234,-4.779812
total,13.524342,-0.46714026,-0.4591094
usd,1.758273,-4.200455,-5.733427
price,7.224827,-5.332301,-3.4696648
unicredit,3.1204066,-9.007999,-0.5904452
central,10.360094,-3.2668104,-3.788741
financial,10.5705805,-4.2730794,-3.1446187
eur,1.7607765,-4.210296,-5.7296586
current,1.4723495,-4.3662286,-4.865421
income,13.411752,-2.8443036,-0.7277819
jul,3.3388207,-5.3659916,-6.1684623
equities,14.336924,-2.3437254,1.5569222
june,3.0118868,-8.567448,-0.7593379
investors,13.929564,-2.7316146,1.8895077
bonds,14.273421,-1.2899404,1.2615919
tightening,10.074593,-2.9472473,-3.979907
supply,6.891914,-7.1922426,-0.1721337
services,5.9493494,-6.1579337,-3.6434474
credit,13.8958235,-0.8487375,1.0528578
november,11.90498,1.3025719,-1.5917423
cpi,6.543402,-5.1699705,-4.7993717
expected,8.493216,-5.091591,-3.4199517
earnings,12.418747,-3.5291333,-0.194622
remain,9.34529,-6.4155445,-2.1724632
consumer,6.1808486,-6.224563,-4.088352
july,8.942674,-1.6089557,-4.1735506
macro,3.180513,-9.380124,-0.64335656
months,11.922665,-1.306372,-0.5808343
core,6.929667,-5.1763206,-4.604872
apr,3.3614163,-5.3870006,-6.1713943
labor,7.939834,-6.96892,-2.5822434
europe,4.3352375,-6.947936,0.72933435
levels,9.631322,-6.5843134,-1.6720004
risks,7.4447556,-6.9063296,1.0308325
covid,7.1976137,-7.0408807,-0.69883084
yoy,5.7762637,-5.1584177,-5.078602
demand,8.28884,-6.9094467,-1.9976796
change,6.197811,-2.456203,-5.8615384
note,12.196562,1.0379289,-0.98809195
cycle,10.148239,-3.0478647,-3.9255757
federal,9.795521,-2.191041,-4.274419
peak,8.715463,-4.980152,-3.6881456
bond,14.039157,-0.7794479,0.8126165
oil,5.543786,-6.7120547,-2.3793168
analytics,11.932527,1.341867,-1.7598672
economics,3.1323745,-9.095695,-0.6232676
sector,7.6781554,-6.3459854,-0.97307
pandemic,9.167664,-7.1246634,-1.8448387
banks,10.3873415,-3.3249803,-3.762938
level,9.391313,-5.125616,-2.3081882
month,12.787076,-0.60887337,-0.49776053
russia,3.819093,-7.5797663,0.34001845
decline,12.421704,-3.4330711,-0.3449549
bp,9.555511,-2.0855165,-4.3009033
haver,11.900376,1.344353,-1.7294234
corporate,14.039338,-0.7555338,0.8794472
allocation,12.213984,1.2324657,-2.0333211
debt,13.879665,-1.9828298,1.2610477
based,12.404303,0.85355145,-0.75326496
balance,8.145077,-2.9149208,-3.858541
government,9.132809,-4.0631413,2.597241
continue,9.416049,-6.31595,-0.41294506
production,4.3196235,-5.7162313,-4.616552
oct,3.3537567,-5.369135,-6.1744018
ing,2.3100321,-4.0465813,-6.2809916
reserve,9.787543,-2.2038133,-4.263218
nov,3.379663,-5.377669,-6.1556277
conditions,10.568523,-4.276537,-3.2312472
portfolio,14.322213,-2.2170014,1.4414891
expectations,8.347764,-5.3909206,-3.7490225
capital,12.100888,1.3909048,-0.15111786
key,9.726109,-5.78702,0.869706
increase,9.580249,-4.540683,-2.7285051
eurozone,6.5631766,-4.1357117,-3.6079295
dollar,13.451786,-2.3940873,1.9822416
performance,12.674444,0.69431627,-0.53326935
mar,3.364775,-5.381921,-6.169747
em,13.453247,-0.77503496,2.16768
relative,13.622153,-2.0447235,1.3180583
funds,9.716777,-2.0227497,-4.265781
gas,5.5859685,-6.7291346,-2.4681323
negative,13.236441,-3.0946927,0.18038481
emerging,13.140772,-3.470379,2.3535218
analysis,12.061052,1.2796761,-1.9088392
wage,8.531457,-6.366143,-3.0051515
japan,3.5972044,-7.5459127,0.29512635
assets,14.027952,-2.4437342,1.3984962
target,8.878839,-2.688969,-4.2977786
sep,3.3640754,-5.3797174,-6.165487
euro,3.9033267,-5.4144535,-3.8288047
monetary,10.144852,-3.1020284,-3.9148433
housing,8.392349,-6.359366,-2.856164
basis,12.915179,-0.606614,-0.14653575
european,3.060532,-5.742429,-0.4208617
positive,13.710828,-2.7740397,0.6472434
asia,4.332726,-6.8699055,0.94068336
ukraine,6.5254927,-7.1992574,-0.061418857
yields,13.931447,-0.8298071,0.79385704
base,11.022692,-0.54513663,-1.1907318
ecb,9.516975,-2.1832485,-4.1921916
view,13.177895,-3.2444026,2.0120885
rise,8.632422,-5.5391297,-3.185109
fixed,13.531302,-2.7654176,-0.47450534
rising,9.148832,-6.3707757,-2.1309981
activity,8.139223,-6.870168,-2.216666
simple,12.5699625,-3.5349262,-0.20898148
hike,9.626041,-2.2252228,-4.2306376
treasury,13.785593,-0.5690408,0.5994431
remains,8.463568,-6.648338,-2.3040836
strong,9.993652,-5.8642983,-0.77672845
support,7.838741,-6.666802,-0.83367366
annual,4.8692684,-3.818596,-5.9262505
percent,6.8211865,-4.6691155,-4.758198
spending,8.945709,-6.67643,-1.5988576
trend,8.391144,-6.765017,-2.6844072
nominal,12.8616,-2.7779884,-1.1621935
food,5.873234,-6.37603,-3.4497118
stocks,14.111038,-1.6523522,1.5247557
industrial,4.3648005,-5.694117,-4.668859
trade,4.21929,-5.472351,-4.16917
range,9.042406,-2.5092304,-4.0064225
public,12.28062,-2.698225,3.2317128
october,11.668336,1.1166556,-1.1581914
pre,9.193972,-7.1485276,-1.8312544
aug,3.3524873,-5.38329,-6.1726265
volatility,13.513044,-2.1585743,1.8362918
consumption,5.0521317,-5.7156377,-4.513961
january,10.463034,-3.0337572,1.6622739
cash,13.763165,-2.201219,1.4097241
pressure,8.923142,-6.461137,-2.2968793
including,9.80474,-6.006152,0.05288142
insights,12.538751,-3.550158,-0.22749057
commodities,13.210404,-3.0573025,2.4208198
median,13.040798,-0.44057003,-0.17058003
headline,6.7496567,-5.1522818,-4.6959376
bps,9.543445,-2.0311534,-4.2929034
spreads,13.915563,-0.7443881,0.8286941
start,11.019136,-2.2338896,-0.8499651
recovery,8.553213,-6.312165,0.16858862
manufacturing,4.20343,-5.559121,-4.8284936
period,10.893734,-0.7825168,-0.36708608
consensus,5.4296665,-3.7280035,-5.134148
fiscal,10.011701,-3.9121857,-3.4510207
unemployment,7.2968307,-4.6885047,-4.3925385
ratio,12.904354,-0.31113568,0.10344296
yr,13.201393,-0.4523539,-0.4479675
major,10.14566,-3.717242,-3.0750325
feb,3.3562846,-5.3787637,-6.167831
impact,9.221927,-6.295047,-2.2450693
measures,8.732237,-5.374474,-3.093749
eu,3.0520775,-8.424778,-0.52367985
sales,4.35966,-5.4912176,-4.7245636
prior,11.2954445,-0.4598069,-1.1401559
germany,3.4616017,-7.8708735,0.11588384
companies,10.18064,-5.77056,0.2037571
quarter,11.744225,-1.9668542,-0.8036519
week,9.019928,-0.8300737,-3.0656052
sectors,11.661596,-3.0435708,3.3104131
short,12.285264,-4.0598283,1.0547708
spread,13.574565,-0.35296315,0.37429366
war,6.702648,-7.109865,-0.14722186
tax,12.750885,-0.12100735,1.4753795
valuations,14.161823,-2.3587642,1.5970495
exports,4.3511376,-5.639231,-4.594172
potential,12.670847,-3.2341962,2.1322122
probability,12.541584,-2.388818,0.84261954
household,5.904619,-6.0205736,-4.3750677
costs,8.33314,-6.7247286,-1.5083525
pressures,8.584598,-6.426936,-2.495477
business,5.1390753,-5.630921,-4.448371
sources,3.3353856,-8.261622,-1.2881533
increased,7.8122883,-3.8664632,-1.4627712
hikes,9.707022,-2.3642292,-4.1391144
estate,13.594178,-2.7785068,-0.14088093
premium,14.135563,-1.5239974,1.0985038
spot,1.7272389,-4.179157,-5.0535564
attractive,14.222299,-2.3296778,1.574561
countries,6.435935,-6.163832,-0.24192414
korea,3.8922129,-7.147408,0.5563576
commodity,8.23249,-6.219906,-1.11386
cost,8.813138,-6.3244734,-0.98799074
united,4.084157,-6.781803,0.679457
economist,3.058043,-8.778093,-0.6050139
sentiment,4.3190713,-5.4263463,-4.601671
mid,13.394189,-3.0469627,0.5047371
fwd,2.3662004,-4.159403,-6.240315
hiking,10.079547,-2.9113286,-3.992126
natural,5.552044,-6.711881,-2.3904784
geopolitical,7.2933335,-6.9003243,0.9693947
adjusted,4.828317,-3.8620846,-5.7939053
march,9.326866,-1.978327,-3.9415026
economies,8.183759,-6.34515,1.2808708
uncertainty,8.839446,-6.4405017,-0.18623991
gold,13.70734,-2.5070949,1.4098014
fall,8.568662,-5.574459,-3.0385282
annualized,13.098328,-0.38108638,-0.5523097
budget,4.386282,-3.623201,-4.524861
elevated,9.241045,-6.426278,-2.1711617
compared,11.964773,-1.9587235,-0.65564376
households,9.501616,-6.0942874,-1.3284994
driven,10.163507,-5.806267,-0.557835
savings,9.5399065,-6.406654,-1.4772682
cap,14.011285,-2.263378,1.4875942
pace,9.965321,-3.506853,-3.3425963
environment,10.963531,-3.2539108,1.0469123
france,3.4013028,-7.984826,0.03937655
chartbook,3.1266441,-9.046168,-0.6083866
weaker,8.517394,-6.6459613,-2.2752438
september,9.468543,-2.0141752,-4.081972
gfc,12.157946,-3.7708395,0.7289576
chart,3.8981996,-3.465486,-4.6159687
disclaimer,3.1356914,-9.099119,-0.61330473
factors,9.84193,-5.844857,-0.12028132
management,12.038064,1.2208135,-1.572273
