,x,y,z
inflation,9.469097,-7.6343555,-0.7898808
growth,10.038765,-7.867304,0.5986607
exhibit,15.080435,-3.5449126,-0.97346264
rate,10.924876,-6.1269455,-3.3696795
global,12.295037,-0.3709209,-4.9534793
market,14.172772,-3.7730348,-0.1384013
investment,12.68784,-0.2738286,-4.4075546
gdp,6.2232847,-7.212681,-1.3130661
recession,13.100414,-3.9743068,-1.2944108
prices,7.3943963,-7.260974,1.3347689
rates,11.585102,-6.4936504,-2.0002284
markets,15.417788,-1.6901917,0.58045405
china,5.1696644,-4.917035,3.7530384
real,15.1028805,-3.0145974,-2.4975789
policy,11.529546,-6.498162,-2.56434
jan,3.4342482,-7.170075,-0.6935268
expect,10.516691,-7.3549547,-0.75992846
energy,7.3363013,-7.192098,1.4430022
jun,3.6746497,-7.267561,-0.73751396
strategy,12.573552,-0.32818037,-4.5676475
economic,10.332931,-2.2311316,-4.5862584
yield,15.258443,-0.2657463,-2.4854422
returns,15.992094,-1.2575176,-1.5850203
risk,15.032642,-2.4273112,0.26292527
bloomberg,12.478285,-0.34623942,-4.6402287
equity,15.998348,-0.8078014,-0.966682
asset,12.890665,-0.19603547,-5.1849446
average,14.4452505,-1.2741607,-3.336507
december,12.643819,-0.33258075,-4.3119516
return,14.903213,-0.6926655,-3.3675635
fed,11.040467,-6.1829185,-3.2539253
forecasts,2.2460527,-6.3809323,0.20129433
dec,3.6026313,-7.2519875,-0.81914
term,14.779898,-3.0444171,0.6189636
economy,10.548015,-7.353954,1.104441
time,13.084665,-3.578211,-0.74582803
forecast,6.5104017,-6.947987,-1.527312
total,14.849918,-0.7158899,-3.490412
usd,2.494524,-5.428537,0.091444805
price,8.324384,-7.269409,-0.37231135
unicredit,3.2132993,-5.9263124,3.75026
central,11.998683,-6.6237664,-2.2562299
financial,12.452863,-6.5033813,-1.2182518
eur,2.5010178,-5.431923,0.0887306
current,2.9130206,-4.743895,-0.77309513
income,15.334719,-2.747266,-2.3356946
jul,3.489285,-7.199351,-0.73072225
equities,16.11217,-0.84767514,-0.66960245
june,3.1664333,-5.451445,3.7291799
investors,15.807874,-1.1120218,-0.12900287
bonds,15.805824,-0.31317815,-1.4826475
tightening,11.529157,-6.494346,-2.6124008
supply,9.128764,-6.0403147,3.0499234
services,7.015454,-7.402998,0.39131635
credit,15.338764,-0.31904584,-1.9186089
november,12.41587,-0.3703736,-4.762278
cpi,7.5625978,-7.642014,-1.189223
expected,9.841956,-7.222377,-0.77445614
earnings,14.938788,-3.3659382,-1.0589517
remain,11.146347,-7.1954794,0.95141286
consumer,7.1513615,-7.631548,0.025722474
july,10.251146,-5.710047,-3.7126005
macro,3.0262184,-6.2915735,3.8320172
months,13.668917,-2.2322586,-2.8419268
core,7.958972,-7.641723,-1.1509724
apr,3.5075014,-7.230104,-0.7454468
labor,9.501597,-7.8724723,1.0107728
europe,5.738382,-4.723052,3.7060416
levels,10.284729,-7.688614,1.9222292
risks,10.381037,-5.14554,3.301038
covid,9.3647995,-6.402682,2.5725532
yoy,5.5249863,-7.3359737,-1.0867196
demand,9.984633,-7.32685,1.4632183
change,10.429059,-2.1718864,-4.684296
