,x,y,z
inflation,33.80087,-9.6676235,-18.745876
growth,27.397406,-14.949602,-27.630203
exhibit,30.322004,-18.82615,14.608566
rate,37.16081,-10.665124,-2.3658357
global,24.735579,-18.082266,23.071575
market,17.163155,-30.220514,-10.952727
investment,24.01249,-21.06341,17.75635
gdp,31.52779,-3.4130592,-17.116188
recession,24.670174,-18.455746,-2.6686838
prices,33.444683,2.7841706,-22.975286
rates,31.425865,-14.413202,-8.435761
markets,16.715464,-36.26353,6.1295013
china,10.257996,8.845406,-35.193108
real,25.383358,-27.435453,-9.340909
policy,37.872467,-17.596539,-6.0469794
jan,3.1307352,44.36274,-3.9945288
expect,30.899385,-6.0901575,-15.500343
energy,33.458294,2.7933357,-23.09097
jun,5.566174,44.26782,-3.7168126
strategy,24.978224,-21.44214,19.20856
economic,36.694183,-9.66308,9.302116
yield,33.64734,-21.363886,5.217657
returns,29.717554,-27.649637,-2.350068
risk,19.539518,-30.965694,5.1799183
bloomberg,24.459593,-20.69974,21.621933
equity,28.391768,-32.568123,4.3804297
asset,26.675545,-15.362394,23.373894
average,31.38291,-18.554863,4.9837394
december,25.570011,-21.541105,19.061205
return,38.20314,-5.292029,2.4390197
fed,36.0157,-11.837768,-2.4841897
forecasts,36.64086,-10.57602,13.341655
dec,5.441157,42.471523,-4.124521
term,21.933277,-30.794142,-0.34604374
economy,28.448095,-13.315175,-29.782772
time,24.040518,-18.620806,-3.8704405
forecast,30.830729,-3.9823875,-17.122356
total,38.21458,-5.2734118,2.4213243
usd,39.005836,13.485522,-8.874152
price,24.55145,-24.919752,-4.3630896
unicredit,26.767393,-10.830431,25.43983
central,36.40383,-19.821297,-7.1138997
financial,27.747766,-18.190664,-16.762596
eur,39.0074,13.487543,-8.870982
current,34.30888,12.703422,-12.700387
income,25.832254,-28.966255,1.6211919
jul,3.5310335,44.21654,-3.8002915
equities,29.185219,-33.75237,3.734159
june,27.839134,-7.6338267,23.656385
investors,26.504269,-35.58038,1.6935238
bonds,28.626837,-27.139225,5.309993
tightening,37.843258,-17.506254,-6.0566363
supply,23.55291,-1.1646644,-34.33942
services,32.869705,2.5730705,-20.866447
credit,29.142853,-27.317635,7.629234
november,24.437346,-20.556013,21.830029
cpi,37.158577,-4.181592,-18.453053
expected,30.685457,-5.869638,-16.065247
earnings,24.351776,-25.546608,-3.5065958
remain,34.137913,-9.249526,-24.96217
consumer,24.150934,-25.89871,-11.544299
july,32.05598,-7.3303294,-2.5647812
macro,26.455988,-13.110042,24.64388
months,24.482859,-18.050573,-0.9755427
core,37.268425,-5.1286907,-18.48985
apr,4.2751145,44.093258,-1.9984664
labor,25.6489,-11.029535,-28.994385
europe,9.672043,7.8212605,-31.430563
levels,23.97861,-25.611023,-14.351698
risks,10.939031,-0.574882,-35.2084
covid,17.85366,-3.411985,-33.22535
yoy,36.968533,-2.92516,-18.4108
demand,27.87446,-9.544395,-26.691065
