,x,y,z
inflation,15.898928,-2.8181329,-0.9626118
growth,16.22786,-3.465769,-2.8724382
exhibit,11.9739065,-9.847224,2.4119544
rate,15.215599,-5.16612,3.211615
global,8.405194,-5.20063,7.740547
market,10.904344,-9.870603,1.5051078
investment,8.799101,-6.088505,7.2415485
gdp,15.156413,0.8740454,-1.5547756
recession,10.669724,-7.544175,3.1034596
prices,14.760295,-0.8266503,-4.6392975
rates,15.516278,-5.685032,1.2466692
markets,8.929215,-12.482325,1.879678
china,10.646357,1.6788449,3.3446689
real,11.690885,-9.993358,4.8449135
policy,15.643518,-6.0952344,2.0499163
jan,15.315895,4.455391,-1.6313543
expect,15.838346,-3.8951008,-0.7753446
energy,14.673843,-0.86070776,-4.754124
jun,15.364397,4.276531,-1.634135
strategy,8.88481,-5.824824,7.393482
economic,10.769535,-3.818718,5.4301567
yield,8.739809,-10.502477,6.120606
returns,10.456423,-12.018473,4.331981
risk,10.097185,-11.583233,2.0899286
bloomberg,8.911407,-5.6285324,7.444979
equity,9.113929,-12.483766,4.5585275
asset,7.880141,-5.5154686,8.16677
average,9.549621,-8.959517,6.098546
december,8.894552,-6.0215015,7.07976
return,9.123359,-9.059865,7.061036
fed,15.285248,-5.2913394,3.0867372
forecasts,10.611377,-3.5193331,5.621592
dec,15.356691,4.3170304,-1.5803208
term,10.527269,-11.6432085,1.4160684
economy,15.883256,-4.17485,-3.4377143
time,10.355273,-7.397759,2.8145113
forecast,14.887027,0.40324298,-1.0123482
total,9.138132,-9.01748,7.075986
usd,13.528572,5.7204666,-3.6076064
price,14.517256,-1.737644,-1.7739754
unicredit,11.198508,3.8705978,5.472088
central,15.649459,-6.6016417,1.6651653
financial,15.678904,-6.8865128,-0.10827221
eur,13.537574,5.712095,-3.6105678
current,12.369317,4.859939,-2.6826944
income,11.555584,-10.327035,4.8507347
jul,15.330459,4.4067197,-1.6176083
equities,9.127277,-12.74296,4.3909383
june,11.456944,3.9694676,4.639174
investors,8.986374,-12.840962,3.4674485
bonds,8.562313,-11.637576,5.35251
tightening,15.658559,-6.0226097,2.1038358
supply,14.152669,-2.9654996,-5.799869
services,14.969183,-0.30344662,-3.6770458
credit,8.500007,-10.881722,5.5415435
november,8.829094,-5.4931126,7.57719
cpi,15.70097,-0.4644935,-0.78474355
expected,15.280979,-3.1916568,-0.8341342
earnings,11.57466,-10.515516,3.0871005
remain,15.918893,-5.2433615,-2.7011983
consumer,15.766502,-0.80942714,-2.9127765
july,14.3790655,-4.2653637,3.4355383
macro,11.286161,3.867465,5.8894196
months,10.212084,-8.270401,4.720676
core,15.700167,-0.77892506,-0.75724185
apr,15.343109,4.3922586,-1.6106632
labor,16.102238,-3.684115,-3.5872524
europe,10.670696,1.101776,2.957827
levels,16.163973,-2.2366343,-3.1559114
risks,11.67821,-0.70984626,3.214832
covid,14.050502,-3.5423768,-5.158234
