,x,y,z
inflation,9.978672,-6.364984,-4.521121
growth,10.044251,-7.956259,-3.5565255
exhibit,15.274492,-3.781235,-0.38439712
rate,12.120489,-2.7417045,-4.292242
global,13.358376,2.5011947,-0.50539976
market,14.275105,-4.613156,0.84012246
investment,13.713177,2.1260264,0.22015218
gdp,6.935396,-5.7462764,-5.9805355
recession,13.332607,-3.3942604,-0.21938019
prices,7.030599,-7.7340465,-3.789084
rates,12.361228,-4.380771,-3.6290786
markets,15.950915,-3.8671837,2.6387236
china,4.349302,-8.382254,-0.18455262
real,15.345733,-2.0219734,-1.0289963
policy,12.65465,-3.848366,-3.916265
jan,4.012075,-5.786298,-7.346391
expect,10.900092,-6.180699,-3.978988
energy,6.944152,-7.7668447,-3.6925294
jun,4.2261486,-5.8865047,-7.2762666
strategy,13.594899,2.256968,0.016500039
economic,8.403827,-2.0448189,-6.2375712
yield,16.082151,-0.061203204,1.455304
returns,16.584208,-1.8502812,0.8369339
risk,15.542748,-3.9127097,1.3428864
bloomberg,13.479457,2.3307924,-0.069917314
equity,16.913504,-1.8896538,1.9093102
asset,13.953496,2.5430448,-0.8357998
average,14.939374,-0.12218257,0.2480369
december,13.590877,2.0401242,0.26304412
return,15.703097,0.12780686,0.13376282
fed,12.211786,-2.8867147,-4.251038
forecasts,8.000294,-1.9884477,-6.424794
dec,4.194782,-5.830536,-7.3435926
term,15.273639,-4.5529127,1.0305507
economy,10.094669,-8.135609,-2.7245886
time,13.242614,-3.3931303,0.19663362
forecast,7.423574,-5.3067727,-5.7392597
total,15.647125,0.18537202,0.06400567
usd,2.0625324,-4.902541,-6.257993
price,8.681399,-6.2494683,-4.170134
unicredit,3.273447,-10.176105,-1.8962381
central,12.995201,-4.206827,-3.660244
financial,12.958176,-5.5099525,-2.914092
eur,2.064369,-4.913237,-6.25488
current,2.0923758,-5.0832458,-5.0389485
income,15.63249,-2.0248306,-0.8195957
jul,4.074253,-5.8067784,-7.341045
equities,17.057213,-2.1429608,2.03468
june,3.1421704,-9.588319,-1.9691852
investors,16.698778,-2.8055143,2.3394718
bonds,16.70182,-0.9520552,2.0171595
tightening,12.641438,-3.7973192,-3.9597406
supply,8.178773,-8.650493,-0.49976212
services,7.109008,-7.1051326,-4.5443172
credit,16.14342,-0.52450633,1.8432629
november,13.446233,2.4033806,-0.22336593
cpi,8.328228,-5.93111,-5.6266346
expected,10.245031,-6.0005145,-4.0166492
earnings,14.997229,-3.1943917,-0.1731775
remain,11.145268,-7.619983,-2.708317
consumer,7.2322884,-7.094474,-5.2658043
july,11.366889,-2.103657,-4.2095737
macro,3.2833705,-10.535813,-2.0967937
months,14.014793,-1.0173739,0.028513337
core,8.639482,-5.969553,-5.42676
apr,4.0982685,-5.8232236,-7.349428
labor,9.379398,-8.282149,-3.2776628
europe,4.7215443,-8.021188,0.1006151
levels,11.495995,-8.353375,-2.1478047
risks,8.888529,-8.415451,0.8353634
covid,8.497104,-8.393739,-1.1947275
yoy,7.877024,-5.870706,-5.856845
demand,9.841458,-8.239922,-2.5607789
