,x,y,z
inflation,3.6482286,-0.49613312,-0.09372094
growth,3.6434798,-0.56095773,-0.089230925
exhibit,3.4962344,-1.0107961,-0.05757051
rate,3.6291208,-0.63805974,-0.0839336
global,3.4131856,-0.79726,-0.06568369
market,3.525258,-0.9192509,-0.062236257
investment,3.4442132,-0.94861454,-0.059735734
gdp,3.539498,-0.26765123,-0.09939512
recession,3.495833,-0.8919277,-0.060473915
prices,3.5982764,-0.36321396,-0.09671551
rates,3.6516478,-0.7163769,-0.08128598
markets,3.5299141,-1.1501855,-0.0531955
china,3.3291018,0.07574049,-0.10789301
real,3.5582654,-0.72450763,-0.07598061
policy,3.664657,-0.6602112,-0.08500497
jan,3.4767175,0.26517174,-0.12763022
expect,3.6651998,-0.6265923,-0.08727473
energy,3.5765789,-0.3261077,-0.096921556
jun,3.502111,0.21036363,-0.12647255
strategy,3.4445965,-0.9111702,-0.062300544
economic,3.465967,-0.55053324,-0.07600625
yield,3.5304134,-1.1957519,-0.05256937
returns,3.5488567,-1.209841,-0.05308498
risk,3.5318317,-1.1448749,-0.052992366
bloomberg,3.439997,-0.8751892,-0.06412844
equity,3.556955,-1.2603,-0.05132179
asset,3.4886007,-1.0268643,-0.05982182
average,3.4924705,-0.87768704,-0.06499236
december,3.434498,-0.9165614,-0.06037737
return,3.509315,-1.0967178,-0.0557832
fed,3.6400077,-0.6446758,-0.08430298
forecasts,3.3460767,-0.120841645,-0.0942355
dec,3.4995222,0.16744302,-0.12384216
term,3.5095904,-1.0771443,-0.05365025
economy,3.6655705,-0.60274845,-0.088168755
time,3.459355,-0.8970914,-0.056515757
forecast,3.5173798,-0.30439964,-0.095411524
total,3.4911084,-1.0242103,-0.057872515
usd,3.3074446,0.36201474,-0.1178548
price,3.5521524,-0.5769869,-0.08174974
unicredit,3.3332968,0.30027092,-0.13019393
central,3.653598,-0.6865316,-0.08263339
financial,3.6061404,-0.68883026,-0.07912545
eur,3.3120255,0.35900366,-0.11806498
current,3.2888143,0.0925115,-0.09925015
income,3.5432186,-0.88166755,-0.067285605
jul,3.48364,0.24892703,-0.12722994
equities,3.56132,-1.2705594,-0.051157683
june,3.3006268,0.31494278,-0.127757
investors,3.551029,-1.2393953,-0.051386133
bonds,3.550815,-1.2615477,-0.050904375
tightening,3.6694086,-0.6673937,-0.085102364
supply,3.5633452,-0.42814356,-0.08953183
services,3.5883474,-0.28872097,-0.100804135
credit,3.5298026,-1.2168782,-0.0511593
november,3.4389727,-0.8528741,-0.0655179
cpi,3.570945,-0.19985896,-0.10606273
expected,3.618132,-0.5831583,-0.08608702
earnings,3.5452058,-0.99275184,-0.06097277
remain,3.6782198,-0.6427787,-0.08735752
consumer,3.6072528,-0.42391708,-0.094697975
july,3.5187094,-0.4453591,-0.08622813
macro,3.4131947,-0.36679894,-0.095897675
months,3.4933825,-0.90048957,-0.06126016
core,3.6029294,-0.3418236,-0.09972631
apr,3.4898252,0.24170418,-0.12733407
labor,3.6062183,-0.5518697,-0.086041264
europe,3.3402214,-0.1516667,-0.09101444
levels,3.6143675,-0.6365539,-0.08234118
risks,3.5348072,-0.60080445,-0.07777494
covid,3.5852132,-0.47387153,-0.08859792
yoy,3.531753,-0.07670529,-0.11092945
demand,3.6438394,-0.53940344,-0.0899907
change,3.4480302,-0.47939432,-0.08101806
note,3.451878,-0.9656598,-0.05902273
cycle,3.6579943,-0.72208965,-0.08176562
federal,3.6385975,-0.66125596,-0.08327238
peak,3.6161609,-0.65614027,-0.08256889
bond,3.540804,-1.226201,-0.051836118
oil,3.4885151,-0.22620133,-0.09494198
analytics,3.449469,-0.86585295,-0.06605387
economics,3.3422782,0.2012233,-0.12509966
sector,3.4883635,-0.5751911,-0.07470311
pandemic,3.6431913,-0.5605146,-0.08883192
banks,3.6594238,-0.7008682,-0.082398646
level,3.5977893,-0.6645382,-0.07942184
month,3.495657,-0.77466834,-0.06978282
russia,3.3491318,0.13081169,-0.114738606
decline,3.5552616,-0.8725287,-0.06735563
bp,3.6357596,-0.6227866,-0.08502706
haver,3.4427187,-0.836871,-0.06699282
corporate,3.5392804,-1.2291301,-0.051445678
allocation,3.4845095,-1.0016855,-0.06101099
debt,3.546571,-1.2277491,-0.05152027
based,3.4625914,-1.0078421,-0.057031866
balance,3.540139,-0.5420859,-0.08066217
government,3.348922,-0.7911484,-0.050843727
continue,3.6278315,-0.6891746,-0.08062832
production,3.466884,0.05503128,-0.1123446
oct,3.4859903,0.23758733,-0.12673669
ing,3.3472068,0.29949278,-0.11846041
reserve,3.6399987,-0.6557136,-0.08362449
nov,3.4883306,0.22875395,-0.12648106
conditions,3.6035724,-0.65368897,-0.08105751
portfolio,3.5549393,-1.2568899,-0.051476084
