,x,y,z
inflation,3.7978406,-0.4799428,0.11438968
growth,3.7897992,-0.5400253,0.07330231
exhibit,3.1182199,-1.2251569,0.4098792
rate,3.8284945,-0.7125688,0.12519693
global,2.9789567,-0.9577799,0.71607673
market,3.265655,-1.141519,0.2222222
investment,2.9815276,-1.1067271,0.671662
gdp,3.6777234,-0.19972554,0.17941584
recession,3.2245336,-1.1043277,0.16147695
prices,3.7668364,-0.2761187,0.07066325
rates,3.8067043,-0.7732408,0.07741297
markets,3.110918,-1.42661,0.40801686
china,3.1688159,0.10390277,0.6782868
real,3.4647257,-0.83004117,0.2616526
policy,3.8881378,-0.74835086,0.0898502
jan,3.9310055,0.7843153,0.3506058
expect,3.7909133,-0.64864516,0.07022153
energy,3.756984,-0.24576692,0.064725555
jun,3.9276528,0.7259388,0.3473178
strategy,2.9784324,-1.0703402,0.7069408
economic,3.405212,-0.56842786,0.18008257
yield,3.075247,-1.4389538,0.56131923
returns,3.1242156,-1.4406081,0.5215065
risk,3.130314,-1.4219712,0.3719654
bloomberg,2.9756076,-1.0340309,0.7256372
equity,3.0805464,-1.5419548,0.5524091
asset,2.9969726,-1.1510553,0.7148568
average,3.1972997,-1.0439093,0.4504781
december,2.9849267,-1.0744151,0.65433794
return,3.1211681,-1.2772386,0.5260159
fed,3.8418245,-0.71391565,0.11780366
forecasts,3.3534522,-0.10700725,0.31124038
dec,3.9264455,0.7282249,0.35115495
term,3.1540651,-1.358685,0.30029723
economy,3.8155305,-0.6321877,0.046764363
time,3.2058418,-1.0932748,0.0892043
forecast,3.625164,-0.27968088,0.17276335
total,3.1339931,-1.2040511,0.5144377
usd,3.6672568,0.86962694,0.23605867
price,3.5380924,-0.6709206,0.12485168
unicredit,2.9744203,0.082429536,1.163059
central,3.874365,-0.76894885,0.07885238
financial,3.6836538,-0.7517395,0.10542591
eur,3.6673822,0.8682648,0.23599604
current,3.522064,0.6212258,0.14964241
income,3.3556774,-1.0328605,0.3286609
jul,3.9362698,0.77399606,0.352168
equities,3.0829144,-1.5549166,0.5533394
june,2.9617805,0.1508886,1.1258947
investors,3.0838833,-1.5275381,0.51903844
bonds,3.0627427,-1.5222315,0.5596293
tightening,3.887328,-0.75132126,0.09403566
supply,3.6836982,-0.38326016,0.042084247
services,3.7542553,-0.18282303,0.10422092
credit,3.0583253,-1.4808099,0.5348816
november,2.9750617,-1.0178995,0.74158806
cpi,3.7735674,-0.14378184,0.20415275
expected,3.7133605,-0.5906874,0.07775259
earnings,3.2924073,-1.1613057,0.2684648
remain,3.815962,-0.66328293,0.056911286
consumer,3.6952474,-0.4452395,0.11972297
july,3.6774545,-0.49397153,0.079452895
macro,2.9732378,-0.5113143,0.9734647
months,3.2160435,-1.0803382,0.25395796
core,3.7836032,-0.2794365,0.17494233
apr,3.939891,0.7716594,0.3533794
labor,3.7207568,-0.5188412,0.009415094
europe,3.2373211,-0.04196704,0.41454086
levels,3.6874375,-0.6820774,0.04085113
risks,3.566519,-0.57409066,0.06287893
covid,3.710519,-0.4456764,0.008525848
yoy,3.7483504,0.009330835,0.23410018
demand,3.777139,-0.5444239,0.038236465
change,3.3454967,-0.47489017,0.28596598
note,2.9885664,-1.121109,0.6514813
cycle,3.847701,-0.7750368,0.09864918
federal,3.8549585,-0.72578335,0.114832506
peak,3.6897902,-0.67273206,0.11910147
bond,3.0702279,-1.4818618,0.5634348
oil,3.6900766,-0.12108241,0.041957147
analytics,2.9731224,-1.0172042,0.7692273
economics,2.9705672,-0.024343025,1.1344835
sector,3.4846513,-0.64550614,-0.023841515
pandemic,3.7673597,-0.595023,0.04631296
banks,3.8698168,-0.77342415,0.07828107
level,3.6487925,-0.7128851,0.035264336
month,3.2569907,-0.95995027,0.3889167
russia,3.208642,0.08681923,0.70794314
decline,3.3633797,-1.0366783,0.22796302
bp,3.8536572,-0.6982319,0.1150341
haver,2.97353,-1.0085185,0.7640834
corporate,3.0662258,-1.4933195,0.5598604
allocation,2.994542,-1.1207356,0.72767496
debt,3.0932353,-1.5159731,0.5012286
based,3.0014377,-1.169355,0.6112896
balance,3.6449113,-0.520465,-0.009351089
government,3.0590074,-1.0487329,-0.052434143
continue,3.6544087,-0.77909434,0.04288916
production,3.6929479,0.25236735,0.19877936
oct,3.9363167,0.7694856,0.35252443
ing,3.6700344,0.8155842,0.26818138
reserve,3.857005,-0.7242855,0.11412165
nov,3.933385,0.76043534,0.3514943
conditions,3.6665635,-0.7269419,0.12362901
portfolio,3.082985,-1.5313009,0.55306137
expectations,3.7929213,-0.5090026,0.10884051
capital,2.978872,-1.223433,0.42576158
key,3.4532182,-0.8499038,0.057873692
increase,3.7186234,-0.73470634,0.04506736
eurozone,3.4855545,-0.1666289,0.014686047
dollar,3.0865884,-1.4875926,0.4396156
performance,3.0155017,-1.2564982,0.5807713
mar,3.937982,0.7673922,0.3530591
em,3.041552,-1.4525234,0.46152216
relative,3.0999851,-1.4779834,0.45378855
funds,3.7406876,-0.775529,0.16506492
gas,3.7114227,-0.12627839,0.055159476
negative,3.2489283,-1.2693921,0.34319997
emerging,3.12466,-1.4110688,0.39398542
analysis,2.9830508,-1.015976,0.7645792
wage,3.818189,-0.5616052,0.06775356
japan,3.1011636,0.17204642,0.84329516
assets,3.1155515,-1.4832408,0.4936994
target,3.747597,-0.56703955,0.12066077
sep,3.936647,0.7663069,0.3524409
euro,3.4862635,0.1883481,0.06508779
monetary,3.8891542,-0.7528667,0.08831889
housing,3.7960572,-0.49846166,0.06861502
basis,3.1670241,-1.1874557,0.4320295
european,2.916913,-0.10725051,0.034996726
positive,3.1580615,-1.4439071,0.46271738
asia,3.207589,-0.043106947,0.4385117
ukraine,3.576559,-0.26213697,0.16329946
yields,3.0752687,-1.4709837,0.5486504
base,3.136883,-0.99141914,0.22648709
ecb,3.8374739,-0.6853251,0.10294331
view,3.1169784,-1.4344641,0.40562785
rise,3.7662892,-0.5931403,0.061583675
fixed,3.2564566,-1.2088093,0.39122272
rising,3.8040452,-0.63724357,0.052825708
activity,3.8028586,-0.5609801,0.044815335
simple,3.1442916,-1.3015898,0.39910725
hike,3.854673,-0.7028609,0.10931813
treasury,3.0797276,-1.4264218,0.54623437
remains,3.7804332,-0.58076876,0.040206697
strong,3.5535743,-0.8865328,0.07999269
support,3.705582,-0.5226771,-0.00536709
annual,3.3036022,-0.6023624,0.38606244
percent,3.6221037,-0.43024278,0.20767553
spending,3.67718,-0.56272954,0.06575967
trend,3.7863905,-0.5476463,0.05297738
nominal,3.4818273,-0.74794257,0.22071412
food,3.7697024,-0.17477137,0.107560374
stocks,3.0692155,-1.516118,0.5296571
industrial,3.697498,0.24667335,0.20543122
trade,3.5760732,0.22304603,0.115592755
range,3.721958,-0.643478,0.094343446
public,3.0956197,-1.3231342,0.29708874
october,3.0072508,-0.8976374,0.5587765
pre,3.7665243,-0.5842774,0.04589133
aug,3.9395792,0.7730924,0.3532326
volatility,3.06389,-1.4872907,0.4785589
consumption,3.6597672,-0.024759702,0.17242494
january,3.068001,-1.1029477,0.027395828
cash,3.096322,-1.5076426,0.4911393
pressure,3.8192372,-0.6049602,0.0550143
including,3.565515,-0.8654803,0.059899166
insights,3.160533,-1.2750895,0.38279858
commodities,3.0935633,-1.4351212,0.4097198
median,3.1680024,-1.132731,0.46049207
headline,3.7777529,-0.21895902,0.18880998
bps,3.8375893,-0.6996334,0.118394025
spreads,3.0704823,-1.4746923,0.55010074
start,3.2632291,-1.0179949,0.14256729
recovery,3.5927022,-0.66367656,-0.02632781
manufacturing,3.6818888,0.28467768,0.24212392
period,3.1248913,-0.9190143,0.09761764
consensus,3.3549185,-0.15712698,0.32959458
fiscal,3.8387377,-0.70932066,0.059356723
unemployment,3.6761029,-0.42048925,0.13929929
ratio,3.1171122,-1.1700912,0.44529468
yr,3.2401333,-0.86635983,0.45073357
major,3.739955,-0.76217896,0.02711954
feb,3.9378965,0.77047676,0.35273314
impact,3.810884,-0.6514211,0.053442694
measures,3.7467341,-0.6092716,0.059441864
eu,3.0270636,0.22439751,1.0933692
sales,3.663117,0.2355758,0.19816335
prior,3.312289,-0.895072,0.24266775
germany,3.0704772,0.20009689,0.9826471
companies,3.430679,-1.0080212,0.09122818
quarter,3.2882507,-0.9539592,0.13885264
week,3.2920866,-0.60352325,0.072799645
sectors,3.1071846,-1.1958725,0.16052671
short,3.191457,-1.3168827,0.27454624
spread,3.0974603,-1.3556988,0.5329229
war,3.6336935,-0.33711886,0.06598284
tax,2.9994516,-1.3124061,0.35192582
valuations,3.0807097,-1.5440516,0.5458143
exports,3.674936,0.22633655,0.1875907
potential,3.137251,-1.3691908,0.32433152
probability,3.0463803,-1.3017954,0.43773422
household,3.6094568,-0.46235567,0.16143766
costs,3.7440119,-0.5559134,0.027920969
pressures,3.813456,-0.5570694,0.05535183
business,3.6445556,-0.025971226,0.16057591
sources,2.9923413,-0.10343211,0.8749231
increased,3.2956996,-0.72226155,-0.06100337
hikes,3.8516302,-0.7104777,0.105650164
estate,3.1938155,-1.3153317,0.41001794
premium,3.0736597,-1.5047032,0.5490045
spot,3.5824533,0.7625711,0.18309583
attractive,3.0816395,-1.5467701,0.54746604
countries,3.5234935,-0.33359098,-0.09490764
korea,3.1551762,0.09710778,0.6220185
commodity,3.6328945,-0.5101738,-0.005948429
cost,3.6581366,-0.6610832,0.016371354
united,3.1724858,0.029051265,0.39866254
economist,2.9618218,0.14738911,1.1676137
sentiment,3.6524208,0.2340338,0.17783587
mid,3.1956217,-1.3816895,0.4003955
fwd,3.6891644,0.83626795,0.26879328
hiking,3.8720136,-0.7629071,0.09928834
natural,3.6918805,-0.12190567,0.043591205
geopolitical,3.5604923,-0.51993763,0.06991997
adjusted,3.334064,-0.5012764,0.35880768
march,3.6954618,-0.6807772,0.10184378
economies,3.457709,-0.6978603,0.057547826
uncertainty,3.676821,-0.6655199,0.009765916
gold,3.1129892,-1.4770752,0.46920502
fall,3.7544718,-0.57807803,0.05676896
annualized,3.2432156,-0.8076038,0.42872053
budget,3.5036001,0.074652694,0.047837164
elevated,3.8095531,-0.6510244,0.05722793
compared,3.2989495,-1.028702,0.22011474
households,3.5858846,-0.71164864,0.028048854
driven,3.4973955,-0.9445956,0.10335335
savings,3.6342657,-0.6719765,0.050073586
cap,3.0936522,-1.5167207,0.51028407
pace,3.8152676,-0.74887097,0.06105191
environment,3.1409454,-1.0670668,0.08239984
france,3.0572286,0.20778157,1.0238067
chartbook,2.9717085,0.029524783,1.1506826
weaker,3.7903366,-0.6003642,0.04376017
september,3.753493,-0.68239915,0.10175304
gfc,3.2712297,-1.2043902,0.22938707
chart,3.4831896,0.12038613,0.048702165
disclaimer,2.971508,-0.0051879305,1.1407853
factors,3.5585666,-0.87834233,0.05706027
management,2.9791572,-1.0524565,0.69850385
worst,3.059122,-1.4233049,0.52885777
meeting,3.6553867,-0.38055712,0.050150715
record,3.5425217,-0.7150267,0.036052085
future,2.9919853,-1.0934113,0.45354873
result,3.7076204,-0.6636241,0.02297736
russian,3.635665,-0.18365917,0.02721087
canada,2.9872136,0.20384845,1.1062617
job,3.570863,-0.42565972,-0.0735855
msci,3.0291274,-1.3981875,0.4662207
employment,3.6747863,-0.014536887,0.11629493
chinese,3.3413856,-0.2967672,-0.048527636
currency,3.077318,-1.4620072,0.40471342
municipal,3.059907,-1.4939743,0.5770926
survey,3.46682,0.057947688,0.16324496
grade,3.0569634,-1.4696549,0.57860017
crisis,3.6171772,-0.67685986,-0.00371237
developed,3.093059,-1.4387938,0.38905638
terms,3.0307953,-1.3128207,0.3535421
pmi,3.6396425,0.3189382,0.33108374
infrastructure,3.1075015,-1.3248078,0.30438498
additional,3.3537436,-0.7000225,0.00807953
set,3.7557237,-0.62007517,0.033377547
output,3.6946461,0.23886012,0.20906232
country,3.036223,-0.42488384,-0.237777
inflationary,3.7710557,-0.62177485,0.035984006
late,3.7043388,-0.7364145,0.022923267
left,3.0620415,-1.0682975,0.21099132
downside,3.1958861,-0.8053088,-0.042015344
portfolios,3.0791843,-1.5185525,0.526624
recessions,3.0584185,-1.1663779,0.46216622
percentage,3.3292508,-0.932541,0.15628104
effects,3.7992625,-0.5642154,0.04742381
reopening,3.6601276,-0.40255624,-0.029469274
italy,3.0539548,0.20939934,1.033205
share,2.947479,-1.0456825,0.0857704
april,3.5321176,0.02956228,0.012625018
brazil,3.1305654,0.13668793,0.7267967
focus,3.5079606,-0.8935166,0.059177157
slow,3.8000076,-0.58165216,0.051767584
confidence,3.685939,0.08518463,0.15087402
international,2.8462622,-0.31940734,0.2931959
refinitiv,3.644263,0.82741416,0.2518789
trough,3.2106464,-1.1114277,0.34540096
curve,3.0767305,-1.3836303,0.52128685
stay,3.3095791,-1.2012831,0.23814002
continued,3.6936996,-0.5983676,-0.008986221
moderate,3.1887493,-1.3828632,0.40789735
middle,3.4471018,-0.647557,0.06586964
stronger,3.2050643,-1.0931907,0.06285176
indicator,3.4130306,0.004225091,0.19899808
stock,3.0858893,-1.3736491,0.32452312
bear,2.996552,-1.1772478,0.60073566
tactical,3.0640562,-1.4691225,0.52893
backdrop,3.49066,-0.9433567,0.08473898
history,3.094664,-1.4400221,0.42323846
india,3.1288662,0.14624669,0.7940659
cuts,3.8099945,-0.7319605,0.06296284
post,3.488306,-0.98014504,0.10864551
tech,2.9858398,-1.2882757,0.19469193
digit,3.152769,-1.4512899,0.46726963
falling,3.7861855,-0.5026922,0.062191915
headwinds,3.5908244,-0.7879928,0.04842
weakness,3.689923,-0.65342295,0.0061343107
excess,3.4854703,-0.8948544,0.070330806
bureau,2.9782133,-0.96961707,0.7349224
isg,2.9934583,-1.1578647,0.61557955
local,3.072172,-1.5167314,0.5179754
retail,3.6957378,0.25604853,0.22014791
provide,3.074414,-1.4965392,0.50922996
region,3.5680125,-0.5545051,-0.053858824
single,3.1819532,-1.4061702,0.42586523
times,3.2451808,0.18331505,0.042521283
upside,3.1096773,-1.0570167,-0.0073171286
sheet,3.6541667,-0.5211764,-0.0102295065
currencies,3.0950947,-1.382323,0.3275673
monthly,3.5610301,-0.18682918,0.14011219
estimate,3.1898763,-0.9447674,0.15725817
spain,3.0585022,0.20608602,1.0222273
america,3.2484252,-0.28750685,0.24939255
leading,3.4256756,-0.0072201164,0.055470064
strategic,3.0428748,-1.3907435,0.57196516
periods,3.0458937,-1.1812236,0.48163486
foreign,2.6711524,-0.7333717,-0.22996451
deficit,3.511526,0.1690289,0.04806229
estimated,3.2268164,-0.5639262,0.28014928
model,3.0441968,-1.3525567,0.39146248
treasuries,3.0545382,-1.459648,0.51799864
national,3.3958359,0.34123275,0.105985045
decade,3.1034956,-1.4554075,0.4295152
loans,2.9673693,-1.174935,0.2796158
avg,3.3182237,-0.48898917,0.3617746
lead,3.4437118,-0.7770709,-0.071516484
workers,3.4055219,-0.09399472,-0.12477618
imports,3.6838484,0.251323,0.19737384
invested,3.0745301,-1.4980059,0.5276132
disposable,3.5477247,-0.58965737,0.19917178
eps,3.031612,-1.0444468,0.48817623
inventories,3.5734987,0.17877427,0.119753525
pce,3.7713335,-0.30947095,0.17187527
lending,3.3977408,-0.7575507,-0.10305539
day,3.0389128,0.23830882,-0.18371472
duration,3.1020768,-1.4956927,0.48866636
south,3.1376903,0.121621735,0.67708325
wages,3.7184076,-0.53295285,0.025383005
boe,3.7633874,-0.63072157,0.073233664
summer,3.627855,-0.3527527,-0.074620046
close,3.3453236,-0.24063776,-0.19671738
estimates,3.103808,-0.98392993,0.34654927
peaked,3.7434456,-0.5686761,0.08858694
mkt,3.6799135,0.82360315,0.2689613
issuance,3.040401,-1.36798,0.4821831
account,3.379916,-0.47436154,-0.086257085
tighter,3.7151723,-0.75454867,0.08226241
slowdown,3.767208,-0.6053205,0.03521241
north,3.233609,-0.17386734,0.3190089
slowing,3.7913709,-0.580602,0.053216264
rs,3.7391908,0.2880573,0.25677645
default,3.085028,-1.3833276,0.52620167
finance,2.9830194,-1.0469673,0.6027587
coming,3.621677,-0.67461216,-0.040816773
force,3.5746567,-0.37541437,-0.08409249
clients,3.0720503,-1.497926,0.5138258
opportunities,3.0741026,-1.4701626,0.4961555
cee,2.9943638,0.22218591,1.1238458
classes,3.0510378,-1.424349,0.56488687
chains,3.6383913,-0.40940127,0.028017089
easing,3.776307,-0.5784819,0.03222718
hy,3.0395122,-1.4024373,0.49934185
industry,3.3598986,0.35167316,0.03313742
hit,3.5052176,-0.54325116,-0.06765088
weighted,3.2355263,-0.9642837,0.16905034
scenario,3.0992277,-1.2782677,0.29886517
mortgage,3.5264387,-0.57745135,0.029704709
largest,3.2790923,-0.53029674,-0.2144115
security,3.2778888,-0.042586967,-0.13262898
baseline,3.616613,-0.540433,0.099599
hand,3.4978628,-0.87790483,0.017541502
indicators,3.4220636,0.0136518,0.05730821
chief,2.9464624,0.19031446,1.1649835
importantly,3.0567093,-1.3214567,0.34360817
cut,3.6333811,-0.5096662,-0.04827495
aggressive,3.8122215,-0.7597187,0.068089984
losses,3.0834515,-1.441509,0.3828322
