,x,y,z
inflation,18.551323,-3.3313112,3.8374488
growth,17.86063,-5.052967,4.0420303
exhibit,16.647556,-6.7641315,-4.7368913
rate,19.702887,-1.0281085,1.0782197
global,8.8792095,-5.5165606,-5.7659597
market,15.994628,-5.6043057,-5.089752
investment,9.350774,-6.217934,-5.2051725
gdp,11.2913885,-4.8378315,6.4273195
recession,17.67058,-4.4352007,-2.021771
prices,14.342478,-4.546751,5.732132
rates,19.53227,-2.795105,1.1319872
markets,15.177141,-6.817579,-5.490792
china,7.0304856,-4.065897,2.6438391
real,13.177037,-8.60321,-1.6188469
policy,19.790327,-2.2536724,0.59013975
jan,9.470135,-3.2910411,8.257486
expect,18.796427,-3.6818528,2.7056394
energy,14.329301,-4.5855355,5.661187
jun,9.722331,-3.4563568,8.182851
strategy,9.091731,-6.1288,-5.259888
economic,8.223026,-5.9673586,-1.5038396
yield,11.649849,-8.523956,-4.4591756
returns,13.592158,-9.008964,-4.694638
risk,15.040109,-7.593168,-3.7815092
bloomberg,8.956358,-6.0499234,-5.2501082
equity,13.536252,-8.4458275,-5.413465
asset,9.467049,-5.66202,-6.4098215
average,10.579598,-8.012065,-3.096535
december,9.304902,-6.1974616,-4.9876423
return,10.2881975,-8.242108,-4.175354
fed,19.743853,-1.2248486,1.0043222
forecasts,7.9410667,-5.7272534,-1.3122096
dec,9.607527,-3.483389,8.194798
term,15.580396,-7.5392995,-3.0601654
economy,17.308012,-5.442881,3.4039495
time,15.843133,-6.3183784,-2.0830858
forecast,11.006346,-4.799904,6.09488
total,10.17558,-8.230919,-4.100306
usd,8.753158,-1.0160116,7.8472967
price,16.936218,-3.2500637,4.764972
unicredit,4.7838283,-3.7334785,3.0031896
central,19.783327,-2.737702,0.13322532
financial,19.542404,-4.164226,0.5386564
eur,8.7649355,-1.014454,7.8509426
current,8.092817,-1.8870145,6.5671673
income,13.3309555,-8.668239,-2.0549161
jul,9.524723,-3.3545518,8.239343
equities,13.828202,-8.405202,-5.596417
june,4.9228463,-3.1760025,2.760168
investors,14.383037,-7.8072453,-5.5652494
bonds,12.72786,-8.514197,-5.2879505
tightening,19.833681,-2.2057157,0.66652244
supply,15.070329,-6.0499516,3.7227235
services,13.514792,-4.0994935,6.258484
credit,12.248178,-8.270181,-4.7142496
november,8.874594,-5.9200354,-5.405028
cpi,18.564432,-2.7828112,4.623419
expected,18.23396,-3.2918427,3.1742897
earnings,15.29851,-8.326331,-2.6785736
remain,18.080898,-5.4877315,2.448075
consumer,12.985532,-4.642147,6.66626
july,19.166245,-0.18202992,1.1882005
macro,8.913965,-5.5231776,-6.2635818
months,11.127743,-7.4122276,-2.2401748
core,18.55693,-2.8776307,4.441156
apr,9.545089,-3.38729,8.250164
labor,17.328253,-5.5030212,4.219297
europe,16.835722,0.7037312,-2.999311
levels,17.545547,-6.782429,2.8807566
risks,15.291178,-6.956409,1.763547
covid,15.647557,-5.6185093,3.790998
yoy,10.63558,-4.1483083,7.2950306
demand,16.930452,-5.594049,3.6445146
change,8.207276,-6.016036,-1.5815804
note,9.628478,-6.4360924,-5.091962
cycle,19.938025,-2.3892143,1.0379326
federal,19.949747,-1.2786834,0.8721606
peak,18.741192,-3.0991423,3.0449352
bond,12.081032,-8.601446,-4.623279
oil,14.3103075,-4.700577,5.4319196
analytics,8.801439,-5.856757,-5.653475
economics,4.7249436,-3.7496233,2.929579
sector,13.584975,-5.6413503,2.3702362
pandemic,17.4364,-6.6607246,3.3727088
banks,19.774189,-2.8100924,0.12510547
level,18.16503,-3.9622912,2.1308682
month,10.45496,-7.8618937,-2.9249256
russia,6.729917,-4.012672,2.8222647
decline,15.181038,-8.424022,-2.5832283
bp,19.716406,-0.9882103,1.0672059
haver,8.75568,-5.875721,-5.548183
corporate,12.118322,-8.619727,-4.56144
allocation,9.405044,-5.6526356,-6.37865
debt,13.516679,-8.415527,-4.3756638
based,10.154257,-6.60454,-5.219452
balance,18.100483,-1.0012339,2.556561
government,15.175617,-5.170579,-1.0201654
continue,17.007315,-6.0005813,1.4824889
production,11.582737,-3.2521813,7.258324
oct,9.528337,-3.3789175,8.238214
ing,8.317615,-1.9544052,8.038552
reserve,19.923761,-1.2976898,0.86807644
nov,9.563969,-3.3928308,8.219264
conditions,19.602295,-4.158517,0.5578594
portfolio,13.534144,-8.381094,-5.6112075
expectations,18.56267,-3.3775918,3.6563904
capital,11.167757,-5.5416627,-5.6474347
key,17.45889,-5.685921,-0.69066864
increase,18.597239,-3.6477206,1.7708087
eurozone,11.715214,-4.9759035,4.2150617
dollar,14.221892,-7.761965,-4.530648
performance,10.731058,-6.8425984,-5.3087525
mar,9.547195,-3.3878162,8.241939
em,12.25637,-7.0595083,-5.6184263
relative,13.693851,-8.107863,-4.3195333
funds,19.88603,-1.011524,1.0180805
gas,14.311426,-4.686764,5.499701
negative,14.667406,-8.599101,-3.4132745
emerging,15.358815,-6.895291,-5.377368
analysis,9.14978,-5.645703,-6.1026535
wage,18.069893,-4.6983643,3.770071
japan,6.734001,-3.8186607,2.7881634
assets,14.002416,-8.295897,-5.070754
target,19.053326,-1.6448026,2.3939118
sep,9.548882,-3.3846126,8.237121
euro,11.929555,-1.9419373,6.7615037
monetary,19.822594,-2.4070644,0.5397761
housing,17.861284,-4.748515,3.6639404
basis,10.960597,-7.8984327,-3.2417543
european,8.019061,-2.9539642,0.5483959
positive,14.321961,-8.589745,-4.110999
asia,7.725467,-4.343868,2.1226661
ukraine,14.8094,-5.9961824,3.9423554
yields,12.160544,-8.538091,-4.434395
base,9.033863,-5.67091,-3.5513465
ecb,19.559168,-1.1384778,1.0412484
view,15.018009,-7.0785456,-5.18032
rise,18.212404,-3.89927,3.255176
fixed,13.3821535,-8.646928,-2.3497744
rising,17.865843,-5.4001102,2.5705814
activity,16.830387,-5.273238,3.9737563
simple,16.598984,-6.815482,-4.72477
hike,19.689016,-1.2150207,0.99792635
treasury,11.697658,-8.434993,-4.3122497
remains,17.394941,-5.222065,3.4738002
strong,17.428709,-6.1068716,1.1978791
support,15.890472,-5.4562345,3.0822148
annual,9.138324,-4.76244,6.148693
percent,18.713306,-2.2591453,3.8298862
spending,17.027798,-6.4833193,2.9851813
trend,17.649681,-5.260703,4.055645
nominal,12.981438,-8.409984,-1.3821874
food,13.833101,-4.2701774,6.129284
stocks,13.146651,-8.246124,-5.273114
industrial,11.537924,-3.332829,7.246128
trade,11.653761,-2.840421,6.809045
range,18.947193,-1.4852816,1.8690127
public,13.78652,-7.6825633,-2.7512136
october,9.047774,-5.7862372,-4.601487
pre,17.439363,-6.711595,3.3757694
aug,9.539328,-3.3776,8.252438
volatility,13.593268,-7.300872,-5.120987
consumption,11.955067,-3.9552505,6.8573933
january,15.274522,-4.661384,-3.489273
cash,13.797996,-8.098665,-4.629984
pressure,17.824045,-5.288115,2.9097342
including,16.835606,-6.1932344,0.6486799
insights,16.607754,-6.8229733,-4.686019
commodities,14.851065,-7.2841372,-5.4679165
median,10.720259,-7.9278126,-3.402077
headline,18.568747,-2.8128092,4.4941216
bps,19.708006,-0.93013006,1.0584517
spreads,12.07352,-8.494285,-4.4499063
start,17.859913,-3.7293777,-1.5633167
recovery,15.88336,-5.8137107,1.5199208
manufacturing,11.139832,-3.2549212,7.2968416
period,10.32507,-6.313938,-2.3434198
consensus,10.036609,-4.768808,5.336845
fiscal,19.303448,-3.403518,1.1582406
unemployment,18.571068,-2.4829738,3.519631
ratio,10.871343,-7.6213336,-3.625739
yr,10.381441,-8.165583,-3.259158
major,18.74855,-3.4739125,0.30944833
feb,9.5423565,-3.375571,8.242688
impact,18.00192,-5.2675953,2.5265236
measures,18.228764,-3.8027194,3.0100136
eu,5.4308195,-3.2995427,3.1836357
sales,11.314986,-3.3874474,7.084949
prior,9.359814,-6.1864433,-3.27588
germany,6.346473,-3.7799234,3.0045624
companies,16.733643,-6.348093,0.14295022
quarter,12.34791,-7.155011,-1.2270015
week,8.215536,-4.5506487,-3.647193
sectors,14.109023,-7.227065,-2.119009
short,15.616797,-7.378716,-3.095042
spread,11.274929,-8.300042,-4.0727434
war,14.926148,-5.877685,3.836779
tax,11.967104,-7.2681723,-3.3900347
valuations,13.857425,-8.178078,-5.4743595
exports,11.52595,-3.2664192,7.146437
potential,15.084842,-6.844614,-4.4074774
probability,13.750342,-6.079346,-5.879618
household,12.544939,-4.6718073,6.714443
costs,16.632528,-5.653195,3.2046037
pressures,17.69967,-5.0001874,3.2990997
business,11.973242,-3.993603,6.703998
sources,5.163819,-3.2321618,1.8396627
increased,12.895977,-5.6432095,0.8263032
hikes,19.66773,-1.4466145,0.9072408
estate,13.542612,-8.542319,-2.6265025
premium,12.76018,-8.445273,-5.06437
spot,8.707951,-1.3557762,6.832781
attractive,13.835104,-8.292341,-5.479341
countries,14.4486,-4.6076384,3.3348625
korea,7.214411,-3.9166284,2.4595447
commodity,15.948418,-6.131089,2.792042
cost,16.785816,-5.806022,2.1767933
united,7.5986114,-3.8506129,2.2114694
economist,4.9497433,-3.505062,2.9718852
sentiment,11.298249,-3.2026093,6.949882
mid,14.621504,-8.446477,-3.7806656
fwd,8.426061,-2.0561583,8.017804
hiking,19.900635,-2.1817427,0.9054498
natural,14.308595,-4.701001,5.436614
geopolitical,15.212047,-6.918046,1.8294934
adjusted,9.241086,-4.5998077,6.1387405
march,19.167416,-0.9407279,0.97657615
economies,15.423213,-6.663175,0.9713152
uncertainty,16.436432,-5.9375963,1.6865308
gold,14.1631365,-8.021695,-4.716783
fall,18.020575,-3.9676752,3.2184358
annualized,10.085906,-7.88679,-3.5315905
budget,10.0667305,-3.4334037,5.5922384
elevated,17.983088,-5.4919124,2.563031
compared,12.197969,-7.403692,-1.5885268
households,17.278599,-6.4907856,2.245578
driven,17.321154,-6.2767363,0.9114792
savings,17.31886,-6.7093143,2.5399923
cap,13.87092,-8.252472,-5.0253997
pace,19.057066,-2.8689945,0.7657228
environment,15.855588,-4.496831,-3.8902535
france,6.2025247,-3.747008,3.072687
chartbook,4.760832,-3.7329028,2.951443
weaker,17.399496,-5.2356877,3.404244
september,19.439688,-0.98531103,0.9439648
gfc,15.110501,-7.5283585,-3.3142307
chart,9.382297,-2.8057659,5.83637
disclaimer,4.7243233,-3.7702198,2.9448948
factors,17.010887,-5.952647,0.7082692
management,9.376932,-5.7250056,-5.7741585
worst,11.663957,-8.137597,-4.3841662
meeting,18.7908,-0.18087718,1.2652664
record,17.749695,-3.2810035,2.569979
future,10.367866,-6.018707,-4.6128573
result,16.836567,-5.734102,2.3422372
russian,14.524197,-5.2590976,4.4767847
canada,5.6996303,-3.13985,2.7730668
job,13.165954,-5.7119265,3.7858095
msci,11.985336,-7.0298862,-5.412255
employment,12.347617,-3.75296,6.3873568
chinese,14.44543,-1.3236566,3.737994
currency,14.223773,-7.280908,-4.4952493
municipal,12.309734,-8.568163,-5.1071568
survey,10.483315,-4.0021214,5.536128
grade,11.93541,-8.512575,-4.9385734
crisis,16.042803,-5.971042,1.3620124
developed,14.69826,-7.037244,-4.834182
terms,14.023871,-5.922153,-5.5910263
pmi,10.682331,-3.3160293,7.4486933
infrastructure,13.960305,-7.654141,-2.6640048
additional,18.338877,-1.2169818,-0.2368786
set,17.858679,-4.1674542,2.7733374
output,11.392629,-3.2925475,7.222132
country,10.472743,-3.4496765,0.45903903
inflationary,17.651785,-4.914574,2.7714646
late,18.205532,-3.6526597,1.3171889
left,10.893095,-6.295894,-2.8497584
downside,16.213764,-3.3813636,-3.8831964
portfolios,13.793676,-7.845391,-5.354323
recessions,10.2153845,-6.4268947,-4.7772913
percentage,12.209658,-7.261278,-1.3915346
effects,17.545639,-4.937338,3.320242
reopening,15.133986,-5.0738425,3.7251918
italy,6.160127,-3.7447417,3.0969994
share,10.98647,-5.313222,-2.163242
april,12.126525,-3.3922215,5.526718
brazil,6.8983855,-3.747242,2.6352718
focus,16.766584,-6.047119,0.30280554
slow,17.568695,-5.0948725,3.6863637
confidence,12.032911,-3.5489626,6.836651
international,7.7600474,-3.619423,-1.8911412
refinitiv,8.378276,-1.8266894,7.812211
trough,10.925626,-7.580175,-2.8862376
curve,11.555122,-8.159083,-4.2439146
stay,15.456228,-7.600782,-3.5435636
continued,16.621874,-4.8548594,2.6359189
moderate,14.468097,-8.452926,-3.8169456
middle,15.328914,-6.6836467,1.0323316
stronger,14.858545,-6.2247453,-2.0756779
indicator,10.374025,-4.286894,5.2521567
stock,13.3137045,-7.5310717,-3.6100147
bear,10.16635,-6.2433925,-5.419804
tactical,13.894233,-7.274712,-5.766938
backdrop,17.103977,-5.921527,0.4122573
history,13.325341,-7.8839493,-4.1137104
india,6.679083,-3.8046935,2.7863286
cuts,19.04333,-2.8149366,1.2970479
post,17.447058,-5.974354,0.6318721
tech,13.068543,-6.4997187,-3.7219462
digit,14.290798,-8.592641,-4.187675
falling,17.706656,-4.692068,3.5432463
headwinds,16.47833,-6.25625,1.151841
weakness,16.846695,-5.3059793,2.1618414
excess,17.434275,-6.799436,1.4993124
bureau,8.837101,-5.754564,-5.5110106
isg,10.027853,-6.175616,-5.341666
local,13.565055,-7.7786446,-5.3781285
retail,11.238952,-3.3567288,7.22967
provide,13.825905,-7.467316,-5.363108
region,15.530335,-5.335879,2.1001105
single,14.481342,-8.538983,-3.8782618
times,9.729812,-3.1006935,4.8227596
upside,14.751745,-5.719454,-1.0925444
sheet,18.154585,-1.0103415,2.3313732
currencies,14.881967,-6.682754,-4.5835266
monthly,11.141046,-4.3185434,5.8123646
estimate,17.097212,-3.5672557,-2.322786
spain,6.1858864,-3.729846,3.0647423
america,8.002478,-4.845408,1.8743327
leading,10.915712,-4.189029,4.7150946
strategic,13.899908,-6.8976197,-6.272459
periods,10.480603,-6.6114454,-4.658655
foreign,11.850254,-3.1705565,-3.065015
deficit,11.408503,-2.7362535,6.074612
estimated,8.296285,-5.815308,-1.6764352
model,13.039738,-6.637405,-5.0438538
treasuries,12.323686,-7.974601,-4.7449894
national,9.726536,-2.6729162,5.8539486
decade,14.189782,-7.49979,-4.6898937
loans,11.558956,-7.1234875,-3.0509577
avg,9.073416,-4.511247,6.210756
lead,16.232788,-4.6839633,0.20253421
workers,13.5643015,-2.7003527,3.8512628
imports,11.403562,-3.1961594,7.209144
invested,14.136688,-7.5093274,-5.7627363
disposable,12.482334,-4.84121,6.719389
eps,9.567343,-5.922235,-4.617963
inventories,11.491012,-3.152048,6.6200633
pce,18.570143,-2.872918,4.296427
lending,17.066765,-3.1186383,0.049865298
day,9.617497,-1.2871495,4.2419276
duration,13.860408,-8.101383,-4.6878953
south,7.044292,-3.7851882,2.5544455
wages,17.434174,-4.0868735,3.4808767
boe,19.044813,-1.0418886,1.116732
summer,15.338424,-3.8608534,4.1798964
close,14.209338,-2.4306598,4.0750136
estimates,9.286068,-5.7198825,-4.1000085
peaked,18.441757,-3.3315506,3.243527
mkt,8.386009,-2.0422788,8.035743
issuance,11.45709,-7.8546386,-4.1478415
account,12.296018,-5.175654,1.6160809
tighter,19.3021,-3.7737904,0.6738423
slowdown,17.22156,-5.257679,3.157481
north,7.882283,-4.5820656,1.9806974
slowing,17.661558,-4.975843,3.643042
rs,10.564205,-3.6087172,7.4529867
default,11.54481,-8.246135,-4.1911645
finance,9.633943,-6.0119524,-4.9804535
coming,17.067808,-4.227912,1.7069541
force,15.273708,-3.5583787,3.853185
clients,13.916078,-7.4559846,-5.4852276
opportunities,14.163137,-7.2440257,-5.658614
cee,5.628487,-3.0947757,2.9528017
classes,13.915873,-7.1135716,-6.1371827
chains,15.069199,-5.984334,3.4451644
easing,17.178514,-5.1802435,3.1391013
hy,11.635663,-7.850582,-4.4044113
industry,10.6192465,-2.0478446,5.9540033
hit,16.668283,-3.2023554,3.1839917
weighted,11.952781,-7.0509176,-1.5190706
scenario,14.236639,-5.845263,-5.3272133
mortgage,17.554354,-2.6270335,3.145064
largest,13.932428,-3.8085358,1.1200179
security,12.680393,-1.9075248,4.088834
baseline,17.98079,-2.8730984,3.3106585
hand,16.857847,-5.2656775,0.23291205
