,x,y,z
inflation,29.139648,-7.932925,-13.802593
growth,25.206549,-13.750146,-22.528652
exhibit,22.152695,-11.737357,13.268953
rate,33.205456,-7.4057155,0.9719499
global,21.44466,-14.042614,21.955404
market,18.090714,-22.982971,-5.9611464
investment,20.210178,-17.300795,17.108377
gdp,28.36797,-1.6053627,-12.329756
recession,21.556946,-14.129981,-0.3513463
prices,28.84332,0.6196869,-20.001228
rates,27.990608,-10.9416,-5.480415
markets,16.169857,-28.826609,4.0350733
china,17.478134,6.5305357,-28.91644
real,24.744343,-21.214508,-4.986134
policy,33.236008,-13.226083,-3.369523
jan,3.1373878,34.491776,-1.8196865
expect,28.162384,-4.1783924,-10.83496
energy,28.82476,0.61304617,-20.118204
jun,4.2699823,35.916424,-2.9838727
strategy,21.41818,-17.112175,18.56271
economic,33.52687,-3.3678582,9.387983
yield,29.012014,-14.107121,7.7621293
returns,28.97102,-21.421137,0.5507443
risk,17.982248,-24.406622,5.92289
bloomberg,21.067518,-16.366993,20.844091
equity,25.887445,-25.399988,5.1173043
asset,23.146763,-11.379424,21.648094
average,26.67931,-12.648298,6.6238365
december,21.749762,-17.016148,18.3173
return,30.53568,-8.402008,6.7293954
fed,32.0864,-8.31007,0.55431896
forecasts,33.56223,-1.9245793,12.864921
dec,4.9745603,34.606052,-3.6379492
term,18.21579,-29.22749,-3.220529
economy,24.18741,-12.439743,-20.204184
time,21.20967,-14.646248,-1.4806054
forecast,27.72701,-2.095492,-12.118146
total,30.536964,-8.398182,6.7282486
usd,31.596682,17.841776,-5.315755
price,26.363853,-16.434921,1.0486745
unicredit,23.835835,-7.198834,22.83482
central,32.394405,-15.297281,-4.7045794
financial,24.86776,-14.926064,-12.054109
eur,31.596018,17.846031,-5.315627
current,29.529226,13.764806,-7.6237946
income,23.521431,-21.944576,2.6631057
jul,3.4676785,34.6922,-1.9509346
equities,26.603085,-26.217384,4.434926
june,24.07585,-4.2941093,20.946697
investors,24.647509,-27.624798,1.7898396
bonds,25.398811,-20.760527,7.1654186
tightening,33.19132,-13.144225,-3.375273
supply,23.646852,-1.6612648,-26.600376
services,28.83018,0.91524935,-18.089113
credit,25.067362,-21.182528,9.217006
november,21.060587,-16.217968,21.04155
cpi,33.055115,-3.117636,-12.731887
expected,27.829554,-3.957776,-11.197192
earnings,26.45989,-17.00015,1.6342634
remain,30.057446,-6.612799,-19.455883
consumer,23.474745,-20.596872,-7.174186
july,28.670702,-3.768537,0.1483362
macro,23.489511,-9.2249,22.490292
months,21.37378,-13.659935,0.8993021
core,33.08838,-3.8212123,-12.516649
apr,4.7379394,35.569973,-1.2638391
labor,24.770483,-10.149563,-22.820019
europe,13.420157,7.6508446,-28.366388
levels,27.32198,-11.060864,-15.61153
risks,13.546604,0.78397155,-32.417397
covid,18.875298,-4.7668214,-25.933678
yoy,32.969337,-1.9998724,-13.122987
demand,25.524864,-9.1758585,-20.250463
change,34.16323,-2.6358676,10.093304
note,21.902954,-17.075676,18.153208
