,x,y,z
inflation,13.468463,-3.1119657,3.6812596
growth,15.626722,-3.461018,2.5514274
exhibit,6.4171495,-5.249905,5.8019204
rate,10.954546,-4.8860316,7.4781218
global,4.427427,-3.8774245,8.97935
market,8.641637,-11.142563,2.0049543
investment,3.7429762,-4.770341,7.841414
gdp,12.567638,-0.4962838,4.259008
recession,7.066738,-8.119563,2.1835241
prices,15.307423,0.08537328,1.6427052
rates,12.415954,-5.876277,5.3576975
markets,5.9280887,-13.344139,3.9007573
china,7.2076454,0.3606379,6.4895587
real,9.807877,-8.010644,4.4528813
policy,12.524047,-6.2118664,6.7938933
jan,12.080798,1.2520775,8.727
expect,12.71001,-4.439211,3.3755908
energy,15.347808,0.117311805,1.5149827
jun,12.102429,1.2236888,8.681347
strategy,3.6900203,-4.6397934,8.225154
economic,4.8076324,-1.9532163,5.5816326
yield,4.260516,-8.542605,7.568528
returns,7.3699756,-9.226693,6.8547773
risk,7.1345587,-11.060373,4.374322
bloomberg,3.6673217,-4.3934803,8.560615
equity,5.4516206,-11.482751,7.307405
asset,5.0784674,-4.0657444,9.319091
average,5.7256327,-7.41614,6.670934
december,3.7834046,-4.7811785,7.861711
return,6.901834,-8.424197,7.2388783
fed,11.042023,-5.025253,7.400077
forecasts,4.636194,-1.5606675,5.28496
dec,12.093604,1.2275774,8.699606
term,8.004226,-10.69553,4.1408925
economy,15.902576,-3.9679756,2.0442998
time,7.095063,-8.0962105,1.6100234
forecast,12.329882,-1.0704396,3.924028
total,6.86977,-8.300121,7.2845736
usd,11.92942,5.588652,7.256324
price,8.113069,-7.340996,4.18648
unicredit,6.050827,-2.8550224,10.498729
central,13.018767,-6.70017,6.4867234
financial,13.792138,-7.996699,3.5828526
eur,11.932748,5.5842385,7.2577906
current,13.132673,5.619608,5.727376
income,9.685104,-8.258566,4.737554
jul,12.086012,1.2421066,8.719154
equities,5.59205,-11.721445,7.4004865
june,6.157862,-1.7280711,10.264914
investors,5.661556,-12.61422,6.7086377
bonds,4.3148704,-10.132543,6.9827347
tightening,12.438936,-6.149138,6.779839
supply,16.047592,-0.5537718,-0.9068779
services,14.644809,0.012028176,2.47371
credit,4.007805,-9.534759,6.84773
november,3.7463129,-4.2906213,8.724409
cpi,13.624229,-1.7796948,4.525649
expected,12.361953,-4.0525503,2.9729779
earnings,8.006984,-7.5047503,4.169945
remain,15.270379,-5.808875,1.8890421
consumer,10.393668,-7.6448927,3.5188591
july,10.042102,-3.5725996,6.8052287
macro,5.398482,-3.4480739,9.917157
months,6.665929,-7.306618,3.2159305
core,13.600299,-2.039552,4.388781
apr,12.087794,1.2381557,8.717881
labor,16.058353,-2.8871098,1.2520806
europe,7.367555,0.3375351,5.625103
levels,11.094442,-6.452562,2.3896737
risks,9.242124,-1.0496175,5.584803
covid,15.593203,-2.3067362,-1.5431136
yoy,13.611741,-1.4383439,4.666439
demand,15.740559,-3.78557,1.135258
change,4.768918,-1.8782794,5.5596137
note,3.751271,-5.0396843,7.771828
cycle,12.1788435,-5.9305344,6.4103413
federal,11.065563,-5.519165,7.4649577
peak,13.118513,-3.523449,3.5349874
bond,4.1829515,-8.904225,7.722274
oil,15.373975,0.3284926,0.74943054
analytics,3.8060596,-4.178808,8.998584
economics,5.896559,-2.9848056,10.390603
sector,14.140454,-5.1986823,-0.2741444
pandemic,16.421343,-2.6175222,2.817468
banks,13.036817,-6.7130537,6.4573994
level,11.608438,-5.3775187,2.2140608
month,5.747596,-7.3808837,6.4566007
russia,7.185844,0.31701818,6.853686
decline,8.01739,-7.403554,4.0916915
bp,10.9822445,-4.81822,7.4888034
haver,3.7819571,-4.1899633,8.948011
corporate,4.0887403,-8.989002,7.7048497
allocation,5.0439415,-4.0378327,9.322195
debt,6.5974846,-10.861391,5.864337
based,3.8085892,-5.444067,7.480981
balance,11.234566,-2.2953606,5.749873
government,6.6905327,-12.36865,-2.5230157
continue,12.215567,-10.347534,0.48954463
production,14.034084,1.3823818,4.511753
oct,12.08691,1.2396863,8.7171955
ing,10.343494,6.007677,7.5716143
reserve,11.069403,-5.511863,7.4568186
nov,12.088654,1.2376747,8.712801
conditions,13.811553,-8.027096,3.6052363
portfolio,5.5189886,-11.701443,7.3389587
expectations,13.434968,-3.185132,3.6266756
capital,3.4535258,-4.717946,6.2497044
key,8.26702,-1.9190023,5.846965
increase,12.62467,-5.7432613,3.1559598
eurozone,10.428115,-0.20848416,2.590785
dollar,5.620007,-11.868556,4.2196083
performance,3.983038,-5.7353516,7.193549
mar,12.088751,1.236895,8.714717
em,3.853815,-10.04698,5.333459
relative,6.796822,-10.757896,5.256864
funds,10.899873,-4.987621,7.543744
gas,15.388707,0.31064695,0.86698306
negative,8.033053,-9.379992,6.1052146
emerging,5.9266486,-13.34648,3.8441372
analysis,4.878073,-3.9796624,9.246233
wage,15.234231,-3.6385477,2.5818238
japan,7.197636,0.043075833,7.0874333
assets,6.3311677,-11.04316,6.2458415
target,11.714908,-4.2194314,5.753333
sep,12.088912,1.2371131,8.713774
euro,12.745896,2.111426,3.3324647
monetary,12.566572,-6.2461147,6.7638392
housing,14.64329,-4.0510488,2.283186
basis,5.3490705,-7.553666,6.3067675
european,5.9172516,-0.768445,2.1204324
positive,7.7905664,-9.517707,6.3842883
asia,7.6790566,-0.10620992,5.642795
ukraine,15.714041,-0.24503401,-0.88956064
yields,4.2014866,-8.789945,7.659971
base,5.87028,-4.3812785,5.1771307
ecb,11.022698,-4.861535,7.3005886
view,6.213294,-12.861177,4.7581744
rise,13.324749,-4.245259,2.6214826
