,x,y,z
inflation,17.66172,-2.6828432,3.916177
growth,17.093857,-4.023666,4.543151
exhibit,16.55907,-7.44883,-4.2533245
rate,18.726318,-0.29869956,0.96351236
global,8.694306,-6.5116425,-5.6683154
market,15.898382,-5.9608493,-4.8027563
investment,9.175011,-7.1045017,-5.082429
gdp,11.661716,-3.6386852,6.701247
recession,17.212551,-4.266484,-1.753913
prices,14.194578,-3.861993,5.7535243
rates,18.724539,-2.0118787,1.4300297
markets,15.093017,-7.1722875,-5.323026
china,7.6716375,-5.0057106,3.0994513
real,13.263481,-8.920753,-1.4343301
policy,18.976107,-1.5374291,0.8115845
jan,9.567875,-2.266428,8.532409
expect,17.997423,-2.8450792,3.1491272
energy,14.145645,-3.9403176,5.706118
jun,9.845904,-2.382926,8.464609
strategy,8.957808,-7.0517693,-5.131734
economic,8.043693,-6.6665454,-1.5060449
yield,11.726843,-9.104652,-4.1941504
returns,13.643278,-9.42438,-4.4547124
risk,14.932422,-7.830399,-3.501755
bloomberg,8.816145,-6.987539,-5.1271844
equity,13.571946,-8.919355,-5.136243
asset,9.277593,-6.647422,-6.3049507
average,10.613655,-8.62888,-2.8868656
december,9.175419,-7.0796785,-4.867795
return,10.366142,-8.953148,-3.9525194
fed,18.79253,-0.49594778,0.94351053
forecasts,7.7545495,-6.50174,-1.372906
dec,9.746044,-2.4345407,8.492343
term,15.314875,-7.697554,-2.74923
economy,16.696653,-4.60277,3.8770547
time,15.399953,-6.496085,-1.8937508
forecast,11.678273,-3.9823525,6.489434
total,10.2519455,-8.950851,-3.8798046
usd,8.216048,-0.40054786,7.748097
price,15.536364,-2.3044508,5.1317544
unicredit,5.3974566,-5.1270704,3.7570453
central,19.12236,-2.129053,0.4073674
financial,19.018324,-3.4476063,1.0551783
eur,8.226268,-0.39567748,7.749796
current,7.7166414,-1.5694882,6.770582
income,13.397888,-8.973078,-1.7968041
jul,9.634892,-2.3183732,8.5206995
equities,13.860811,-8.863839,-5.3199897
june,5.3661733,-4.6170225,3.4252005
investors,14.355336,-8.220396,-5.329151
bonds,12.772361,-9.050088,-5.0062737
tightening,19.006186,-1.480723,0.868624
supply,14.5108185,-5.6662793,3.9794545
services,13.5554495,-2.997288,6.293251
credit,12.289417,-8.817539,-4.460375
november,8.72123,-6.877827,-5.288194
cpi,12.027295,-3.907661,7.331009
expected,17.578938,-2.7307801,3.479234
earnings,15.4902,-8.545042,-2.7569187
remain,17.567814,-4.624141,3.0325263
consumer,13.386917,-2.802949,6.8873215
july,18.075495,0.47662595,0.9929987
macro,8.735481,-6.5617447,-6.172661
months,11.080182,-7.928451,-2.0808327
core,12.264919,-4.0916305,7.251638
apr,9.664148,-2.3428428,8.534768
labor,16.650118,-4.237052,4.7581115
europe,8.232785,-5.0646133,2.7897608
levels,17.281948,-5.873137,3.7350597
risks,14.890324,-6.559732,2.4173758
covid,15.068604,-5.176877,4.0461535
yoy,11.552214,-3.5479555,7.427973
demand,16.351622,-4.742832,4.131909
change,8.034187,-6.7548656,-1.6044735
note,9.505577,-7.284674,-4.951743
cycle,19.082926,-1.600744,1.2640455
federal,19.019304,-0.54800224,0.82061297
peak,17.857288,-2.3025265,3.2996361
bond,12.152176,-9.145613,-4.3475623
oil,13.979507,-4.2271686,5.498367
analytics,8.64335,-6.840209,-5.5390344
economics,5.3402605,-5.1678095,3.699834
sector,12.744869,-5.353318,2.7391095
pandemic,17.105087,-5.7077045,4.1213236
banks,19.129654,-2.1878777,0.40416393
level,17.279144,-2.89247,2.6185887
month,10.483331,-8.4866705,-2.7240047
russia,7.3354445,-4.991553,3.3108351
decline,15.34451,-8.6746235,-2.6288872
bp,18.739658,-0.2637686,0.95423275
haver,8.600654,-6.855124,-5.433151
corporate,12.192763,-9.161999,-4.287176
allocation,9.219666,-6.6422343,-6.277204
debt,13.517514,-8.836254,-4.108563
based,10.052702,-7.414726,-5.0706544
balance,17.13091,-0.42781565,2.528502
government,15.166025,-5.2738137,-0.86502844
continue,16.67422,-5.4414144,2.1082928
production,11.461035,-1.9438342,7.3142858
oct,9.6444435,-2.340918,8.524104
ing,8.115235,-1.29726,8.177892
reserve,18.99668,-0.569401,0.82315904
nov,9.680853,-2.3503728,8.505254
conditions,19.063179,-3.4350934,1.0728045
portfolio,13.566689,-8.875337,-5.3378167
expectations,17.68393,-2.7229881,3.832624
capital,11.033407,-6.294187,-5.562163
key,16.09405,-6.1613007,0.5880243
increase,17.874548,-2.8862283,2.1537292
eurozone,12.051986,-4.1524806,4.9054713
dollar,14.166704,-8.159157,-4.325967
performance,10.656163,-7.603532,-5.1370063
mar,9.665338,-2.3446639,8.527023
em,12.203871,-7.663446,-5.431912
relative,13.701415,-8.499911,-4.0813756
funds,18.902689,-0.26549327,0.8696913
gas,14.009167,-4.175523,5.563484
negative,14.727769,-8.866668,-3.2031033
emerging,15.274558,-7.2079144,-5.236125
analysis,8.966567,-6.638074,-5.999902
wage,17.31552,-3.7046163,4.216514
japan,7.2500815,-4.7940044,3.264995
assets,14.021653,-8.711265,-4.815731
target,18.215488,-0.46603027,1.8833032
sep,9.665413,-2.3418267,8.521748
euro,11.527657,-0.8407366,6.594964
monetary,19.031357,-1.6872131,0.7924808
housing,17.102558,-3.8043323,4.116639
basis,10.97872,-8.476907,-3.0236807
european,7.63835,-3.6989055,0.8787927
positive,14.354361,-8.90964,-3.8769677
asia,8.3507,-5.137804,2.5835702
ukraine,14.248978,-5.7236032,4.0230045
yields,12.241336,-9.063339,-4.1683507
base,8.893959,-6.486106,-3.5000622
ecb,18.602404,-0.43457004,0.97567654
view,14.926378,-7.419581,-5.000604
rise,17.437721,-3.0693932,3.6184156
fixed,13.445587,-8.965415,-2.0779488
rising,17.33338,-4.568142,3.1263957
activity,16.166752,-4.457395,4.382939
simple,16.500742,-7.485394,-4.239111
hike,18.743504,-0.50234216,0.9433161
