,x,y,z
inflation,12.822787,-10.629054,-2.842243
growth,12.3949375,-9.977678,-4.397708
exhibit,18.954685,-5.5447106,2.3753078
rate,15.883114,-10.766184,0.5672279
global,14.415968,-2.8518672,8.4625635
market,18.185719,-4.9663715,1.2630029
investment,15.217613,-3.1011717,7.8398643
gdp,6.6783667,-9.80704,-3.438789
recession,16.009,-5.6777406,3.3412607
prices,9.236247,-8.266993,-5.384324
rates,15.55366,-10.222649,-1.2422802
markets,19.631638,-1.9658195,1.0203658
china,6.3594074,-7.8524694,3.2055473
real,19.355577,-5.0105505,4.4586296
policy,16.331532,-10.255606,-0.72275424
jan,3.856704,-9.30287,-5.251932
expect,13.45629,-10.322926,-2.528604
energy,9.240593,-8.166496,-5.4273767
jun,4.0960627,-9.412129,-5.1974845
strategy,15.063718,-3.1993587,7.9878135
economic,12.821392,-5.360302,6.576086
yield,18.957155,-2.0070553,5.5101037
returns,20.523165,-2.8947964,3.5732176
risk,19.307781,-3.3487937,1.1587728
bloomberg,14.908629,-3.2668629,8.063703
equity,20.28657,-1.778567,3.518305
asset,14.790856,-2.23688,8.83256
average,17.87781,-3.3402364,6.110754
december,15.184684,-3.1526105,7.6566706
return,18.044802,-2.4683251,6.8816915
fed,15.96832,-10.718253,0.3758644
forecasts,12.494969,-5.1961823,6.876588
dec,4.0069814,-9.437665,-5.177303
term,19.272793,-3.7168312,0.4827682
economy,12.946318,-9.041403,-4.800473
time,15.854745,-5.341912,3.1914551
forecast,6.7562637,-10.009395,-2.976354
total,18.012457,-2.5008364,6.924851
usd,2.2065392,-7.200997,-4.485504
price,10.240499,-9.738681,-2.4471312
unicredit,5.196266,-10.495434,2.3916402
central,16.73733,-9.784409,-1.1828407
financial,15.870777,-9.781268,-2.7736616
eur,2.2030034,-7.2089,-4.477078
current,2.5302372,-7.0008955,-3.1218207
income,19.543385,-4.76825,4.337852
jul,3.9138024,-9.349975,-5.227507
equities,20.466484,-1.6800698,3.2293267
june,4.8176007,-9.840117,2.2164464
investors,20.171276,-1.7129867,2.316411
bonds,19.696571,-1.4769303,4.4267344
tightening,16.290169,-10.339805,-0.6859729
supply,11.81083,-6.6029553,-5.820046
services,8.423465,-8.959369,-4.7571526
credit,19.048304,-1.7814634,4.8299656
november,14.7754755,-3.217178,8.220276
cpi,6.9649086,-10.595879,-3.7765002
expected,12.493392,-10.1415415,-2.1830163
earnings,19.588772,-4.845459,2.226837
remain,14.016148,-9.155484,-4.2571306
consumer,9.775808,-9.937566,-4.0554366
july,15.118381,-10.483476,1.4761837
macro,5.2687387,-10.898195,2.249559
months,17.122206,-4.32294,5.1442575
core,7.2038403,-10.722415,-3.666557
apr,3.932223,-9.374808,-5.228741
labor,12.446281,-9.551083,-5.064433
europe,6.64293,-7.3293743,3.1567566
levels,11.158376,-10.179122,-4.2015862
risks,13.5734625,-5.5796647,-5.502256
covid,11.813359,-7.2876177,-5.315719
yoy,6.54398,-10.335446,-3.9220698
demand,12.518976,-8.865637,-4.9201837
change,12.860101,-5.2885838,6.7470226
note,15.54385,-3.0065262,7.590373
cycle,15.984688,-10.598136,-0.89942193
federal,16.247831,-10.758694,0.31146744
peak,12.966351,-10.52187,-2.0918424
bond,19.24857,-1.9985936,5.177703
oil,9.243757,-7.6522512,-5.5646667
analytics,14.702743,-3.1605434,8.45753
economics,5.191972,-10.592371,2.3302314
sector,10.921099,-8.409532,-5.2841215
pandemic,11.31772,-10.090842,-4.468881
banks,16.747795,-9.759913,-1.2289445
level,12.782565,-9.502744,-1.8405682
month,17.707926,-3.5026932,6.0879474
russia,6.2085767,-8.224954,3.2415993
decline,19.725836,-4.775101,2.3244283
bp,15.884953,-10.780407,0.5823465
haver,14.695737,-3.2273011,8.39536
corporate,19.234743,-1.9593304,5.1499224
allocation,14.76943,-2.2839043,8.822593
debt,19.603148,-2.6732357,3.5798202
based,15.965611,-2.7143607,7.3423095
balance,13.285043,-10.30949,0.18473347
government,14.940849,-3.2915235,-1.3897493
continue,14.339077,-7.4622774,-4.485772
production,6.2375507,-8.685353,-4.962188
oct,3.9202874,-9.367513,-5.220973
ing,2.6915934,-7.5193067,-5.4020267
reserve,16.233711,-10.740728,0.29707816
nov,3.9512148,-9.374045,-5.211743
conditions,15.887059,-9.833781,-2.7818959
portfolio,20.39244,-1.6342139,3.3829741
expectations,12.864931,-10.576634,-2.8272057
capital,15.266997,-1.4931366,6.9874773
key,15.126072,-5.550592,-4.136461
increase,14.143119,-9.574216,-2.0207942
eurozone,8.155866,-9.118691,-1.3619169
dollar,19.29196,-2.3858662,2.3939657
performance,16.271387,-2.4115567,7.2071896
mar,3.9359002,-9.375923,-5.223244
em,18.282936,-0.6476689,3.8881636
relative,19.40223,-2.6904395,3.2600937
funds,16.048962,-10.835078,0.6408241
gas,9.224338,-7.7501307,-5.56113
negative,20.064402,-3.9966717,2.6315815
emerging,19.580507,-1.974392,0.8891044
analysis,14.675554,-2.564002,8.6568575
wage,12.658882,-10.059239,-3.9664104
japan,6.1108007,-8.238667,3.069122
assets,20.151066,-2.248606,3.0353615
target,14.756599,-10.914663,0.15893911
sep,3.937607,-9.372158,-5.221276
euro,6.287393,-7.3881326,-5.0031986
monetary,16.38339,-10.213373,-0.8469129
housing,12.662022,-9.815792,-3.934764
basis,17.828434,-3.2698295,5.7242184
european,5.5122046,-6.9738846,0.93275774
positive,20.179796,-3.3749802,2.865766
asia,6.769104,-7.0706053,3.4042077
ukraine,11.5901575,-6.491112,-5.879395
yields,19.129093,-2.1406825,5.1294103
base,14.982064,-4.4076376,6.0459332
ecb,15.805942,-10.637311,0.43357205
view,19.548252,-2.1700869,1.358396
rise,12.748933,-10.020418,-2.8775973
fixed,19.60196,-4.5719924,4.255524
rising,13.818968,-9.098101,-4.205815
activity,12.324872,-9.034549,-4.8514366
simple,19.03054,-5.484348,2.2998145
hike,15.9250965,-10.682134,0.37120005
treasury,18.852692,-2.1791406,5.439633
remains,12.7214575,-9.206285,-4.5060077
strong,15.113442,-7.7916617,-3.9379995
support,12.409996,-7.516579,-4.753379
annual,4.6702113,-10.076004,-2.6497848
percent,6.984746,-10.467054,-2.9927933
spending,10.487703,-9.794688,-3.9670024
trend,12.112514,-9.894102,-4.4700165
nominal,19.084194,-5.1426487,4.5616393
food,8.610343,-8.763305,-5.045836
stocks,19.583942,-1.4654609,3.8889604
industrial,6.2181253,-8.766525,-4.9049587
trade,6.365834,-8.044766,-4.7234087
range,14.823569,-10.592616,0.18379714
public,17.755348,-0.95601344,0.87258315
october,14.510531,-3.2331412,7.353358
pre,11.265137,-10.106316,-4.4729624
aug,3.9258568,-9.368353,-5.232167
volatility,19.13951,-1.6959112,2.8255813
consumption,6.90004,-9.06821,-4.5418277
january,15.931708,-4.176749,0.9784829
cash,19.595171,-2.4989316,3.1418424
pressure,13.532149,-9.2299,-4.2221212
including,14.933048,-6.8768578,-4.2505784
insights,19.047115,-5.474122,2.2968092
commodities,19.185017,-1.3259549,1.4018815
median,17.850681,-3.0863833,6.01021
headline,7.0897183,-10.648304,-3.6929297
bps,15.877698,-10.768319,0.65742904
spreads,19.07906,-2.0568385,5.1624513
start,15.8638,-5.5333486,3.5128639
recovery,13.609455,-6.5316677,-4.4105196
manufacturing,5.8207593,-8.838398,-4.7793627
period,15.828757,-4.204994,5.1784186
consensus,5.8550253,-9.511011,-1.7914693
fiscal,15.514463,-9.85194,-1.9665502
unemployment,7.196892,-10.404488,-2.9481232
ratio,17.592606,-2.7858212,5.8686514
yr,18.005604,-3.1836615,6.4030356
major,15.895078,-8.921925,-1.7042004
feb,3.930232,-9.36608,-5.226987
impact,13.873052,-9.179902,-4.1189094
measures,12.997489,-9.968177,-2.6625056
eu,5.259594,-9.66564,2.72911
sales,6.059951,-8.7377,-4.636231
prior,15.346928,-4.347558,6.0042753
germany,5.985318,-8.696944,3.0984108
companies,15.428822,-6.85464,-4.0879445
quarter,17.696367,-5.0131764,4.7385025
week,15.015933,-8.738469,2.2758439
sectors,17.354237,-1.1025891,0.44200954
short,19.127552,-3.7543747,0.5343017
spread,18.507383,-2.311712,5.738186
war,11.640459,-6.5619564,-5.7316046
tax,17.334835,-1.343669,4.8373027
valuations,20.252111,-1.7254169,3.0870135
exports,6.2502155,-8.654444,-4.848915
potential,18.780537,-2.4590707,1.1927578
probability,18.166964,-4.011284,2.8285806
household,9.316406,-10.056383,-3.9397874
costs,12.491656,-8.334663,-4.733382
pressures,13.098556,-9.373279,-4.0957656
business,7.0120144,-9.073296,-4.40379
sources,4.782212,-9.452329,1.373867
increased,11.2239685,-7.7559195,0.55063814
hikes,15.977764,-10.5698395,0.16270295
estate,19.654663,-4.3819895,4.0918565
premium,19.815554,-1.89227,4.21025
spot,2.7905447,-6.8468714,-3.6227677
attractive,20.323965,-1.7303417,3.163369
countries,11.001348,-6.1724463,-4.3728137
