,x,y,z
inflation,27.79234,-8.313796,-13.956953
growth,21.720892,-12.002258,-22.093931
exhibit,24.531927,-16.181671,13.844447
rate,31.564268,-8.045848,0.05595245
global,19.06096,-15.683199,20.803799
market,15.454259,-24.750141,-10.46255
investment,18.73174,-18.538717,16.287014
gdp,26.971138,-1.9527415,-13.116096
recession,19.667875,-15.003732,-0.73932904
prices,26.95831,1.7931046,-19.949364
rates,25.495028,-11.421561,-6.390809
markets,13.067814,-30.899473,5.4583464
china,10.386726,8.586215,-29.643494
real,21.122103,-21.753624,-6.5317545
policy,31.795898,-12.573829,-4.8270807
jan,9.550698,33.532455,-2.1035113
expect,26.62181,-4.4825687,-11.882722
energy,26.927275,1.7870615,-20.056494
jun,8.308701,31.908537,-2.4383726
strategy,19.364275,-18.7477,17.804432
economic,30.6032,-4.7850256,7.209199
yield,27.382128,-16.465593,4.7745924
returns,25.866085,-20.446583,-1.8721515
risk,15.719378,-26.513132,4.1288924
bloomberg,18.610804,-17.959337,19.909966
equity,23.927689,-26.360289,2.900445
asset,21.03125,-13.547899,20.672792
average,25.117517,-14.280196,4.724149
december,19.763628,-18.807917,17.750996
return,28.65177,-11.669821,5.919542
fed,30.559338,-8.96924,-0.44523212
forecasts,30.478092,-4.149585,10.762307
dec,7.198886,32.868526,-1.9646086
term,15.767134,-26.29686,-1.1975557
economy,23.959328,-10.938966,-23.34038
time,19.042898,-15.213424,-1.7132392
forecast,26.380705,-2.369847,-13.005154
total,28.653141,-11.666855,5.9196696
usd,29.109068,16.12769,-3.1740654
price,21.014185,-19.101265,-1.5900205
unicredit,23.0093,-10.144481,21.587326
central,30.854986,-14.787695,-5.525935
financial,24.006437,-15.404388,-14.405716
eur,29.10918,16.129738,-3.1706817
current,27.600712,14.198574,-8.159517
income,21.217974,-23.648132,0.38740966
jul,9.26393,33.318733,-2.2749183
equities,24.555044,-27.243317,2.4325418
june,22.783995,-7.4927583,19.48833
investors,22.318047,-29.09952,0.9007006
bonds,23.679113,-21.840855,4.1727023
tightening,31.753408,-12.500135,-4.8316846
supply,19.229195,-0.24480546,-27.626911
services,27.165302,1.9570496,-18.071327
credit,24.081474,-22.22289,6.040571
november,18.594908,-17.802198,20.082047
cpi,31.533894,-2.7799375,-13.120508
expected,26.315477,-4.265855,-12.241915
earnings,21.060017,-19.70555,-1.1621306
remain,27.595366,-5.8102193,-19.708551
consumer,20.47235,-20.799295,-8.728106
july,27.672594,-5.002955,0.72624266
macro,22.298508,-11.907523,21.388674
months,19.661303,-14.785941,0.58415246
core,31.657982,-3.3802652,-12.830391
apr,8.88916,32.83866,-3.7537127
labor,21.341986,-8.765862,-24.492598
europe,8.805217,7.9171057,-26.55441
levels,20.822042,-20.536463,-11.261992
risks,11.140661,0.7872029,-29.444147
covid,15.474705,-2.4309359,-26.254002
yoy,31.293457,-1.7791758,-13.642994
demand,22.870016,-7.534865,-22.156843
change,30.976717,-4.1418114,8.077251
note,19.916767,-18.911737,17.655704
cycle,30.553556,-10.802198,-5.0362053
federal,30.743172,-11.047457,-0.089982495
peak,26.790552,-8.451919,-13.361472
bond,27.627096,-18.712711,5.1484275
