,x,y,z
inflation,12.422276,2.3320775,-0.07067706
growth,12.641346,2.0788612,1.5300963
exhibit,10.651555,-6.117611,1.05076
rate,13.474315,0.64495915,-1.9596364
global,8.36529,-6.8466697,0.4734589
market,11.968303,-4.825524,0.8255206
investment,8.537246,-6.9639153,-0.22155789
gdp,10.777955,3.1412992,-1.5111365
recession,12.819388,-2.4124722,-0.7074916
prices,10.784788,3.3523462,1.0649053
rates,13.687655,0.3608097,-0.61503655
markets,11.709146,-5.9979844,0.2535619
china,5.5210667,-5.37285,3.266243
real,12.6747265,-4.4124,-2.894381
policy,13.820159,0.4147051,-1.030204
jan,9.4238,4.040439,-3.1225796
expect,13.018886,1.5335903,0.2835826
energy,10.654721,3.404967,1.13738
jun,9.479426,4.0163937,-2.959917
strategy,8.389673,-7.0048203,-0.0710801
economic,6.5554266,-6.9633675,-0.5396009
yield,10.358901,-7.1940174,-2.227759
returns,11.730525,-7.091986,-1.4096559
risk,12.421145,-5.441818,-0.83029
bloomberg,8.291603,-7.008752,-0.008163011
equity,11.604025,-6.982959,-1.06104
asset,9.386823,-6.96052,0.47787985
average,8.7375765,-6.79521,-2.6351202
december,8.420978,-6.908293,-0.32190317
return,9.263477,-7.2978663,-2.1399012
fed,13.546748,0.60051405,-1.8169506
forecasts,6.1364045,-6.7963142,-0.5851798
dec,9.460529,4.018176,-3.0645506
term,12.801546,-4.8683,-0.92855847
economy,12.610456,1.3369677,2.0599635
time,12.315541,-2.9656987,-1.1129936
forecast,11.229039,2.7828038,-1.2071257
total,9.071013,-7.2927628,-2.1922636
usd,2.7628553,-5.5259037,-1.5457189
price,11.27965,2.617367,0.121657215
unicredit,4.563397,-6.8425517,2.3651972
central,14.016643,0.14028907,-0.6642342
financial,14.073679,0.3877241,0.25359756
eur,2.7641463,-5.5253477,-1.5484412
current,3.5077126,-4.963671,-1.6699235
income,12.604273,-4.9879446,-2.666107
jul,9.434776,4.035438,-3.1027648
equities,11.756008,-6.9576497,-0.8595542
june,4.319927,-6.519337,2.3827777
investors,11.776461,-6.56672,-0.47299874
bonds,11.22113,-7.177706,-1.5572679
tightening,13.836345,0.42748457,-1.0808841
supply,10.993277,0.71407354,3.434849
services,10.8889065,3.3683996,0.18789789
credit,10.783354,-6.98912,-1.9062091
november,8.283122,-6.996245,0.1482495
cpi,11.429496,3.274636,-1.0260708
expected,12.394731,1.845072,0.06526249
earnings,13.111983,-4.7363763,-0.5924565
remain,12.978022,1.103184,1.7931987
consumer,11.521495,2.861174,0.62084943
july,13.033128,0.66663706,-2.4526358
macro,5.0502014,-7.1457844,2.0938287
months,8.985557,-6.269949,-2.778705
core,11.702163,3.0319088,-0.775583
