,x,y,z
inflation,4.088636,-0.6799707,0.039467633
growth,4.0776296,-0.74058336,-0.013480763
exhibit,3.381844,-1.3893952,0.39476484
rate,4.1180305,-0.89880246,0.073883705
global,3.2176926,-1.1271424,0.72128916
market,3.5308876,-1.3182886,0.18816687
investment,3.2313385,-1.2668408,0.676359
gdp,3.968431,-0.3983373,0.124388695
recession,3.4884884,-1.2754515,0.122246854
prices,4.0537586,-0.4868255,-0.015631976
rates,4.0944314,-0.96374005,0.008750948
markets,3.3813956,-1.5928102,0.39454645
china,3.352112,-0.15349749,0.66161007
real,3.7496173,-1.0116844,0.21561694
policy,4.1793003,-0.939341,0.02555352
jan,4.269145,0.47782812,0.42350402
expect,4.0781865,-0.84363765,-0.009235993
energy,4.0440555,-0.45510438,-0.022686176
jun,4.262175,0.4229916,0.41181877
strategy,3.225382,-1.2317337,0.7129341
economic,3.670917,-0.74942726,0.14260674
yield,3.3535893,-1.5950636,0.56817454
returns,3.4032028,-1.6025046,0.52011657
risk,3.401549,-1.5898421,0.3571241
bloomberg,3.2196825,-1.1970532,0.7314149
equity,3.359415,-1.7025166,0.55555254
asset,3.2444308,-1.3209311,0.71992373
average,3.4732895,-1.21063,0.44350812
december,3.2339792,-1.2340858,0.65866536
return,3.3981693,-1.4380127,0.52584916
fed,4.1312275,-0.90057164,0.06482336
forecasts,3.6362028,-0.2937035,0.31256375
dec,4.260376,0.42336473,0.41762444
term,3.4230096,-1.5280374,0.27903008
economy,4.1011696,-0.83113086,-0.04322509
time,3.4653232,-1.2649722,0.04448875
forecast,3.9112918,-0.4751435,0.11840709
total,3.4112048,-1.3649638,0.5132401
usd,3.9885538,0.6192787,0.26561782
price,3.8179512,-0.8547856,0.058878772
unicredit,3.1265392,-0.22675966,1.1683937
central,4.164664,-0.9618723,0.011047037
financial,3.9665666,-0.9423609,0.040336855
eur,3.9884608,0.61784047,0.26591784
current,3.821589,0.38268143,0.15386307
income,3.6368814,-1.2084985,0.2953029
jul,4.2729836,0.46729866,0.42426035
equities,3.3626616,-1.7157447,0.5559798
june,3.1118574,-0.15654233,1.1311271
investors,3.361506,-1.6899636,0.51795334
bonds,3.3404047,-1.679856,0.56553406
tightening,4.1790094,-0.9426609,0.031213326
supply,3.9582415,-0.59426934,-0.059238948
services,4.044481,-0.38925225,0.02975623
credit,3.3339922,-1.6390562,0.53981686
november,3.2188015,-1.1813223,0.7477044
cpi,4.0709023,-0.35334393,0.15157399
expected,3.9975429,-0.7841514,0.0015360595
earnings,3.5654068,-1.3381706,0.23115496
remain,4.10196,-0.86350405,-0.03655332
consumer,3.9822106,-0.64335483,0.04715794
july,3.9608066,-0.68111736,0.028456623
macro,3.1725814,-0.7492065,0.97578007
months,3.4823227,-1.2497364,0.22498162
core,4.0783815,-0.48395994,0.11361912
apr,4.2777443,0.46414506,0.4262883
labor,4.00157,-0.7173927,-0.08122864
europe,3.444913,-0.2757021,0.37312126
levels,3.9659514,-0.8777284,-0.046707645
risks,3.8289983,-0.78046453,-0.0295582
covid,3.985701,-0.651876,-0.09391292
yoy,4.048425,-0.2072921,0.19432545
demand,4.059618,-0.74633384,-0.057397317
change,3.6157248,-0.65580267,0.2640617
note,3.2403693,-1.2803624,0.6562385
cycle,4.1378107,-0.9654036,0.035284825
federal,4.144719,-0.9128282,0.060896274
peak,3.9761953,-0.8620501,0.05006706
bond,3.3479702,-1.6384095,0.5705396
oil,3.9704864,-0.3278837,-0.04597398
analytics,3.2154927,-1.1830895,0.7758624
economics,3.1310747,-0.32411236,1.1377374
sector,3.7461557,-0.83731526,-0.10233772
pandemic,4.0511436,-0.79351926,-0.04612894
banks,4.159186,-0.96530485,0.009802601
level,3.9286628,-0.9022446,-0.046848606
month,3.5320663,-1.1300222,0.37450615
russia,3.3860173,-0.17114398,0.69829774
decline,3.637884,-1.214381,0.18249142
bp,4.1440377,-0.88540405,0.06226311
haver,3.214879,-1.1738473,0.7704122
corporate,3.3442733,-1.6500283,0.5667626
allocation,3.2417517,-1.2910228,0.7324623
debt,3.3714817,-1.6774633,0.49943388
based,3.2573147,-1.3284425,0.6149462
balance,3.922805,-0.70776904,-0.07827566
government,3.3067327,-1.2191604,-0.09474399
continue,3.9297051,-0.97751397,-0.04660746
production,3.9920888,0.035022236,0.15799941
oct,4.2728343,0.4619857,0.42457408
ing,3.9916866,0.5571846,0.30446574
reserve,4.146344,-0.9121781,0.060214397
nov,4.2703385,0.45473868,0.42213264
conditions,3.9510098,-0.9178486,0.06203545
portfolio,3.3617103,-1.6917337,0.5553419
expectations,4.0822463,-0.7083986,0.03318875
capital,3.2330868,-1.3820512,0.42488414
key,3.7135017,-1.0414716,-0.013637269
increase,4.001303,-0.92483187,-0.03121213
eurozone,3.7602582,-0.35693416,-0.048783436
dollar,3.3593962,-1.6506445,0.43265843
performance,3.2759516,-1.4136653,0.58526003
mar,4.275179,0.4600883,0.42511016
em,3.3114798,-1.6116834,0.46148914
relative,3.3749819,-1.6412345,0.44861126
funds,4.027744,-0.9591263,0.11914405
gas,3.993903,-0.3327598,-0.031131843
negative,3.5254757,-1.4399514,0.31651944
emerging,3.395019,-1.5782405,0.37743148
analysis,3.2217858,-1.1898116,0.77088934
