,x,y,z
inflation,21.514841,-7.2575917,-3.3117468
growth,22.579636,-6.223742,-1.2565955
exhibit,14.176221,-14.660927,-3.0385659
rate,18.719358,-11.321059,-6.582907
global,6.169838,-10.208733,-6.4927654
market,13.772193,-14.504589,-1.0618076
investment,7.302136,-11.26812,-6.2883687
gdp,19.773474,-0.6322766,-4.205504
recession,13.014637,-11.849047,-3.0161629
prices,21.169847,-1.6844598,-0.12490447
rates,19.920237,-10.768993,-4.391009
markets,11.833345,-17.789278,0.6870023
china,10.703915,-1.0234039,-7.151417
real,12.346145,-15.71184,-5.2668977
policy,19.566528,-12.053423,-4.9334083
jan,20.32474,3.6627538,-4.958478
expect,20.938677,-8.417612,-3.2180724
energy,21.155079,-1.698387,-0.0021221954
jun,20.416042,3.2200606,-4.894916
strategy,7.2833767,-11.084839,-6.4644957
economic,10.534407,-8.6012125,-6.007753
yield,8.3995495,-16.270111,-4.1644225
returns,11.678506,-18.044601,-3.2245107
risk,12.962907,-16.780922,-0.81397045
bloomberg,7.26887,-10.829399,-6.615252
equity,9.9033575,-18.533678,-2.3852632
asset,5.298376,-10.8865385,-6.360258
average,9.272891,-14.428571,-5.0033507
december,7.508085,-11.258147,-6.0675526
return,7.7245903,-14.748427,-5.6533666
fed,18.80116,-11.474449,-6.323761
forecasts,9.860588,-7.7385173,-6.3417587
dec,20.40213,3.3148675,-4.982006
term,13.71722,-16.879124,-0.5246514
economy,22.555569,-6.893027,-0.14046757
time,13.086217,-11.344,-2.6841264
forecast,19.231955,-1.349456,-4.6940427
total,7.7376,-14.720593,-5.679623
usd,18.62158,5.8619747,-2.475126
price,19.61573,-4.128819,-2.7899399
unicredit,9.414313,1.5558203,-10.309646
central,19.644272,-12.587061,-4.0748177
financial,20.806118,-11.488003,-2.0355973
eur,18.6296,5.860124,-2.4701614
current,17.663767,4.7511916,-0.9142188
income,12.252555,-16.077808,-5.140514
jul,20.36099,3.5157585,-4.9629006
equities,10.118819,-18.867708,-2.1379843
june,10.176193,2.0576944,-9.348107
investors,10.696372,-18.773077,-1.0341388
bonds,8.571766,-17.558496,-2.8244872
tightening,19.598057,-11.959324,-5.0199714
supply,21.518944,-4.2619796,2.728812
services,20.855093,-1.3830565,-1.3673456
credit,8.625837,-16.584295,-3.131564
november,7.0303373,-10.675528,-6.729199
