,x,y,z
inflation,9.144465,-8.096141,-1.9112146
growth,9.48657,-7.7155848,-3.2803817
exhibit,14.61454,-3.5345256,0.6450594
rate,11.540058,-7.7372823,1.1722969
global,11.579864,-2.40059,5.8435025
market,14.008191,-3.0150588,-0.19588712
investment,12.024044,-1.9984238,5.430494
gdp,5.5609164,-8.225415,-2.1670396
recession,12.7370825,-3.8337736,0.74886274
prices,6.86475,-6.684196,-4.120384
rates,11.745504,-7.3395085,-0.406939
markets,15.219157,-1.0005993,-0.20114744
china,4.1477056,-7.1790133,2.6274421
real,14.803751,-3.4973738,2.4068806
policy,11.998427,-7.542034,0.15256584
jan,2.8403008,-8.203449,-3.523841
expect,10.067233,-7.791251,-1.8135213
energy,6.8325133,-6.581983,-4.1786213
jun,3.053515,-8.267957,-3.4682555
strategy,11.915985,-2.1031663,5.5440035
economic,8.502258,-5.2821226,4.199535
yield,14.943952,-0.7580199,3.4290109
returns,15.79165,-1.6486673,2.015138
risk,14.723341,-1.831598,-0.39052382
bloomberg,11.807377,-2.1579967,5.606929
equity,15.872863,-0.8969489,1.6803671
asset,11.994786,-2.4962277,6.179317
average,14.092296,-1.7942582,3.9456856
december,11.987853,-1.9839845,5.31572
return,14.391564,-1.4070117,4.352417
fed,11.625095,-7.7239647,1.0302496
forecasts,8.316723,-5.330177,4.3314695
dec,2.9810085,-8.301394,-3.445201
term,14.544255,-2.1627681,-0.90192044
economy,9.884351,-6.999492,-3.6936588
time,12.624906,-3.3929496,0.40922233
forecast,5.840078,-8.141533,-1.6856709
total,14.341623,-1.4316541,4.420857
usd,1.630249,-6.407966,-3.5338006
price,7.7843504,-7.496326,-1.8087257
unicredit,2.767467,-9.056665,1.7425597
central,12.378446,-7.3349566,-0.21060431
financial,12.220783,-7.1557474,-1.4845277
eur,1.6335036,-6.412584,-3.529529
current,1.54037,-6.2251477,-2.4635527
income,15.006572,-3.265255,2.331672
jul,2.8886228,-8.2344675,-3.4991677
equities,16.009989,-0.867207,1.4108708
june,2.7624443,-8.536891,1.6613258
investors,15.710027,-0.8703171,0.74379456
bonds,15.561915,-0.5675891,2.501266
tightening,11.991712,-7.577971,0.19173887
supply,8.480746,-5.1679783,-4.8278866
services,6.493321,-7.3052173,-3.4033859
credit,15.037149,-0.61195153,2.89241
november,11.739283,-2.2465305,5.7015266
cpi,6.6329384,-8.482923,-1.8208765
expected,9.391689,-7.665556,-1.6207708
earnings,14.724228,-3.3059773,0.8926788
remain,10.550567,-6.976178,-3.4146895
consumer,7.207026,-7.7620196,-3.204963
july,10.910923,-7.4527445,1.7214695
macro,2.690962,-9.427803,1.6865315
months,13.416988,-2.6657586,3.069939
core,7.0065265,-8.441823,-1.7518923
apr,2.9072616,-8.258641,-3.496128
labor,9.454203,-7.456348,-3.7761686
europe,4.423654,-6.7813025,2.7018392
levels,8.532387,-7.761722,-3.4581187
risks,9.908493,-4.168014,-4.7836857
covid,8.645411,-5.560856,-4.458228
yoy,6.0776396,-8.4732685,-1.9682133
demand,9.451314,-6.911403,-3.8852146
change,8.462552,-5.328866,4.280549
note,12.27099,-1.8993236,5.234864
cycle,11.955077,-7.6231666,0.03936025
federal,11.793551,-7.753496,1.0415014
peak,9.604624,-7.9147983,-1.4275007
bond,15.1689415,-0.73556,3.1311827
oil,6.7044454,-6.143591,-4.3305926
analytics,11.722489,-2.334145,5.8624277
economics,2.738891,-9.137201,1.7142488
sector,8.03968,-6.377359,-4.081152
pandemic,8.625775,-7.706839,-3.646752
banks,12.400764,-7.323804,-0.26401407
level,9.890413,-7.0157585,-1.5948834
month,13.955958,-1.9536097,3.9190707
russia,3.9597745,-7.475359,2.5701344
decline,14.759945,-3.3310513,1.127782
bp,11.545382,-7.7535105,1.1868181
haver,11.695664,-2.319745,5.8228316
corporate,15.158376,-0.6647232,3.1105328
