,x,y,z
inflation,28.108765,-5.966821,7.6132884
growth,31.444666,-8.213894,7.8971686
exhibit,15.652635,-15.323104,12.390208
rate,24.781132,-10.654688,16.137798
global,12.11662,-9.441871,16.42014
market,18.551,-22.271082,2.2710702
investment,12.418822,-12.407995,15.783991
gdp,27.470213,-0.9796695,8.133116
recession,16.134922,-16.677242,4.2101455
prices,32.092934,-2.066411,4.678989
rates,26.933239,-11.574789,11.504272
markets,12.975782,-27.344135,3.3849993
china,14.943944,3.1380527,12.897923
real,21.116283,-17.616497,10.09245
policy,28.256725,-11.551871,14.234683
jan,27.150396,4.560913,18.159477
expect,26.34923,-9.03455,7.8884807
energy,32.203644,-2.1425037,4.5698233
jun,28.650787,2.8885415,17.865726
strategy,13.244116,-12.101255,16.093777
economic,18.458061,-8.470804,18.745962
yield,10.893965,-18.93144,12.216989
returns,15.702452,-21.764801,11.691641
risk,16.10772,-23.765993,6.1444054
bloomberg,13.534244,-11.399855,16.62836
equity,12.596672,-25.845125,10.735994
asset,10.1004095,-9.699089,16.306715
average,12.729963,-17.283678,10.448993
december,13.608125,-12.389784,15.413298
return,15.074903,-21.474651,12.749206
fed,25.133501,-11.007162,15.440946
forecasts,17.56545,-5.98513,19.28005
dec,27.937307,3.0021317,17.282436
term,17.404697,-23.090878,6.4083133
economy,31.559898,-10.416424,8.281628
time,16.397089,-16.260963,3.1453314
forecast,26.635479,-1.7041705,8.044943
total,15.028011,-21.449884,12.840892
usd,27.574995,9.384367,12.497287
price,17.527681,-18.192816,9.021234
unicredit,13.371781,-1.2995996,21.974833
central,29.733303,-12.273673,13.374382
financial,28.878239,-16.431463,8.861086
eur,27.58011,9.385674,12.500194
current,27.500393,10.264179,8.444177
income,20.773527,-18.248056,10.661181
jul,27.594234,4.0206413,18.027185
equities,13.220096,-26.70634,10.888092
june,11.62084,-0.031105079,20.606308
investors,13.898799,-27.630394,9.044492
bonds,11.048642,-22.701818,10.298138
tightening,28.087011,-11.564292,14.166888
supply,34.59274,-6.0141597,1.8337451
services,30.787111,-1.230338,5.249196
credit,9.730566,-21.687857,10.596428
november,13.32472,-11.157954,16.79863
cpi,28.868217,-3.5456245,8.5291395
expected,25.752733,-8.616242,7.2293825
earnings,17.00278,-18.609802,8.587967
remain,31.192549,-13.209521,5.308722
consumer,22.567122,-16.81327,8.408801
july,22.8332,-8.056374,15.119196
macro,13.2286415,-2.7987087,21.840565
months,14.565465,-16.755032,7.03209
core,28.659508,-4.163247,8.368448
