,x,y,z
inflation,19.439886,-5.0281305,-2.0827866
growth,19.97091,-4.1174917,-0.26812133
exhibit,11.05384,-11.932994,-4.2512846
rate,17.472744,-8.694781,-5.4890766
global,8.720693,-11.322402,-5.9076166
market,11.8463335,-11.997603,-2.4488404
investment,7.464571,-11.559515,-5.3588862
gdp,17.60037,0.8689547,-3.0021994
recession,13.888281,-10.590946,-1.0611217
prices,18.118643,-0.28841385,0.6967794
rates,18.317623,-8.277594,-3.3916032
markets,11.4204235,-13.443631,-2.299535
china,9.769575,-0.3028297,-7.726862
real,13.666511,-14.716458,-2.6774416
policy,18.192846,-9.330181,-3.9402795
jan,18.061066,4.7568007,-2.8164155
expect,19.039686,-5.9455833,-2.1935344
energy,18.069223,-0.31256697,0.8305522
jun,18.134432,4.5042515,-2.7945611
strategy,7.545124,-11.427969,-5.66947
economic,9.967764,-8.047191,-6.2154846
yield,6.4610515,-15.22023,-2.7971265
returns,10.865229,-16.465446,-1.8863038
risk,11.134347,-14.729265,-0.22068594
bloomberg,7.638972,-11.285056,-5.8581595
equity,9.438082,-15.7293825,-3.0571485
asset,9.245258,-12.265712,-5.4239907
average,5.079906,-13.793514,-2.8938322
december,7.2755437,-11.352637,-5.2727995
return,5.6234465,-13.793094,-4.2013497
fed,17.568521,-8.812042,-5.292732
forecasts,9.396512,-7.597818,-6.4577603
dec,18.13748,4.5710926,-2.848699
term,11.624409,-14.6704235,0.44238207
economy,19.7472,-4.635114,0.70458156
time,13.683401,-10.354727,-0.66581196
forecast,17.4626,0.40716797,-3.5984821
total,5.5683346,-13.764991,-4.204558
usd,15.653396,6.2291427,-1.4619834
price,17.51452,-2.6184092,-1.9722508
unicredit,8.532307,2.105863,-10.351328
central,18.226635,-9.730885,-3.2719345
financial,19.030117,-8.824597,-1.368956
eur,15.659356,6.2268753,-1.4546938
current,14.700779,5.0345917,-0.48473212
income,13.323555,-14.995121,-2.7186089
jul,18.0916,4.6846356,-2.823136
equities,9.777595,-15.778127,-3.1511142
june,9.027472,2.5080087,-9.426861
investors,10.409742,-14.961339,-3.1491334
bonds,8.067383,-15.6666155,-2.6292152
tightening,18.213291,-9.246323,-4.0332203
supply,18.230247,-2.3228347,2.9194796
services,18.037004,0.008976227,-0.45734307
credit,7.33198,-15.235126,-2.3970177
november,7.8961864,-11.304484,-5.984294
cpi,18.733788,0.46722382,-3.4237287
expected,18.414574,-4.8209124,-2.3064992
earnings,13.520322,-13.477602,-1.1007211
remain,19.628689,-6.2315884,0.37485012
consumer,19.053236,-1.3141416,-1.1658597
july,16.439552,-7.7021117,-5.982523
macro,8.526757,2.1727564,-10.821302
months,4.9215283,-12.885456,-1.922765
core,18.795004,0.21613595,-3.47214
apr,18.108843,4.665691,-2.8238373
labor,20.12552,-4.071364,0.7656759
europe,10.088214,-0.91775966,-7.240154
levels,19.75242,-2.6345553,-0.4866766
risks,11.695758,-2.9936078,-7.286767
covid,18.012596,-3.1846108,2.3601587
yoy,18.572395,0.8785857,-3.3384314
demand,19.41988,-4.219993,1.0170681
change,9.764308,-8.00483,-6.3769436
note,7.2159863,-11.700277,-5.0572944
cycle,18.475061,-8.745031,-4.057986
federal,17.644957,-9.241945,-5.2154613
peak,18.932245,-5.326161,-2.5249522
bond,6.8535476,-15.483063,-2.8281603
oil,17.738632,-0.43082508,1.3551185
analytics,8.140115,-11.402524,-6.1598787
economics,8.546334,2.1570923,-10.488389
sector,19.167816,-4.4738593,2.961103
pandemic,19.878855,-2.813825,-0.22074646
banks,18.235601,-9.733899,-3.2206483
level,17.758097,-5.5009856,-1.9238954
month,5.014999,-13.551948,-2.8869112
russia,9.644492,-0.0010515796,-8.030182
decline,13.662806,-13.505603,-1.2455417
bp,17.493073,-8.65404,-5.5088058
haver,8.060423,-11.338782,-6.1533985
corporate,6.8848934,-15.552926,-2.7036254
allocation,9.21275,-12.208807,-5.4663715
debt,9.680944,-15.775471,-1.4272618
based,7.217151,-12.116574,-4.5344973
balance,17.098839,-5.837466,-4.7183695
government,12.851395,-9.939577,2.9031985
continue,18.406618,-6.968007,2.133266
production,17.457834,2.1822307,-1.4198487
oct,18.101006,4.6717935,-2.8308144
ing,15.776427,6.4949408,-2.8875947
reserve,17.64085,-9.226855,-5.197741
nov,18.103735,4.6476784,-2.8279536
conditions,19.081839,-8.851101,-1.393868
portfolio,9.63468,-15.683511,-3.2020662
expectations,19.39172,-5.065945,-2.066516
capital,8.7599325,-11.705915,-3.5452049
key,17.033026,-8.113379,3.4722338
increase,18.209658,-6.89324,-1.8740969
eurozone,15.5004015,-1.0733528,-3.77994
dollar,10.229546,-14.781683,-1.0659996
performance,7.387804,-12.554313,-4.259145
mar,18.108036,4.658234,-2.8265533
em,7.9282675,-14.765736,-1.0115191
relative,9.80507,-15.456672,-1.0849078
funds,17.483202,-8.890429,-5.614845
gas,17.804382,-0.3937076,1.2775742
negative,11.739718,-15.952329,-1.1880305
emerging,11.534363,-13.48948,-2.164952
analysis,8.949562,-11.881059,-5.663522
wage,19.76676,-4.5059376,-0.65156615
