,x,y,z
inflation,9.983613,-6.3355675,-4.5897303
growth,10.030994,-7.854341,-3.6216574
exhibit,15.329833,-3.980918,-0.27306867
rate,12.128269,-2.7155666,-4.5622168
global,14.114566,2.106601,-1.1139293
market,14.278129,-4.49502,0.6322994
investment,14.279542,1.8293802,-0.27831507
gdp,6.7870393,-5.7692327,-5.9846115
recession,13.404083,-3.393735,-0.421963
prices,7.010942,-7.649711,-3.7364337
rates,12.349655,-4.3374405,-3.8492658
markets,15.889396,-4.0083375,2.7095287
china,4.8770494,-8.286088,0.57316005
real,15.586277,-2.3219237,-0.9996048
policy,12.650138,-3.8050864,-4.1435385
jan,3.9322453,-5.8280196,-7.2605495
expect,10.897656,-6.111598,-4.101321
energy,6.923175,-7.679542,-3.6296995
jun,4.137816,-5.931839,-7.183765
strategy,14.19037,1.9382892,-0.51223195
economic,8.029471,-2.4830005,-6.6436963
yield,16.324059,-0.29224738,1.4901824
returns,16.740776,-2.0986931,0.93051964
risk,15.453254,-4.2660813,1.5542542
bloomberg,14.097005,2.0032692,-0.6197547
equity,17.002508,-2.1620502,2.042497
asset,14.679453,2.0341177,-1.3580619
average,15.287005,-0.3969207,0.20435733
december,14.15696,1.7494521,-0.2438176
return,16.09086,-0.30475447,0.13731931
fed,12.218255,-2.85927,-4.516142
forecasts,2.8023014,-4.051559,-7.4776998
dec,4.107116,-5.876392,-7.252802
term,15.1187525,-4.9167986,1.2937236
economy,10.097953,-8.0202675,-2.7919974
time,13.274921,-3.4212296,-0.00407855
forecast,7.28639,-5.3039055,-5.7858076
total,16.042639,-0.2420579,0.056622453
usd,2.0314577,-4.8252063,-6.252867
price,8.653557,-6.1687703,-4.2571545
unicredit,4.0640893,-10.47728,-0.5153522
central,12.987382,-4.148826,-3.8728251
financial,12.955824,-5.4247584,-3.1049283
eur,2.0336301,-4.8370433,-6.2500415
current,2.058406,-5.062106,-5.0414586
income,15.867298,-2.3354006,-0.7565703
jul,3.9906318,-5.8506613,-7.2527976
equities,17.11611,-2.4296231,2.1829066
june,3.8890734,-9.965206,-0.77021027
investors,16.684084,-3.0660934,2.464042
bonds,16.839506,-1.2012084,2.122226
tightening,12.637496,-3.758641,-4.1915984
supply,8.204677,-8.451315,-0.53501576
services,7.0496783,-7.051489,-4.5162106
credit,16.325598,-0.7480549,1.8952421
november,14.096556,2.0549288,-0.7878117
cpi,8.1272,-5.9016194,-5.7203393
expected,10.227148,-5.9348035,-4.132826
earnings,15.110933,-3.414623,-0.16990262
remain,11.147719,-7.5172195,-2.804295
consumer,7.148345,-7.087093,-5.2223296
july,11.397708,-2.0680683,-4.4895797
macro,4.1738014,-10.873195,-0.5888419
months,14.234356,-1.2122732,-0.12194
core,8.447814,-5.9295716,-5.539556
apr,4.013072,-5.868405,-7.2601013
labor,9.394462,-8.168634,-3.3467982
europe,5.2926335,-7.8584313,0.7263741
levels,11.500946,-8.19335,-2.2100818
risks,8.773691,-8.1874275,0.8208466
covid,8.536381,-8.21715,-1.238445
yoy,7.6440253,-5.8522596,-5.933597
demand,9.849688,-8.116248,-2.6192489
change,7.8536572,-2.687287,-6.65852
note,14.438643,1.6205807,-0.07350075
cycle,12.59757,-3.899516,-4.2335935
federal,12.419525,-2.8571138,-4.5323653
peak,10.53327,-5.85255,-4.4040804
bond,16.513971,-0.6030714,1.6174783
oil,6.5902195,-7.7033606,-3.2199366
analytics,14.158092,2.141216,-0.98368174
economics,4.088478,-10.576602,-0.5626739
sector,9.742222,-8.631752,-1.2259386
pandemic,11.107327,-8.549651,-2.433352
banks,13.003016,-4.2058268,-3.844203
level,11.01233,-5.990117,-3.0701187
month,15.078227,-0.4568153,0.07193218
russia,4.770586,-8.610812,0.42165685
decline,15.113523,-3.209801,-0.26987356
bp,12.125851,-2.704377,-4.589775
haver,14.106982,2.1355133,-0.94163066
corporate,16.50302,-0.5880105,1.699904
allocation,14.63786,2.046129,-1.3457135
debt,16.375952,-2.004135,1.7722181
based,14.721709,1.3638096,0.19918574
balance,10.234486,-3.4932957,-4.439308
government,10.841491,-5.237809,2.7936437
continue,11.099356,-7.553312,-0.7234416
production,5.23979,-6.4771757,-5.559915
oct,4.0057673,-5.852307,-7.2607217
ing,2.548238,-4.430373,-7.060023
reserve,12.407657,-2.8721385,-4.5205393
nov,4.031672,-5.862159,-7.245051
conditions,12.980925,-5.4301825,-3.1782403
portfolio,17.085896,-2.303564,2.0739756
expectations,10.09972,-6.325847,-4.5094976
capital,14.305519,1.8918142,0.9543661
