,x,y,z
inflation,2.7757459,-0.28091264,-0.02951253
growth,2.8063748,-0.2906009,-0.030005109
exhibit,2.8946013,-0.31724784,-0.031422414
rate,2.7846258,-0.28262508,-0.029641978
global,2.7307115,-0.26346573,-0.028753564
market,2.883009,-0.31380847,-0.03123284
investment,2.8113391,-0.28959885,-0.030065225
gdp,2.638142,-0.23620638,-0.02728266
recession,2.8693867,-0.30929965,-0.031008681
prices,2.7102478,-0.25964358,-0.028447028
rates,2.8622866,-0.3081533,-0.030906921
markets,2.9497268,-0.33511978,-0.032318797
china,2.449986,-0.17375928,-0.024208367
real,2.8303387,-0.29751763,-0.030390045
policy,2.8160567,-0.29307926,-0.03015226
jan,2.3968024,-0.15956189,-0.023402296
expect,2.840444,-0.3016171,-0.030558057
energy,2.679629,-0.24952157,-0.027946329
jun,2.441071,-0.17398717,-0.024120344
strategy,2.7910922,-0.28317842,-0.029739399
economic,2.7114472,-0.258116,-0.028439557
yield,2.9571211,-0.33738413,-0.032444607
returns,2.9799056,-0.34494248,-0.032816727
risk,2.9569533,-0.33755982,-0.032436814
bloomberg,2.7671392,-0.2755088,-0.02935246
equity,2.9965131,-0.3503263,-0.03308498
asset,2.8795943,-0.3121393,-0.031182874
average,2.8182719,-0.29270992,-0.030188238
december,2.7922425,-0.2833255,-0.029753068
return,2.916466,-0.32411116,-0.031780887
fed,2.7966378,-0.28660166,-0.029836906
forecasts,2.4750292,-0.18211804,-0.024626594
dec,2.4756331,-0.18480834,-0.02467596
term,2.9253747,-0.32727104,-0.031920053
economy,2.82587,-0.2968914,-0.030318847
time,2.86382,-0.30712342,-0.0309119
forecast,2.6282747,-0.23269007,-0.02711916
total,2.8651187,-0.30734882,-0.030943219
usd,2.2979677,-0.12547347,-0.021762988
price,2.7568724,-0.27392963,-0.029194536
unicredit,2.3364716,-0.13905266,-0.022425454
central,2.8303862,-0.2975196,-0.03038129
financial,2.8258226,-0.2959861,-0.030307833
eur,2.298353,-0.12572321,-0.021771256
current,2.455514,-0.17515312,-0.024290778
income,2.8706,-0.31004375,-0.03103852
jul,2.407381,-0.16296807,-0.02357406
equities,2.9991283,-0.35118705,-0.033127017
june,2.3389158,-0.13951755,-0.022460006
investors,2.9819617,-0.34556633,-0.032844953
bonds,2.9953117,-0.34985965,-0.03306623
tightening,2.8273482,-0.29684517,-0.030337984
supply,2.7133741,-0.25975135,-0.028480025
