,x,y,z
inflation,3.6340764,-0.4802992,-0.088785075
growth,3.630244,-0.54422325,-0.085147195
exhibit,3.5011127,-0.98251015,-0.058819838
rate,3.6178448,-0.61903954,-0.08084614
global,3.4140275,-0.77165186,-0.06458233
market,3.5263886,-0.89485973,-0.0628055
investment,3.4494848,-0.92086905,-0.060058273
gdp,3.5213923,-0.25351003,-0.09259821
recession,3.4969559,-0.8680508,-0.061278883
prices,3.5820131,-0.35177472,-0.09079448
rates,3.6424997,-0.6958435,-0.07892001
markets,3.5390205,-1.1201087,-0.05561307
china,3.306782,0.079516254,-0.09746015
real,3.5523725,-0.70140797,-0.07399244
policy,3.6541624,-0.6411283,-0.0819949
jan,3.4504108,0.26955515,-0.11477309
expect,3.6535423,-0.6081302,-0.08378374
energy,3.5592456,-0.3142945,-0.09079159
jun,3.4760349,0.21568096,-0.11397129
strategy,3.448639,-0.8831006,-0.06213767
economic,3.457754,-0.53496766,-0.07328987
yield,3.5408313,-1.1639379,-0.055046804
returns,3.559129,-1.1777613,-0.055612806
risk,3.5395691,-1.1149448,-0.055454403
bloomberg,3.4428601,-0.84775686,-0.06353333
equity,3.5686805,-1.2274188,-0.054270603
asset,3.495603,-0.9974959,-0.060474023
average,3.4937146,-0.85267395,-0.064664215
december,3.4388747,-0.8890613,-0.06052394
return,3.5169928,-1.066826,-0.05745347
fed,3.6290736,-0.6260168,-0.081211105
forecasts,3.3309026,-0.1111718,-0.08707554
dec,3.4742675,0.17301843,-0.11183742
term,3.5165904,-1.0498244,-0.055862222
economy,3.652935,-0.5855306,-0.08448402
time,3.46104,-0.8729068,-0.05785731
forecast,3.5002534,-0.2914849,-0.089097865
total,3.4969947,-0.9951727,-0.05901317
usd,3.2805963,0.3618839,-0.105703264
price,3.541868,-0.5586599,-0.07855597
unicredit,3.307525,0.30225953,-0.11505837
central,3.6430712,-0.66711146,-0.08001015
financial,3.5971327,-0.6695932,-0.076844774
eur,3.285452,0.35888958,-0.1059282
current,3.2683852,0.09291973,-0.09048153
income,3.5419524,-0.8536727,-0.06695805
jul,3.456715,0.2535012,-0.114459604
equities,3.573301,-1.2374806,-0.0541722
june,3.2746646,0.3162381,-0.11292031
investors,3.5621037,-1.2070147,-0.05429627
bonds,3.563027,-1.2285213,-0.05388657
tightening,3.6580527,-0.6481206,-0.082087725
supply,3.5476227,-0.4156248,-0.084697835
services,3.5694373,-0.27652463,-0.0939786
credit,3.5409873,-1.18493,-0.05394083
november,3.4419076,-0.82574075,-0.064639784
cpi,3.551358,-0.1885065,-0.098115616
expected,3.6060486,-0.5652007,-0.082487755
earnings,3.5482361,-0.9669323,-0.061862174
remain,3.66656,-0.62438506,-0.08394195
consumer,3.5918872,-0.40934443,-0.08926945
july,3.5051732,-0.43065825,-0.08185095
macro,3.4035668,-0.35067517,-0.08836804
months,3.4940639,-0.8757588,-0.061752692
core,3.5851378,-0.32791454,-0.09323701
apr,3.463619,0.24658957,-0.11470008
labor,3.5943308,-0.5357008,-0.08239512
europe,3.324132,-0.14872748,-0.0839601
levels,3.6034193,-0.61867726,-0.07942142
risks,3.5247283,-0.58560455,-0.075072296
covid,3.5704603,-0.46021384,-0.08415251
yoy,3.510394,-0.067247145,-0.10163688
demand,3.6305676,-0.52385557,-0.08577235
change,3.4387107,-0.4644429,-0.07713826
note,3.4568307,-0.9374793,-0.05957828
cycle,3.6486356,-0.70156884,-0.079330534
federal,3.6277542,-0.6419993,-0.08038468
peak,3.6067114,-0.63615584,-0.07969367
bond,3.5517855,-1.1940163,-0.05454123
oil,3.4701397,-0.21667565,-0.0886175
analytics,3.4524333,-0.8386517,-0.06512034
economics,3.3187935,0.2046229,-0.111114316
sector,3.4782674,-0.5606398,-0.07236233
pandemic,3.6306825,-0.54373413,-0.08488337
banks,3.6493144,-0.68115366,-0.07984704
level,3.5882525,-0.6451056,-0.07704915
month,3.4932628,-0.75215745,-0.06848629
russia,3.324688,0.13608363,-0.10298514
decline,3.553374,-0.84827316,-0.06706815
bp,3.6237159,-0.6043341,-0.08175999
haver,3.4449675,-0.80975896,-0.06585371
corporate,3.5502262,-1.1968286,-0.054222364
allocation,3.4907644,-0.9727223,-0.061377864
debt,3.5572972,-1.1957823,-0.05435918
based,3.4691198,-0.9791092,-0.058093052
balance,3.5277896,-0.52578974,-0.077608615
government,3.3521943,-0.7715768,-0.052730016
continue,3.6188276,-0.67091054,-0.07816286
production,3.4435182,0.061306156,-0.10237068
oct,3.4591415,0.24232204,-0.1141015
ing,3.3214478,0.300858,-0.106419004
reserve,3.6288075,-0.6365532,-0.08066624
nov,3.4626923,0.23361094,-0.11387169
conditions,3.5932055,-0.6350246,-0.078294
portfolio,3.5672226,-1.2239461,-0.054378532
expectations,3.639103,-0.5128103,-0.08755251
capital,3.4186401,-0.9979032,-0.051988147
key,3.5354655,-0.744583,-0.06888464
increase,3.6140933,-0.6691708,-0.077987544
eurozone,3.4403996,-0.32933512,-0.08111657
dollar,3.5431051,-1.1773605,-0.053722225
performance,3.4974692,-1.0737,-0.055921532
mar,3.462184,0.24202028,-0.114307076
em,3.500881,-1.1441047,-0.05195161
relative,3.5456347,-1.1703981,-0.0542974
funds,3.5901077,-0.7131503,-0.075317435
gas,3.495073,-0.21978079,-0.09052855
negative,3.553423,-0.99353105,-0.06136175
emerging,3.5398228,-1.0832827,-0.056954693
analysis,3.463156,-0.8645865,-0.0647548
wage,3.6613789,-0.5512705,-0.0870739
japan,3.2653196,0.22320826,-0.103947885
assets,3.5651183,-1.2005476,-0.054862022
target,3.5923553,-0.5216493,-0.08373569
sep,3.4617903,0.24343954,-0.11440185
euro,3.322799,-0.06313041,-0.086071685
monetary,3.6586978,-0.64746016,-0.082109705
housing,3.6402512,-0.50536406,-0.08773722
basis,3.5118513,-0.9634856,-0.06055321
european,3.0555227,-0.17799617,-0.059946608
positive,3.562247,-1.1610073,-0.05593974
asia,3.2599297,-0.098134644,-0.081773564
ukraine,3.4751983,-0.2995183,-0.086194836
yields,3.5478203,-1.1781603,-0.05472318
base,3.416326,-0.79008096,-0.05945083
ecb,3.6167912,-0.5962319,-0.08152382
view,3.5432816,-1.1237005,-0.055646095
rise,3.6329923,-0.56131655,-0.084511586
fixed,3.547946,-1.0216744,-0.06075384
rising,3.6517227,-0.59441996,-0.08420903
activity,3.6263323,-0.503502,-0.08640142
simple,3.5353482,-1.0481147,-0.05831379
hike,3.6318634,-0.61367834,-0.0818704
treasury,3.5364258,-1.1419423,-0.055514224
remains,3.633862,-0.5508772,-0.084771946
strong,3.5980048,-0.7238938,-0.07463742
support,3.5722685,-0.50805694,-0.08178284
annual,3.438492,-0.54505426,-0.074486755
percent,3.536541,-0.40550956,-0.08656737
spending,3.587122,-0.49087384,-0.08454756
trend,3.6225946,-0.51438236,-0.0858158
nominal,3.531745,-0.6437448,-0.07477549
food,3.5660772,-0.24061693,-0.09562416
stocks,3.5523894,-1.2101107,-0.053604677
industrial,3.4561734,0.05417658,-0.10309728
trade,3.3947651,0.028434508,-0.096542925
range,3.5727015,-0.5921653,-0.07870403
public,3.491944,-1.0724461,-0.053480696
october,3.3888865,-0.72025734,-0.06389079
pre,3.6244788,-0.53113616,-0.08502918
aug,3.4613516,0.2513173,-0.11466457
volatility,3.5318694,-1.1694413,-0.053461023
consumption,3.4868283,-0.11214793,-0.09680396
january,3.3963058,-0.86818546,-0.052884113
cash,3.5549214,-1.1901971,-0.054348417
pressure,3.6577656,-0.5655036,-0.08600021
including,3.5875447,-0.7455912,-0.072723806
insights,3.5397644,-1.0206709,-0.05955249
commodities,3.5353274,-1.1432348,-0.05437037
median,3.5008266,-0.9431131,-0.06116964
headline,3.5684717,-0.2609229,-0.095533326
bps,3.6130905,-0.60927844,-0.08090076
spreads,3.5433989,-1.1778574,-0.05443707
start,3.4895573,-0.7948516,-0.06384454
recovery,3.5447943,-0.6204732,-0.07445283
manufacturing,3.4392354,0.10564357,-0.10500589
period,3.375786,-0.72460437,-0.05834404
consensus,3.373701,-0.20866036,-0.08599478
fiscal,3.6574166,-0.62847984,-0.08279113
unemployment,3.5615942,-0.43236247,-0.086121134
ratio,3.4785533,-0.9654075,-0.05839079
yr,3.4847605,-0.7874892,-0.06738381
major,3.594108,-0.6594521,-0.076355495
feb,3.4611564,0.24836187,-0.114518836
impact,3.6594427,-0.60870856,-0.08410885
measures,3.6250439,-0.57180095,-0.08331582
eu,3.291507,0.3353444,-0.11401475
sales,3.4397223,0.035297524,-0.101049766
prior,3.4800708,-0.7411354,-0.066682875
germany,3.2831247,0.29272547,-0.11044897
companies,3.5483177,-0.8262789,-0.06650989
quarter,3.4686997,-0.8034614,-0.062051702
week,3.3644524,-0.54449457,-0.06572403
sectors,3.4527214,-0.94510245,-0.05481994
short,3.531903,-1.0150026,-0.058315873
spread,3.5214658,-1.0882089,-0.056716215
war,3.5102425,-0.38973263,-0.083366
tax,3.4448566,-1.0286554,-0.05210086
valuations,3.567759,-1.2243525,-0.054230306
exports,3.4433775,0.05250839,-0.101949364
potential,3.5230732,-1.0615449,-0.05614172
probability,3.493197,-1.0688242,-0.054861568
household,3.5371451,-0.38309538,-0.08696168
costs,3.6092336,-0.5216238,-0.08424843
pressures,3.643955,-0.5199328,-0.0871184
business,3.4730482,-0.123542264,-0.0950756
sources,3.289452,-0.0074475086,-0.09514269
increased,3.4069626,-0.5940895,-0.06511859
hikes,3.6324317,-0.6234506,-0.08143525
estate,3.5511985,-1.0933182,-0.057930674
premium,3.5555055,-1.2000842,-0.05450653
spot,3.2683098,0.2778482,-0.10009024
attractive,3.5695124,-1.22976,-0.054174513
countries,3.4107008,-0.3599583,-0.07627125
korea,3.258963,0.081768155,-0.09346901
commodity,3.542327,-0.50476956,-0.07988773
cost,3.5897858,-0.606793,-0.07887978
united,3.241858,-0.06362815,-0.082083896
economist,3.2836056,0.32915753,-0.11479864
sentiment,3.430836,0.05489527,-0.10119958
mid,3.5575337,-1.0974443,-0.057733662
fwd,3.347621,0.30834037,-0.10876683
hiking,3.6561944,-0.6708046,-0.08109677
natural,3.4715288,-0.21741173,-0.08872658
geopolitical,3.504133,-0.5288427,-0.076276764
adjusted,3.4182382,-0.41771045,-0.07880254
march,3.5559273,-0.6005895,-0.0770306
economies,3.488533,-0.63902366,-0.07002617
uncertainty,3.5962133,-0.62305737,-0.07843921
gold,3.5558531,-1.1717546,-0.055078022
fall,3.62321,-0.5510972,-0.084247515
annualized,3.458991,-0.731898,-0.06772798
budget,3.3498445,-0.08096384,-0.08728718
elevated,3.6595476,-0.60810703,-0.08423676
compared,3.512271,-0.8520617,-0.06384137
households,3.568652,-0.6136213,-0.07713382
driven,3.5824616,-0.7747176,-0.071457766
savings,3.5795124,-0.59165764,-0.07910434
cap,3.5622432,-1.2100532,-0.05424293
pace,3.630424,-0.6491584,-0.07978464
environment,3.4258533,-0.87357676,-0.055460062
france,3.2867644,0.31346437,-0.11237454
chartbook,3.3116765,0.25471026,-0.11296815
weaker,3.6391382,-0.56724066,-0.08442555
september,3.580914,-0.6074815,-0.07853072
gfc,3.5426185,-0.98758966,-0.060384884
chart,3.3222566,-0.01874163,-0.088456176
disclaimer,3.318603,0.21650892,-0.11163112
factors,3.5890858,-0.7369291,-0.07318605
management,3.450718,-0.89333117,-0.061826408
worst,3.5220306,-1.1355414,-0.054629587
