,x,y,z
inflation,8.791449,-1.0457462,2.3736198
growth,9.818167,-1.1037328,1.4530687
exhibit,4.9851007,-3.8596113,3.3282003
rate,7.6352,-2.094841,4.021635
global,3.9228132,-1.7746661,5.802445
market,5.536221,-5.560576,1.8741307
investment,3.6663694,-2.2817743,5.1822834
gdp,7.8485184,0.6136479,3.0484178
recession,4.937556,-4.090738,1.8675523
prices,9.528345,0.94853437,1.4605515
rates,8.4242525,-3.2267325,2.8696287
markets,4.806551,-6.938655,3.0799613
china,5.229047,0.8124223,3.8678827
real,6.3477077,-3.5556223,3.3425252
policy,8.385362,-3.0678513,3.580667
jan,9.329636,3.2286296,3.605912
expect,8.727442,-2.0027728,1.9936117
energy,9.5648985,1.0047946,1.370532
jun,9.306595,3.1581683,3.6031196
strategy,3.716479,-2.1293807,5.383096
economic,4.5964923,-1.3453428,3.2075272
yield,3.5924816,-4.375652,5.252246
returns,5.5021353,-4.699729,4.5311394
risk,5.2439675,-5.9482822,3.0624073
bloomberg,3.7657475,-1.9896308,5.52845
equity,4.597979,-5.724391,4.904322
asset,3.9725378,-1.8520205,6.0664434
average,4.726767,-3.2924197,4.203956
december,3.6905806,-2.2361968,5.111881
return,5.1948714,-3.7804644,4.7993894
fed,7.691009,-2.1605566,3.9909723
forecasts,4.530398,-1.2129117,3.2779815
dec,9.319814,3.1795826,3.6066384
term,5.812314,-5.8478727,2.6867135
economy,9.980574,-1.3706342,1.1521238
time,4.9941225,-4.2238936,1.4295675
forecast,7.736787,0.12797132,2.90727
total,5.201961,-3.6579638,4.814878
usd,7.57182,4.8237123,3.0748303
price,6.2103586,-4.1687155,2.8528242
unicredit,4.8142757,-0.25513393,6.3700137
central,8.552931,-3.3819292,3.3802478
financial,8.820188,-4.151871,2.0482235
eur,7.5723214,4.815532,3.077347
current,7.564589,4.3304796,2.355746
income,6.2733274,-3.7721975,3.5913792
jul,9.330875,3.2134094,3.6071632
equities,4.6986036,-5.8437886,4.9133835
june,4.9931054,0.23387453,6.0896297
investors,4.6670184,-6.368815,4.5137467
bonds,3.6927047,-5.098654,5.0412817
tightening,8.353474,-3.0305052,3.6044304
supply,10.13516,0.664796,0.2069085
services,8.984401,0.9358102,1.9420701
credit,3.4847758,-4.8570156,4.928178
november,3.7992039,-1.9255452,5.641415
cpi,8.517086,0.13017954,3.183225
expected,8.422189,-1.6591989,1.7496104
earnings,5.9684057,-4.4036336,2.871052
remain,10.036792,-2.2553477,1.2046432
consumer,6.784145,-3.21768,2.5310614
july,7.076161,-1.5333222,3.4336007
macro,4.3395042,-1.0852314,6.2001853
months,4.7767067,-3.6541915,2.5907977
core,8.58281,-0.1207394,3.0639083
apr,9.333543,3.2080998,3.607804
labor,9.7788725,-0.7142065,0.8411678
