,x,y,z
inflation,12.517187,-11.284912,-2.1345205
growth,11.934289,-10.780267,-3.717871
exhibit,19.335882,-5.193181,1.7588156
rate,15.162763,-10.68964,1.7451855
global,17.052082,-3.027004,6.0023465
market,18.564678,-5.0650153,0.40601295
investment,17.471457,-2.0193074,5.5911016
gdp,6.0805697,-10.204116,-1.9912753
recession,16.908152,-6.219144,0.056194358
prices,8.595536,-9.15291,-4.495108
rates,15.023313,-10.620656,-0.2002175
markets,19.771755,-4.007946,0.2243218
china,6.1900673,-6.7790093,4.3651457
real,21.298172,-2.9282553,3.3077083
policy,15.721762,-10.563392,0.3598464
jan,3.1301847,-9.770297,-3.4172814
expect,13.132997,-10.954101,-1.7905531
energy,8.600915,-9.044786,-4.559421
jun,3.3673747,-9.8791,-3.378162
strategy,17.329279,-2.1113598,5.8341475
economic,12.207735,-7.2330003,5.355013
yield,20.306374,-0.18534008,2.3294709
returns,21.242382,-1.5472454,-0.3567303
risk,19.43708,-2.8415778,-1.2603867
bloomberg,17.196688,-2.163833,5.9580216
equity,21.085453,-1.9154218,0.80183107
asset,17.728672,-3.4916828,5.766115
average,19.400824,-0.13931102,3.7648892
december,17.325949,-1.8525354,5.536868
return,19.091919,0.80786955,3.671931
fed,15.257762,-10.692199,1.556006
forecasts,1.2976147,-7.954333,-3.4351027
dec,3.2782147,-9.895104,-3.3408442
term,19.142359,-3.1113875,-1.9293269
economy,12.440529,-9.899449,-4.262346
time,16.714329,-5.5694036,-0.18787391
forecast,6.305974,-10.312896,-1.5374495
total,19.049763,0.82306725,3.720416
usd,2.5281293,-7.1704936,-4.2547545
price,9.628435,-10.105751,-1.7565501
unicredit,4.188804,-8.970145,4.4729176
central,16.098318,-10.287413,-0.13085267
financial,15.499893,-10.406051,-1.7912837
eur,2.537173,-7.1757708,-4.2629695
current,3.7682989,-6.4703636,-4.2863135
income,21.356173,-2.938091,2.9936783
jul,3.1863167,-9.812493,-3.3944962
equities,21.200533,-2.2032883,0.69648635
june,4.0082355,-8.313566,4.0975275
investors,20.682323,-2.988028,0.5417722
bonds,20.806004,-0.9730979,1.2885121
