,x,y,z
inflation,14.309244,-13.065027,-1.5648341
growth,14.011745,-12.615977,-3.6163485
exhibit,20.514505,-7.986115,5.788561
rate,17.447855,-13.363333,2.5033832
global,19.225838,-6.402669,8.001927
market,20.737928,-7.887939,3.7495835
investment,19.571968,-5.092313,8.271128
gdp,7.8690805,-10.566519,-2.207398
recession,19.557327,-8.219411,1.9440936
prices,10.939315,-10.2769165,-4.931462
rates,17.232883,-13.168531,0.33903283
markets,22.135344,-7.425514,4.1662526
china,8.306644,-6.2526727,4.3546624
real,25.183926,-4.7212777,1.5596538
policy,18.22163,-13.280159,0.9760906
jan,4.664941,-9.840333,-3.8570735
expect,15.206377,-12.848266,-1.1868352
energy,10.96291,-10.194487,-5.005249
jun,4.961545,-10.013955,-3.813872
strategy,19.429804,-5.2405863,8.396675
economic,15.338908,-5.463599,7.0648775
yield,23.358149,-3.2756314,6.78019
returns,24.929783,-6.2087173,4.548518
risk,23.222084,-6.35517,2.3654673
bloomberg,19.258396,-5.354958,8.481157
equity,24.029476,-5.765345,5.703926
asset,20.31608,-6.7254314,7.4765368
average,21.892017,-2.0338192,7.3516593
december,19.460072,-4.7900853,8.178745
return,21.840597,-2.9334292,8.366294
fed,17.598991,-13.369232,2.2741823
forecasts,2.7458766,-7.240411,-3.250404
dec,4.8502564,-10.005101,-3.7648146
term,23.207718,-6.5571294,1.5758473
economy,14.948873,-11.933391,-4.264197
time,19.498356,-7.517572,1.7035519
forecast,8.102249,-10.657141,-1.6052588
total,21.798178,-2.8763585,8.395808
usd,4.0887313,-6.9083586,-4.9043384
price,11.848024,-11.003825,-1.4847162
unicredit,5.361507,-8.006184,4.647671
central,18.836693,-13.01387,0.4043513
financial,17.914614,-13.062174,-1.5575324
eur,4.0939746,-6.9156756,-4.914529
current,5.6574206,-6.114273,-5.194814
income,24.995403,-4.694402,1.7774162
jul,4.7413177,-9.904008,-3.8298526
equities,24.097418,-6.107208,5.606
june,5.4019084,-7.3162894,3.9106572
investors,23.34183,-6.7060876,5.167356
bonds,23.985853,-4.5722804,5.9992466
tightening,18.126726,-13.347678,1.0291775
supply,14.688547,-9.3143425,-6.0376344
services,9.991403,-10.568949,-4.056849
credit,23.446268,-3.8271387,6.0359025
november,19.228268,-5.671756,8.461393
cpi,8.277303,-11.698314,-2.3327649
expected,14.009508,-12.170692,-0.9713649
earnings,22.17516,-8.623518,2.2766178
remain,16.150627,-12.241022,-3.3996854
consumer,11.249821,-11.749506,-2.99908
july,16.566687,-12.564859,3.3760228
macro,5.19355,-8.481323,4.674074
months,20.29267,-8.835764,2.1135771
core,8.509134,-11.826738,-2.1996017
apr,4.7584667,-9.932585,-3.8269358
labor,14.284617,-12.373822,-4.567864
europe,8.912612,-6.022767,3.9709783
levels,12.605426,-12.412067,-3.3189623
risks,16.811533,-8.683758,-5.8736873
covid,14.239394,-9.929081,-5.2603526
yoy,7.888937,-11.429225,-2.514422
demand,14.55864,-11.556953,-4.441524
change,15.421667,-5.3113976,7.2236876
note,19.854597,-4.703069,8.05134
cycle,17.588003,-13.616881,0.81592053
federal,18.059566,-13.4690485,2.249431
peak,14.475837,-12.763408,-0.7534035
bond,23.63265,-3.6690972,6.5899425
oil,11.065631,-9.682744,-5.33951
analytics,19.285543,-5.9891214,8.514914
economics,5.2987676,-8.131127,4.615053
sector,12.46223,-9.414241,-0.40519208
pandemic,12.792935,-12.440824,-3.6228426
banks,18.855024,-13.001838,0.35883734
level,14.617031,-11.49364,-0.73703164
month,21.62648,-1.9494363,7.353535
russia,7.958366,-6.4305754,4.606027
decline,22.091017,-8.743904,2.1766214
bp,17.397568,-13.389409,2.503723
haver,19.218376,-5.901927,8.542653
corporate,23.73882,-3.5977354,6.470497
allocation,20.254429,-6.7165775,7.514098
debt,24.194645,-5.0198026,4.280713
based,20.402744,-4.5910897,7.6142793
balance,14.720066,-12.166716,1.7201577
government,19.056778,-5.436523,-1.6633098
continue,17.056871,-10.581858,-4.095589
production,7.5616617,-9.787287,-4.2508526
oct,4.7488313,-9.92128,-3.818064
ing,3.321224,-7.2730036,-3.6678293
reserve,18.045532,-13.451493,2.2258017
nov,4.7816,-9.932349,-3.8132098
conditions,17.91966,-13.116649,-1.5586115
portfolio,24.025808,-5.9774346,5.75291
expectations,14.3643055,-13.016874,-1.5567459
capital,20.077995,-5.5559125,6.022454
key,18.420126,-8.673087,-4.2743363
increase,16.029104,-12.172745,-0.8268187
eurozone,9.818804,-9.564762,-0.13825405
dollar,23.413391,-5.612342,3.7361448
performance,20.941975,-4.6789584,7.26376
mar,4.7666306,-9.935177,-3.8212874
em,23.349848,-3.3542907,4.447912
relative,23.832777,-5.1093183,4.0354843
funds,17.66056,-13.471325,2.6814554
gas,11.028955,-9.77334,-5.301161
negative,24.537962,-6.7013264,3.109139
emerging,22.206306,-7.513877,4.0079155
analysis,19.840763,-6.535006,7.786991
wage,14.280908,-12.683984,-3.0303924
japan,7.7784185,-6.464273,4.366601
assets,24.057201,-5.9386725,4.7751136
target,16.138678,-13.246539,1.8559572
sep,4.7695103,-9.931576,-3.8211963
euro,7.990869,-8.486751,-4.801422
monetary,18.290863,-13.282175,0.85507774
