,x,y,z
inflation,31.330032,-9.658081,-13.085946
growth,26.732496,-12.825284,-21.3821
exhibit,25.85239,-15.194406,16.236143
rate,32.764454,-7.1515384,0.03861163
global,19.546057,-12.663995,23.18768
market,16.393684,-25.873287,-7.161975
investment,19.318283,-16.614592,20.904495
gdp,29.953074,-3.801031,-10.650749
recession,20.1505,-16.334467,0.56785625
prices,30.243004,3.4472966,-16.31425
rates,29.732574,-12.004688,-3.6099217
markets,13.474371,-29.963697,8.95341
china,18.671906,3.5748563,-28.320356
real,25.784233,-23.538754,-6.668896
policy,33.170177,-14.73366,-0.42327958
jan,-1.1544648,35.761044,-1.254996
expect,29.707008,-6.318942,-9.528652
energy,30.23842,3.4609735,-16.404608
jun,0.04892513,35.48271,-3.0301955
strategy,19.435862,-16.599983,20.886738
economic,33.418743,0.48946452,10.031932
yield,28.951965,-17.297813,8.475941
returns,25.223322,-24.266815,2.2329698
risk,15.290328,-26.06072,10.335313
bloomberg,19.230438,-15.222521,22.965937
equity,23.290699,-26.379871,4.700461
asset,19.950228,-9.801358,22.420706
average,26.986471,-13.5226755,6.7299824
december,20.549149,-16.60179,20.069324
return,29.202778,-11.3529415,10.030173
fed,31.77061,-8.090414,0.15658599
forecasts,31.676298,0.8682289,13.311739
dec,-0.33656153,33.934986,-2.8537946
term,17.297064,-22.659195,3.154294
economy,24.0584,-11.774195,-22.161222
time,19.549143,-16.828987,-0.2902103
forecast,29.451187,-4.144336,-10.695107
total,29.200628,-11.345721,10.004716
usd,31.964365,13.970785,0.93636805
price,25.84638,-18.815353,1.3682382
unicredit,23.075361,-6.880336,22.679539
central,32.398254,-16.71905,-1.9715159
financial,27.135752,-16.131195,-11.136951
eur,31.96209,13.973021,0.9388229
current,31.77044,12.680809,-4.4034624
income,25.732414,-24.117935,-5.2837777
jul,-0.8371402,35.633442,-1.4850583
equities,23.84984,-26.778818,3.651713
june,24.146303,-4.150026,20.76031
investors,21.376204,-27.769855,1.8801126
bonds,24.329523,-23.499739,9.069846
tightening,33.14541,-14.652204,-0.4462411
supply,22.310934,-0.9887488,-26.66126
services,30.149923,3.0950973,-14.392727
credit,24.49005,-21.472906,9.568792
november,19.207783,-15.024303,23.091385
cpi,34.887028,-1.6693202,-10.685452
expected,29.496147,-6.0799475,-9.958622
earnings,26.013563,-19.156792,2.0757537
remain,30.094208,-5.6875553,-18.275745
consumer,25.077944,-22.156818,-8.772505
july,27.337833,-5.262597,0.575512
macro,21.896475,-8.488641,22.763554
months,20.58625,-15.779868,1.915017
core,35.183407,-2.3648489,-10.630586
apr,0.82840854,35.769287,-1.4464903
labor,26.252514,-8.976502,-23.47034
europe,15.283011,6.0987387,-28.436804
levels,28.594885,-12.052199,-15.527573
risks,14.256797,-0.51254433,-32.488804
covid,18.906528,-3.973797,-26.067715
yoy,34.441532,-0.67278445,-10.7871895
demand,25.95327,-8.412779,-20.745102
change,33.394333,1.0449549,11.134562
note,20.66231,-16.66721,19.898893
cycle,32.413807,-12.708662,-1.2263904
federal,32.265495,-9.642684,1.7109083
peak,30.361355,-10.462055,-12.806544
bond,28.576488,-19.504486,9.32403
oil,29.349844,3.5500295,-18.908222
analytics,18.4792,-14.743587,24.759174
economics,22.532852,-7.7372017,22.772648
sector,20.29249,-9.117573,-18.970816
pandemic,28.779995,-13.17313,-17.16428
banks,32.394974,-16.72368,-1.9777709
level,28.520058,-11.485491,-15.099649
month,26.015661,-13.943392,5.9671507
russia,19.05532,3.481161,-27.527918
decline,25.733953,-19.007673,1.8855946
bp,32.274185,-6.7458954,-0.4985707
haver,18.502369,-14.732231,24.713795
corporate,28.079435,-19.958565,9.583185
allocation,20.042267,-9.800627,22.425945
debt,19.91583,-23.895569,8.04656
based,20.939676,-16.773933,19.41468
balance,25.48506,-9.183186,-4.2616353
government,7.18356,-27.026194,-3.573154
continue,14.799043,-23.785967,-12.888919
production,34.609932,1.552374,-12.620824
oct,-0.84530705,33.93874,-2.3449259
ing,19.267138,31.023409,6.4598217
reserve,32.261677,-9.642295,1.7086293
nov,-0.7344383,33.95327,-2.4430854
conditions,27.175812,-16.178663,-11.152154
portfolio,23.95573,-25.877321,3.2807572
expectations,31.191225,-9.7368145,-13.079833
capital,17.472166,-16.072357,15.053222
key,11.630467,-1.7711458,-30.177423
increase,25.191221,-13.204909,-6.2975206
eurozone,33.68837,-1.4970188,-4.398287
dollar,14.029932,-27.555614,9.44838
performance,20.99677,-16.472996,17.77305
mar,0.07199922,35.24858,-2.1766803
em,21.61627,-19.599606,7.561749
relative,17.1913,-23.901764,6.7714043
funds,33.129917,-7.4068933,0.41315886
gas,29.366188,3.548879,-18.866282
negative,25.949469,-21.627287,1.6743006
emerging,13.470333,-29.97336,8.951038
analysis,20.253494,-9.811615,22.425945
wage,26.033144,-12.800665,-20.61796
japan,19.110765,5.4010615,-28.397358
assets,21.261925,-24.22056,7.2905173
target,29.02736,-10.440773,-2.5833917
sep,-0.044536762,35.24862,-2.2511346
euro,22.13184,4.456867,-13.974949
monetary,33.16766,-14.733878,-0.42824784
housing,26.549702,-7.889259,-17.169247
basis,25.561695,-15.745897,7.0631776
european,26.319887,-5.2042975,9.555016
positive,25.547884,-23.632803,1.9829922
asia,15.684996,4.082732,-28.828293
ukraine,21.302103,0.79608214,-25.636957
yields,28.29755,-19.214,9.257553
base,26.081858,-12.712707,0.3177778
ecb,30.871027,-8.006111,-0.35514915
view,16.601917,-26.636564,3.9711065
rise,25.96538,-8.540624,-14.492141
fixed,25.714092,-24.237707,-4.980473
rising,29.21875,-6.209149,-18.2679
activity,25.617193,-12.815412,-22.14727
simple,26.264736,-15.173264,16.236279
