,x,y,z
inflation,9.496549,-7.5239735,-0.82833105
growth,10.067128,-7.720713,0.56843036
exhibit,14.792271,-3.2774675,-0.97208184
rate,10.7955,-5.886197,-3.4687555
global,12.16994,-0.29542005,-4.932657
market,13.894023,-3.588962,-0.21890776
investment,12.535083,-0.080656074,-4.34408
gdp,6.087268,-7.2137713,-1.3278488
recession,12.9131155,-3.7508616,-1.3478565
prices,7.456646,-7.2648034,1.2334893
rates,11.5047865,-6.2491026,-2.1218624
markets,15.149861,-1.5025791,0.5858798
china,5.1026464,-5.1373143,3.6723907
real,14.9123745,-2.7916968,-2.4401524
policy,11.42827,-6.2505302,-2.6531436
jan,3.3323748,-7.2102613,-0.6925779
expect,10.513989,-7.1821694,-0.8469362
energy,7.3870106,-7.188631,1.3625996
jun,3.5764968,-7.3088427,-0.7438695
strategy,12.4119005,-0.15627547,-4.53403
economic,10.194264,-2.069989,-4.668236
yield,15.0210495,0.050504077,-2.3561141
returns,15.752498,-1.0047587,-1.48155
risk,14.734372,-2.1105597,0.38969967
bloomberg,12.320475,-0.17517813,-4.6089973
equity,15.734384,-0.57561916,-0.8607034
asset,12.806412,-0.22181855,-5.131442
average,14.29176,-0.9387586,-3.241445
december,12.468558,-0.14069006,-4.2745748
return,14.722042,-0.3623648,-3.2488022
fed,10.912446,-5.9383855,-3.3535857
forecasts,10.012986,-1.8462331,-4.890822
dec,3.502748,-7.2893987,-0.82703215
term,14.455048,-2.773633,0.77835524
economy,10.369828,-7.173512,1.129412
time,12.861591,-3.3969247,-0.7332567
forecast,6.3401113,-6.935581,-1.5419656
total,14.674643,-0.37946635,-3.3729475
usd,2.3759608,-5.5205436,0.16829084
price,8.335266,-7.2221074,-0.39075163
unicredit,3.3276298,-6.441803,3.5065243
central,11.829531,-6.3290415,-2.360257
financial,12.3262205,-6.227855,-1.36287
eur,2.3821113,-5.524318,0.16633552
current,2.781448,-4.748702,-0.6542697
income,15.167534,-2.4848924,-2.2478044
jul,3.3878186,-7.2393823,-0.73195523
equities,15.843567,-0.6340358,-0.5667857
june,3.2162085,-6.0041547,3.5286617
investors,15.5289,-0.9205859,-0.050709136
bonds,15.551193,-0.054884195,-1.3519388
tightening,11.4267435,-6.243322,-2.7079475
supply,9.154009,-5.9785223,2.9465327
services,7.021714,-7.408217,0.32888824
credit,15.082973,-0.018095862,-1.79246
november,12.269968,-0.22182456,-4.731516
cpi,7.6461105,-7.6318293,-1.2093269
expected,9.851696,-7.0848536,-0.847257
earnings,14.7221155,-3.1907706,-0.8613766
remain,11.096039,-7.0294285,0.7892666
consumer,7.0804276,-7.6325855,-0.10508718
july,10.105156,-5.502848,-3.7989411
macro,3.1992083,-6.844037,3.5473263
months,13.493691,-1.964709,-2.8073206
core,8.016859,-7.61168,-1.1761712
apr,3.406442,-7.2696924,-0.74879843
labor,9.552402,-7.7342772,1.0409514
europe,5.6446195,-4.8905087,3.654723
levels,11.189134,-7.250334,1.5477234
