,x,y,z
inflation,16.606668,-5.456565,-0.79979455
growth,16.910183,-4.3502936,0.61453485
exhibit,8.315555,-11.921839,-2.9549325
rate,14.5311165,-9.448222,-3.2035139
global,6.5987315,-10.514518,-5.5575094
market,9.712613,-12.03455,0.23513323
investment,5.7791014,-10.930902,-4.8537445
gdp,15.749469,0.4795933,-2.209476
recession,9.164042,-10.017287,-1.837588
prices,15.486822,-0.76640034,1.1427228
rates,15.44059,-8.619054,-1.4283596
markets,8.818576,-13.210325,0.47606748
china,10.562621,4.302655,-7.5174227
real,10.550292,-14.177571,-1.53232
policy,15.316898,-9.532569,-1.7852603
jan,16.43872,3.776844,-0.52446735
expect,16.221128,-6.132355,-0.8317749
energy,15.416367,-0.76595575,1.2454971
jun,16.482203,3.5839446,-0.60104305
strategy,5.786914,-10.795479,-5.141407
economic,8.311626,-4.8824544,-6.8392916
yield,5.0169578,-14.200495,-1.8884168
returns,8.588515,-15.308363,0.033104766
risk,8.593953,-13.494951,1.830555
bloomberg,5.81078,-10.656993,-5.3063145
equity,7.2711525,-14.928816,-0.8769045
asset,7.1574445,-11.121881,-5.4461203
average,4.359351,-12.901019,-2.7174935
december,5.635255,-10.778773,-4.772737
return,3.9909422,-13.081154,-3.474509
fed,14.647753,-9.479966,-3.044175
forecasts,8.121622,-4.6143904,-6.969599
dec,16.500137,3.6514575,-0.6005076
term,9.055514,-13.21584,2.3765361
economy,16.537428,-4.5589905,1.5363032
time,9.157097,-9.729589,-1.2017515
forecast,15.617257,0.13470508,-2.7985775
total,3.9572499,-13.050319,-3.483892
usd,14.150282,4.66357,0.9800436
price,15.070675,-3.0032532,-1.7263291
unicredit,11.114148,7.4625306,-7.8524327
central,15.420307,-9.6986475,-1.1708946
financial,15.934994,-8.63287,0.41241202
eur,14.15366,4.656843,0.9857411
current,13.158651,3.566674,1.1137887
income,10.261845,-14.381375,-1.5182546
jul,16.46042,3.7290916,-0.5507112
equities,7.5306196,-15.000647,-0.83466214
june,10.354293,7.2553234,-7.6018295
investors,8.05372,-14.348588,-0.72125417
bonds,6.0371046,-14.708229,-1.0647508
tightening,15.325021,-9.499479,-1.8805811
supply,14.677403,-2.7303298,3.456862
services,15.650102,-0.54748255,0.045924105
credit,5.463412,-14.205026,-1.2560321
november,5.9911222,-10.628199,-5.455572
cpi,16.619019,-0.08374575,-2.423689
expected,15.771874,-5.382764,-1.221546
earnings,10.557835,-13.349271,0.08064108
remain,16.44425,-5.94732,1.5640281
consumer,16.454603,-1.6025006,-0.36936596
july,13.501917,-8.804812,-3.641426
macro,11.371333,7.787313,-7.9580183
months,5.713216,-12.45398,-2.6536188
core,16.647978,-0.31351864,-2.493356
apr,16.475811,3.7131708,-0.557905
labor,16.689747,-4.0190797,0.97573465
europe,10.548342,3.728299,-7.4481273
levels,16.869724,-2.9993343,0.22221345
risks,13.676873,-4.1205406,4.63301
covid,14.989154,-3.1026032,2.5723138
yoy,16.522793,0.29882088,-2.2999616
demand,16.276514,-4.1900706,1.6235087
change,8.276884,-4.781439,-6.928012
note,5.65372,-11.102055,-4.5777564
cycle,15.5244255,-9.150534,-1.9712542
federal,14.782232,-9.719743,-2.9737823
peak,16.15734,-5.806894,-1.2306138
bond,5.2931514,-14.434843,-1.7192333
oil,15.054096,-0.762789,1.6020018
analytics,6.172268,-10.663099,-5.6503825
economics,11.167082,7.579369,-7.8754454
