,x,y,z
inflation,17.70235,-4.9963517,-11.549923
growth,13.922358,-6.4464426,-17.069012
exhibit,15.803995,-11.185428,10.792924
rate,20.825462,-8.288713,-2.2671626
global,11.667928,-9.308077,15.418862
market,13.7019825,-18.644686,-0.81992865
investment,10.8606,-11.369218,12.206125
gdp,17.59444,0.870531,-11.397255
recession,13.910907,-11.511416,-1.9988785
prices,14.821342,3.7489042,-15.487965
rates,17.19059,-9.006717,-6.39992
markets,5.388527,-20.258427,4.8406067
china,22.479029,2.9533288,-3.2821145
real,13.409277,-16.124872,-5.73761
policy,21.18995,-9.066896,-6.5842447
jan,1.6061668,22.787273,0.32363978
expect,18.036863,-1.469298,-11.191905
energy,14.769773,3.7540898,-15.575204
jun,1.5083252,22.953852,-0.94112647
strategy,11.036248,-11.521024,13.491645
economic,22.171345,-4.7355146,4.2176948
yield,16.752138,-12.788421,6.466577
returns,18.991478,-12.352138,0.76485986
risk,7.926494,-18.256989,6.6769257
bloomberg,10.772638,-10.579495,14.94046
equity,8.586098,-15.5547905,11.889785
asset,13.569912,-8.092092,15.372555
average,16.844713,-10.98359,4.2488685
december,11.187535,-11.614811,13.451863
return,19.327625,-10.949017,2.000287
fed,20.07616,-8.442915,-2.7306013
forecasts,21.940847,-3.3394582,5.7553754
dec,1.5734187,22.07368,-0.99022794
term,9.571053,-19.074629,5.072441
economy,12.235776,-6.0921254,-17.49441
time,13.713228,-11.733454,-2.6700408
forecast,17.324484,0.35166737,-11.276147
total,19.330593,-10.902953,2.0335226
usd,17.846777,14.835208,-3.2506852
price,16.358728,-14.38595,-0.20026498
unicredit,12.102549,-0.9744861,19.153349
central,20.725166,-10.564763,-7.2297845
financial,14.528464,-9.3222885,-12.063941
eur,17.84595,14.83775,-3.2481174
current,16.893503,12.258876,-5.6603847
income,13.088153,-17.17518,-4.8879313
jul,1.5802993,22.834518,0.027613258
equities,8.252257,-15.418525,12.33062
june,12.052176,1.5209736,19.292063
investors,6.043108,-15.942035,12.565161
bonds,12.275734,-15.489457,8.662364
tightening,21.130262,-9.004622,-6.5678406
supply,10.341025,1.5488021,-19.290016
services,15.271518,3.7898605,-14.237644
credit,13.013411,-14.871522,7.8795967
november,10.811617,-10.437597,15.090145
cpi,20.371906,2.0556393,-11.635481
expected,17.735035,-1.3562915,-11.279105
earnings,16.330027,-14.350543,-0.21280089
remain,16.440485,-1.6135004,-15.788545
consumer,13.116325,-14.9403,-6.785224
july,19.172379,-4.9551196,-2.5742023
macro,12.443511,-1.7477607,18.92698
months,13.745546,-11.351542,-0.90944725
core,20.5978,1.8676564,-11.510471
apr,1.4773514,23.551403,-0.3899365
labor,12.6342325,-3.7799215,-18.678356
europe,22.152685,0.7642092,-1.9921496
levels,16.505526,-5.4981217,-14.022683
risks,21.31428,-0.4376447,-7.360516
covid,7.6470265,-0.3716586,-18.831238
yoy,19.762709,2.5340405,-11.968017
demand,13.132708,-3.4832268,-16.744194
change,22.194069,-4.6129036,4.302701
note,11.205056,-11.7160425,13.413416
cycle,20.121342,-8.186063,-6.39239
federal,19.578266,-9.984568,-2.6930766
peak,17.353968,-5.1274796,-11.614918
bond,16.167606,-13.930772,7.3794646
oil,13.266817,4.040216,-16.90275
analytics,10.419887,-10.27409,16.002834
economics,12.293996,-1.3869307,19.040249
sector,10.886676,-1.6799893,-14.079468
pandemic,16.488203,-6.162457,-15.268001
banks,20.716982,-10.576119,-7.235275
level,16.407368,-5.1587787,-13.552729
month,16.623556,-10.874556,3.9202993
russia,22.524792,3.1643214,-3.4849575
decline,16.200104,-14.33613,-0.26458037
bp,20.644096,-8.057174,-2.4529424
haver,10.455523,-10.263397,15.957686
corporate,16.073288,-14.072333,7.4939585
allocation,13.550391,-8.103009,15.367496
debt,9.693883,-17.47297,8.837806
based,11.334219,-11.909995,13.267019
balance,18.546026,-4.769403,-5.8808746
government,5.132092,-15.266156,-3.7232378
continue,8.732202,-14.627858,-11.292565
production,19.132984,3.6733115,-13.729089
oct,1.5861381,22.03178,-0.8703748
ing,10.576312,20.955969,0.82533383
reserve,19.57713,-9.978422,-2.6950228
nov,1.5820314,22.062414,-0.8895837
conditions,14.548453,-9.366025,-12.092901
portfolio,7.9792304,-15.497763,12.026343
expectations,17.636665,-5.006719,-11.566279
capital,10.149462,-11.770726,9.693246
key,21.481329,-2.4998696,-6.0165486
increase,15.586101,-9.008923,-9.22285
eurozone,15.853057,1.5402687,-7.484788
dollar,6.177017,-19.117186,5.3798475
