,x,y,z
inflation,25.920303,-3.6574993,6.858207
growth,29.449015,-5.2074594,7.357814
exhibit,14.430641,-11.4760895,13.145003
rate,22.912796,-7.5303793,15.922395
global,11.23385,-7.3021936,15.992737
market,17.51289,-21.707357,3.9527416
investment,10.097329,-10.08359,15.391378
gdp,24.505991,0.45913517,6.606437
recession,15.595606,-15.560789,4.5092263
prices,29.835377,-0.72452027,3.2592149
rates,25.065998,-8.4790125,11.462314
markets,11.07166,-25.604153,5.946443
china,13.012179,3.781402,12.119057
real,21.082962,-16.028118,9.640737
policy,26.327595,-8.224792,14.080394
jan,24.496025,6.5647707,16.156317
expect,24.071209,-6.388333,7.30981
energy,29.954384,-0.7533616,3.1362567
jun,24.383635,4.4938445,16.598362
strategy,10.915254,-10.021847,15.921149
economic,12.437077,-6.258579,8.329779
yield,11.087558,-17.41723,14.339647
returns,15.377715,-19.918156,13.027838
risk,15.147162,-22.401651,8.016039
bloomberg,11.259051,-9.498676,16.451956
equity,11.839156,-23.566776,12.858293
asset,10.888682,-5.920806,14.8805895
average,13.093122,-15.948589,12.746901
december,11.228274,-10.482358,15.390535
return,15.058118,-18.511175,13.305714
fed,23.292664,-7.868535,15.285941
forecasts,10.211394,-5.061816,7.9989934
dec,23.689745,4.900343,16.330832
term,16.522594,-21.738739,8.058767
economy,29.4468,-7.2922096,8.037008
time,15.598792,-15.574438,3.3641648
forecast,24.01839,-0.40480074,6.0898046
total,15.053354,-18.375544,13.316003
usd,27.633442,10.093088,10.470178
price,18.162985,-12.176465,6.7354283
unicredit,12.869453,-3.810763,17.312883
central,27.819794,-8.702679,13.200173
financial,27.289188,-13.068396,9.301709
eur,27.638073,10.093227,10.473795
current,28.449389,10.565874,6.6452494
income,20.745584,-16.721813,10.083097
jul,24.387442,5.912893,16.309608
equities,12.3888,-24.426561,12.962927
june,11.121906,-2.2891984,17.80066
investors,12.585429,-25.58688,11.233927
bonds,10.430789,-20.43441,12.505992
tightening,26.169477,-8.27893,14.02849
supply,32.546246,-3.5205398,0.5561914
services,28.509594,-0.13633968,3.891805
credit,9.130952,-19.3985,12.760717
november,11.205131,-9.178661,16.56959
cpi,26.455393,-1.2000527,7.4050913
expected,23.527382,-6.0640845,6.5533447
earnings,17.757002,-12.813241,6.7434616
remain,29.355211,-10.221314,5.784826
consumer,22.189016,-14.799609,8.084015
july,20.840214,-5.1547475,14.72707
macro,12.069222,-5.1417494,16.369026
months,15.114949,-14.201294,5.6190157
core,26.323835,-1.8292007,7.356436
apr,24.600582,5.614433,16.461336
labor,32.02423,-6.7154927,5.914603
europe,14.255243,3.8196518,10.391083
levels,22.117666,-9.17329,5.7243686
risks,19.507101,3.5494697,11.778557
covid,30.963594,-5.500748,-0.7569939
yoy,26.54402,-0.38056472,7.375822
demand,30.692692,-6.8654766,5.0249205
change,11.419988,-5.6397076,8.94632
note,11.078862,-10.888168,15.353438
cycle,25.058971,-8.849918,13.221221
federal,23.172194,-9.309415,14.976663
peak,24.811943,-4.392118,6.706336
bond,9.990469,-18.529594,14.494188
oil,30.650156,-0.72498184,1.7036331
analytics,11.09004,-8.643287,17.309427
economics,12.609191,-4.265702,16.984673
sector,19.012333,-7.297461,4.16126
pandemic,31.188934,-4.0019093,5.8511896
banks,27.835798,-8.711537,13.176577
level,22.64281,-8.5120125,5.498863
month,13.188589,-15.486587,11.914481
russia,12.422083,3.4765964,12.723119
decline,17.789772,-12.5594845,6.615928
bp,23.209751,-7.0220065,15.817653
haver,11.114231,-8.688242,17.178947
corporate,9.541203,-18.807865,14.459699
allocation,10.9308815,-5.980914,14.973503
debt,13.310298,-21.099575,10.624776
based,10.930719,-11.603534,15.093943
balance,22.800909,-2.8775902,12.793437
government,8.472948,-21.359652,-2.9054756
continue,27.014091,-16.733913,2.6211603
production,29.18963,3.3455026,5.5615964
oct,24.165432,5.66766,16.313362
ing,24.335815,9.797045,11.207185
reserve,23.178133,-9.2948475,14.969272
nov,24.109037,5.5602016,16.314745
conditions,27.330328,-13.116013,9.355855
portfolio,11.686172,-24.523214,12.921469
expectations,25.843708,-3.774592,6.8193884
capital,8.513572,-9.969923,12.303919
key,18.942501,1.6030974,13.7371435
increase,24.014978,-9.168905,7.511415
eurozone,20.20974,-0.21785235,3.0565698
dollar,10.478235,-23.664438,6.867078
performance,10.263836,-12.072648,14.305245
mar,24.31177,5.4621143,16.399328
em,9.398443,-19.615044,9.697044
relative,14.184148,-21.4936,9.455537
funds,22.562647,-8.129041,16.16422
gas,30.608982,-0.7178124,1.8421097
negative,16.992163,-21.284437,12.081979
emerging,11.072183,-25.58864,5.911439
analysis,11.024241,-6.238653,15.209029
wage,28.656479,-5.581347,7.0790596
japan,12.92823,2.1345923,13.030361
assets,13.506447,-22.60757,11.380945
target,22.946627,-7.5393105,11.806184
sep,24.292028,5.4710774,16.388906
euro,26.597363,4.3579903,3.1148274
monetary,26.366234,-8.242,14.053121
housing,27.841257,-6.462167,5.819333
basis,11.5704975,-15.544255,12.512689
european,13.841392,-0.47912332,3.247647
positive,15.954532,-20.849678,12.520803
asia,15.281254,2.7473936,11.525578
ukraine,31.77047,-2.6437538,-0.5313927
yields,9.991595,-18.232819,14.343811
base,13.677192,-9.865027,10.315165
ecb,23.440771,-7.3516,15.020314
view,13.056571,-25.18458,8.102137
rise,25.563044,-6.5860486,6.0257835
fixed,20.572973,-17.01455,10.277645
rising,29.152977,-9.758934,5.632337
activity,30.203892,-6.2079816,8.022186
simple,14.656941,-11.487083,13.26137
hike,23.52425,-7.357691,15.129152
treasury,10.4058695,-17.6412,14.050527
remains,30.434462,-6.7534747,6.5222454
strong,24.506014,-15.768458,5.321147
support,29.54629,-7.353933,3.61363
annual,15.661147,-15.904184,12.795789
percent,23.989225,-1.5965028,6.2441673
spending,22.630625,-14.593467,7.2861767
trend,30.179901,-5.165232,6.8389397
nominal,21.20897,-15.755689,9.445683
food,29.14873,-0.4147365,3.6816678
stocks,10.6758175,-20.36486,11.709687
industrial,28.999289,3.2729595,5.593915
trade,27.11539,3.8906107,2.634842
range,22.864426,-7.569376,11.911091
public,6.9882755,-22.89522,3.8229485
october,11.802171,-9.454986,13.436004
pre,31.203138,-3.9786036,5.834365
aug,24.626163,5.57085,16.474342
volatility,10.760302,-22.969582,9.436043
consumption,28.914307,2.9464514,3.1090624
january,14.178892,-19.958242,0.11184361
cash,13.324679,-21.535204,10.392037
pressure,28.979328,-9.224672,5.626898
including,26.221033,-17.167032,2.590388
insights,14.623939,-11.485112,13.241131
commodities,11.505771,-26.039654,8.303953
median,12.730844,-15.9094,12.399992
headline,26.370955,-1.5478743,7.37398
bps,22.951164,-7.1982036,15.979329
spreads,9.86681,-18.422264,14.361466
start,15.548048,-15.186457,4.6514707
recovery,30.248514,-11.396516,-0.03932826
manufacturing,28.027912,2.4928122,6.433024
period,14.157773,-13.8594265,7.2092953
consensus,20.713963,1.5515846,4.923841
fiscal,28.424236,-8.00503,9.333384
unemployment,24.024023,-1.5863322,6.0829873
ratio,11.921059,-16.045359,11.469217
yr,14.325944,-15.95935,12.721867
major,27.968943,-9.595827,10.290179
feb,24.426764,5.616687,16.397287
impact,29.239552,-10.028597,5.728276
measures,25.534737,-4.807244,6.3461576
eu,13.465932,-0.62873065,17.558163
sales,27.792952,3.8375998,5.1320324
prior,13.944532,-10.741247,9.957667
germany,12.599863,2.0249991,14.250335
companies,24.48035,-17.501,3.702706
quarter,16.55718,-12.039307,4.891033
week,16.681791,-6.5345507,12.288787
sectors,6.891106,-22.838646,3.262091
short,16.570604,-21.421335,7.789287
spread,11.141255,-17.066036,13.919885
war,31.600039,-2.6248734,-0.39459044
tax,8.367096,-17.063602,9.595561
valuations,12.156618,-24.233562,12.654984
exports,28.86211,2.7930572,4.9361057
potential,13.100723,-24.171257,6.8490925
probability,14.428564,-19.270107,6.2527337
household,21.775547,-15.164937,8.680737
costs,30.291288,-7.088351,4.5053473
pressures,28.603804,-8.1392355,5.5903
business,28.88162,2.9478579,3.0141234
sources,10.149546,-2.7431283,17.357138
increased,16.791979,-11.907047,2.4153914
hikes,23.577654,-7.653949,14.915185
estate,20.460716,-17.192339,10.384984
premium,11.310911,-22.554342,12.511957
spot,28.095955,10.331907,6.767242
attractive,12.192909,-24.326162,12.72591
countries,29.376486,-5.0349255,-2.9854531
korea,13.835264,3.1173828,11.648189
commodity,29.52437,-10.929886,2.8835928
cost,29.53211,-10.134686,2.765394
united,14.2136545,3.4029984,10.234839
economist,12.757798,-2.9687195,18.05591
sentiment,26.893253,2.666623,5.1090703
mid,16.57749,-21.20361,12.188386
fwd,24.338074,9.7652445,11.152336
hiking,25.13702,-8.781294,13.376004
natural,30.634989,-0.7262465,1.7268285
geopolitical,19.462547,3.5134654,11.776031
adjusted,15.803121,-15.648311,12.7364235
march,21.682709,-7.585619,14.038888
economies,18.63547,1.8963604,13.080889
uncertainty,31.222528,-9.448206,0.61306316
gold,13.297609,-23.124294,9.815902
fall,25.595366,-6.6274457,5.8530655
annualized,15.414715,-16.280083,12.946319
budget,21.989435,3.8660452,5.8038483
elevated,29.249481,-9.977334,5.7062273
compared,16.565027,-12.389907,5.4354906
households,23.10996,-14.545714,6.431616
driven,24.553343,-16.096575,5.252602
savings,22.898815,-14.552288,6.799971
cap,13.008596,-22.17011,11.418799
pace,27.124155,-9.044811,10.710569
environment,17.341496,-18.550453,-0.8774621
france,12.55241,1.9780157,14.457778
chartbook,12.686099,-4.1423063,17.069782
weaker,29.97848,-6.6703973,7.175165
september,21.752375,-7.732868,14.279942
gfc,17.948797,-20.861578,5.1582313
chart,21.974838,4.6107206,6.37865
disclaimer,12.644903,-4.217865,17.016994
factors,25.993011,-16.680567,2.7707164
management,10.749156,-7.4487534,14.716867
worst,9.458018,-17.80494,12.520315
meeting,20.911715,-5.1463523,14.435032
record,22.249153,-7.1196375,5.4654217
future,10.459534,-11.541981,11.427083
result,29.692177,-9.47171,2.8191545
russian,30.716763,-1.6324549,0.104444474
canada,10.933336,-0.04034453,16.570381
job,33.15846,-6.6235576,5.749865
msci,9.569556,-19.140688,9.911739
employment,27.595186,0.90372014,4.089957
chinese,17.742443,1.1398444,10.079723
currency,10.691124,-23.682163,6.510987
municipal,10.557188,-20.72553,13.903012
survey,21.035208,2.0295997,3.9276717
grade,10.557588,-20.698273,13.994162
crisis,31.291697,-9.7662735,0.29439342
developed,11.116584,-24.264742,6.054467
terms,15.260915,-22.898046,3.182336
pmi,27.64583,2.4166007,6.978704
infrastructure,6.9649696,-22.918686,3.6791806
additional,11.752946,-7.4530025,4.776909
set,25.40791,-7.821773,6.037956
output,28.39038,2.6383958,5.690031
country,14.948661,-7.5769124,-5.0570083
inflationary,28.097017,-8.593681,5.432906
late,24.446209,-9.779567,7.4406295
left,13.482414,-14.193681,6.8876414
downside,17.760069,-19.151943,-0.86241657
portfolios,11.452263,-23.766785,11.318338
recessions,11.810304,-12.131217,12.650264
