,x,y,z
inflation,2.984021,-0.19634558,-0.025847333
growth,3.0166647,-0.20487684,-0.026151983
exhibit,3.1121783,-0.23126604,-0.027048972
rate,2.994198,-0.19924857,-0.025942668
global,2.9374926,-0.1869298,-0.025420818
market,3.099167,-0.22755566,-0.026927618
investment,3.0237377,-0.20885856,-0.026226863
gdp,2.8367386,-0.15857254,-0.024473738
recession,3.0843399,-0.223516,-0.026788615
prices,2.9136813,-0.17790268,-0.025190234
rates,3.0766232,-0.22050965,-0.026714746
markets,3.1706855,-0.24725336,-0.027597936
china,2.635712,-0.10807822,-0.02260235
real,3.0430458,-0.21245967,-0.026400197
policy,3.0272353,-0.20760512,-0.026252186
jan,2.5791323,-0.09289256,-0.022072049
expect,3.0532947,-0.21423922,-0.026493477
energy,2.881026,-0.16956337,-0.024884347
jun,2.626313,-0.10476491,-0.02251005
strategy,3.002199,-0.2036561,-0.026025683
economic,2.9156396,-0.17932355,-0.02521056
yield,3.1789327,-0.24930508,-0.02767669
returns,3.2028434,-0.2555339,-0.0279012
risk,3.178062,-0.24876423,-0.02766773
bloomberg,2.9769733,-0.19687638,-0.025785666
equity,3.2205193,-0.26036048,-0.028066255
asset,3.096487,-0.22786905,-0.026906088
average,3.0304937,-0.21036203,-0.026288936
december,3.0032277,-0.20376201,-0.026035808
return,3.1358383,-0.23795244,-0.027272487
fed,3.0065007,-0.20230708,-0.026060408
forecasts,2.6634974,-0.11532915,-0.022858746
dec,2.6631944,-0.11433864,-0.022853918
term,3.1446583,-0.23979434,-0.027352514
economy,3.037518,-0.2098048,-0.026345963
time,3.0785003,-0.22216281,-0.026734384
forecast,2.8267465,-0.15627007,-0.024378804
total,3.0808477,-0.22404172,-0.026761483
usd,2.4743273,-0.06713534,-0.021096312
price,2.9639363,-0.19155155,-0.025661414
unicredit,2.516241,-0.07926059,-0.02149206
central,3.0428975,-0.21182755,-0.02639803
financial,3.0377512,-0.21053429,-0.02635021
eur,2.474756,-0.067242414,-0.02110113
current,2.6414545,-0.10936779,-0.022655563
income,3.0859306,-0.22434233,-0.026805295
jul,2.5909152,-0.09588815,-0.022177935
equities,3.223386,-0.26080623,-0.028091671
june,2.5187936,-0.08018178,-0.021517526
investors,3.2044969,-0.2562122,-0.027919156
bonds,3.2193515,-0.26010767,-0.028054971
tightening,3.0392332,-0.21055026,-0.026365334
supply,2.9173973,-0.17879727,-0.02522297
services,2.872637,-0.16747315,-0.024805961
credit,3.1933181,-0.253101,-0.027811633
november,2.9619684,-0.19299528,-0.025652433
cpi,2.80508,-0.15028587,-0.024178298
expected,3.013851,-0.20423946,-0.026126796
earnings,3.1453211,-0.23971686,-0.027360788
remain,3.068555,-0.21817158,-0.02663616
consumer,2.934997,-0.18356776,-0.02538797
july,2.8051007,-0.15102169,-0.024181519
macro,2.809292,-0.154133,-0.024223944
months,3.0745182,-0.22139,-0.02669815
core,2.8986993,-0.17433295,-0.025048994
apr,2.6029751,-0.098928444,-0.022292921
labor,3.000278,-0.20049405,-0.025998788
europe,2.7447999,-0.13540494,-0.023614878
levels,3.0320299,-0.20897241,-0.02629603
risks,2.9990733,-0.20053767,-0.025989546
covid,2.9525504,-0.18805918,-0.025551807
yoy,2.727442,-0.13051029,-0.023453047
demand,3.007824,-0.20226623,-0.026068097
change,2.8845177,-0.17162117,-0.02492179
note,3.048445,-0.21533208,-0.026457919
cycle,3.0790215,-0.22129747,-0.026734745
federal,3.0167418,-0.20510091,-0.026153771
peak,3.0376885,-0.21053919,-0.026349166
bond,3.2028735,-0.25542432,-0.027898634
oil,2.785048,-0.14503723,-0.023989499
analytics,2.9828124,-0.19840528,-0.02584476
economics,2.5820286,-0.09591391,-0.02210783
sector,2.9344099,-0.18382727,-0.025385443
pandemic,3.000442,-0.20037153,-0.025999594
banks,3.058851,-0.21592614,-0.026547663
level,3.0379972,-0.21058959,-0.026353495
month,2.9788387,-0.19651514,-0.025801323
russia,2.5938997,-0.09771361,-0.022210788
decline,3.1000295,-0.22776996,-0.026935048
bp,2.9865718,-0.19724141,-0.025871566
haver,2.9509904,-0.190173,-0.025546942
corporate,3.199806,-0.25496227,-0.027871415
allocation,3.0865052,-0.22541995,-0.02681454
debt,3.2038589,-0.25597173,-0.027909031
based,3.0893657,-0.22603177,-0.026839498
balance,2.9429636,-0.18572766,-0.02546433
government,2.9752781,-0.19485374,-0.025769634
continue,3.0605192,-0.2161927,-0.02656142
production,2.6480126,-0.110524565,-0.022712542
oct,2.601196,-0.0984584,-0.022276767
ing,2.5123749,-0.07658461,-0.02144971
reserve,3.01387,-0.20415093,-0.026126698
nov,2.609571,-0.10054173,-0.022353798
conditions,3.0168672,-0.20521513,-0.02615535
portfolio,3.2169042,-0.25921965,-0.028031554
expectations,3.0024755,-0.20056449,-0.026018716
capital,3.072005,-0.22180751,-0.026678225
key,3.055923,-0.21582264,-0.026520286
increase,3.059477,-0.21623687,-0.026553238
eurozone,2.8803105,-0.16991474,-0.024880487
dollar,3.1928568,-0.25291634,-0.027806496
performance,3.146533,-0.24105482,-0.027374454
mar,2.6083772,-0.10015536,-0.02234383
em,3.1489737,-0.24174273,-0.027396917
relative,3.1926317,-0.25308257,-0.027804622
funds,3.0385048,-0.21120912,-0.026358007
gas,2.8006942,-0.14921011,-0.024137562
negative,3.1391678,-0.23831084,-0.027302658
emerging,3.1555848,-0.24245475,-0.027455999
analysis,3.0169163,-0.20727451,-0.026164934
wage,3.035419,-0.20928346,-0.026326533
japan,2.519302,-0.0792045,-0.021518683
assets,3.2125053,-0.25805452,-0.02798985
target,2.9529366,-0.18836094,-0.025557697
sep,2.6035945,-0.09883076,-0.022298684
euro,2.6885912,-0.12138733,-0.023094462
monetary,3.0393958,-0.21077171,-0.02636329
housing,3.007806,-0.20228498,-0.026068969
basis,3.1004355,-0.22860223,-0.026941806
european,2.595498,-0.09849785,-0.0222274
positive,3.1989477,-0.25418684,-0.027863575
asia,2.6619205,-0.11459015,-0.022843588
ukraine,2.840044,-0.1592833,-0.024504542
yields,3.1941717,-0.25350505,-0.027819121
base,2.9913003,-0.20050117,-0.025920218
ecb,2.9787774,-0.19493186,-0.025798975
view,3.1745815,-0.24797562,-0.02763647
rise,3.0216658,-0.20571202,-0.0261978
fixed,3.1494603,-0.24129857,-0.027400034
rising,3.0445726,-0.21223544,-0.026412042
activity,2.9654684,-0.19123326,-0.025671322
simple,3.1516569,-0.24167834,-0.027422838
hike,3.0016344,-0.20117924,-0.026013218
treasury,3.1725643,-0.24778204,-0.027617741
remains,3.0180817,-0.20519026,-0.02616396
strong,3.0713134,-0.21938762,-0.026664741
support,2.972858,-0.19346993,-0.02574363
annual,2.882864,-0.17202844,-0.024908898
percent,2.8868666,-0.17164685,-0.024941206
spending,2.962374,-0.19092666,-0.025646215
trend,2.986513,-0.19675685,-0.025870558
nominal,3.01154,-0.20451869,-0.0261084
food,2.8440876,-0.16003966,-0.024539595
stocks,3.2040367,-0.25603616,-0.027910361
industrial,2.66871,-0.11554608,-0.022905728
trade,2.6463153,-0.11009893,-0.022697648
range,2.9782572,-0.19514678,-0.025795944
