,x,y,z
inflation,4.0856843,-0.68328714,0.11238446
growth,4.0780416,-0.7454952,0.058257673
exhibit,3.3388228,-1.3950319,0.44987822
rate,4.1137605,-0.9080712,0.14516696
global,3.1609962,-1.1200062,0.76971376
market,3.5024986,-1.3277438,0.2416562
investment,3.174988,-1.261221,0.72813517
gdp,3.9641442,-0.39892885,0.19217049
recession,3.4602907,-1.2850133,0.17545176
prices,4.058705,-0.48151425,0.05351598
rates,4.0921516,-0.97389996,0.07979286
markets,3.3359883,-1.6007733,0.44823104
china,3.3216348,-0.1344878,0.6989335
real,3.7261596,-1.0161227,0.28178173
policy,4.1760926,-0.9507958,0.10031577
jan,4.261238,0.48779953,0.5074783
expect,4.0773277,-0.85082555,0.061701037
energy,4.046735,-0.45144543,0.045659102
jun,4.256144,0.43341795,0.495985
strategy,3.168598,-1.2258835,0.7634262
economic,3.6557422,-0.7475301,0.19944263
yield,3.300687,-1.5990514,0.6261007
returns,3.353633,-1.6079441,0.5796117
risk,3.3578987,-1.5974675,0.41124657
bloomberg,3.162476,-1.1896244,0.7814911
equity,3.3059678,-1.7075567,0.613541
asset,3.1873634,-1.3152435,0.7709367
average,3.434009,-1.2097205,0.5025218
december,3.1793487,-1.2291743,0.7096742
return,3.3497508,-1.4406706,0.58484656
fed,4.127751,-0.9098571,0.13713615
forecasts,3.6122906,-0.28739268,0.36962926
dec,4.253526,0.43378982,0.50171
term,3.384501,-1.5377364,0.331297
economy,4.103359,-0.83925045,0.028088706
time,3.438316,-1.2750447,0.092816025
forecast,3.9037666,-0.47388414,0.18437701
total,3.3639266,-1.3668603,0.57260203
usd,3.9811099,0.63504034,0.33295584
price,3.8080134,-0.8613175,0.122264035
unicredit,3.0696821,-0.20152046,1.2022914
central,4.1621933,-0.97272235,0.08436299
financial,3.959237,-0.9492394,0.10643342
eur,3.9828808,0.63316333,0.3320073
current,3.819218,0.40102115,0.21305324
income,3.6088767,-1.2139645,0.35871676
jul,4.2661943,0.47821122,0.5092323
equities,3.3086252,-1.7234106,0.61503774
june,3.0575993,-0.12990245,1.1635234
investors,3.3086424,-1.6960547,0.5752609
bonds,3.2864377,-1.6861925,0.62332
tightening,4.1754036,-0.9538865,0.105556734
supply,3.9625301,-0.5914456,0.005495618
services,4.0454626,-0.3860109,0.09929887
credit,3.2826006,-1.643741,0.5968992
november,3.1598701,-1.1748357,0.79799384
cpi,4.0650916,-0.3516032,0.22508287
expected,3.9944956,-0.7890758,0.06958098
earnings,3.5356445,-1.3433427,0.28887063
remain,4.103115,-0.8708612,0.034983568
consumer,3.9786165,-0.64527464,0.11532082
