,x,y,z
inflation,4.4298296,-1.1251231,-1.4025735
growth,4.3294897,-1.2299742,-1.6679307
exhibit,3.7468863,-1.8963888,0.50209856
rate,4.7992826,-1.3732536,-0.78604037
global,3.7628567,-1.512734,1.3233408
market,3.4662478,-2.2313554,-0.26095855
investment,3.7769425,-1.709601,1.0320101
gdp,4.4509406,-0.5739331,-1.2467738
recession,3.4608963,-1.9540197,-0.2495504
prices,4.336777,-0.65125376,-1.7810231
rates,4.4891267,-1.4539772,-1.1783082
markets,3.5112987,-2.6080277,0.10432457
china,4.0177994,0.05237675,-2.3272767
real,4.004182,-2.1277034,-0.6746236
policy,4.801006,-1.5166326,-1.1273866
jan,1.1666352,4.881948,0.23759884
expect,4.3614135,-1.2817686,-1.3196481
energy,4.3263116,-0.63845617,-1.8083698
jun,1.1676508,4.8777943,0.23727822
strategy,3.789217,-1.6678779,1.1189541
economic,4.1816893,-0.99217546,0.2547085
yield,3.9715157,-2.1974509,0.4992849
returns,3.9994457,-2.3044972,0.110998996
risk,3.5663824,-2.574559,0.16017187
bloomberg,3.795335,-1.595906,1.2456003
equity,3.7634435,-2.635099,0.4156717
asset,3.7403104,-1.6102275,1.325329
average,4.0374923,-1.7587637,0.20178244
december,3.7863743,-1.6759199,1.0740016
return,4.1514263,-1.7926823,0.13045837
fed,4.7897944,-1.36832,-0.81152
forecasts,4.165824,-0.90623546,0.38479048
dec,1.1662941,4.8820233,0.23769839
term,3.5602312,-2.4663374,-0.06608342
economy,4.3191833,-1.34588,-1.622879
time,3.3939323,-1.9333936,-0.4072502
forecast,4.36662,-0.7395881,-1.1858193
total,4.1716824,-1.7315859,0.112419024
usd,4.792269,1.1048963,-1.2488449
price,3.9057543,-1.7332679,-0.608544
unicredit,3.585358,-0.6790585,2.1544726
central,4.7459884,-1.5424702,-1.2064939
financial,4.3235335,-1.5296023,-1.2382108
eur,4.799129,1.1035581,-1.243134
current,4.5831,0.85172236,-1.2069192
income,3.8695781,-2.3536744,-0.34005937
jul,1.1663567,4.8737907,0.23797989
equities,3.7767248,-2.6554759,0.398329
june,3.5012078,-0.33736932,2.195107
investors,3.6968489,-2.6642897,0.36798844
bonds,3.8243258,-2.464649,0.5228713
tightening,4.7990236,-1.5146563,-1.121258
supply,3.8953245,-0.8382744,-2.0402877
services,4.420587,-0.41842812,-1.5912535
credit,3.8073437,-2.4504895,0.49583352
november,3.7865977,-1.5801018,1.2747084
cpi,4.7753053,-0.4190669,-1.3675417
expected,4.296463,-1.1882907,-1.3000698
earnings,3.8192735,-1.9752849,-0.40101904
remain,4.409251,-1.3462975,-1.7844783
consumer,4.0288014,-1.8286388,-1.0661263
july,4.4383774,-0.9844455,-0.73742026
macro,3.6613529,-1.0566908,1.8272856
months,3.5674853,-1.8765152,-0.13747942
core,4.7678914,-0.5188422,-1.3761001
apr,1.1662741,4.880952,0.23780723
labor,4.074699,-1.0728332,-1.6826575
europe,3.8675573,0.018108593,-2.1458366
levels,4.0215592,-1.5536898,-1.3761872
risks,3.7021363,-1.0435944,-1.9840322
covid,3.8858602,-0.8735282,-1.9498098
yoy,4.738934,-0.25894833,-1.341864
demand,4.117692,-1.2407199,-1.7328022
change,4.1900105,-0.9730545,0.30753973
note,3.7871974,-1.6920959,1.0693926
cycle,4.7109895,-1.4879222,-1.120073
federal,4.8107758,-1.3856341,-0.8156452
peak,4.325457,-1.2536812,-1.2890655
bond,3.9458568,-2.3159602,0.5459899
oil,4.240446,-0.46489945,-1.9590815
analytics,3.7929616,-1.5601461,1.3384055
economics,3.6185863,-0.8233019,2.0344315
sector,3.5970204,-1.1337335,-1.37825
pandemic,4.136823,-1.4804595,-1.5708601
banks,4.7412543,-1.5422271,-1.2095964
level,4.057207,-1.4357933,-1.3476999
month,4.0013366,-1.7475772,0.13192534
russia,4.0291595,-0.053612538,-2.3115122
decline,3.852671,-1.8937542,-0.45184124
bp,4.8066216,-1.3675946,-0.7982948
haver,3.7890956,-1.5609952,1.333951
corporate,3.9358354,-2.3419137,0.5462864
allocation,3.7374954,-1.5813905,1.3497108
debt,3.70532,-2.617459,0.28425086
based,3.7875028,-1.7198796,1.0323504
balance,4.229704,-1.0065451,-1.0742966
government,2.9159827,-2.070151,-0.3572896
continue,3.6577816,-1.7438662,-1.4404476
production,4.642186,0.06258618,-1.3501495
oct,1.1661537,4.879592,0.237925
ing,3.306003,4.093569,0.7537931
reserve,4.81003,-1.3880649,-0.81665075
nov,1.1661314,4.8779383,0.23769765
conditions,4.33021,-1.5259544,-1.2176602
portfolio,3.7942662,-2.60489,0.36362952
expectations,4.4072313,-1.1416742,-1.3929338
capital,3.5953927,-1.9390088,0.58978665
key,3.5623744,-1.3849771,-1.6244731
increase,4.28053,-1.429119,-1.3032335
eurozone,4.122014,-0.21708791,-1.1176411
dollar,3.5657058,-2.6131356,0.19851388
performance,3.7783926,-1.7830675,0.9200582
mar,1.1663177,4.874028,0.2381084
em,3.7110438,-2.44897,0.4094258
relative,3.635685,-2.573746,0.19923015
funds,4.783138,-1.3856649,-0.76581645
gas,4.2532034,-0.47889423,-1.9494044
negative,3.9504778,-2.2201126,-0.12303986
emerging,3.5156243,-2.615552,0.10601275
analysis,3.7372952,-1.5062034,1.4023882
wage,4.3221984,-1.2567219,-1.6844603
japan,4.087307,0.122041225,-2.4035504
assets,3.7243168,-2.5632367,0.15707521
target,4.4997673,-1.2079196,-0.99490386
sep,1.1665256,4.8745084,0.23796725
euro,4.250005,0.124531634,-1.2930061
monetary,4.7980638,-1.5184399,-1.1353326
housing,4.3017025,-1.1000885,-1.643285
basis,3.9278367,-1.9070315,0.24997003
european,3.5095282,-0.4020471,-0.061371103
positive,3.9872725,-2.3322809,0.05577284
asia,3.8976083,-0.05676154,-2.2310545
ukraine,3.9728155,-0.5149814,-2.136647
yields,3.9448214,-2.2982693,0.5275418
base,3.5829935,-1.6667284,0.018218385
ecb,4.734379,-1.3345579,-0.8170922
view,3.5658312,-2.5550833,0.1099174
rise,4.259608,-1.2391157,-1.4912179
fixed,3.8133194,-2.4105444,-0.22682194
rising,4.383786,-1.3276023,-1.7653348
activity,4.2943406,-1.2867197,-1.7051932
simple,3.7492988,-1.9679989,0.45900154
hike,4.7795634,-1.3570206,-0.8205639
treasury,3.9604683,-2.214333,0.5000457
remains,4.189437,-1.2584068,-1.6937665
strong,3.640018,-1.9545459,-1.051783
support,3.9951296,-1.1536279,-1.775549
annual,4.3720284,-0.95273024,-0.2864957
percent,4.41082,-0.8642738,-1.0461929
spending,3.9427946,-1.7010447,-1.2640046
trend,4.2711596,-1.2908719,-1.6846128
nominal,4.021233,-2.0612373,-0.74976784
food,4.4046535,-0.51881164,-1.6900167
stocks,3.780817,-2.5151713,0.44282755
industrial,4.6516404,0.04876963,-1.3483201
trade,4.267028,0.114256166,-1.329873
range,4.481943,-1.2777407,-0.980902
public,3.392943,-2.3979506,-0.14326076
october,3.7541103,-1.5645901,0.9187491
pre,4.1350083,-1.4890957,-1.5671962
aug,1.1661872,4.871906,0.23760593
volatility,3.622822,-2.590452,0.31269747
consumption,4.4542484,-0.06520137,-1.3446894
january,3.0242872,-2.0503132,-0.33487877
cash,3.6931264,-2.6110196,0.27826044
