,x,y,z
inflation,20.021458,-3.7867334,4.9658384
growth,22.875471,-5.1426373,4.241516
exhibit,12.59908,-10.938296,8.603144
rate,16.709515,-6.2649484,11.779517
global,7.463537,-3.852245,13.82116
market,12.667163,-15.208172,4.615444
investment,5.9871173,-5.3685327,12.976375
gdp,18.974829,-0.47967985,5.159351
recession,10.480862,-10.98052,4.923378
prices,22.882484,-1.1099597,1.6040922
rates,18.582424,-7.520316,8.44022
markets,8.196229,-18.666727,7.1774836
china,11.419495,2.9685366,10.09624
real,15.609988,-12.413502,8.341683
policy,19.288538,-7.3729367,10.656634
jan,18.314936,3.7623982,12.784848
expect,18.506134,-5.814099,5.220959
energy,22.93191,-1.1273348,1.4943681
jun,18.811142,2.8342822,12.290693
strategy,6.124301,-5.3883667,13.221605
economic,7.308577,-1.6426785,8.936068
yield,6.1662035,-11.103182,12.374171
returns,10.5715,-12.843552,11.772451
risk,10.982381,-15.39002,7.8185368
bloomberg,6.224489,-5.044859,13.721956
equity,8.174217,-15.874964,12.128942
asset,8.826226,-4.240969,13.989355
average,8.342119,-9.816095,11.435749
december,6.3268547,-5.8511167,12.809989
return,10.063445,-11.796796,11.966409
fed,16.928396,-6.5059133,11.456148
forecasts,6.7492704,-0.44863737,7.9205594
dec,18.74183,2.9560611,12.367243
term,11.760018,-15.026902,7.7426343
economy,23.380024,-6.494283,4.050037
time,10.507954,-11.065798,4.0628576
forecast,18.534338,-1.0997044,4.7279277
total,10.033851,-11.667026,11.97824
usd,18.291204,9.217376,9.668695
price,13.200854,-9.774547,6.313506
unicredit,9.404362,-2.1986928,15.69739
central,20.451212,-7.99493,10.142547
financial,20.633867,-11.213263,6.1344547
eur,18.294533,9.216565,9.6721525
current,20.006031,8.30124,7.147006
income,15.312807,-12.67911,8.776441
jul,18.4846,3.4447937,12.627222
equities,8.580201,-16.293606,12.350986
june,8.945487,-0.52396816,14.8925705
investors,8.862761,-17.617826,11.34759
bonds,6.7255497,-13.744947,11.387294
tightening,19.159487,-7.382404,10.595485
supply,24.097673,-3.2454066,-1.4507334
services,22.078684,-0.65377575,2.5582182
credit,5.7954755,-12.996667,11.183529
november,6.356287,-4.8210845,13.874105
cpi,20.499557,-1.9424777,5.6544456
expected,18.08222,-5.470222,4.695534
earnings,12.958147,-10.048751,6.445053
remain,22.104935,-8.818798,3.2248974
consumer,16.322243,-11.999744,6.7870235
july,15.278081,-4.214108,10.73184
macro,8.874405,-3.1690085,14.98264
months,10.299037,-9.880486,5.855027
core,20.39971,-2.3590589,5.5569706
apr,18.530993,3.358111,12.585172
labor,24.331654,-5.5651665,2.1626668
europe,12.200641,2.668014,8.703808
levels,16.506165,-7.7831655,4.239757
risks,15.9580555,0.80603427,9.830083
covid,22.818111,-5.167296,-2.03303
yoy,20.576475,-1.3730096,5.724523
demand,23.177706,-6.158841,2.0881033
change,6.973918,-1.0931641,8.824472
note,6.211993,-6.1003838,12.654006
cycle,18.408985,-7.5736513,9.832606
federal,16.686169,-7.697185,11.324084
peak,19.319435,-4.3650374,4.810492
bond,5.815189,-12.0938225,12.561414
oil,23.158266,-1.1308707,0.32434657
analytics,6.458528,-4.55957,14.342164
economics,9.258341,-2.4652653,15.540284
sector,14.355461,-5.114162,3.1711192
pandemic,24.07535,-3.8714628,3.9841633
banks,20.46748,-8.0061455,10.125385
level,16.976755,-7.2464795,3.9479196
month,8.348257,-9.730294,11.067655
russia,11.221384,3.0482726,10.572315
decline,12.975779,-9.87035,6.308501
bp,16.911444,-6.0269384,11.710694
haver,6.4480457,-4.5777707,14.255983
corporate,5.659321,-12.305525,12.560505
allocation,8.763886,-4.205881,14.010786
debt,9.47934,-14.504179,9.881971
based,6.1104455,-6.5989194,12.263044
balance,17.601336,-3.1209805,8.7337
government,10.905701,-18.484821,-1.0969858
continue,17.97999,-15.240495,2.2748435
production,22.27741,1.6965722,4.650976
oct,18.533312,3.3525574,12.580546
ing,15.680884,9.047933,9.793746
reserve,16.69352,-7.687181,11.316365
nov,18.556349,3.3092155,12.556199
conditions,20.666878,-11.246301,6.1619854
portfolio,8.46924,-16.265608,12.323564
expectations,19.963034,-3.8745253,4.9258456
capital,5.6453156,-4.801913,10.021661
key,14.759302,-0.5168169,10.89273
increase,18.160099,-7.875408,5.3743052
eurozone,15.706914,-0.1605402,2.8482351
dollar,7.8327155,-16.821524,7.617829
performance,6.080274,-6.843028,11.587644
mar,18.569143,3.2858171,12.545053
em,6.769752,-13.245628,8.972699
relative,9.877384,-14.720041,8.987781
funds,16.398754,-6.5446377,12.035112
gas,23.15338,-1.1252061,0.4518739
negative,11.921164,-13.560555,11.000466
emerging,8.194526,-18.672512,7.1380954
analysis,8.493899,-4.1185484,14.008875
wage,22.17009,-5.3653336,4.1869526
japan,10.98766,2.1096127,10.807129
assets,9.442364,-15.191997,10.675966
target,16.899576,-6.30272,8.733046
sep,18.569952,3.2842607,12.543448
euro,20.460127,3.0724893,3.0571373
monetary,19.330664,-7.3975368,10.633862
housing,21.236418,-6.0007153,3.5310235
basis,7.1448874,-9.776286,10.958588
european,9.855695,-0.65409297,4.2852864
positive,11.308733,-13.508485,11.293681
asia,12.755891,1.7368102,9.474593
ukraine,23.517313,-2.5987134,-1.7234023
yields,5.822009,-11.924481,12.471773
base,9.537144,-5.291765,9.124361
ecb,17.035757,-6.228934,11.279173
view,9.426942,-17.812822,8.593977
rise,19.501287,-5.9965076,4.007173
fixed,15.132846,-12.815757,9.00775
rising,22.003004,-8.581533,3.1588585
activity,22.995077,-6.088202,3.9635315
simple,12.632323,-10.98315,8.575498
hike,17.087727,-6.256152,11.363658
treasury,6.02137,-11.413133,12.23635
remains,23.404951,-6.025057,3.1216168
strong,16.448988,-13.572942,4.2333736
support,22.199034,-6.71694,1.2997189
annual,10.233657,-9.443341,11.789676
percent,18.541885,-2.0012345,4.844723
spending,16.4869,-11.993861,5.981861
trend,23.320187,-4.9367323,3.9811141
nominal,15.746907,-12.271422,8.102554
food,22.44066,-0.8504225,2.2259738
stocks,6.996697,-13.773328,10.779936
