,x,y,z
inflation,15.079503,-12.87543,-2.1615262
growth,14.625773,-12.184952,-4.1192236
exhibit,21.862473,-6.827425,4.8938026
rate,17.25246,-12.439237,2.7992897
global,21.182863,-4.8860493,7.185382
market,21.48078,-7.0327463,2.8629138
investment,21.525145,-3.5596623,7.1528935
gdp,7.5789723,-10.620849,-3.1156185
recession,20.269897,-7.967206,1.0881215
prices,11.040621,-9.91368,-5.4700017
rates,17.373945,-12.484468,0.5826091
markets,22.889835,-6.4108596,2.882891
china,7.821116,-6.6255126,4.2767167
real,24.362787,-8.23922,1.5583651
policy,18.200619,-12.449886,1.4072812
jan,4.5611787,-9.657852,-4.714151
expect,15.734186,-12.526049,-1.4919708
energy,11.069557,-9.828661,-5.52534
jun,4.8615866,-9.823445,-4.6919794
strategy,21.430094,-3.68561,7.334855
economic,16.72712,-4.543769,7.0223584
yield,24.67198,-1.9825,4.4728456
returns,25.7397,-5.18426,2.3915944
risk,23.663942,-5.3527074,0.7023681
bloomberg,21.294247,-3.7875018,7.477828
equity,25.12453,-4.6017475,3.6705573
asset,22.089071,-5.2824764,6.419715
average,23.371656,-0.637613,5.162719
december,21.381973,-3.2785106,7.059055
return,23.557983,-1.2903457,6.302836
fed,17.427078,-12.451898,2.5981019
forecasts,2.51988,-7.3578987,-3.8864431
dec,4.747723,-9.826012,-4.643376
term,23.533167,-5.519565,-0.021560654
economy,15.486897,-11.325845,-4.634386
time,20.20322,-7.222403,0.866964
forecast,7.838879,-10.785198,-2.5787802
total,23.522131,-1.2294948,6.329927
usd,3.9548485,-6.6873193,-5.245402
price,11.859538,-10.979697,-2.2501793
unicredit,4.7663026,-8.077564,4.6853275
central,18.880913,-12.21044,0.9059267
financial,18.47521,-12.268329,-1.2081221
eur,3.9615405,-6.692537,-5.2564616
current,5.5819125,-5.9188056,-5.2334266
income,24.580425,-7.9384,1.7025851
jul,4.6380687,-9.721527,-4.6955442
equities,25.168781,-4.969792,3.6265829
june,4.819301,-7.40721,3.9599257
investors,24.350992,-5.599865,3.4938498
bonds,25.111973,-3.3907783,3.786417
tightening,18.111523,-12.515612,1.4485509
supply,14.8722315,-8.768981,-6.1947117
services,9.971313,-10.2986965,-4.7787814
credit,24.585405,-2.6498413,3.8483226
november,21.272535,-4.099344,7.5125456
cpi,8.253507,-11.629521,-3.4887555
expected,14.510351,-12.147483,-1.5089895
earnings,22.804092,-7.620399,0.6863871
remain,16.734539,-11.635041,-3.6874142
consumer,11.756063,-11.722162,-3.5937295
july,16.167173,-11.730359,3.4785626
macro,4.548498,-8.529799,4.726832
months,21.215548,-8.389617,1.197612
core,8.47201,-11.765091,-3.3742383
apr,4.6555533,-9.749509,-4.696956
labor,14.935019,-11.870118,-5.0036044
europe,8.549399,-6.4546585,3.907602
levels,13.18829,-12.150308,-3.8857298
risks,16.579567,-8.414399,-6.109915
covid,14.56914,-9.407292,-5.456561
yoy,7.86993,-11.361977,-3.6312332
demand,15.106973,-11.023622,-4.8111978
change,16.80837,-4.3713193,7.1425157
note,21.722,-3.2045689,6.8166957
cycle,17.663895,-12.837337,1.1662064
federal,17.879889,-12.50697,2.6470966
peak,15.06261,-12.644528,-1.304627
bond,24.8984,-2.402375,4.2885585
oil,11.19746,-9.311696,-5.7697425
analytics,21.35386,-4.402157,7.5931973
economics,4.6879134,-8.197456,4.6602993
sector,12.170305,-9.955175,-1.2116977
pandemic,13.393509,-12.128871,-4.183301
banks,18.905651,-12.203131,0.8644111
level,14.951534,-11.461125,-1.2070677
month,23.116535,-0.54980093,5.2166605
russia,7.4547033,-6.769169,4.5199704
decline,22.790712,-7.7973437,0.67947936
bp,17.203054,-12.470344,2.7985494
haver,21.295,-4.312771,7.625467
corporate,24.966413,-2.3556936,4.1398025
allocation,22.040297,-5.268178,6.4715996
debt,24.934702,-4.1523585,2.2007506
based,22.120113,-3.149491,6.241128
balance,14.669676,-11.816825,1.4613345
government,18.855381,-4.7095275,-2.2610319
continue,17.42972,-9.8403,-4.193463
production,7.4392986,-9.4402075,-5.001423
oct,4.6453815,-9.73994,-4.6863027
ing,3.1366863,-7.291587,-4.200605
reserve,17.867775,-12.493388,2.6208978
nov,4.678378,-9.750497,-4.682402
conditions,18.490053,-12.321242,-1.2051376
portfolio,25.135105,-4.797706,3.7583213
expectations,15.1005945,-12.8194895,-2.1320324
capital,21.40286,-4.3486795,4.9620585
key,18.672098,-7.82712,-4.013828
increase,16.401955,-11.762819,-1.0079498
eurozone,9.413341,-9.920642,-0.8974501
dollar,24.07193,-4.73877,1.9487824
performance,22.541159,-3.2842379,5.778326
mar,4.6634083,-9.752381,-4.6911993
em,24.063618,-2.4543457,2.2874885
relative,24.535948,-4.244978,2.001371
funds,17.462961,-12.500121,3.0042627
gas,11.159782,-9.403249,-5.7470164
negative,24.962816,-5.96607,1.172728
emerging,22.912945,-6.512078,2.7172618
analysis,21.711872,-5.048447,6.824332
wage,14.918342,-12.319914,-3.5568328
japan,7.257075,-6.7698803,4.2859073
assets,24.88339,-5.1696286,2.903409
target,16.117,-12.540822,1.9970657
sep,4.666257,-9.748868,-4.690468
euro,7.8293343,-8.016111,-5.2380686
monetary,18.289366,-12.458303,1.2974432
housing,15.081574,-12.09221,-3.4439065
basis,23.438034,-1.2562848,4.964527
european,7.1416597,-6.0336037,1.4468769
positive,25.13805,-5.4938984,1.664888
asia,8.885563,-6.3325357,4.0617986
ukraine,14.558947,-8.6406355,-6.3169975
yields,24.79944,-2.269722,4.2299643
base,19.64764,-4.778248,5.527629
ecb,17.211052,-12.345222,2.5633588
view,23.190212,-6.0263386,2.6911004
rise,14.946355,-12.118147,-2.3037198
fixed,24.647684,-7.7356277,1.7918642
rising,16.538088,-11.538532,-3.665688
activity,14.779249,-11.16879,-4.7182508
simple,21.967587,-6.9438233,4.7897167
hike,17.33618,-12.427381,2.5533829
treasury,24.530752,-1.9682165,4.4529343
remains,15.218053,-11.425933,-4.272068
strong,18.221367,-10.358387,-3.3066788
support,15.262757,-9.589471,-4.749148
annual,5.6007357,-10.210711,-1.9848542
percent,8.120744,-11.327044,-2.5155184
spending,12.462117,-11.649564,-3.4940343
trend,14.359159,-12.061858,-4.2151814
nominal,24.091688,-8.439104,1.4324251
food,10.2719145,-10.21041,-5.077669
stocks,24.889074,-3.6787877,3.2474732
industrial,7.4024076,-9.513383,-4.910622
trade,7.794531,-8.691538,-4.8260202
range,16.230513,-12.227693,1.94991
public,22.96145,-3.6471174,-0.43352377
october,20.646862,-3.2454507,7.007764
pre,13.340844,-12.135533,-4.1879015
aug,4.650137,-9.743174,-4.700363
volatility,23.608147,-4.43917,3.1975756
consumption,8.102076,-9.942602,-4.5014668
january,19.617222,-5.3480673,0.33664665
cash,24.589605,-4.4850802,2.372
pressure,16.201595,-11.624327,-3.7059674
including,18.134592,-9.32431,-3.9633136
insights,21.955524,-6.961404,4.789085
commodities,23.560534,-6.1048164,3.2578135
median,23.37671,-0.9538183,5.067804
headline,8.364129,-11.683222,-3.402544
bps,17.198086,-12.418216,2.8855395
spreads,24.781214,-2.2539597,4.1824775
start,20.016853,-8.17726,1.201026
recovery,16.74813,-8.510888,-4.428169
manufacturing,6.9124117,-9.50178,-4.691916
period,20.950079,-0.5242647,4.7092133
consensus,7.1134806,-9.945719,-1.4165437
fiscal,17.729942,-12.270338,-0.3073246
unemployment,8.301558,-11.283893,-2.48659
ratio,23.109138,-1.2113299,4.8609743
yr,23.483276,-0.50447047,5.3833537
major,18.294022,-11.240011,-0.13069852
feb,4.6561036,-9.741435,-4.695513
impact,16.5702,-11.609383,-3.57394
measures,15.314526,-12.142401,-2.0162127
eu,5.4736233,-7.317687,4.707576
sales,7.2873545,-9.379981,-4.5419865
prior,19.6134,-4.626237,5.769189
germany,6.8653116,-7.020507,4.5728693
companies,18.776077,-9.3687525,-3.6726556
quarter,22.321823,-8.65065,0.9938283
week,16.35384,-9.491987,4.005499
sectors,22.496853,-3.6998408,-0.7854594
short,23.340849,-5.6776233,0.045149777
spread,24.22212,-1.5487331,4.632369
war,14.586046,-8.6849,-6.1411967
tax,23.085028,-1.3398589,2.807512
valuations,24.8718,-4.9573293,3.5522907
exports,7.4857373,-9.38113,-4.871483
potential,22.791203,-5.7335687,1.8674008
probability,22.1301,-4.793603,4.357644
household,11.282778,-11.747445,-3.4713151
costs,15.223521,-10.435937,-4.6094537
pressures,15.68689,-11.6863985,-3.6112206
business,8.241054,-9.965925,-4.366369
sources,4.9600234,-7.4215136,2.9581435
increased,12.517175,-9.295695,0.57958084
hikes,17.504555,-12.373241,2.3230464
estate,24.663671,-7.5047073,1.868229
premium,24.904003,-3.772033,3.9551284
spot,5.21615,-6.1101475,-4.8208094
attractive,25.00401,-4.9447713,3.5443106
countries,13.920876,-7.7361536,-4.7573943
korea,7.9223475,-6.3790336,4.054274
commodity,12.181456,-10.085099,-5.176846
cost,16.544146,-10.175172,-4.036391
united,8.37991,-6.2345405,3.6994054
economist,4.8254747,-7.7299533,4.6423144
sentiment,7.307382,-9.211276,-4.405929
mid,24.932299,-5.7143817,1.3413066
fwd,3.247799,-7.374734,-4.223955
hiking,17.775198,-12.731487,1.3846613
natural,11.189145,-9.327163,-5.761992
geopolitical,16.449907,-8.417789,-6.146343
adjusted,5.7206955,-10.09558,-2.0420756
march,16.970297,-11.679671,2.7775793
economies,18.347448,-7.617934,-4.3432364
uncertainty,16.882524,-9.277146,-4.6184688
gold,24.45748,-5.0547075,2.468985
fall,14.969814,-11.960974,-2.3869054
annualized,23.161251,-0.8797514,5.9845824
budget,7.2072635,-8.464071,-1.8249615
elevated,16.626333,-11.625291,-3.6967745
compared,22.299055,-8.366182,0.95596987
households,12.859164,-11.543682,-3.1844728
driven,18.492561,-10.230361,-3.3295162
savings,12.713232,-11.732926,-3.4078076
cap,24.901485,-4.7550654,2.8227375
pace,17.729826,-11.712247,0.2829026
environment,20.289545,-6.2902813,2.8966253
france,6.7109747,-7.1061983,4.6439095
chartbook,4.7227345,-8.142722,4.659198
weaker,15.232846,-11.412667,-4.318786
september,17.158825,-11.911939,2.8114674
gfc,22.57355,-6.440229,0.73572654
chart,7.0145283,-8.083496,-1.6850635
disclaimer,4.695474,-8.200679,4.669719
factors,18.100887,-9.437833,-3.6398187
management,21.537037,-4.6112213,6.684423
worst,24.206398,-1.8926349,4.0542426
meeting,15.909783,-11.562436,3.2699213
record,14.472417,-11.337522,-1.0593729
future,21.170685,-2.792985,5.570352
result,16.417349,-10.158881,-4.256687
russian,13.847582,-8.580396,-6.127655
canada,5.7261133,-6.9743705,4.1066413
job,11.874065,-11.560434,-1.0401301
msci,23.957258,-2.3519592,2.6309395
employment,8.778522,-9.849426,-4.2940392
chinese,10.068582,-6.213985,2.9156923
currency,23.468569,-4.684876,1.8306037
municipal,25.03411,-3.1191657,4.2847147
survey,7.4533334,-9.405204,-1.9835638
grade,24.937923,-2.8708987,4.4367127
crisis,16.942158,-8.7772,-4.7059507
developed,23.101336,-5.405715,2.1127074
terms,21.81921,-5.22731,3.906969
pmi,6.4315033,-9.577662,-4.5069056
infrastructure,22.87903,-3.735791,-0.5352795
additional,17.491055,-9.910385,2.7563806
set,15.602668,-11.501541,-2.3934793
output,7.2628756,-9.501726,-4.7830677
country,14.41512,-5.2216716,2.8923342
inflationary,15.907667,-11.327529,-3.316511
late,16.870504,-11.012451,-0.90099424
left,21.222174,-0.9327838,4.3159857
downside,17.904234,-6.627689,-4.291877
portfolios,24.34702,-4.842564,3.432145
recessions,21.700861,-3.2604642,5.5063877
percentage,22.235207,-8.515588,0.98272246
effects,15.464526,-11.513383,-3.6565094
reopening,14.233939,-8.859304,-5.1245346
italy,6.6697044,-7.1336803,4.6679974
share,20.827362,-0.113293044,2.3721876
april,9.121768,-9.138887,-3.5225747
brazil,7.5167947,-6.5011706,4.135003
focus,18.328575,-9.006388,-3.685282
slow,14.958682,-11.715595,-4.2317076
confidence,8.174652,-9.684623,-4.626825
international,5.69884,-5.575697,2.430169
refinitiv,3.3097553,-7.0666094,-4.156581
trough,22.943851,-1.5657158,5.210478
curve,24.205227,-1.8718337,4.451814
stay,23.539717,-6.2365003,0.7331944
continued,15.416326,-10.024753,-3.555442
moderate,24.95604,-5.653309,1.4004925
middle,18.311964,-7.603075,-4.363846
stronger,21.408602,-5.1827617,-0.5829635
indicator,7.5122533,-9.572238,-1.610136
stock,23.980452,-3.5230596,1.4117918
bear,21.883118,-3.8520637,5.9825735
tactical,23.624687,-5.1755357,3.918004
backdrop,18.330122,-9.387539,-3.4043968
history,24.341286,-3.872923,1.9033886
india,7.2870393,-6.7121377,4.3495135
cuts,17.146416,-12.051502,0.24238014
post,18.411358,-9.911359,-3.2022817
tech,22.552597,-3.0267785,1.0823085
digit,25.152632,-5.452629,1.7419388
falling,15.137621,-11.8887205,-3.374459
headwinds,17.735666,-9.238455,-4.3375597
weakness,16.191235,-9.972758,-3.8175623
excess,18.98083,-10.560846,-3.0970259
bureau,21.196587,-4.4561653,7.4279866
isg,21.777754,-3.782174,6.139734
local,24.312775,-4.5442452,3.4622412
retail,7.124513,-9.527905,-4.6600738
provide,23.850306,-4.8700714,3.4090505
region,15.887179,-8.436293,-4.3367133
single,25.038795,-5.6359057,1.458128
times,6.5718074,-7.0798135,-1.3235115
upside,19.644188,-4.9681945,-2.2377148
sheet,14.809911,-11.759531,1.5390805
currencies,22.67189,-5.484715,1.9175142
monthly,8.002908,-10.31201,-2.5850859
estimate,18.614382,-6.9221053,3.0381272
spain,6.690631,-7.0967565,4.644924
america,9.501807,-6.5089536,4.2424436
leading,8.464824,-9.367131,-1.3708115
strategic,23.2007,-5.4272842,4.614071
periods,21.989878,-2.8693366,5.4502416
foreign,17.137354,-2.0199537,3.0121653
deficit,8.035849,-8.359211,-3.7912815
estimated,16.736805,-4.276207,7.000981
model,22.53426,-3.9374287,3.5710385
treasuries,24.301676,-2.7437055,3.5445065
national,6.218798,-7.6505313,-2.5259492
decade,23.783758,-4.9209285,2.4075255
loans,23.101835,-0.8149773,2.8351674
avg,5.487165,-10.003737,-2.0596213
lead,17.552017,-7.767457,-2.6597335
workers,11.41732,-7.0327344,-3.9891672
imports,7.3184147,-9.37663,-4.8628206
invested,23.947905,-5.4268513,3.802226
disposable,11.108682,-11.802548,-3.411344
eps,20.671238,-3.8076,6.1159787
inventories,7.8515725,-8.81887,-4.5057564
pce,8.460956,-11.73445,-3.2833598
lending,17.197144,-8.722086,-0.31278223
day,7.329737,-5.068281,-2.0176973
duration,24.58423,-4.6752086,2.4766507
south,7.6796403,-6.400053,4.0800457
wages,14.443225,-11.3864155,-2.7352383
boe,16.687902,-11.771949,2.5181773
summer,12.942193,-9.290827,-4.230449
close,11.97688,-6.686877,-4.189076
estimates,20.049343,-4.3410497,5.8572526
peaked,15.130563,-12.457359,-1.8116883
mkt,3.1900861,-7.35027,-4.202476
issuance,23.83884,-1.5277168,3.7648532
account,11.86695,-8.946615,-0.052330267
tighter,18.13143,-11.99017,-0.90247804
slowdown,15.3999605,-11.14999,-4.2547007
north,9.24199,-6.4355464,4.129283
slowing,14.892462,-11.813189,-4.0737233
rs,6.4149966,-9.845707,-4.324282
default,24.262363,-1.8364166,4.4930706
finance,21.24178,-3.414447,6.6028023
coming,15.983006,-9.855534,-2.1758404
force,13.447562,-9.049157,-3.770675
clients,23.826206,-5.027049,3.5271006
opportunities,23.580631,-5.4103827,3.6686072
cee,5.5856557,-6.923672,4.45431
classes,23.39819,-5.393256,4.4405575
chains,15.01786,-8.661433,-6.003984
easing,15.558631,-11.021984,-3.9626026
hy,23.957516,-1.7960185,3.6640594
industry,7.4620113,-7.054962,-4.0272665
hit,13.450747,-10.263474,-1.5949911
weighted,22.1998,-8.572767,1.0253054
scenario,21.840055,-4.7827234,3.5895925
mortgage,13.844857,-11.404553,-0.87051356
largest,13.987199,-7.3408384,-1.2953608
security,9.422719,-6.855116,0.18486877
baseline,14.02346,-11.905515,-1.1893094
hand,18.162672,-8.70471,-2.7176206
indicators,8.360927,-9.3544855,-1.3909571
chief,4.81519,-7.1437016,4.4743133
importantly,21.917505,-5.4187417,3.6619494
cut,15.411656,-11.118,0.91517127
aggressive,17.890995,-11.671176,0.64110756
losses,23.517532,-4.486284,1.7705892
technology,21.826368,-3.4643078,-0.7408146
pricing,17.379395,-11.200812,1.7948183
drawdown,22.427742,-2.924973,5.3940244
news,22.81145,-5.940897,0.58175313
nuclear,9.038766,-5.3646836,3.167437
taiwan,8.160708,-6.173328,3.7349548
modest,17.397131,-10.075672,-2.3273547
historical,22.824875,-2.1006486,3.985216
cumulative,23.2971,-1.2322153,5.2162776
indices,21.171211,-2.6954122,5.645633
moody,21.801807,-3.9435966,6.231254
quality,23.939043,-4.9034057,3.0858765
increases,15.8963585,-11.322726,-2.0422401
yen,18.338175,-4.8730717,-1.9681903
domestic,13.394066,-8.113824,-1.5436443
gains,18.950806,-9.569038,-3.2627764
neutral,17.335989,-11.77127,0.86493367
suggests,20.884758,-6.612462,0.3830447
aggregate,22.683403,-3.4119737,3.2583072
class,23.148258,-5.3327847,4.493545
surge,13.137238,-9.055533,-4.2629166
august,16.27522,-11.282148,2.706577
margins,18.64506,-9.746025,-3.2910106
declined,12.384783,-8.943839,1.5792359
increasing,16.542273,-9.255687,-2.4579422
path,16.160587,-10.992369,-1.636583
typically,24.325254,-4.5194697,2.227357
ig,23.95789,-1.6541631,3.6768618
drag,17.53236,-11.445724,-1.4126356
iran,8.72565,-5.508555,3.201138
reflects,17.4431,-9.833159,-2.2048514
property,16.458342,-8.479059,-4.542778
hedge,24.160107,-4.801405,2.8819816
trading,23.270805,-4.3762875,1.8225098
resilient,14.937437,-8.901584,-4.132352
response,17.420826,-11.751117,0.077264115
taux,5.254354,-2.4765246,-1.6882544
led,17.313437,-10.680636,-0.9294825
limited,20.283552,-4.9500256,-0.14252901
continues,16.02509,-11.067113,-1.9247224
opportunity,23.160212,-3.316648,2.2297997
february,16.72633,-11.62593,2.4999084
offset,16.41248,-10.039124,-3.9526923
latin,9.581173,-6.5376234,4.259469
personal,11.070688,-11.776094,-3.3403172
medium,5.661468,-5.808679,-4.1964684
exposure,22.68978,-5.379791,1.7665738
direct,20.389496,-3.112702,3.4207983
qoq,7.1826205,-9.970437,-3.719604
deliver,22.583876,-6.479207,-0.12722786
openings,11.835709,-11.563032,-1.0037869
sharp,17.883236,-10.004742,-2.6062403
starting,17.911488,-9.604722,-1.5948234
benefit,18.24822,-9.358793,-3.1317182
overweight,24.204382,-5.3889847,3.5551217
africa,8.042724,-6.298079,3.9420285
chain,15.119711,-8.615463,-5.865268
fund,19.512276,-3.9417934,2.6217923
scotiabank,4.9394174,-7.4171076,3.3668206
turkey,5.9238567,-6.819246,4.3517838
upward,15.746488,-11.011145,-2.0880902
historically,22.786589,-6.1286726,0.29992607
implied,23.01682,-1.4796107,4.9095073
sharply,15.691693,-10.248111,-2.4722502
election,10.085405,-4.7367525,-0.2918729
analyst,21.213493,-4.7530966,7.1850686
transition,14.93976,-6.919838,-4.9025702
jpy,4.428555,-6.6592064,-4.7070875
intermediate,24.517788,-3.0577257,3.4952478
construction,8.413248,-7.663482,-4.2596145
restrictions,14.466565,-8.875684,-5.005531
poland,5.567658,-6.8256526,4.3400235
mexico,7.5614233,-6.317045,3.9623682
rose,9.692355,-9.487701,-3.494535
days,21.59561,-0.8500506,5.353602
size,15.4127,-11.349116,2.0562494
gain,22.043604,-2.9285347,1.0042559
favor,23.111767,-5.3267865,2.2177994
consistent,15.187773,-10.977879,-1.2956628
head,4.599056,-6.5053654,4.152287
lowest,12.399261,-9.094215,0.8785212
signal,19.866587,-6.82589,1.1155341
flows,24.135805,-4.7443547,2.662525
rebound,14.370171,-9.944637,-3.5286431
question,20.819902,-5.060411,3.2847586
statistics,21.130371,-4.5733194,7.362567
hawkish,16.295322,-11.453778,2.3543215
signs,16.847471,-9.691593,-3.4651232
jobs,8.356161,-7.065408,-2.7485824
earlier,18.342562,-7.737008,-1.7766285
rolling,22.937536,-0.88392967,5.1127
power,10.01894,-7.4756503,-0.92888623
purchases,19.402475,-5.1815166,3.3408246
surveys,9.734891,-9.141956,-1.8461357
valuation,22.928974,-4.3315144,2.1400428
consumers,13.640333,-9.435296,-1.1523229
momentum,14.549193,-10.034316,-2.2570877
shift,16.118279,-9.698224,-3.9867673
gap,12.551157,-7.9917107,0.5063615
seasonally,6.4197145,-10.091629,-2.2648222
declining,14.259342,-10.921239,-2.1003673
shock,16.898195,-10.288072,-1.5573677
crude,10.332589,-8.291404,-4.7135286
tight,15.507543,-11.329266,-4.2637234
east,9.795511,-6.6104846,3.963359
thinking,21.576485,-5.921752,3.547767
roughly,17.602009,-9.798906,-2.0975156
tilts,23.762024,-4.454131,3.6072097
