,x,y,z
inflation,3.2353218,-0.5980985,-0.03559335
growth,3.2860012,-0.5880616,-0.035002757
exhibit,3.5023057,-0.4930653,-0.030415392
rate,3.300653,-0.5571555,-0.033880167
global,3.2832904,-0.45865414,-0.030316615
market,3.4615998,-0.5090801,-0.03128471
investment,3.4126534,-0.46720946,-0.02992154
gdp,3.0253587,-0.5723941,-0.035706017
recession,3.43606,-0.49836758,-0.031091169
prices,3.1278539,-0.5889082,-0.035844788
rates,3.386854,-0.56960213,-0.033852044
markets,3.6071415,-0.501052,-0.03011313
china,2.749208,-0.48933327,-0.034150828
real,3.3518229,-0.54037464,-0.032909945
policy,3.3364499,-0.5728042,-0.03425381
jan,2.6334875,-0.613177,-0.038900293
expect,3.337793,-0.59053457,-0.034828503
energy,3.0891035,-0.5794264,-0.035731032
jun,2.685098,-0.6213722,-0.038931914
strategy,3.380815,-0.47068977,-0.030184725
economic,3.1860023,-0.49926433,-0.032488186
yield,3.6334705,-0.4984477,-0.029797768
returns,3.6583438,-0.50747454,-0.029969491
risk,3.6110198,-0.5023784,-0.030153172
bloomberg,3.348467,-0.4715896,-0.030383233
equity,3.6912682,-0.50902003,-0.029832663
asset,3.5026329,-0.48739854,-0.030093664
average,3.395029,-0.50051796,-0.031207472
december,3.3854496,-0.46393198,-0.029955897
return,3.562886,-0.49328986,-0.030011266
fed,3.3124998,-0.56236845,-0.033998553
forecasts,2.81802,-0.49224573,-0.03390591
dec,2.7283092,-0.612878,-0.038423616
term,3.5546958,-0.49515504,-0.030252537
economy,3.3188953,-0.59124386,-0.034972146
time,3.4303977,-0.4799823,-0.030503258
forecast,3.0288663,-0.5571884,-0.035167623
total,3.4976416,-0.4870417,-0.030165123
usd,2.50434,-0.5181544,-0.036367428
price,3.2382817,-0.5488245,-0.033875298
unicredit,2.5785236,-0.52827543,-0.035946336
central,3.3552618,-0.5645312,-0.033868287
financial,3.3417501,-0.55154604,-0.033485208
eur,2.508687,-0.52296907,-0.036506794
current,2.7296264,-0.47551265,-0.033895347
income,3.4420311,-0.5209203,-0.03172231
jul,2.6474407,-0.6140994,-0.03886225
equities,3.6991842,-0.5099525,-0.029837772
june,2.5612574,-0.5091227,-0.03538613
investors,3.6718452,-0.5058764,-0.029877903
bonds,3.6920748,-0.5063831,-0.029736156
tightening,3.346139,-0.5758307,-0.034295615
supply,3.1610212,-0.55527896,-0.034583487
services,3.066354,-0.5969953,-0.036389086
credit,3.6522543,-0.49786204,-0.029680591
november,3.327779,-0.47218803,-0.030508284
cpi,2.971102,-0.5986535,-0.036845002
expected,3.28672,-0.5741616,-0.034518164
earnings,3.527224,-0.5165216,-0.03113673
remain,3.3567429,-0.59637225,-0.03493494
consumer,3.1632135,-0.5930457,-0.035763923
july,3.0839188,-0.5211228,-0.03371549
macro,3.0345767,-0.500771,-0.032816563
months,3.434061,-0.49737126,-0.030996485
core,3.1015086,-0.59533864,-0.03612296
apr,2.6569104,-0.61744034,-0.038927115
labor,3.2652216,-0.5689735,-0.034492835
europe,2.908991,-0.4676784,-0.0327851
levels,3.3211482,-0.5678519,-0.034143224
risks,3.279894,-0.5246865,-0.032914694
covid,3.202834,-0.56358385,-0.034655537
yoy,2.8657548,-0.59514683,-0.037208855
demand,3.271131,-0.59039503,-0.03518874
change,3.127997,-0.5068649,-0.03292519
note,3.435818,-0.4710555,-0.029940573
cycle,3.3907907,-0.57074,-0.033850506
federal,3.3255532,-0.5578277,-0.033777326
peak,3.3303554,-0.5674059,-0.03403305
bond,3.6628754,-0.50334245,-0.029794332
oil,2.9776976,-0.5378229,-0.034906104
analytics,3.3476396,-0.47740382,-0.030568583
economics,2.6613042,-0.51822984,-0.03519438
sector,3.212699,-0.51106024,-0.03281053
pandemic,3.2746794,-0.5892363,-0.035119038
banks,3.3721197,-0.5687929,-0.033919103
level,3.3339944,-0.5558727,-0.03367124
month,3.3133569,-0.50848,-0.03195773
russia,2.6976426,-0.5064649,-0.03488765
decline,3.4465623,-0.5298264,-0.03205579
bp,3.2916527,-0.5585794,-0.033995163
haver,3.312104,-0.47633,-0.03071786
corporate,3.6618726,-0.5017924,-0.029753549
allocation,3.4835212,-0.4871267,-0.03018468
debt,3.6645064,-0.5053974,-0.029889673
based,3.4805446,-0.475736,-0.029870007
balance,3.2138014,-0.5296569,-0.033443335
government,3.303387,-0.4284428,-0.029545348
continue,3.3628204,-0.5704202,-0.03401526
production,2.7580864,-0.5746654,-0.03708328
