,x,y,z
inflation,19.797934,-3.1422782,4.8851724
growth,22.918535,-4.152934,4.1290083
exhibit,9.45569,-6.293361,10.333128
rate,17.126797,-5.473148,11.866031
global,6.722232,-3.0563097,12.643569
market,12.9267,-16.054972,5.3296623
investment,5.4791055,-4.9670024,11.644115
gdp,18.706186,0.49127126,4.9336085
recession,10.429527,-11.641973,5.237227
prices,22.540257,-0.42004815,1.563301
rates,18.85534,-6.9553986,8.497748
markets,8.763211,-18.660147,8.47752
china,11.534664,2.7224112,8.911421
real,14.98252,-10.306133,7.5505295
policy,19.713343,-6.819424,10.615738
jan,18.147549,4.4842935,11.877171
expect,18.528984,-5.3653464,5.302853
energy,22.61429,-0.43429798,1.4230108
jun,18.656313,3.5867918,11.320666
strategy,5.7105384,-4.8398786,12.330128
economic,9.872723,-2.6184583,8.679683
yield,6.352596,-10.581507,12.910907
returns,11.06194,-11.682719,11.50764
risk,11.189858,-15.227595,8.702488
bloomberg,5.677218,-4.375872,12.747544
equity,8.947674,-15.06537,13.051811
asset,8.086417,-3.1992807,12.561496
average,8.214865,-9.418081,11.673533
december,5.9470134,-5.2610064,12.067443
return,10.350278,-10.936221,11.946575
fed,17.304684,-5.766371,11.538772
forecasts,9.029843,-1.2598758,8.128401
dec,18.583593,3.697181,11.412079
term,12.193231,-14.693034,8.418479
economy,23.553892,-5.448896,3.783786
time,10.427433,-11.792822,4.381888
forecast,18.289593,-0.20319368,4.5367923
total,10.291042,-10.822866,11.992861
usd,18.905714,9.229603,8.261281
price,12.186354,-9.96294,7.749537
unicredit,9.21261,-1.9711223,14.61926
central,20.7785,-7.4574213,10.083267
financial,20.582323,-10.658944,6.305487
eur,18.908958,9.228614,8.265302
current,20.530811,9.392052,5.6566186
income,14.871511,-10.647435,8.124855
jul,18.32034,4.1733313,11.702653
equities,9.406321,-15.40374,13.288716
june,9.026873,-0.06889545,14.405731
investors,9.770182,-16.83409,12.466847
bonds,7.114219,-13.276977,12.158094
tightening,19.562395,-6.8265553,10.572607
supply,24.011345,-2.3847616,-1.7406325
services,21.645357,0.02207993,2.3759086
credit,5.983423,-12.74096,12.11975
november,5.7766337,-4.1245008,12.853752
cpi,20.214252,-1.1209182,5.477285
expected,18.025204,-5.0724297,4.7490306
earnings,12.0430355,-10.231207,7.7039413
remain,22.3713,-7.955933,3.3651118
consumer,15.711238,-9.939584,6.0203567
july,15.507329,-3.5484776,10.745228
macro,8.398299,-2.5969748,13.783067
months,10.003488,-10.310493,6.235408
core,20.133526,-1.5398948,5.4087048
apr,18.367352,4.089123,11.656567
labor,24.232601,-4.528686,1.9975893
europe,11.963185,2.6477857,7.287208
levels,16.719563,-7.8459606,4.275686
risks,16.054514,1.6412566,7.815396
covid,22.652977,-4.1837096,-2.23294
yoy,20.269978,-0.5249885,5.51502
demand,23.154211,-5.257467,1.9814538
change,9.541702,-2.073031,8.800878
note,5.897873,-5.5951595,12.02292
cycle,18.714869,-7.018359,9.96703
federal,17.091629,-6.9017787,11.42843
peak,19.157188,-3.7522037,4.870221
bond,6.1522965,-11.569812,13.3054495
oil,22.915878,-0.35557592,0.16321652
analytics,5.806634,-3.7631485,13.254984
economics,8.974514,-2.149388,14.423025
sector,14.207954,-5.380871,3.577714
pandemic,24.245499,-2.7768447,3.7630572
banks,20.795382,-7.4716053,10.057148
level,17.158482,-7.058298,3.9933221
month,8.379337,-9.372244,11.172801
russia,11.469209,2.7599316,9.428643
decline,12.056213,-10.095076,7.620701
bp,17.341469,-5.2456975,11.760602
haver,5.807176,-3.801341,13.178366
corporate,6.0008025,-11.810761,13.342201
allocation,8.026786,-3.1833925,12.603577
debt,10.574608,-14.464687,10.861189
based,5.939728,-6.1974196,11.838983
balance,17.78397,-2.4942348,8.660054
government,7.1720257,-18.080698,-0.15215631
continue,18.639547,-14.206211,1.8860493
production,21.949144,2.6130843,4.195468
oct,18.371328,4.080547,11.64956
ing,16.312258,9.311928,8.288791
reserve,17.098892,-6.8891487,11.418834
nov,18.394648,4.0389752,11.622495
conditions,20.61061,-10.701186,6.341941
portfolio,9.236398,-15.436601,13.222907
expectations,19.744688,-3.2446766,4.8513875
capital,4.8215737,-5.5251775,9.278776
key,13.967931,-14.43173,1.733862
increase,18.538992,-7.240725,5.329403
eurozone,15.31829,0.5940155,2.2946475
dollar,7.979744,-17.12861,8.644114
performance,5.938621,-6.6672344,11.246388
mar,18.407972,4.016238,11.609468
em,6.2789288,-13.519761,9.956317
relative,10.5140705,-14.337304,9.748524
funds,16.815292,-5.781641,12.146884
gas,22.910574,-0.357238,0.29300144
negative,12.160574,-11.853623,10.173573
emerging,8.756372,-18.662289,8.434616
analysis,7.7713847,-3.1759222,12.663619
wage,22.303541,-4.4033113,4.124455
japan,11.489597,1.8559177,9.745315
assets,9.930611,-14.44648,11.443957
target,17.41462,-5.4846177,8.80333
sep,18.409435,4.0140696,11.606918
euro,20.017832,3.7481997,2.4189432
monetary,19.751501,-6.8459005,10.589098
housing,21.311914,-5.155052,3.5205724
basis,7.179155,-9.491206,11.21519
european,9.636441,-1.1418864,3.4890342
positive,11.74845,-12.036976,10.805748
asia,12.892039,2.0152352,7.8838043
ukraine,23.204105,-1.55988,-1.9689306
yields,6.125947,-11.406758,13.185581
base,9.133964,-5.920349,8.203968
ecb,17.412832,-5.471187,11.331607
view,10.0577345,-17.423588,9.690775
rise,19.539385,-5.360579,4.0641856
fixed,14.791618,-10.79863,8.383566
rising,22.259455,-7.728005,3.2861083
activity,23.17592,-5.0838804,4.0311503
simple,9.647855,-6.280292,10.443883
hike,17.473513,-5.5024076,11.415537
treasury,6.244062,-10.936655,12.859635
remains,23.439934,-4.972181,2.9864435
strong,17.181744,-12.465256,3.9751291
support,22.196083,-5.937701,1.2688035
annual,10.057711,-8.921554,12.429615
percent,18.305504,-1.1140108,4.698198
spending,16.022684,-10.003091,5.2689257
trend,23.343464,-3.9627793,3.7806067
nominal,15.009198,-10.160477,7.284015
food,22.11515,-0.19831035,2.0428817
stocks,7.3377047,-13.386515,11.588232
industrial,21.803568,2.5740378,4.2320447
trade,20.521162,3.3701103,2.0109935
range,17.299562,-5.5275784,8.877479
