,x,y,z
inflation,14.152108,-2.6255577,-1.2739345
growth,14.594262,-2.2148046,0.20134214
exhibit,9.965129,-9.631235,-1.3742719
rate,12.357784,-5.6958313,-4.1283526
global,5.3985085,-7.579396,-5.5212545
market,9.61123,-9.361122,-0.194766
investment,5.41493,-8.022259,-4.7801323
gdp,13.124894,1.7489386,-1.5889617
recession,8.990952,-7.7977223,-1.6315794
prices,13.034368,0.7832316,1.245153
rates,13.080257,-5.5757866,-2.4247234
markets,8.619025,-11.474687,0.56925076
china,8.057052,0.9228471,-6.508345
real,9.068274,-10.022525,-3.3189287
policy,13.0806675,-5.9773154,-3.037065
jan,13.09773,4.882121,-0.7781485
expect,13.941842,-3.3273666,-1.3531286
energy,12.97581,0.76802087,1.3495028
jun,13.166389,4.698228,-0.8158978
strategy,5.4225864,-7.8667226,-5.0023527
economic,7.1018953,-5.2794757,-5.4035325
yield,6.0878706,-11.397512,-2.6866014
returns,8.191841,-11.581526,-2.1657836
risk,9.313932,-10.630096,0.49093768
bloomberg,5.4146357,-7.7288747,-5.108964
equity,7.782359,-12.263512,-1.43571
asset,5.3830004,-8.06382,-5.8988886
average,6.2920904,-10.125845,-3.3832507
december,5.4740934,-7.917096,-4.68966
return,5.9090786,-10.5340185,-3.8517067
fed,12.45037,-5.7490287,-4.0079145
forecasts,6.937217,-5.2114635,-5.5092273
dec,13.172054,4.7599664,-0.8402857
term,9.798925,-10.396817,0.8448769
economy,14.416102,-2.6012614,0.940299
time,8.88961,-7.6737747,-1.3402587
forecast,12.956572,1.2835873,-2.113106
total,5.8757358,-10.496765,-3.8916805
usd,11.040809,5.5897136,0.4975803
price,12.91491,-1.0197769,-1.2801509
unicredit,7.8983636,3.3896387,-7.9190407
central,13.283522,-6.200242,-2.6118097
financial,13.750786,-6.021281,-1.1687374
eur,11.044785,5.5839186,0.50234115
current,10.381351,4.693092,0.83742464
income,9.024435,-10.314555,-3.2369902
jul,13.123812,4.8385196,-0.79705465
equities,7.979433,-12.405054,-1.2642475
june,7.6044106,3.2583823,-7.3271613
investors,8.329014,-12.136242,-0.53826576
bonds,6.717181,-12.035639,-1.9253201
tightening,13.059649,-5.967515,-3.1008203
supply,13.069265,-0.88808966,2.7547307
services,13.101032,1.0188103,0.26778403
credit,6.2794394,-11.524325,-2.125644
november,5.407715,-7.682151,-5.2655935
cpi,13.645895,1.0622689,-1.9764166
expected,13.5055485,-2.808444,-1.408249
earnings,9.247959,-9.755818,-1.9874431
remain,14.498718,-3.6572747,0.6181958
consumer,13.963064,0.17538236,-0.14647625
july,11.598981,-5.0332017,-4.446176
macro,8.099848,3.5997121,-8.158884
months,7.454619,-9.034206,-2.825084
core,13.689023,0.7833479,-2.0121567
apr,13.14178,4.82451,-0.8035006
labor,14.273158,-1.958127,0.5869286
europe,8.316895,0.4057162,-6.216232
levels,14.5319,-1.0578446,0.22345832
risks,10.004746,-0.6798123,-6.018033
covid,13.10929,-1.450161,2.3334272
yoy,13.531715,1.4919294,-1.8927519
demand,14.207237,-2.2482293,1.0954597
change,7.044326,-5.316857,-5.471331
note,5.4899244,-8.218896,-4.587917
cycle,13.093534,-5.8740807,-3.0173328
federal,12.520646,-5.9313283,-4.0090866
peak,13.797475,-3.0319288,-1.6267402
bond,6.29739,-11.614028,-2.5015187
oil,12.685255,0.7047066,1.6734277
analytics,5.384375,-7.6832385,-5.4813046
economics,7.954464,3.4685307,-7.9676685
sector,10.814022,-2.5213296,-0.7521789
pandemic,14.583291,-1.2062362,0.41652137
banks,13.305694,-6.2039266,-2.560832
level,13.08049,-3.4331377,-1.0436144
month,6.36141,-9.956187,-3.3847606
russia,7.964018,1.227424,-6.701293
decline,9.092833,-9.762114,-2.2120852
bp,12.36662,-5.6921763,-4.148995
haver,5.3928776,-7.6484447,-5.428996
corporate,6.246173,-11.635428,-2.4220214
allocation,5.3826976,-8.026726,-5.8792014
debt,7.2742705,-11.743348,-1.1020373
based,5.5595846,-8.567627,-4.3174763
balance,11.950544,-3.5759616,-3.177813
government,9.188154,-7.222744,2.8260074
continue,13.622192,-4.287837,1.9390469
production,12.702735,2.7068784,-0.41514587
oct,13.133596,4.8321466,-0.80577534
ing,11.446694,6.071914,-0.23447897
reserve,12.52006,-5.9207964,-3.995841
nov,13.137338,4.808086,-0.80934477
conditions,13.794285,-6.044847,-1.2106478
portfolio,7.986338,-12.31104,-1.3864164
expectations,14.128911,-2.6878395,-1.2579653
capital,4.6743584,-8.26782,-3.8446348
key,12.640698,-5.5107374,2.8126376
increase,13.239742,-4.4529066,-1.1324944
eurozone,11.651653,-0.13534181,-2.3556423
dollar,7.5315366,-11.472025,-0.098442115
performance,5.5483975,-8.863219,-4.2068458
