,x,y,z
inflation,16.346497,-6.3406157,-4.2702947
growth,18.252768,-5.5036426,-4.2252154
exhibit,14.792755,-7.6409645,3.6614082
rate,14.284708,-8.050583,-1.5561447
global,12.370495,-7.3836746,4.0311728
market,16.053186,-6.918546,2.7300441
investment,12.185789,-6.8387794,4.894261
gdp,14.358841,-5.254248,-5.9674406
recession,16.531202,-6.2076755,1.6384563
prices,16.433142,-2.960956,-5.945609
rates,16.073437,-7.6197076,-1.6596266
markets,16.362682,-7.088798,4.412734
china,9.9040575,-3.8866355,-6.323683
real,18.63487,-4.3774657,6.140119
policy,15.561844,-8.049061,-1.2501203
jan,12.410403,-5.3823786,-7.888745
expect,16.947794,-6.641119,-3.1774945
energy,16.431387,-2.8264017,-5.954405
jun,12.577635,-5.2790184,-7.800494
strategy,12.063419,-6.968807,4.746535
economic,11.17448,-6.516311,1.4490438
yield,14.43256,-5.830695,7.5810304
returns,16.306496,-6.837714,7.0746493
risk,17.499092,-6.0055046,4.5779095
bloomberg,11.951957,-7.006542,4.649536
equity,16.049246,-6.875566,6.6153674
asset,13.442999,-7.6837497,4.5247855
average,12.625362,-4.997517,7.3655515
december,12.079461,-6.6201468,4.932028
return,12.869306,-6.0816936,7.279061
fed,14.494859,-8.071253,-1.5025678
forecasts,10.476103,-6.4263496,1.3869754
dec,12.511068,-5.35949,-7.849302
term,18.018211,-5.9784207,3.7175114
economy,18.816029,-4.764041,-3.377078
time,16.916496,-5.6621304,2.0637038
forecast,14.447186,-5.5921855,-5.1788635
total,12.700578,-6.028756,7.2930965
usd,5.506007,-4.4545627,-2.2883744
price,15.8228245,-4.962268,-4.8348804
unicredit,8.678262,-6.2890835,-6.2356725
central,16.127504,-8.124909,-0.78614694
financial,17.432178,-7.5111403,-0.8755497
eur,5.508152,-4.4615817,-2.2782984
current,6.6701655,-4.1235976,-1.5123239
income,18.352543,-4.5330725,6.3129654
jul,12.443905,-5.371797,-7.874897
equities,16.27458,-7.0629096,6.4398513
june,8.394963,-5.8246794,-5.954078
investors,16.357586,-7.055256,5.636442
bonds,15.517602,-6.467279,7.1597915
tightening,15.516544,-8.079475,-1.3012831
supply,18.840345,-2.0417888,-3.5103106
services,15.658135,-3.8158216,-6.0073524
credit,15.036054,-5.8943467,7.1802197
november,12.019694,-7.1698756,4.4597087
cpi,14.9977045,-5.9824786,-5.5396075
expected,16.42086,-6.1309843,-3.674631
earnings,18.52575,-5.42309,4.6035028
remain,18.746502,-5.5752125,-2.6421514
consumer,16.33225,-4.515392,-5.8312874
july,13.2130165,-7.5281973,-1.6839861
macro,8.71847,-6.779481,-6.1079016
months,13.031929,-4.24876,7.0236506
core,15.294865,-6.078172,-5.2271914
apr,12.451957,-5.3715587,-7.873871
labor,18.948715,-4.9476776,-4.0917954
europe,10.273521,-3.4492164,-6.168175
levels,18.20263,-4.601317,-5.1324377
risks,19.393656,-2.045267,-1.9369581
covid,18.595987,-2.773436,-3.703705
yoy,14.543601,-5.741689,-6.0030646
demand,18.721079,-4.403711,-3.7378416
change,10.982361,-6.6172028,1.569098
note,12.380648,-6.621925,5.1988597
cycle,15.694942,-8.081373,-1.5853513
federal,14.565436,-8.273383,-1.3338152
peak,16.276115,-6.623313,-3.5438843
bond,14.846235,-6.035976,7.48203
